"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",7,62,53,94,125,44,75
"2",15,62,55,94,125,44,75
"3",15,62,65,94,125,44,75
"4",10,62,56,94,125,44,75
"5",10,62,52,94,125,44,75
"6",7,62,48,94,125,44,75
"7",9,62,58,94,125,44,75
"8",11,62,52,94,125,44,75
"9",752,62,847,94,125,44,75
"10",6,62,64,94,125,44,75
"11",752,62,847,94,125,44,75
"12",8,62,63,94,125,44,75
"13",13,62,73,94,125,44,75
"14",750,62,846,94,125,44,75
"15",10,62,53,94,125,44,75
"16",17,62,81,94,125,44,75
"17",752,62,846,94,125,44,75
"18",8,62,54,94,125,44,75
"19",8,62,60,94,125,44,75
"20",6,62,50,94,125,44,75
"21",12,62,54,94,125,44,75
"22",4,62,59,94,125,44,75
"23",8,62,53,94,125,44,75
"24",8,62,66,94,125,44,75
"25",7,62,44,94,125,44,75
"26",7,62,56,94,125,44,75
"27",9,62,45,94,125,44,75
"28",11,62,67,94,125,44,75
"29",8,62,68,94,125,44,75
"30",16,62,55,94,125,44,75
"31",752,62,847,94,125,44,75
"32",8,62,61,94,125,44,75
"33",7,62,62,94,125,44,75
"34",11,62,67,94,125,44,75
"35",13,62,69,94,125,44,75
"36",11,62,41,94,125,44,75
"37",11,62,77,94,125,44,75
"38",7,62,72,94,125,44,75
"39",5,62,58,94,125,44,75
"40",4,62,55,94,125,44,75
"41",7,62,64,94,125,44,75
"42",752,62,847,94,125,44,75
"43",8,62,56,94,125,44,75
"44",752,62,847,94,125,44,75
"45",4,62,60,94,125,44,75
"46",7,62,63,94,125,44,75
"47",752,62,847,94,125,44,75
"48",14,62,62,94,125,44,75
"49",9,62,73,94,125,44,75
"50",6,62,52,94,125,44,75
"51",9,62,55,94,125,44,75
"52",5,62,55,94,125,44,75
"53",18,62,51,94,125,44,75
"54",751,62,847,94,125,44,75
"55",11,62,64,94,125,44,75
"56",752,62,847,94,125,44,75
"57",14,62,64,94,125,44,75
"58",6,62,54,94,125,44,75
"59",8,62,84,94,125,44,75
"60",9,62,65,94,125,44,75
"61",752,62,847,94,125,44,75
"62",11,62,57,94,125,44,75
"63",751,62,847,94,125,44,75
"64",10,62,68,94,125,44,75
"65",10,62,68,94,125,44,75
"66",11,62,63,94,125,44,75
"67",750,62,847,94,125,44,75
"68",11,62,61,94,125,44,75
"69",11,62,48,94,125,44,75
"70",12,62,58,94,125,44,75
"71",751,62,847,94,125,44,75
"72",752,62,847,94,125,44,75
"73",14,62,72,94,125,44,75
"74",9,62,58,94,125,44,75
"75",7,62,65,94,125,44,75
"76",8,62,65,94,125,44,75
"77",6,62,68,94,125,44,75
"78",8,62,61,94,125,44,75
"79",6,62,60,94,125,44,75
"80",6,62,52,94,125,44,75
"81",752,62,847,94,125,44,75
"82",5,62,59,94,125,44,75
"83",12,62,71,94,125,44,75
"84",6,62,54,94,125,44,75
"85",11,62,59,94,125,44,75
"86",6,62,54,94,125,44,75
"87",10,62,61,94,125,44,75
"88",10,62,57,94,125,44,75
"89",752,62,847,94,125,44,75
"90",17,62,92,94,125,44,75
"91",752,62,847,94,125,44,75
"92",2,62,44,94,125,44,75
"93",12,62,64,94,125,44,75
"94",17,62,92,94,125,44,75
"95",15,62,67,94,125,44,75
"96",7,62,64,94,125,44,75
"97",12,62,71,94,125,44,75
"98",11,62,63,94,125,44,75
"99",9,62,58,94,125,44,75
"100",13,62,70,94,125,44,75
"101",752,62,846,94,125,44,75
"102",7,62,47,94,125,44,75
"103",14,62,70,94,125,44,75
"104",6,62,48,94,125,44,75
"105",752,62,847,94,125,44,75
"106",18,62,68,94,125,44,75
"107",752,62,847,94,125,44,75
"108",15,62,63,94,125,44,75
"109",14,62,57,94,125,44,75
"110",7,62,64,94,125,44,75
"111",5,62,66,94,125,44,75
"112",7,62,55,94,125,44,75
"113",14,62,61,94,125,44,75
"114",7,62,63,94,125,44,75
"115",6,62,57,93,125,44,75
"116",752,62,847,94,125,44,75
"117",10,62,80,94,125,44,75
"118",7,62,58,94,125,44,75
"119",10,62,61,94,125,44,75
"120",12,62,63,94,125,44,75
"121",7,62,55,94,125,44,75
"122",11,62,68,94,125,44,75
"123",750,62,846,94,125,44,75
"124",7,62,68,94,125,44,75
"125",752,62,847,94,125,44,75
"126",11,62,61,94,125,44,75
"127",10,62,67,94,125,44,75
"128",11,62,57,94,125,44,75
"129",752,62,847,94,125,44,75
"130",12,62,67,94,125,44,75
"131",24,62,73,94,125,44,75
"132",6,62,46,94,125,44,75
"133",752,62,847,94,125,44,75
"134",12,62,74,94,125,44,75
"135",11,62,68,94,125,44,75
"136",8,62,71,94,125,44,75
"137",9,62,66,94,125,44,75
"138",10,62,68,94,125,44,75
"139",10,62,70,94,125,44,75
