"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",38,29,3,4,3
"2",31,32,5,3,6
"3",40,34,7,3,4
"4",0,0,0,0,0
"5",26,28,6,2,3
"6",0,0,0,0,0
"7",38,34,7,3,1
"8",32,22,5,1,3
"9",25,35,5,4,3
"10",0,0,0,0,0
"11",34,44,5,3,4
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",36,34,7,2,3
"17",37,32,2,3,8
"18",0,0,0,0,0
"19",0,1,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",30,36,6,1,6
"23",31,31,8,1,4
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",0,0,0,0,0
"30",36,35,6,1,2
"31",38,30,9,1,2
"32",39,37,5,2,5
"33",0,0,0,0,0
"34",34,39,5,2,4
"35",39,35,7,2,3
"36",0,0,0,0,0
"37",37,28,5,4,2
"38",37,36,10,3,3
"39",0,0,0,0,0
"40",33,37,2,1,2
"41",34,29,8,3,4
"42",40,36,5,1,6
"43",28,26,5,1,4
"44",48,37,8,2,2
"45",28,35,5,2,2
"46",0,0,0,0,0
"47",30,33,7,1,3
"48",36,41,9,1,3
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",36,38,6,1,6
"52",36,34,7,2,3
"53",39,36,7,1,2
"54",33,33,4,3,2
"55",0,0,0,0,0
"56",36,36,5,4,5
"57",0,0,0,0,0
"58",28,35,8,2,3
"59",41,38,8,2,6
"60",28,39,5,3,3
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",30,34,6,4,4
"64",32,33,5,3,2
"65",38,32,3,1,5
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",28,23,1,2,4
"70",42,35,7,1,3
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",31,25,6,1,2
"74",42,41,4,3,3
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",35,32,7,3,4
"78",40,31,6,1,6
"79",39,34,6,1,3
"80",35,37,7,2,3
"81",0,0,0,0,0
"82",38,35,7,2,4
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",40,43,9,2,4
"86",26,25,6,1,4
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",34,37,6,2,4
"91",40,37,5,2,3
"92",38,40,10,2,3
"93",46,31,5,3,4
"94",45,40,6,2,5
"95",32,31,4,1,4
"96",36,41,5,3,4
"97",31,36,7,2,2
"98",35,28,9,2,3
"99",32,32,5,1,2
"100",0,0,0,0,0
"101",0,0,0,0,0
"102",0,1,0,0,0
"103",0,0,0,0,0
"104",0,0,0,0,0
"105",36,34,4,2,3
"106",41,40,10,3,3
"107",47,32,4,2,7
"108",49,36,5,3,5
"109",42,36,6,1,4
"110",36,52,6,3,1
"111",0,1,0,0,0
"112",36,38,5,2,7
"113",40,28,5,2,2
"114",42,41,7,1,2
"115",35,33,3,1,3
"116",0,0,0,0,0
"117",39,34,7,1,2
"118",33,44,5,2,3
"119",0,0,0,0,0
"120",40,37,5,4,2
"121",0,0,0,0,0
"122",35,38,6,2,3
"123",38,37,6,4,3
"124",0,0,0,0,0
"125",34,37,8,3,2
"126",28,31,3,4,2
"127",27,32,7,2,7
"128",34,47,6,2,2
"129",36,31,7,1,3
"130",32,37,11,1,4
"131",0,0,0,0,0
"132",1,0,0,0,0
"133",0,1,0,0,0
"134",43,30,6,1,3
"135",40,36,7,3,2
"136",38,29,4,3,3
"137",33,35,5,1,2
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",0,0,0,0,0
"141",32,34,4,2,3
"142",22,31,8,4,3
"143",39,36,7,3,1
"144",0,0,0,0,0
"145",34,30,5,1,2
"146",0,0,0,0,0
"147",0,0,0,0,0
"148",0,1,0,0,0
"149",38,36,8,2,2
"150",37,29,5,3,3
"151",0,0,0,0,0
"152",0,0,0,0,0
"153",0,0,0,0,0
"154",0,0,0,0,0
"155",29,29,3,2,4
"156",32,31,6,2,3
"157",35,28,9,1,6
"158",0,3,0,1,0
"159",0,0,0,0,0
"160",0,0,0,0,0
"161",33,38,5,3,4
"162",0,1,0,0,0
"163",28,34,7,3,4
"164",1,1,0,0,0
"165",0,0,0,0,0
"166",32,26,4,2,3
"167",0,1,0,0,0
"168",39,40,7,2,4
"169",0,0,0,0,0
"170",33,37,7,3,5
"171",42,33,4,2,3
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",31,25,5,4,3
"175",0,2,0,0,0
"176",36,34,6,3,2
"177",38,38,4,2,2
"178",33,28,6,2,3
"179",28,27,6,2,2
"180",26,32,5,3,2
"181",36,32,5,1,3
"182",25,33,4,2,1
"183",39,35,6,5,4
"184",34,37,5,3,6
"185",36,37,5,2,3
"186",32,29,6,2,3
"187",34,34,6,2,2
"188",38,35,5,2,4
"189",0,1,0,0,0
"190",43,38,5,2,5
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",41,42,6,1,4
"194",38,31,7,5,3
"195",32,30,11,4,3
"196",36,31,4,4,2
"197",28,30,6,2,4
"198",0,1,0,0,0
"199",29,28,5,2,3
"200",37,34,7,3,3
"201",0,0,0,0,0
"202",32,29,5,3,3
"203",0,0,0,0,0
"204",35,38,5,2,3
"205",31,34,11,2,2
"206",0,0,0,0,0
"207",0,0,0,0,0
"208",32,30,7,1,2
"209",29,36,6,2,4
"210",0,0,0,0,0
"211",36,21,3,2,3
"212",33,44,13,2,5
"213",0,0,0,0,0
"214",38,46,9,3,2
"215",34,35,3,2,3
"216",40,31,5,3,5
"217",0,0,0,0,0
"218",1,0,0,0,0
"219",0,1,0,0,0
"220",0,0,0,0,0
"221",39,40,6,1,3
"222",0,0,0,0,0
"223",36,33,6,4,3
"224",0,0,0,0,0
"225",0,0,0,0,0
"226",51,32,9,4,4
"227",34,32,6,1,5
"228",27,28,4,2,2
"229",0,0,0,0,0
"230",33,32,8,3,5
"231",44,31,9,2,3
"232",0,0,0,0,0
"233",42,40,7,2,5
"234",37,28,8,3,2
"235",0,0,0,0,0
"236",0,0,0,0,0
"237",36,33,7,2,5
"238",34,33,4,2,4
"239",35,35,7,2,3
"240",34,33,5,3,4
"241",0,0,0,0,0
"242",0,0,0,0,0
"243",31,37,5,2,3
"244",38,31,6,2,5
"245",30,32,6,4,5
"246",0,0,0,0,0
"247",0,0,0,0,0
"248",33,43,7,3,3
"249",34,35,6,1,3
"250",29,37,3,5,4
"251",0,0,0,0,0
"252",0,1,0,0,0
"253",34,35,7,1,5
"254",35,39,4,3,2
"255",37,34,8,3,5
"256",0,1,0,0,0
"257",36,24,7,1,5
"258",28,22,3,1,5
"259",26,29,9,2,5
"260",0,0,0,0,0
"261",33,35,8,3,2
"262",29,37,5,1,2
"263",37,33,5,1,5
"264",0,0,0,0,0
"265",0,0,0,0,0
"266",0,0,0,0,0
"267",0,0,0,0,0
"268",33,31,6,3,3
"269",45,39,5,3,3
"270",36,39,6,3,2
"271",44,34,9,1,2
"272",0,0,0,0,0
"273",0,0,0,0,0
"274",1,0,0,0,0
"275",0,0,0,0,0
"276",0,0,0,0,0
"277",28,36,7,2,2
"278",37,40,8,3,5
"279",34,25,5,1,1
"280",36,37,7,2,7
"281",39,33,6,2,4
"282",33,29,2,2,2
"283",39,33,11,4,3
"284",30,37,6,1,4
"285",35,40,6,4,4
"286",0,0,0,0,0
"287",31,43,6,2,4
"288",0,0,0,0,0
"289",43,44,5,1,4
"290",0,1,0,0,0
"291",0,1,0,0,0
"292",0,0,0,0,0
"293",31,34,3,2,1
"294",38,36,4,3,1
"295",27,33,9,2,3
"296",27,30,5,1,2
"297",41,40,2,1,2
"298",0,0,0,0,0
"299",38,35,4,4,6
"300",0,0,0,0,0
"301",27,39,6,1,3
"302",41,28,6,1,3
"303",0,1,0,0,0
"304",40,30,8,1,3
"305",0,0,0,0,0
"306",30,37,8,2,2
"307",42,40,4,2,7
