"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",1,2,0,1,0
"2",91,93,15,6,11
"3",0,1,0,0,0
"4",89,83,12,7,10
"5",99,98,15,8,9
"6",92,76,11,5,10
"7",88,88,14,7,10
"8",112,101,21,6,10
"9",77,87,16,5,10
"10",98,107,11,6,9
"11",90,81,15,5,7
"12",95,104,14,8,10
"13",87,96,13,8,9
"14",98,85,13,5,10
"15",93,102,20,7,9
"16",82,71,13,5,10
"17",93,78,13,7,12
"18",90,89,13,5,9
"19",117,103,15,5,8
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",90,79,12,5,9
"23",94,89,12,8,12
"24",93,75,15,7,10
"25",89,95,14,4,10
"26",92,94,12,7,14
"27",89,105,17,5,7
"28",101,119,18,7,10
"29",1,1,0,0,0
"30",108,120,17,6,10
"31",80,84,24,6,7
"32",98,87,14,7,6
"33",89,92,18,7,5
"34",0,1,0,0,0
"35",98,114,13,6,12
"36",102,97,15,5,10
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",92,92,15,5,9
"40",0,1,0,0,0
"41",91,85,15,7,8
"42",107,103,18,7,14
"43",80,93,13,4,11
"44",0,1,0,0,0
"45",103,90,14,6,9
"46",83,91,17,5,10
"47",103,86,16,7,8
"48",0,1,0,0,0
"49",79,71,12,4,7
"50",83,90,14,5,6
"51",102,95,17,10,8
"52",1,1,0,0,0
"53",1,1,0,0,0
"54",1,1,0,0,0
"55",96,96,16,6,10
"56",0,1,0,0,0
"57",0,1,0,0,0
"58",77,73,13,6,9
"59",81,84,12,7,8
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",83,89,11,6,9
"63",78,86,16,7,8
"64",78,76,12,5,7
"65",88,81,14,7,8
"66",80,87,16,6,7
"67",89,99,14,7,13
"68",97,98,16,7,11
"69",86,102,12,4,7
"70",96,110,16,6,12
"71",99,92,14,6,7
"72",0,1,0,0,0
"73",73,97,18,10,9
"74",78,85,15,7,8
"75",0,1,0,0,0
"76",91,99,16,8,8
"77",97,89,15,8,8
"78",95,92,13,5,11
"79",87,79,19,6,7
"80",91,107,19,8,7
"81",1,1,0,0,0
"82",104,89,17,5,9
"83",89,93,14,5,11
"84",111,104,14,6,9
"85",77,81,14,7,8
"86",122,127,17,11,8
"87",107,95,19,5,12
"88",98,108,14,5,11
"89",1,1,0,0,0
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",102,90,17,6,9
"93",97,104,14,7,8
"94",95,105,17,5,12
"95",86,98,17,7,8
"96",105,98,16,5,8
"97",91,93,17,7,13
"98",88,88,15,6,8
"99",88,100,14,7,17
"100",94,98,14,5,8
"101",80,90,20,6,9
"102",84,88,19,10,9
"103",89,84,14,8,7
"104",100,98,14,9,12
"105",1,1,0,0,0
"106",83,78,13,5,7
"107",0,1,0,0,0
"108",105,114,22,5,9
"109",88,87,18,5,10
"110",81,78,12,6,8
"111",113,106,17,6,10
"112",76,88,15,5,8
"113",0,1,0,0,0
"114",0,1,0,0,0
"115",96,84,13,5,7
"116",0,1,1,0,0
"117",104,97,18,6,9
"118",0,1,0,0,0
"119",1,1,0,0,0
"120",83,88,11,10,9
"121",76,73,11,8,11
