"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",99.8771498771499,99.6815286624204,99.8402555910543,97.7272727272727,100.536193029491
"2",1.5970515970516,9.76645435244161,11.9808306709265,25,29.4906166219839
"3",2.08845208845209,9.447983014862,7.18849840255591,18.1818181818182,20.1072386058981
"4",1.35135135135135,9.02335456475584,6.38977635782748,31.8181818181818,20.1072386058981
"5",1.71990171990172,8.17409766454352,9.58466453674121,13.6363636363636,16.0857908847185
"6",1.22850122850123,9.34182590233546,12.779552715655,20.4545454545455,21.4477211796247
"7",100,99.8938428874735,99.8402555910543,100,100.536193029491
"8",1.35135135135135,8.9171974522293,6.38977635782748,15.9090909090909,16.0857908847185
"9",100,99.8938428874735,99.8402555910543,100,100.536193029491
"10",2.21130221130221,11.1464968152866,11.1821086261981,31.8181818181818,22.7882037533512
"11",1.71990171990172,7.64331210191083,7.18849840255591,25,12.0643431635389
"12",100,99.8938428874735,99.8402555910543,100,100.536193029491
"13",1.71990171990172,10.2972399150743,11.9808306709265,25,24.1286863270778
"14",1.5970515970516,9.97876857749469,8.78594249201278,20.4545454545455,20.1072386058981
"15",100,99.8938428874735,99.8402555910543,100,100.536193029491
"16",2.57985257985258,9.23566878980892,5.59105431309904,18.1818181818182,21.4477211796247
"17",100,99.8938428874735,99.8402555910543,100,100.536193029491
"18",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"19",100,99.7876857749469,99.8402555910543,100,100.536193029491
"20",1.47420147420147,9.12951167728238,10.3833865814696,29.5454545454545,14.745308310992
"21",1.47420147420147,9.02335456475584,5.59105431309904,18.1818181818182,17.426273458445
"22",100,99.8938428874735,99.8402555910543,100,100.536193029491
"23",0.85995085995086,9.447983014862,8.78594249201278,15.9090909090909,25.4691689008043
"24",1.71990171990172,9.23566878980892,9.58466453674121,27.2727272727273,20.1072386058981
"25",99.8771498771499,99.6815286624204,99.8402555910543,100,100.536193029491
"26",3.19410319410319,12.3142250530786,11.1821086261981,20.4545454545455,30.8310991957105
"27",1.10565110565111,10.6157112526539,8.78594249201278,29.5454545454545,21.4477211796247
"28",100,99.8938428874735,99.8402555910543,100,100.536193029491
"29",2.33415233415233,9.12951167728238,6.38977635782748,27.2727272727273,17.426273458445
"30",1.35135135135135,9.12951167728238,7.18849840255591,11.3636363636364,29.4906166219839
"31",2.21130221130221,7.53715498938429,7.18849840255591,20.4545454545455,18.7667560321716
"32",100,99.8938428874735,99.8402555910543,100,100.536193029491
"33",2.08845208845209,9.447983014862,11.9808306709265,22.7272727272727,20.1072386058981
"34",100,99.8938428874735,99.8402555910543,100,100.536193029491
"35",2.21130221130221,11.8895966029724,9.58466453674121,25,26.8096514745308
"36",100,99.8938428874735,99.8402555910543,100,100.536193029491
"37",1.10565110565111,7.11252653927813,3.99361022364217,11.3636363636364,22.7882037533512
"38",1.96560196560197,9.76645435244161,5.59105431309904,11.3636363636364,21.4477211796247
"39",100,99.8938428874735,99.8402555910543,100,100.536193029491
"40",1.5970515970516,10.828025477707,11.9808306709265,20.4545454545455,18.7667560321716
"41",100,99.8938428874735,99.8402555910543,100,100.536193029491
"42",1.35135135135135,9.97876857749469,8.78594249201278,25,13.4048257372654
"43",2.21130221130221,11.7834394904459,12.779552715655,11.3636363636364,20.1072386058981
"44",2.21130221130221,8.9171974522293,7.98722044728434,11.3636363636364,32.171581769437
"45",1.5970515970516,8.28025477707006,6.38977635782748,25,18.7667560321716
"46",100,99.8938428874735,99.8402555910543,100,100.536193029491
"47",1.47420147420147,10.6157112526539,6.38977635782748,20.4545454545455,24.1286863270778
"48",2.21130221130221,9.55414012738854,9.58466453674121,13.6363636363636,26.8096514745308
"49",100,99.8938428874735,99.8402555910543,100,100.536193029491
"50",99.6314496314496,99.8938428874735,99.8402555910543,100,100.536193029491
"51",100,99.8938428874735,99.8402555910543,100,100.536193029491
"52",1.5970515970516,7.53715498938429,3.99361022364217,15.9090909090909,14.745308310992
"53",1.84275184275184,8.59872611464968,8.78594249201278,27.2727272727273,20.1072386058981
"54",99.7542997542998,99.8938428874735,99.8402555910543,100,100.536193029491
"55",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"56",1.96560196560197,10.2972399150743,10.3833865814696,27.2727272727273,20.1072386058981
"57",2.21130221130221,8.70488322717622,10.3833865814696,13.6363636363636,13.4048257372654
"58",100,99.8938428874735,99.8402555910543,100,100.536193029491
"59",100,99.8938428874735,99.8402555910543,100,100.536193029491
"60",1.96560196560197,9.447983014862,8.78594249201278,11.3636363636364,29.4906166219839
"61",0.85995085995086,8.06794055201699,7.98722044728434,22.7272727272727,28.1501340482574
"62",1.84275184275184,9.76645435244161,7.98722044728434,18.1818181818182,28.1501340482574
"63",0.982800982800983,8.06794055201699,11.1821086261981,20.4545454545455,18.7667560321716
"64",100,99.8938428874735,99.8402555910543,100,100.536193029491
"65",2.33415233415233,9.76645435244161,9.58466453674121,20.4545454545455,24.1286863270778
"66",2.33415233415233,9.87261146496815,10.3833865814696,22.7272727272727,20.1072386058981
"67",2.82555282555283,8.3864118895966,9.58466453674121,25,30.8310991957105
"68",1.71990171990172,9.66029723991507,9.58466453674121,18.1818181818182,22.7882037533512
"69",1.84275184275184,9.76645435244161,7.18849840255591,11.3636363636364,14.745308310992
"70",1.47420147420147,8.06794055201699,3.19488817891374,20.4545454545455,14.745308310992
"71",1.96560196560197,11.2526539278132,15.9744408945687,31.8181818181818,5.36193029490617
"72",2.08845208845209,8.59872611464968,12.779552715655,20.4545454545455,21.4477211796247
"73",2.21130221130221,10.0849256900212,7.18849840255591,22.7272727272727,14.745308310992
"74",1.96560196560197,9.55414012738854,9.58466453674121,18.1818181818182,20.1072386058981
"75",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"76",1.5970515970516,11.0403397027601,10.3833865814696,15.9090909090909,5.36193029490617
"77",1.96560196560197,8.49256900212314,8.78594249201278,22.7272727272727,20.1072386058981
"78",2.33415233415233,9.447983014862,7.18849840255591,13.6363636363636,16.0857908847185
"79",1.96560196560197,9.447983014862,11.1821086261981,27.2727272727273,30.8310991957105
"80",99.8771498771499,99.7876857749469,99.8402555910543,100,100.536193029491
"81",3.19410319410319,9.447983014862,7.18849840255591,18.1818181818182,17.426273458445
"82",100,99.8938428874735,99.8402555910543,100,100.536193029491
"83",100,99.8938428874735,99.8402555910543,100,100.536193029491
"84",1.5970515970516,10.5095541401274,9.58466453674121,27.2727272727273,25.4691689008043
"85",2.57985257985258,8.81104033970276,9.58466453674121,22.7272727272727,20.1072386058981
"86",100,99.8938428874735,99.8402555910543,100,100.536193029491
"87",2.08845208845209,7.00636942675159,6.38977635782748,11.3636363636364,24.1286863270778
"88",1.71990171990172,7.64331210191083,2.3961661341853,15.9090909090909,14.745308310992
"89",1.71990171990172,8.81104033970276,7.98722044728434,15.9090909090909,20.1072386058981
"90",2.45700245700246,7.74946921443737,10.3833865814696,25,14.745308310992
"91",100,99.8938428874735,99.8402555910543,100,100.536193029491
"92",99.8771498771499,99.5753715498938,99.8402555910543,100,100.536193029491
"93",100,99.8938428874735,99.8402555910543,100,100.536193029491
"94",2.82555282555283,10.5095541401274,11.1821086261981,29.5454545454545,20.1072386058981
"95",1.22850122850123,8.81104033970276,11.9808306709265,25,16.0857908847185
"96",100,99.8938428874735,99.8402555910543,100,100.536193029491
"97",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"98",2.33415233415233,8.9171974522293,13.5782747603834,11.3636363636364,25.4691689008043
"99",2.57985257985258,9.66029723991507,15.1757188498403,20.4545454545455,26.8096514745308
"100",2.45700245700246,6.58174097664544,5.59105431309904,22.7272727272727,18.7667560321716
"101",1.35135135135135,8.59872611464968,9.58466453674121,25,14.745308310992
"102",100,99.8938428874735,99.8402555910543,100,100.536193029491
"103",1.5970515970516,10.6157112526539,9.58466453674121,29.5454545454545,21.4477211796247
"104",0.982800982800983,8.3864118895966,8.78594249201278,9.09090909090909,17.426273458445
"105",1.84275184275184,7.53715498938429,9.58466453674121,22.7272727272727,18.7667560321716
"106",2.33415233415233,10.6157112526539,6.38977635782748,29.5454545454545,17.426273458445
"107",2.33415233415233,13.4819532908705,14.3769968051118,22.7272727272727,30.8310991957105
"108",1.84275184275184,9.34182590233546,13.5782747603834,20.4545454545455,21.4477211796247
"109",1.47420147420147,8.49256900212314,9.58466453674121,15.9090909090909,13.4048257372654
"110",100,99.8938428874735,99.8402555910543,100,100.536193029491
"111",1.96560196560197,8.49256900212314,6.38977635782748,13.6363636363636,22.7882037533512
"112",1.22850122850123,8.9171974522293,11.9808306709265,15.9090909090909,18.7667560321716
"113",100,99.8938428874735,99.8402555910543,100,100.536193029491
"114",2.94840294840295,11.8895966029724,14.3769968051118,20.4545454545455,17.426273458445
"115",1.96560196560197,9.55414012738854,9.58466453674121,15.9090909090909,14.745308310992
"116",1.35135135135135,8.59872611464968,4.79233226837061,20.4545454545455,21.4477211796247
"117",1.96560196560197,8.17409766454352,5.59105431309904,20.4545454545455,25.4691689008043
"118",100,99.8938428874735,99.8402555910543,100,100.536193029491
"119",1.10565110565111,7.64331210191083,10.3833865814696,13.6363636363636,17.426273458445
"120",100,99.8938428874735,99.8402555910543,100,100.536193029491
"121",1.71990171990172,8.49256900212314,6.38977635782748,20.4545454545455,12.0643431635389
"122",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"123",1.5970515970516,9.87261146496815,7.98722044728434,34.0909090909091,12.0643431635389
"124",1.22850122850123,8.59872611464968,9.58466453674121,6.81818181818182,20.1072386058981
"125",1.71990171990172,6.68789808917197,6.38977635782748,31.8181818181818,13.4048257372654
"126",1.71990171990172,11.0403397027601,9.58466453674121,27.2727272727273,26.8096514745308
"127",1.71990171990172,10.9341825902335,10.3833865814696,27.2727272727273,25.4691689008043
"128",2.33415233415233,8.3864118895966,7.98722044728434,31.8181818181818,16.0857908847185
"129",0.737100737100737,8.81104033970276,1.59744408945687,18.1818181818182,18.7667560321716
"130",2.33415233415233,8.59872611464968,11.9808306709265,20.4545454545455,22.7882037533512
"131",1.47420147420147,10.1910828025478,11.9808306709265,27.2727272727273,16.0857908847185
"132",1.10565110565111,7.96178343949045,9.58466453674121,13.6363636363636,20.1072386058981
"133",1.96560196560197,9.02335456475584,13.5782747603834,20.4545454545455,17.426273458445
"134",0.737100737100737,8.3864118895966,6.38977635782748,22.7272727272727,20.1072386058981
"135",2.33415233415233,8.59872611464968,7.18849840255591,20.4545454545455,22.7882037533512
"136",0.491400491400491,8.28025477707006,11.1821086261981,22.7272727272727,16.0857908847185
"137",100,99.8938428874735,99.8402555910543,100,100.536193029491
"138",100,99.8938428874735,99.8402555910543,100,100.536193029491
"139",4.05405405405405,10.7218683651805,7.98722044728434,25,29.4906166219839
"140",1.96560196560197,9.55414012738854,6.38977635782748,27.2727272727273,21.4477211796247
"141",1.71990171990172,9.34182590233546,8.78594249201278,20.4545454545455,20.1072386058981
"142",1.96560196560197,10.1910828025478,11.1821086261981,18.1818181818182,13.4048257372654
"143",1.71990171990172,8.3864118895966,6.38977635782748,13.6363636363636,29.4906166219839
"144",1.10565110565111,8.59872611464968,8.78594249201278,20.4545454545455,24.1286863270778
"145",1.10565110565111,8.06794055201699,6.38977635782748,13.6363636363636,18.7667560321716
"146",100,99.8938428874735,99.8402555910543,100,100.536193029491
"147",1.47420147420147,8.17409766454352,6.38977635782748,15.9090909090909,14.745308310992
"148",3.19410319410319,9.55414012738854,5.59105431309904,15.9090909090909,30.8310991957105
"149",0.982800982800983,9.55414012738854,11.9808306709265,20.4545454545455,25.4691689008043
"150",1.84275184275184,7.85562632696391,7.98722044728434,9.09090909090909,20.1072386058981
"151",1.71990171990172,8.3864118895966,8.78594249201278,13.6363636363636,14.745308310992
"152",1.35135135135135,9.76645435244161,10.3833865814696,18.1818181818182,9.38337801608579
"153",2.82555282555283,11.2526539278132,7.98722044728434,18.1818181818182,26.8096514745308
"154",2.08845208845209,10.0849256900212,8.78594249201278,9.09090909090909,17.426273458445
"155",0.982800982800983,8.3864118895966,8.78594249201278,15.9090909090909,22.7882037533512
"156",1.71990171990172,8.9171974522293,7.18849840255591,22.7272727272727,20.1072386058981
"157",1.96560196560197,8.28025477707006,5.59105431309904,27.2727272727273,12.0643431635389
"158",1.5970515970516,7.64331210191083,9.58466453674121,20.4545454545455,21.4477211796247
"159",100,99.8938428874735,99.8402555910543,100,100.536193029491
"160",100,99.8938428874735,99.8402555910543,100,100.536193029491
"161",2.7027027027027,8.17409766454352,12.779552715655,18.1818181818182,20.1072386058981
"162",1.22850122850123,9.23566878980892,8.78594249201278,20.4545454545455,16.0857908847185
"163",100,99.8938428874735,99.8402555910543,100,100.536193029491
"164",1.84275184275184,9.76645435244161,15.9744408945687,25,21.4477211796247
"165",1.10565110565111,8.06794055201699,7.98722044728434,34.0909090909091,20.1072386058981
"166",1.71990171990172,10.1910828025478,14.3769968051118,20.4545454545455,18.7667560321716
"167",2.45700245700246,11.3588110403397,9.58466453674121,31.8181818181818,16.0857908847185
"168",100,99.8938428874735,99.8402555910543,100,100.536193029491
"169",1.35135135135135,8.06794055201699,7.18849840255591,29.5454545454545,16.0857908847185
"170",3.07125307125307,9.66029723991507,7.98722044728434,38.6363636363636,21.4477211796247
"171",2.7027027027027,9.34182590233546,12.779552715655,18.1818181818182,18.7667560321716
"172",1.71990171990172,8.9171974522293,6.38977635782748,15.9090909090909,17.426273458445
"173",100,99.8938428874735,99.8402555910543,100,100.536193029491
"174",2.33415233415233,11.6772823779193,14.3769968051118,13.6363636363636,25.4691689008043
"175",1.96560196560197,9.66029723991507,11.9808306709265,22.7272727272727,20.1072386058981
"176",100,99.8938428874735,99.0415335463259,97.7272727272727,100.536193029491
"177",100,99.8938428874735,99.8402555910543,100,100.536193029491
"178",1.35135135135135,7.43099787685775,7.98722044728434,13.6363636363636,16.0857908847185
"179",3.19410319410319,13.4819532908705,13.5782747603834,31.8181818181818,25.4691689008043
"180",1.35135135135135,9.12951167728238,9.58466453674121,20.4545454545455,21.4477211796247
"181",2.21130221130221,8.81104033970276,8.78594249201278,29.5454545454545,32.171581769437
"182",2.21130221130221,9.87261146496815,6.38977635782748,20.4545454545455,18.7667560321716
"183",1.96560196560197,9.23566878980892,7.18849840255591,18.1818181818182,13.4048257372654
"184",1.47420147420147,9.02335456475584,9.58466453674121,9.09090909090909,17.426273458445
"185",1.84275184275184,9.12951167728238,6.38977635782748,22.7272727272727,14.745308310992
"186",1.5970515970516,8.9171974522293,17.5718849840256,11.3636363636364,16.0857908847185
"187",1.84275184275184,9.66029723991507,5.59105431309904,13.6363636363636,21.4477211796247
"188",2.08845208845209,8.06794055201699,11.9808306709265,27.2727272727273,16.0857908847185
"189",100,99.8938428874735,99.8402555910543,100,100.536193029491
"190",100,99.8938428874735,99.8402555910543,100,100.536193029491
"191",1.47420147420147,9.87261146496815,9.58466453674121,15.9090909090909,28.1501340482574
"192",1.47420147420147,6.68789808917197,8.78594249201278,20.4545454545455,17.426273458445
"193",2.08845208845209,8.28025477707006,8.78594249201278,22.7272727272727,17.426273458445
"194",100,99.8938428874735,99.8402555910543,100,100.536193029491
"195",1.10565110565111,6.79405520169851,7.98722044728434,6.81818181818182,13.4048257372654
"196",1.71990171990172,11.1464968152866,6.38977635782748,31.8181818181818,18.7667560321716
"197",1.47420147420147,9.66029723991507,7.98722044728434,22.7272727272727,21.4477211796247
"198",100,99.8938428874735,99.8402555910543,100,100.536193029491
"199",2.08845208845209,9.87261146496815,9.58466453674121,15.9090909090909,24.1286863270778
"200",100,99.8938428874735,99.8402555910543,100,100.536193029491
"201",1.96560196560197,9.87261146496815,16.7731629392971,22.7272727272727,17.426273458445
"202",2.7027027027027,10.7218683651805,7.98722044728434,20.4545454545455,17.426273458445
"203",3.19410319410319,9.34182590233546,7.18849840255591,20.4545454545455,20.1072386058981
"204",2.21130221130221,10.5095541401274,11.9808306709265,13.6363636363636,18.7667560321716
"205",100,99.8938428874735,99.8402555910543,100,100.536193029491
