"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",1,1,0,1,0
"2",115,138,24,8,11
"3",0,1,0,0,0
"4",106,113,19,10,10
"5",122,112,24,10,10
"6",109,109,15,8,11
"7",126,108,20,9,9
"8",116,120,18,6,13
"9",115,102,19,6,8
"10",96,104,15,8,8
"11",108,113,20,5,10
"12",130,117,17,9,10
"13",106,110,19,6,9
"14",121,122,18,7,13
"15",113,120,23,7,10
"16",104,104,18,6,8
"17",131,104,16,7,14
"18",115,115,20,9,8
"19",119,132,20,5,10
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",117,104,19,6,11
"23",111,117,16,9,13
"24",123,118,23,7,13
"25",130,145,18,5,18
"26",123,100,19,8,10
"27",125,127,20,7,12
"28",124,133,22,6,9
"29",1,1,0,0,0
"30",136,141,18,5,10
"31",118,117,19,7,10
"32",109,107,21,9,8
"33",113,115,18,9,12
"34",0,1,0,0,0
"35",123,110,17,9,13
"36",108,122,16,7,12
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",139,113,18,6,12
"40",0,1,0,0,0
"41",116,115,19,6,11
"42",125,102,17,6,15
"43",116,109,21,6,12
"44",0,1,0,0,0
"45",107,113,20,10,10
"46",118,121,17,8,11
"47",130,114,22,9,10
"48",0,1,0,0,0
"49",115,109,15,7,10
"50",119,112,15,8,10
"51",109,103,18,8,9
"52",1,1,0,0,0
"53",1,1,0,0,0
"54",1,1,0,0,0
"55",110,105,25,8,8
"56",0,1,0,0,0
"57",0,1,0,0,0
"58",106,100,14,9,10
"59",105,104,15,6,11
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",121,108,16,5,14
"63",120,114,18,9,10
"64",108,115,18,7,10
"65",128,108,19,6,10
"66",123,104,24,7,11
"67",109,118,17,9,11
"68",117,124,18,7,11
"69",113,123,18,7,9
"70",114,114,16,6,14
"71",115,100,15,10,12
"72",0,1,0,0,0
"73",98,105,24,5,8
"74",124,128,16,7,6
"75",0,1,0,0,0
"76",111,126,18,10,9
"77",125,114,16,7,13
"78",122,124,17,5,14
"79",112,108,20,8,9
"80",123,129,21,11,13
"81",1,1,0,0,0
"82",118,115,21,6,14
"83",104,110,15,9,11
"84",132,129,20,6,11
"85",105,92,18,7,10
"86",139,126,19,8,8
"87",127,111,22,9,12
"88",115,135,17,7,15
"89",1,1,0,0,0
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",125,154,22,7,11
"93",121,126,17,5,12
"94",108,125,25,8,13
"95",120,112,20,8,11
"96",112,110,21,8,8
"97",115,109,21,8,11
"98",125,104,18,10,11
"99",108,104,16,5,13
"100",138,112,19,5,11
"101",112,130,18,8,13
"102",107,99,16,10,11
"103",134,108,19,8,10
"104",118,110,17,11,10
"105",1,1,0,0,0
"106",123,105,17,7,8
"107",0,1,0,0,0
"108",121,134,22,7,9
"109",127,116,19,9,14
"110",132,113,16,6,7
"111",132,118,19,8,13
"112",106,127,18,7,7
"113",0,1,0,0,0
"114",0,1,0,0,0
"115",109,107,16,7,10
"116",0,1,1,0,0
"117",125,122,23,8,7
"118",0,1,0,0,0
"119",1,1,0,0,0
"120",114,118,20,9,14
"121",98,100,13,7,11
"122",117,125,18,7,11
"123",138,110,16,6,12
"124",125,114,17,6,13
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",0,1,0,0,0
"128",108,109,19,9,11
"129",113,103,16,8,9
"130",0,1,0,0,0
"131",111,120,20,8,9
"132",121,123,14,7,11
"133",111,99,16,8,11
"134",121,135,25,7,13
"135",127,123,20,6,12
"136",126,116,19,12,13
"137",116,114,17,7,13
"138",108,113,22,8,8
"139",0,1,0,0,1
"140",0,1,0,0,0
"141",123,124,21,7,9
"142",0,1,0,0,0
"143",117,102,18,7,9
"144",0,1,0,0,0
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",124,113,19,8,11
"148",113,120,15,8,10
"149",120,109,18,8,11
"150",104,95,20,6,13
"151",119,109,17,7,8
"152",132,121,19,7,10
"153",112,111,19,10,9
"154",115,114,17,6,9
"155",119,121,24,7,10
"156",1,1,0,0,0
"157",103,91,15,5,12
"158",119,109,17,8,9
"159",0,1,0,0,0
"160",120,110,19,7,9
"161",0,1,0,0,0
"162",1,1,0,0,0
"163",133,105,18,6,12
"164",122,118,19,6,10
"165",0,1,1,0,0
"166",133,103,18,5,11
"167",115,108,16,8,10
"168",1,1,1,0,0
"169",132,104,21,7,12
"170",119,118,21,10,10
"171",0,1,0,0,0
"172",0,1,0,0,0
"173",133,132,20,8,14
"174",133,120,20,8,7
"175",121,130,18,6,9
"176",122,122,20,6,13
"177",122,127,22,7,11
"178",129,127,17,9,10
"179",102,114,19,10,11
"180",116,109,19,9,11
"181",122,108,16,7,11
"182",106,108,18,6,12
"183",124,115,16,6,10
"184",0,1,0,0,0
"185",103,105,18,5,11
"186",125,112,20,7,12
"187",105,97,17,5,10
"188",0,1,0,0,0
"189",122,120,24,5,11
"190",118,98,18,5,10
"191",120,112,14,6,11
"192",98,96,17,7,8
"193",109,114,20,7,10
"194",115,118,16,6,12
"195",117,129,18,8,11
"196",126,121,22,7,14
"197",106,104,22,10,13
"198",119,114,19,8,9
"199",136,126,15,7,12
"200",116,99,16,7,10
"201",118,123,19,8,9
"202",0,1,0,0,0
"203",125,115,18,7,9
"204",115,104,19,7,10
"205",110,113,19,6,9
"206",112,116,17,6,10
"207",112,107,18,6,12
"208",117,103,17,7,10
"209",115,92,17,9,9
"210",112,98,16,7,7
"211",112,98,16,7,10
"212",106,108,18,6,11
"213",111,123,22,7,12
"214",117,115,17,8,11
"215",118,104,17,8,7
"216",110,114,19,8,10
"217",95,93,15,6,8
"218",1,1,0,0,0
"219",123,100,20,5,11
"220",134,118,21,7,10
"221",132,141,18,6,8
"222",120,120,24,8,12
"223",126,125,22,7,11
"224",118,110,17,8,13
"225",112,112,20,6,9
"226",0,1,0,0,0
"227",122,124,20,6,9
"228",0,1,0,0,0
"229",0,1,0,0,0
"230",0,1,0,0,0
"231",1,1,0,0,0
"232",116,115,16,5,15
"233",111,118,16,9,12
"234",0,1,0,0,0
"235",115,106,21,6,11
"236",0,1,0,0,0
"237",0,1,0,0,0
"238",112,118,16,8,12
"239",109,103,21,6,14
"240",128,110,14,7,10
"241",129,117,18,7,13
"242",121,109,15,6,12
"243",1,1,0,0,0
"244",132,110,22,5,12
"245",109,102,16,8,13
"246",0,1,0,0,0
"247",98,107,20,4,7
"248",108,111,25,7,13
"249",120,112,17,7,11
"250",128,104,19,8,13
"251",106,110,19,6,8
"252",109,117,17,4,10
"253",140,119,16,7,11
"254",118,100,18,7,12
"255",125,134,18,5,9
"256",121,137,16,8,13
"257",120,103,22,10,8
"258",120,106,17,5,9
"259",0,1,0,0,0
"260",126,110,18,8,11
"261",0,1,0,0,0
"262",111,95,16,5,8
"263",127,126,18,7,11
"264",120,109,16,7,17
"265",125,121,17,8,14
"266",131,114,19,4,11
"267",0,1,0,0,0
"268",106,108,15,8,9
"269",123,134,19,11,10
"270",1,1,0,0,0
"271",126,132,16,6,8
"272",113,108,17,5,9
"273",123,129,22,7,10
"274",129,114,19,6,11
"275",103,122,20,6,11
"276",127,131,19,6,9
"277",112,121,19,7,9
"278",113,115,19,6,8
"279",112,115,11,10,9
"280",120,105,18,6,10
"281",126,105,20,8,13
"282",0,1,0,0,0
"283",115,112,19,8,13
"284",137,111,18,6,8
"285",0,1,0,0,0
"286",0,1,0,0,0
"287",109,127,16,11,11
"288",113,117,14,8,12
"289",0,1,0,0,0
"290",111,133,15,8,12
"291",113,120,28,5,10
"292",112,98,14,6,7
"293",124,122,18,5,11
"294",115,117,15,8,9
"295",0,1,0,0,0
"296",106,113,14,8,8
"297",116,125,17,8,9
"298",114,110,18,7,10
"299",119,116,16,4,10
"300",102,112,24,8,12
"301",126,114,21,6,13
"302",107,101,18,7,11
"303",0,1,0,0,0
"304",0,1,0,0,0
"305",127,115,18,8,11
"306",113,107,20,6,11
"307",118,117,18,9,9
"308",109,94,20,6,13
"309",125,125,18,7,9
"310",105,103,17,6,8
"311",103,121,18,7,9
"312",125,133,18,8,9
"313",121,111,19,10,9
"314",0,1,0,0,0
"315",0,1,0,0,0
"316",0,1,0,0,0
"317",112,118,18,7,9
"318",124,123,19,7,11
"319",124,117,23,6,11
"320",110,94,17,8,12
"321",117,120,18,8,8
"322",116,117,21,5,11
"323",119,117,20,7,11
"324",113,114,22,8,13
"325",121,133,15,10,12
"326",114,116,16,6,15
"327",100,109,16,6,9
"328",124,112,17,6,6
"329",0,1,0,0,0
"330",109,108,16,6,13
"331",0,1,0,0,0
"332",0,1,0,0,0
"333",0,1,0,0,0
"334",128,126,17,7,14
"335",120,107,23,7,13
"336",114,126,20,6,11
"337",0,1,0,0,0
"338",98,93,14,9,8
"339",138,103,15,7,9
"340",1,1,0,0,0
"341",116,112,18,10,9
"342",112,108,20,8,8
"343",111,112,21,7,9
"344",0,1,0,0,0
"345",114,105,17,5,10
"346",0,1,0,0,0
"347",118,127,19,7,11
"348",117,122,15,6,8
"349",1,1,0,0,0
"350",116,114,16,7,8
"351",122,108,16,11,9
"352",1,1,0,0,0
"353",123,123,18,10,11
"354",140,122,16,6,11
"355",119,119,17,6,11
"356",121,118,14,7,11
"357",0,1,0,0,0
"358",1,1,0,0,0
"359",126,112,18,6,10
"360",0,1,0,0,0
"361",106,109,18,9,8
"362",115,112,17,7,10
"363",103,111,16,6,11
"364",128,113,21,4,9
"365",117,123,18,8,12
"366",128,113,21,7,10
"367",128,109,21,9,11
"368",105,99,17,7,12
"369",102,97,17,8,9
"370",137,97,16,7,8
"371",0,1,0,0,0
"372",0,1,0,0,0
"373",0,1,0,0,0
"374",130,124,20,8,11
"375",121,100,19,7,11
"376",128,124,20,9,11
"377",122,133,16,5,14
"378",109,102,18,8,14
"379",108,103,16,7,12
"380",106,111,25,7,13
"381",111,117,21,6,16
"382",119,122,18,8,14
"383",0,1,0,0,0
"384",121,124,19,6,12
"385",114,108,14,5,14
"386",130,114,17,9,9
"387",118,101,16,7,14
"388",1,1,1,0,0
"389",135,107,22,8,8
"390",116,135,21,9,11
"391",0,1,0,0,0
"392",0,1,0,0,0
"393",122,112,19,5,7
"394",0,1,0,0,0
"395",116,113,19,7,10
"396",128,113,16,8,11
"397",115,102,19,9,11
"398",2,1,0,0,0
"399",130,114,17,5,9
"400",109,118,25,6,9
"401",108,103,17,7,9
"402",125,122,21,7,9
"403",122,113,20,7,9
"404",140,106,18,7,11
"405",132,110,15,8,12
"406",124,115,22,8,14
"407",121,127,15,7,10
"408",114,119,17,6,10
"409",1,1,0,0,0
"410",98,103,23,9,10
"411",117,96,16,6,10
"412",116,106,17,8,11
"413",0,1,0,0,0
"414",106,124,22,6,9
"415",113,108,16,6,11
"416",114,110,16,5,8
"417",0,1,0,0,0
"418",119,113,16,8,14
"419",128,111,20,7,12
"420",0,1,0,0,0
"421",0,1,0,0,0
"422",128,116,21,5,8
"423",109,97,18,9,10
"424",112,114,16,6,11
"425",114,123,22,7,9
"426",0,1,0,0,0
"427",102,112,16,7,9
"428",117,126,17,5,11
"429",111,103,18,6,8
"430",135,128,21,9,16
"431",123,107,19,6,9
"432",119,122,22,8,12
"433",113,114,22,6,9
"434",110,107,17,5,14
"435",133,131,12,8,9
"436",122,109,18,4,7
"437",121,98,17,5,10
"438",120,116,19,10,9
"439",100,127,17,6,12
"440",120,105,21,5,9
"441",125,118,21,8,10
"442",126,124,19,8,10
"443",138,121,20,7,10
"444",120,96,18,7,11
"445",113,127,17,8,11
"446",116,114,15,6,9
"447",122,131,17,8,9
"448",105,110,19,6,11
"449",0,1,0,0,0
"450",0,1,0,0,0
"451",117,106,16,7,11
"452",117,117,18,5,13
"453",135,135,15,9,12
"454",110,116,18,10,11
"455",131,107,16,6,9
"456",119,121,15,9,10
"457",112,106,17,7,9
"458",106,111,16,6,10
"459",112,112,19,9,12
"460",114,131,23,6,9
"461",114,106,13,6,10
"462",0,1,0,0,0
"463",106,110,21,6,9
"464",0,1,0,0,0
"465",111,109,18,7,8
"466",0,1,0,0,0
"467",108,109,18,7,9
"468",122,124,18,6,11
"469",120,124,20,6,11
"470",114,141,23,8,14
"471",135,109,19,7,12
"472",118,121,17,8,12
"473",130,121,18,7,10
"474",1,1,0,0,0
"475",113,120,23,8,14
"476",112,119,19,10,9
"477",107,103,23,11,14
"478",121,110,17,7,12
"479",110,125,23,6,11
"480",122,113,17,7,12
"481",0,1,0,0,0
"482",105,131,22,7,11
"483",0,1,0,0,0
"484",103,97,21,8,8
"485",116,121,22,6,10
"486",127,118,26,6,8
"487",115,118,18,8,9
"488",124,138,18,7,12
"489",119,113,20,6,11
"490",112,102,15,6,7
"491",112,125,17,8,7
"492",129,111,17,6,10
"493",117,121,21,8,8
"494",118,108,18,5,13
"495",126,101,23,7,11
"496",112,97,15,8,9
"497",114,124,21,8,10
"498",119,129,20,5,12
"499",116,102,15,7,8
"500",0,1,0,0,0
"501",0,1,0,0,0
"502",120,103,17,7,10
"503",125,98,16,9,10
"504",108,129,18,6,9
"505",139,125,20,9,11
"506",133,123,17,6,9
"507",124,119,19,7,9
"508",102,102,20,7,13
"509",109,114,21,7,10
"510",115,117,23,5,13
"511",106,105,12,5,10
"512",0,1,0,0,0
"513",122,110,22,8,9
"514",100,114,17,7,12
"515",102,120,21,6,12
