"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",0,3,0,0,0
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",29,24,3,3,2
"7",6,3,1,0,1
"8",5,3,0,0,0
"9",0,1,0,0,0
"10",0,1,0,0,0
"11",1,1,0,0,0
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",37,33,5,2,2
"16",0,1,0,0,0
"17",1,2,0,0,0
"18",0,1,0,0,0
"19",0,1,0,0,0
"20",2,6,0,0,0
"21",23,30,4,3,4
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",0,1,0,0,0
"28",0,1,0,0,0
"29",0,1,0,0,0
"30",23,17,4,2,1
"31",1,1,0,0,0
"32",0,0,0,0,0
"33",0,1,0,0,0
"34",26,22,6,2,2
"35",2,1,0,0,0
"36",0,1,0,0,0
"37",5,4,1,0,0
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",1,1,0,0,0
"41",12,18,5,1,1
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",2,2,0,0,0
"45",0,0,0,0,0
"46",0,2,0,0,0
"47",0,1,0,0,0
"48",0,1,0,0,0
"49",0,0,0,0,0
"50",0,1,0,0,0
"51",15,12,3,1,1
"52",0,1,0,0,0
"53",1,3,0,0,0
"54",0,1,0,0,0
"55",0,1,0,0,0
"56",2,1,0,0,0
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",1,2,0,0,0
"60",1,1,0,0,0
"61",0,0,0,0,0
"62",1,1,0,0,0
"63",1,0,1,0,0
"64",0,1,0,0,0
"65",0,0,0,0,0
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",0,1,0,0,0
"69",0,1,0,0,0
"70",0,1,0,0,0
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",4,10,2,1,1
"74",0,1,0,0,0
"75",1,1,0,0,0
"76",0,1,0,0,0
"77",1,2,0,1,0
"78",1,1,0,0,0
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",1,1,0,0,0
"82",0,1,0,0,0
"83",0,1,0,0,0
"84",0,1,0,0,0
