"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",82.863951484587,0,109.795454164284,0,0,0,0
"2",0,0,0,0,0,0,0
"3",53.045838705376,129.299910336906,77.5995825974463,126.253731681002,137.678974460726,125.466591065873,135.602531681639
"4",62.7252298196066,106.160685594706,114.275658409067,100.258951256804,151.097438253839,115.961368085228,101.139157393797
"5",64.9058494932172,144.375794879211,106.709649018982,160.513498289922,157.664888603926,119.74005527499,163.294958551928
"6",116.722060772061,129.256810746281,122.442449428522,141.749753258898,182.901102144436,134.219908816671,141.749753258898
"7",0,0,0,0,0,0,0
"8",65.9034820006266,147.786774638426,78.8601500843507,141.063902632891,153.362787238906,132.080369678297,142.189226229556
"9",60.0090773106816,0,97.8237241642986,0,0,0,0
"10",74.0202040986162,0,92.3651394429882,0,0,0,0
"11",0,0,0,0,0,0,0
"12",14.681131652012,0,0,0,0,0,0
"13",49.5457820026586,103.935708886034,55.7605951955508,109.713630122352,124.209610643586,192.650716813362,115.639408239976
"14",75.6725414070225,82.6339256383724,86.0970956675472,99.5906303846473,87.2592094748248,83.0064619220227,109.813079894222
"15",89.3505746457851,129.33882622565,80.0281449765914,122.790047184508,110.862126562464,103.479629054249,96.3315065061399
"16",0,0,0,0,0,0,0
"17",113.690406253693,0,93.2999678817919,0,0,0,37.3945000160796
"18",0,0,8.95565372340344,0,0,0,0
"19",0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0
"21",67.1272856148369,100.375902159437,73.5523718191732,141.558296274809,134.772636702107,141.025118041728,142.224936300451
"22",59.160343297602,88.7801257706566,87.6905673856732,128.720008967598,136.383951041806,136.383951041806,159.876842029166
"23",101.451360268084,80.7903141396127,101.288069370792,125.995342217721,133.016053671076,125.091448463057,121.174920060867
"24",72.6441890955939,120.8296652545,74.5264120231042,122.334517892903,124.870239501485,120.8296652545,111.640149558095
"25",70.9717580630987,115.51742042855,87.3870813632292,106.854444119654,146.771906365913,108.760215492917,129.354136063822
"26",98.3234762654916,56.1786033075702,88.7838331376184,58.8039008190518,58.4260390224247,63.8582423768629,36.5122448896435
"27",61.4661469693423,119.883592029649,79.3086974463543,109.226181113935,117.865353346185,129.359083174025,105.480664580772
"28",74.9735090503688,97.0164990385721,81.3723775129033,113.863336654807,111.756705708762,99.7038582807459,104.132552717709
"29",82.3329103613558,106.165990183012,89.908992028183,148.858419206197,134.353697844868,130.088157865596,126.188023483597
"30",0,0,15.1253676859857,0,0,0,0
"31",79.4839829600714,72.8423710872132,86.1401873124892,109.429043783404,98.4087495520384,73.2299548301252,61.9105461339887
"32",0,0,0,0,0,0,0
"33",7.54143451626459,0,0,0,0,0,0
"34",100.405153955818,116.477052114588,89.3167586384041,119.168685642503,124.806584258478,111.904069343621,130.300498459091
"35",75.8882330850014,0,73.9534343078173,0,0,0,48.0231021641304
"36",97.4549856860332,116.723788445185,106.718973809641,132.845652975532,142.948531736121,139.521529876563,133.045173632745
"37",71.44573296596,104.436856313529,75.2513402147297,118.822598749364,120.678518175963,130.532907893613,115.756445851792
"38",72.192341053138,81.2098178518367,78.989442057134,94.9363968733063,94.1453983287359,94.3483785667108,91.2270944890846
"39",75.4293442438793,127.859431124221,113.678757012156,142.953469651006,133.378280341356,97.9455618510852,131.317276991544
"40",74.5149653402526,96.3812673011623,83.7357492664797,97.6109809279437,111.280740351505,92.3642247393743,99.6033322864575
"41",0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0
"43",71.5146946906008,88.7091019889024,83.409423055211,110.119778347804,114.706054867617,91.9660628388968,99.673974226592
"44",80.4075973468314,120.771734382946,90.8129241718775,112.198530525438,125.189314575748,111.210351491511,108.144907728821
"45",71.4388790723163,128.453951024966,90.9794551719182,134.501125331512,136.362100040418,145.26435484438,152.493061928746
"46",8.59354021205185,0,2.21733194139464,0,0,0,0
"47",75.691637631781,155.439279447086,79.2555212874068,154.335810248731,156.875283078078,178.959744661277,159.396900487311
"48",0,0,0,0,0,0,0
"49",64.266411410923,119.881245925542,87.8417720814995,120.559507374814,117.335096953362,119.05346022758,114.829025761532
"50",86.4414496746587,121.496152983193,97.1462151147596,112.947972423485,124.235211549318,123.555624121129,128.472642463735
"51",62.8375600112085,142.609352052368,82.0927180099458,164.896515454903,147.021918849573,122.578004299392,135.083823391494
"52",80.9427601547232,100.728363029936,82.1138169074334,140.735650021457,124.668854197254,115.852213076755,120.98353232422
"53",108.651253429616,153.659869479959,132.870273721405,175.800493220082,184.865725602128,174.080628690063,182.461284265709
"54",0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",54.9941191352075,115.478534519591,60.3431290662454,115.992465472201,128.361983661546,109.888393029865,134.211328537446
"58",2.8571823266667,0,0,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",65.7129816033019,94.2466865889148,92.3874090525138,106.119453221699,109.695603900367,113.402441364078,91.8654629994285
"62",65.4516679622598,95.7466369051564,73.5087933851857,106.17007225753,97.0322393594237,85.9168622276119,107.80609432019
"63",94.6738708013083,0,107.284096128846,0,0,0,0
"64",0,0,0,0,0,0,0
"65",74.5070818208673,0,82.512560409032,0,0,0,0
"66",82.3104301148996,103.460221397201,111.853958857398,119.802007030958,124.526009147375,101.91022842995,112.070207431746
"67",0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0
"69",62.8391980308699,79.24698200336,71.2682547207317,89.1218705879847,88.3613704973123,84.0654771079773,86.3829356910073
"70",64.4243958829475,124.945602168779,79.8984942903628,136.135651465556,155.495823196264,127.500820806002,146.246698573802
"71",63.3956620635813,111.608420672411,70.7874533205172,131.965554348724,108.198359061076,104.869397718516,114.533788042226
"72",0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0
"74",96.1428794176205,107.840280444444,99.6040509789392,95.6766802445447,91.0462666902567,87.0379929957499,100.144842959339
"75",81.2044005649692,80.093977329317,86.3755656008132,91.6327594160864,87.7831396064754,80.5210879394204,94.7460440221855
"76",64.6028369717905,88.7535340292505,62.1102615672612,106.712991481107,94.8311495800233,105.23667104959,113.242687961566
"77",60.1711522842058,0,79.4263781922073,0,28.9603402559848,0,0
"78",68.9379549816319,0,72.3542594089188,0,0,0,0
"79",72.4871410607307,140.405263819486,156.334013429448,158.166017517592,163.929417016365,145.828116127502,126.604873376876
"80",67.0497539613677,97.348370091741,73.2710380263716,91.3627192856039,91.0587966403415,105.206062355856,89.342808071186
"81",67.780018627405,119.122641501762,85.5261105211431,112.169466541977,117.465059269025,109.912216231457,111.176612342458
"82",5.03302700962623,0,0,0,0,0,0
"83",69.0276577447206,111.462461546496,72.8973495223449,119.915106035669,121.760024721526,138.153019182316,122.506574555117
"84",86.6850717531967,115.675527244528,93.5216686746641,127.928302979208,137.80421053302,122.870684448973,119.780927537186
"85",84.2119578610992,125.905999406514,106.604310873177,152.40527156147,179.369692331725,151.514732757195,119.44295919967
"86",70.1074991431153,115.510790037227,89.8232295368936,120.912104030069,134.28022315972,99.5974973304602,131.417113298312
"87",66.4493469786341,70.0949445063107,79.3460514408285,86.5422015581852,96.7648367837416,78.1861863917437,91.5017771809813
"88",80.2478345133259,123.775924928426,93.1160442234387,131.790674098909,141.650399306149,118.514343630221,145.888181818236
"89",0,0,0,0,0,0,0
"90",84.8802537687586,0,75.2845691741526,0,0,0,0
"91",60.9866972144252,57.7800037402894,94.0174790977851,70.483740219581,68.1496189978778,82.2556767002845,92.5662300668556
"92",93.1025323209173,96.2157772621979,86.73915118345,138.374340907075,113.570080793045,113.570080793045,112.648700484401
"93",0,0,4.30388319034704,0,0,0,0
"94",99.1796043111638,84.5794880974073,95.6109407527842,112.373050883384,117.278919182764,96.0084985863982,114.043768692461
"95",109.618601130314,77.8767677829267,107.281530546424,82.9985649154229,82.1981970154074,75.5380835843632,81.7342740860863
"96",0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0
"98",78.7765152707142,0,61.983661657159,0,22.073053005718,0,0
"99",73.3097151038341,83.7984356185408,91.3576912063113,89.5941501412232,88.8841086081275,83.8140402506259,82.3913681515147
"100",0,0,0,0,0,0,0
"101",65.1476598206872,118.061992667206,76.7814748254753,103.195300959358,115.784565028404,115.358806760387,124.762998512091
"102",0,0,0,0,0,0,0
"103",90.4985570473152,106.82069833742,119.406669140327,113.876161865556,115.507423995678,114.447402697674,116.925854046759
"104",0,0,0,0,0,0,0
"105",73.0757122118736,108.590960901503,68.4374410559926,107.750329283183,106.9190480974,104.446716635441,101.941583302296
"106",69.7362351803687,79.1714203063421,88.3029108568591,98.1236145466619,94.752993417478,82.2969072566786,86.3344213551401
"107",87.6797029010092,138.342476759792,89.2704648608195,133.647063884057,133.647063884057,120.587793562259,126.035810087054
"108",94.0091332833715,113.671615690505,118.098186219126,110.752548977938,110.752548977938,108.841796584711,131.651899719366
"109",65.02748572459,102.771285261669,73.2855359029214,114.020725533552,106.249208288544,99.8664773676031,111.223848656977
"110",74.8047959088292,0,82.382283018009,0,0,0,0
"111",0,0,0,0,0,0,0
"112",76.0453365519619,105.543438892345,86.0430253660587,127.403393041615,143.961801134216,108.939588447271,115.664750815642
"113",79.6690703292534,0,90.5699947024947,0,0,0,0
"114",76.1613260727435,92.0079225917889,77.7435459576004,113.665394319403,103.764626175599,93.5785189081326,115.89694131306
"115",0,0,0,0,0,0,0
"116",82.6188316186611,99.8874835629608,96.1455938371977,127.39336560655,118.584348470367,130.526681201805,122.183109738766
"117",87.0513059475216,130.093456662523,99.2465822687798,120.076208430031,137.172115422006,149.284541522613,149.284541522613
"118",84.9361655701182,0,85.4402467053406,0,0,0,0
"119",83.0899399878351,102.488371729713,93.7408664804629,99.4638544480509,108.293849916527,103.294712275438,97.3026398354275
