"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",24,0,51,0,0,0,0
"2",0,0,0,0,0,0,0
"3",36,2,28,3,27,7,31
"4",31,4,34,3,21,2,33
"5",25,1,55,2,17,5,30
"6",34,2,48,2,22,12,32
"7",0,0,0,0,0,0,0
"8",37,2,38,5,19,9,27
"9",22,0,41,0,0,0,0
"10",28,0,47,0,0,0,0
"11",0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0
"13",28,3,39,3,27,9,27
"14",21,0,45,4,18,11,29
"15",30,1,52,6,28,6,28
"16",0,0,1,0,0,0,0
"17",28,0,42,0,0,0,1
"18",0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0
"21",30,4,45,3,25,8,36
"22",28,2,49,6,38,9,31
"23",31,2,43,3,27,5,39
"24",29,2,39,7,25,5,29
"25",22,2,39,4,34,4,32
"26",26,0,51,0,2,0,0
"27",34,3,39,7,29,6,17
"28",26,3,40,4,18,4,25
"29",33,2,36,2,20,5,39
"30",0,0,0,0,0,0,0
"31",28,3,48,1,30,7,30
"32",0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0
"34",16,2,42,0,32,7,29
"35",29,0,39,0,0,0,1
"36",34,1,47,3,22,6,23
"37",28,3,37,4,22,4,32
"38",21,2,47,3,32,9,22
"39",37,4,44,3,11,7,23
"40",23,1,39,5,22,5,24
"41",0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0
"43",18,0,40,3,21,7,32
"44",26,4,45,4,26,3,23
"45",24,2,33,8,21,6,29
"46",0,0,0,0,0,0,0
"47",25,1,37,4,34,6,29
"48",0,0,0,0,0,0,0
"49",27,1,49,5,26,7,26
"50",15,2,42,4,18,4,24
"51",26,3,48,5,31,12,27
"52",31,0,47,2,26,5,23
"53",27,1,53,3,28,5,27
"54",0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",28,3,42,3,26,6,33
"58",0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",32,1,42,2,25,12,33
"62",30,3,45,3,25,8,29
"63",28,0,32,0,0,0,0
"64",0,0,0,0,0,0,0
"65",19,0,43,0,0,0,0
"66",32,1,42,1,27,10,27
"67",0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0
"69",20,1,33,2,22,6,27
"70",34,1,27,3,19,3,34
"71",31,3,35,4,35,6,33
"72",0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0
"74",33,1,32,4,31,5,29
"75",28,1,42,4,22,2,29
"76",33,3,32,5,20,3,25
"77",23,0,32,0,1,0,0
"78",30,0,44,0,0,0,0
"79",19,2,38,6,26,5,22
"80",32,1,46,0,28,6,31
"81",23,0,33,1,21,3,31
"82",0,0,0,0,0,0,0
"83",30,3,27,3,31,3,26
"84",33,2,29,1,25,6,19
"85",29,4,50,1,19,4,30
"86",28,1,36,5,34,4,21
"87",19,1,40,4,26,3,26
"88",29,7,47,9,27,5,32
"89",0,0,0,0,0,0,0
"90",28,0,41,0,0,0,0
"91",26,3,39,4,31,5,31
"92",22,1,40,4,27,3,33
"93",0,0,0,0,0,0,0
"94",21,3,35,2,23,7,31
"95",27,6,48,2,30,6,31
"96",0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0
"98",31,0,34,0,1,0,0
"99",34,3,50,1,22,3,32
"100",0,0,0,0,0,0,0
"101",28,1,42,8,23,5,26
"102",0,0,0,0,0,0,0
"103",26,3,41,7,24,8,30
"104",0,0,0,0,0,0,0
"105",22,3,50,2,22,3,23
"106",34,0,48,5,23,6,27
"107",30,4,34,4,19,6,27
"108",44,3,42,1,28,4,28
"109",25,3,34,3,31,7,30
"110",39,0,42,0,0,0,0
"111",0,0,0,0,0,0,0
"112",32,1,55,3,25,5,22
"113",29,0,48,0,0,0,0
"114",36,2,43,3,25,9,24
"115",0,0,0,0,0,0,0
"116",26,3,37,4,27,1,35
"117",25,1,36,2,25,5,25
"118",26,0,50,0,0,0,0
"119",29,1,45,6,29,7,30
"120",37,2,47,3,25,6,32
"121",0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0
"123",0,0,0,0,0,0,0
"124",31,0,43,0,0,0,0
"125",0,0,0,0,0,0,0
"126",37,3,43,1,23,9,31
"127",34,2,41,5,32,10,28
"128",28,0,45,0,0,0,0
"129",32,0,54,0,0,0,0
"130",27,6,38,1,28,11,21
"131",0,0,0,0,0,0,0
"132",31,0,36,0,0,0,0
"133",28,4,35,5,33,9,21
"134",28,0,46,0,1,0,0
"135",34,2,32,1,31,6,30
"136",29,1,47,6,26,11,43
"137",0,0,0,0,0,0,0
"138",0,0,0,0,0,0,0
"139",1,0,0,0,0,0,0
"140",0,0,0,0,0,0,0
"141",0,0,0,0,0,0,0
"142",30,3,47,5,26,4,29
"143",23,3,37,8,30,7,28
"144",30,1,36,4,26,5,21
"145",38,0,38,2,29,6,24
"146",22,3,33,4,24,5,30
"147",0,0,1,0,0,0,0
"148",0,0,1,0,0,0,0
"149",0,0,0,0,0,0,0
"150",33,0,43,0,0,0,0
"151",34,0,25,3,19,4,28
"152",0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0
"154",24,0,30,0,1,0,0
"155",24,0,38,0,0,0,0
"156",25,4,32,3,33,2,24
"157",25,0,39,5,27,8,36
"158",0,0,0,0,0,0,0
"159",32,0,29,4,29,8,32
"160",21,0,38,0,0,0,0
"161",39,0,34,0,0,0,0
"162",31,1,36,6,30,4,19
"163",0,0,0,0,0,0,0
"164",28,1,34,3,30,5,31
"165",29,2,39,2,23,6,24
