"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",90,0,85,0,1,0,0
"2",0,0,1,0,0,0,0
"3",106,7,106,7,12,3,6
"4",101,1,83,1,0,0,0
"5",0,0,1,0,0,0,0
"6",0,0,1,0,0,0,0
"7",94,6,74,6,10,3,6
"8",118,0,95,0,0,0,0
"9",105,0,111,0,1,0,0
"10",0,0,1,0,0,0,0
"11",73,0,81,0,0,0,0
"12",77,1,90,0,0,0,0
"13",80,10,81,11,14,5,8
"14",0,0,1,0,0,0,0
"15",2,0,2,0,0,0,0
"16",113,0,123,1,0,0,0
"17",0,0,1,0,0,0,0
"18",95,5,111,7,7,4,4
"19",1,0,1,0,0,0,0
"20",0,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",100,0,84,0,0,0,0
"23",91,9,100,10,13,4,6
"24",0,0,1,0,0,0,0
"25",1,0,1,0,0,0,0
"26",84,0,72,0,0,0,0
"27",83,7,85,9,10,6,10
"28",0,0,1,0,0,0,0
"29",0,0,1,0,0,0,0
"30",1,0,1,0,0,0,0
"31",4,0,3,0,0,0,0
"32",0,0,1,0,0,0,0
"33",117,9,97,12,12,4,6
"34",0,0,1,0,0,0,0
"35",98,0,82,0,0,0,0
"36",95,0,97,1,0,0,0
"37",92,0,86,0,0,0,0
"38",90,0,79,0,0,0,0
"39",80,1,81,0,2,1,1
"40",1,0,1,0,0,0,0
"41",93,10,89,13,11,6,6
"42",82,9,103,10,12,5,6
"43",87,11,86,10,12,5,7
"44",112,4,87,5,6,2,2
"45",0,0,1,0,0,0,0
"46",0,0,1,0,0,0,0
"47",0,0,1,0,0,0,0
"48",90,0,95,0,1,0,0
"49",114,9,90,7,12,5,7
"50",77,0,93,1,1,0,0
"51",107,0,86,0,0,1,0
"52",0,0,1,0,0,0,0
"53",0,0,1,0,0,0,0
"54",92,5,85,6,6,2,4
"55",78,1,87,0,1,1,0
"56",0,0,1,0,0,0,0
"57",96,0,101,0,1,0,0
"58",1,0,1,0,0,0,0
"59",93,8,93,9,11,4,6
"60",90,0,77,0,1,0,0
"61",0,0,1,0,0,0,0
"62",106,9,99,8,8,3,5
"63",0,0,1,0,0,0,0
"64",0,0,1,0,0,0,0
"65",1,0,1,0,0,0,0
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",104,6,96,7,7,3,5
"69",94,0,87,0,0,0,0
"70",0,0,1,0,0,0,0
"71",1,0,1,0,0,0,0
"72",0,0,1,0,0,0,0
"73",70,9,71,10,13,4,5
"74",107,0,111,0,0,0,0
"75",2,0,1,0,0,0,0
"76",96,4,83,5,5,1,2
"77",103,0,101,0,0,0,0
"78",100,8,97,11,9,5,6
"79",97,1,100,1,1,0,0
"80",97,4,89,5,6,3,4
"81",0,0,1,0,0,0,0
"82",93,9,94,9,14,5,7
"83",1,0,1,0,0,0,0
"84",1,0,1,0,0,0,0
"85",0,0,1,0,0,0,0
"86",0,0,1,0,0,0,0
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",100,1,89,1,1,1,1
"90",100,0,83,0,0,0,0
"91",84,0,106,0,0,0,0
"92",0,0,1,0,0,0,0
"93",0,0,1,0,0,0,0
"94",1,0,1,0,0,0,0
"95",2,0,3,0,0,0,0
"96",86,0,84,0,0,0,0
"97",0,0,1,0,0,0,0
"98",0,0,1,0,0,0,0
"99",101,8,98,9,11,5,6
"100",2,0,1,0,0,0,0
"101",0,0,1,0,0,0,0
"102",1,0,1,0,0,0,0
"103",87,0,83,1,0,0,0
"104",96,0,90,0,1,0,0
"105",1,0,1,0,0,0,0
"106",109,0,99,0,0,0,0
"107",92,6,95,5,9,4,4
"108",101,4,98,4,7,2,4
"109",99,7,94,10,15,4,5
"110",0,0,1,0,0,0,0
"111",1,0,1,0,0,0,0
"112",110,8,98,8,12,5,9
"113",71,0,92,0,0,0,0
"114",0,0,1,0,0,0,0
"115",103,1,105,2,3,0,1
"116",108,3,99,2,3,1,1
"117",101,0,105,1,0,0,0
"118",94,14,95,8,12,4,9
"119",97,0,99,0,0,0,0
"120",89,8,100,13,16,5,6
"121",0,0,1,0,0,0,0
"122",0,0,1,0,0,0,0
"123",96,5,90,6,12,3,4
"124",1,0,1,0,0,0,0
"125",0,0,1,0,0,0,0
"126",0,0,1,0,0,0,0
"127",0,0,1,0,0,0,0
"128",0,0,1,0,0,0,0
"129",87,0,104,0,0,0,0
"130",90,6,98,4,5,2,3
"131",1,0,1,0,0,0,0
"132",108,4,100,4,7,2,4
"133",1,0,1,0,0,0,0
"134",116,6,97,5,8,3,5
"135",0,0,1,0,0,0,0
"136",0,0,1,0,0,0,0
"137",1,0,1,0,0,0,0
"138",2,0,1,0,0,0,0
"139",85,0,91,0,0,0,0
"140",97,6,88,5,14,5,9
"141",89,0,82,0,0,0,0
"142",84,1,83,3,2,1,2
"143",116,0,98,0,0,0,0
"144",86,0,79,0,0,0,0
"145",90,0,96,0,0,0,0
"146",0,0,1,0,0,0,0
"147",1,0,1,0,0,0,0
"148",0,0,1,0,0,0,0
"149",89,0,103,0,0,0,0
"150",2,0,1,0,0,0,0
"151",90,0,96,0,1,0,1
"152",98,8,108,11,10,5,4
"153",106,10,90,10,14,5,7
"154",101,7,83,5,5,3,3
"155",0,0,1,0,0,0,0
"156",0,0,1,0,0,0,0
"157",85,0,91,0,2,1,1
"158",112,1,98,3,6,2,1
"159",94,9,80,9,11,4,7
"160",0,0,1,0,0,0,0
"161",76,0,71,0,0,0,0
"162",0,0,1,0,0,0,0
"163",0,0,1,0,0,0,0
"164",0,0,1,0,0,0,0
"165",0,0,1,0,0,0,0
"166",118,4,111,5,8,2,4
"167",0,0,1,0,0,0,0
"168",1,0,1,0,0,0,0
"169",95,5,86,7,9,5,6
"170",96,0,90,0,0,0,0
"171",0,0,1,0,0,0,0
"172",0,0,1,0,0,0,0
"173",0,0,1,0,0,0,0
"174",0,0,1,0,0,0,0
"175",87,0,96,0,0,0,0
"176",76,6,75,9,8,6,7
"177",0,0,1,0,0,0,0
"178",103,5,86,5,6,1,3
"179",0,0,1,0,0,0,0
"180",0,0,1,0,0,0,0
"181",2,0,3,0,0,0,0
"182",0,0,1,0,0,0,0
"183",0,0,1,0,0,0,0
"184",0,0,2,0,0,0,0
"185",0,0,1,0,0,0,0
"186",3,0,2,0,0,0,0
"187",0,0,1,0,0,0,0
"188",103,2,97,2,5,3,6
"189",103,0,100,0,0,0,0
"190",92,0,78,0,0,0,0
"191",0,0,1,0,0,0,0
"192",0,0,1,0,0,0,0
"193",0,0,1,0,0,0,0
"194",0,0,1,0,0,0,0
"195",94,9,95,11,11,5,8
"196",0,0,1,0,0,0,0
