"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",9,1,7,1,1,1,1
"2",31,1,40,1,1,1,1
"3",1,1,1,1,1,1,1
"4",73,1,65,1,1,1,1
"5",1,1,1,1,1,1,1
"6",1,1,1,1,1,1,1
"7",1,1,3,1,1,1,1
"8",1,1,1,1,1,1,1
"9",8,1,13,1,1,1,1
"10",1,1,1,1,1,1,1
"11",3,1,1,1,1,1,1
"12",1,1,1,1,1,1,1
"13",5475,1,5507,1,1,1,1
"14",1,1,1,1,1,1,1
"15",1,1,1,1,1,1,1
"16",1,1,1,1,1,1,1
"17",1,1,1,1,1,1,1
"18",84,1,77,1,1,1,1
"19",4,1,1,1,1,1,1
"20",1,1,1,1,1,1,1
"21",3,1,4,1,1,1,1
"22",1,1,1,1,1,1,1
"23",1,1,1,1,1,1,1
"24",1,1,1,1,1,1,1
"25",19,1,9,1,1,1,1
"26",8,1,14,1,1,1,1
"27",1,1,1,1,1,1,1
"28",1,1,1,1,1,1,1
"29",79,1,87,1,1,1,1
"30",1,1,1,1,1,1,1
"31",1,1,1,1,1,1,1
"32",5703,1,5674,1,1,1,1
"33",1,1,1,1,1,1,1
"34",110,1,117,1,1,1,1
"35",1,1,1,1,1,1,1
"36",87,1,82,1,1,1,1
"37",1,1,1,1,1,1,1
"38",4902,5789,4931,5785,5819,5781,5798
"39",8,1,1,1,1,1,1
"40",9,1,1,1,1,1,1
"41",1,1,1,1,1,1,1
"42",26,1,20,1,1,1,1
"43",1,1,1,1,1,1,1
"44",7,1,11,1,1,1,1
"45",1,1,1,1,1,1,1
"46",1,1,1,1,1,1,1
"47",1,1,3,1,1,1,1
"48",1,1,1,1,1,1,1
"49",1,1,1,1,1,1,1
"50",1,1,1,1,1,1,1
"51",1,1,1,1,1,1,1
"52",1,1,1,1,1,1,1
"53",1,1,1,1,1,1,1
"54",3,1,1,1,1,1,1
"55",1,1,1,1,1,1,1
"56",1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1
"58",1,1,6,1,1,1,1
"59",147,1,167,1,1,1,1
"60",1,1,1,1,1,1,1
"61",1,1,1,1,1,1,1
"62",3,1,1,1,1,1,1
"63",15,1,1,1,1,1,1
"64",1,1,1,1,1,1,1
"65",1,1,1,1,1,1,1
"66",36,1,25,1,1,1,1
"67",4964,5869,5359,5958,5873,5906,5940
"68",1,1,1,1,1,1,1
"69",1,1,1,1,1,1,1
"70",34,1,21,1,1,1,1
"71",1,1,1,1,1,1,1
"72",1,1,1,1,1,1,1
"73",1,1,1,1,1,1,1
"74",1,1,1,1,1,1,1
"75",1,1,1,1,1,1,1
"76",3,1,4,1,1,1,1
"77",1,1,6,1,1,1,1
"78",8,1,5,1,1,1,1
"79",1,1,1,1,1,1,1
"80",130,1,140,1,1,1,1
"81",1,1,1,1,1,1,1
"82",1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1
"85",26,1,11,1,1,1,1
