"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",1,0,6,0,0,0,0
"2",0,0,2,0,0,0,0
"3",155,0,130,0,1,0,0
"4",147,0,133,0,0,0,0
"5",152,0,140,0,0,0,0
"6",150,0,131,0,0,0,0
"7",111,0,103,0,0,0,0
"8",0,0,1,0,0,0,0
"9",0,0,1,0,0,0,0
"10",143,0,131,0,0,0,0
"11",0,0,1,0,0,0,0
"12",136,0,114,0,0,0,0
"13",164,0,136,0,0,0,0
"14",0,0,2,0,0,0,0
"15",150,0,133,0,0,0,0
"16",0,0,1,0,0,0,0
"17",123,0,91,0,0,0,0
"18",142,0,120,0,0,0,0
"19",141,0,127,0,0,0,0
"20",0,0,1,0,0,0,0
"21",1,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",0,0,2,0,0,0,0
"24",3,0,3,0,0,0,0
"25",152,4,134,7,8,2,1
"26",145,0,133,0,0,0,0
"27",0,0,1,0,0,0,0
"28",0,0,1,0,0,0,0
"29",137,0,109,0,0,0,0
"30",156,0,136,0,0,0,0
"31",2,0,2,0,0,0,0
"32",141,0,120,0,0,0,0
"33",142,0,129,0,0,0,0
"34",140,0,109,0,0,0,0
"35",0,0,3,0,0,0,0
"36",125,0,117,0,0,0,0
"37",140,0,132,0,0,0,0
"38",0,0,2,0,0,0,0
"39",133,0,126,0,0,0,0
"40",0,0,1,0,0,0,0
"41",0,0,6,0,0,0,0
"42",148,0,139,0,0,0,0
"43",156,0,143,0,0,0,0
"44",0,0,1,0,0,0,0
"45",1,0,0,0,0,0,0
"46",4,0,2,0,0,0,0
"47",0,0,1,0,0,0,0
"48",151,0,147,0,0,0,0
"49",0,0,1,0,0,0,0
"50",153,0,156,0,0,0,0
"51",157,0,134,0,0,0,0
"52",1,0,1,0,0,0,0
"53",3,0,3,0,0,0,0
"54",126,0,114,0,0,0,0
"55",0,0,1,0,0,0,0
"56",134,0,125,0,0,0,0
"57",126,1,105,0,0,0,0
"58",0,0,1,0,0,0,0
"59",126,0,115,0,0,0,0
"60",0,0,1,0,0,0,0
"61",128,0,107,0,0,0,0
"62",0,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",4,0,3,0,0,0,0
"65",3,0,1,0,0,0,0
"66",143,0,132,0,0,0,0
"67",0,0,1,0,0,0,0
"68",114,0,91,0,0,0,0
"69",126,0,104,0,0,0,0
"70",139,0,113,0,0,0,0
"71",142,0,140,0,0,0,0
"72",0,0,1,0,0,0,0
"73",0,0,1,0,0,0,0
"74",132,1,140,0,1,0,1
"75",125,0,89,1,0,0,0
"76",143,0,137,0,0,0,0
"77",0,0,1,0,0,0,0
"78",0,0,1,0,0,0,0
"79",0,0,1,0,0,0,0
"80",144,0,133,0,0,0,0
"81",0,0,1,0,0,0,0
"82",0,0,1,0,0,0,0
"83",0,0,1,0,0,0,0
"84",160,0,151,0,0,0,0
"85",0,0,1,0,0,0,0
"86",132,0,124,0,0,0,0
"87",157,0,144,0,0,0,0
"88",0,0,2,0,0,0,0
"89",0,0,1,0,0,0,0
"90",140,0,126,0,0,0,0
"91",0,0,1,0,0,0,0
"92",0,0,1,0,0,0,0
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
"95",0,0,1,0,0,0,0
"96",0,0,1,0,0,0,0
"97",102,0,95,0,0,0,0
"98",0,0,1,0,0,0,0
"99",0,0,1,0,0,0,0
"100",132,0,107,0,0,0,0
"101",0,0,1,0,0,0,0
"102",0,0,1,0,0,0,0
"103",108,0,95,0,0,0,0
"104",138,0,116,0,0,0,0
"105",0,0,1,0,0,0,0
"106",0,0,1,0,0,0,0
"107",14,0,6,0,0,0,0
"108",14,0,19,0,0,0,0
"109",111,0,99,0,0,0,0
"110",128,0,120,0,0,0,0
"111",0,0,1,0,0,0,0
"112",155,1,146,0,0,0,0
"113",146,0,130,0,0,0,0
"114",0,0,1,0,0,0,0
"115",164,0,144,0,0,0,0
"116",0,0,1,0,0,0,0
"117",125,0,110,0,0,0,0
"118",1,0,1,0,0,0,0
