"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",75,94,88,110,113,108,114
"2",98,124,115,146,150,142,150
"3",104,132,119,153,157,148,156
"4",104,139,115,153,157,147,153
"5",58,73,73,87,89,88,93
"6",105,141,115,155,159,148,155
"7",86,107,100,127,131,124,132
"8",89,112,101,129,133,126,132
"9",129,175,138,191,196,182,191
"10",71,89,83,103,106,101,106
"11",79,98,104,119,123,121,129
"12",71,89,86,105,108,105,110
"13",109,139,122,159,163,154,162
"14",121,151,134,175,180,167,177
"15",86,107,99,126,129,122,129
"16",90,113,102,131,134,127,133
"17",111,143,126,164,168,158,167
"18",98,112,126,140,146,138,149
"19",77,93,90,110,114,107,114
"20",73,88,99,110,115,110,119
"21",88,101,108,124,128,122,130
"22",95,121,108,140,143,136,143
"23",96,118,110,139,143,134,142
"24",99,126,115,148,152,142,151
"25",103,131,119,152,156,149,157
"26",151,222,158,235,241,219,230
"27",69,85,83,101,104,101,106
"28",111,144,125,164,168,161,168
"29",108,138,123,159,163,154,162
"30",96,123,107,140,144,135,142
"31",84,96,112,120,125,121,131
"32",144,196,156,216,221,207,216
"33",57,69,71,83,86,82,87
"34",69,88,83,103,106,102,108
"35",98,128,110,145,148,140,147
"36",123,157,139,182,187,177,187
"37",124,164,135,184,189,176,185
"38",85,109,97,125,128,122,128
"39",122,166,133,184,188,176,184
"40",81,101,95,118,121,117,123
"41",102,127,118,148,153,145,153
"42",102,125,115,146,151,139,148
"43",68,86,82,101,104,100,105
"44",97,115,121,141,147,138,148
"45",78,92,96,113,117,111,119
"46",69,85,83,101,104,100,105
"47",93,110,118,136,141,131,141
"48",107,135,122,155,159,151,158
"49",105,136,119,156,159,151,159
"50",129,175,144,198,203,192,201
"51",78,98,93,115,118,114,120
"52",101,132,115,150,154,146,153
"53",82,104,96,120,123,118,124
"54",119,141,141,170,176,165,176
"55",80,95,101,118,122,117,126
"56",104,134,117,153,157,149,156
"57",109,130,127,155,160,149,159
"58",64,76,78,92,95,91,97
"59",90,115,103,133,136,130,136
"60",105,127,122,151,156,146,155
"61",124,165,136,184,189,177,185
"62",89,107,106,129,134,127,135
"63",110,150,121,165,169,157,165
"64",90,119,101,132,136,127,133
"65",146,199,156,218,223,206,216
"66",90,119,101,133,136,128,134
"67",68,84,82,99,102,98,104
"68",69,82,89,101,104,101,108
"69",69,79,106,101,106,106,116
"70",114,134,135,162,168,158,169
"71",85,105,101,126,129,124,131
"72",111,139,127,162,166,157,166
"73",105,127,127,152,158,148,158
"74",69,79,103,101,106,106,116
"75",125,166,139,188,193,182,191
"76",94,119,108,139,142,137,143
"77",69,85,86,102,106,103,109
"78",94,118,108,137,141,133,140
"79",128,175,138,193,198,183,192
"80",81,97,98,117,121,115,122
"81",75,91,91,109,112,108,114
"82",71,83,87,102,106,100,107
"83",92,128,104,142,145,136,143
"84",84,96,113,122,127,122,133
"85",78,99,92,116,119,114,120
"86",117,127,154,159,166,162,174
"87",101,126,116,147,151,142,150
"88",106,138,119,157,161,152,160
"89",125,175,136,193,197,185,193
"90",151,219,160,234,240,220,230
"91",67,81,87,99,102,99,106
"92",85,109,99,126,129,123,129
"93",60,74,76,89,92,90,95
"94",138,187,150,206,211,198,207
"95",117,124,163,157,163,161,175
"96",76,93,96,113,116,112,119
"97",80,101,94,118,122,116,122
"98",99,130,113,148,151,144,151
"99",95,125,108,143,147,138,145
"100",99,127,110,144,148,139,146
"101",67,82,81,98,101,97,102
"102",105,138,119,157,161,153,160
"103",82,105,94,121,124,117,123
"104",154,230,161,242,248,226,237
"105",66,82,83,98,101,99,104
"106",91,115,102,133,136,128,135
"107",112,154,122,168,172,161,168
"108",99,131,112,147,151,143,149
"109",71,84,93,104,109,105,113
"110",220,272,240,304,311,290,304
"111",80,100,91,116,119,112,118
"112",76,94,90,111,114,110,116
"113",51,61,64,74,76,73,77
"114",93,113,112,135,140,132,140
"115",49,62,65,74,76,75,80
"116",132,142,165,179,186,177,191
"117",83,105,95,121,124,119,124
"118",69,86,82,101,104,100,105
"119",99,132,110,147,150,141,148
"120",55,65,72,81,84,81,87
"121",127,171,139,190,194,182,190
"122",80,101,91,115,119,111,117
"123",80,102,96,120,123,118,124
"124",93,105,118,133,139,130,141
"125",125,165,137,185,189,177,186
"126",148,191,164,218,224,210,221
"127",64,76,79,94,97,94,100
"128",108,141,121,162,166,156,165
"129",85,98,110,122,127,122,131
"130",96,125,107,140,144,135,141
"131",87,114,100,131,134,128,134
"132",113,149,127,169,173,164,172
"133",67,81,81,98,101,97,103
"134",156,195,176,226,233,219,231
"135",72,89,85,105,108,103,108
"136",144,214,154,230,235,217,227
"137",110,146,119,161,165,153,161
"138",85,112,95,125,128,119,125
"139",93,122,106,138,142,134,140
"140",127,170,139,189,194,180,189
"141",66,81,91,100,104,102,109
"142",117,155,130,176,181,168,177
"143",115,150,125,167,172,157,166
"144",71,85,86,103,107,101,108
"145",87,110,99,126,129,121,128
"146",68,84,84,100,104,101,107
"147",95,119,111,139,143,137,144
"148",111,143,123,162,166,156,163
"149",86,107,108,129,134,130,138
"150",121,161,133,180,185,173,181
"151",92,121,105,137,140,133,139
"152",136,169,153,198,204,189,201
"153",69,86,82,101,104,99,104
"154",81,103,95,119,122,118,124
"155",60,66,84,85,88,86,93
"156",124,162,139,185,190,177,187
"157",88,107,106,128,132,127,135
"158",94,117,108,138,143,134,142
"159",64,80,80,95,98,95,100
"160",134,177,147,199,205,191,201
"161",88,102,116,126,131,128,137
"162",136,176,149,200,206,192,202
"163",92,116,104,134,138,131,138
"164",139,186,149,205,211,194,204
"165",95,125,108,142,146,139,145
"166",100,125,117,147,152,140,149
"167",83,104,97,122,126,120,126
"168",106,137,117,156,161,150,158
"169",75,95,90,111,114,111,116
"170",82,101,96,120,123,118,124
"171",109,141,121,161,165,154,162
"172",86,108,101,127,130,124,131
"173",76,89,98,112,116,112,121
"174",75,93,91,110,114,110,116
"175",66,80,90,100,104,102,110
"176",74,95,92,113,116,114,120
"177",102,120,121,145,151,140,151
"178",105,137,119,156,160,153,160
"179",86,104,108,126,130,126,134
"180",106,137,117,155,159,149,156
"181",218,330,223,339,344,320,332
"182",85,104,100,125,128,122,130
"183",76,97,91,114,117,113,118
"184",93,103,123,129,134,130,139
"185",61,76,77,91,94,93,98
"186",78,93,100,115,120,112,121
"187",153,218,162,234,240,221,231
"188",130,163,143,185,190,175,185
"189",82,94,103,116,121,114,122
"190",114,154,125,170,174,163,171
"191",86,110,96,125,128,120,126
"192",66,80,82,98,101,97,104
"193",97,109,124,136,141,135,145
"194",71,85,87,104,108,103,110
"195",136,188,146,205,210,194,203
"196",107,140,118,157,161,150,158
"197",88,114,103,131,134,130,136
"198",86,110,99,127,130,124,130
"199",77,94,104,115,119,118,126
"200",87,109,99,127,130,123,130
"201",85,91,116,117,122,117,127
"202",129,174,138,191,196,180,189
"203",97,127,108,143,146,138,144
"204",125,171,134,186,191,176,185
"205",88,113,101,129,133,127,133
"206",75,87,99,109,113,109,117
"207",116,152,129,172,176,166,174
"208",83,102,108,123,127,125,134
"209",57,71,71,84,87,84,89
"210",77,103,89,117,119,113,119
"211",64,80,81,96,99,97,102
"212",92,115,110,137,141,136,144
"213",89,113,104,132,136,130,137
"214",62,71,77,88,91,86,92
"215",118,159,130,176,181,170,177
"216",93,117,108,137,140,134,141
"217",135,136,175,175,183,175,190
"218",96,126,106,140,144,133,140
"219",98,124,114,145,149,142,149
"220",90,120,103,136,139,132,138
"221",80,101,98,120,124,120,127
"222",73,96,85,110,112,107,112
"223",86,109,98,126,129,123,129
"224",85,105,101,125,129,123,130
"225",114,139,130,163,168,158,167
"226",76,93,90,111,114,108,115
"227",72,87,89,106,109,105,112
"228",49,62,71,75,78,79,85
"229",130,180,139,197,202,186,196
"230",72,91,87,108,110,107,112
"231",97,122,109,140,144,136,143
"232",69,85,82,101,104,99,104
"233",81,102,98,121,124,121,127
"234",109,140,120,159,163,152,160
"235",128,160,142,183,188,173,184
"236",84,107,97,124,127,121,127
"237",144,196,155,214,220,203,213
"238",72,89,90,106,109,107,113
"239",96,121,110,141,145,137,144
"240",94,120,105,138,141,132,139
"241",95,115,116,139,144,136,145
"242",100,125,114,144,148,140,147
"243",94,111,122,137,142,137,148
"244",80,94,105,117,121,118,127
"245",70,85,84,101,104,99,104
"246",110,146,121,163,167,157,164
"247",80,96,96,115,118,113,120
"248",131,161,153,190,196,186,197
"249",83,104,95,120,123,117,123
"250",92,107,119,134,139,134,144
"251",108,141,119,157,161,150,158
"252",84,107,96,123,126,119,125
"253",75,96,87,110,113,107,113
"254",101,128,117,150,154,147,155
"255",77,93,93,112,116,110,117
"256",88,110,103,129,133,127,134
"257",71,88,83,102,105,99,105
"258",84,104,98,122,125,119,125
"259",101,136,111,150,153,143,150
"260",84,107,97,123,126,120,126
"261",81,101,94,118,122,116,122
"262",126,142,151,174,181,170,182
"263",83,105,97,123,127,121,127
"264",132,161,154,191,196,187,198
"265",77,89,92,109,113,106,113
"266",113,155,123,170,174,161,169
"267",80,102,93,118,121,116,122
"268",101,131,111,148,152,142,149
"269",56,68,70,82,85,82,87
"270",124,163,138,185,189,179,187
"271",117,150,133,173,177,168,177
"272",120,163,132,181,185,173,181
"273",80,96,100,117,121,115,123
"274",65,81,82,97,100,96,102
