"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",47,79,50,82,82,85,85
"2",57,101,60,105,105,109,109
"3",62,107,65,111,111,115,115
"4",62,109,65,114,114,117,117
"5",40,65,42,69,69,71,71
"6",61,109,64,114,114,116,116
"7",51,88,54,92,92,95,95
"8",52,91,56,95,95,98,98
"9",73,133,77,138,138,142,142
"10",44,75,47,78,78,80,80
"11",50,86,53,90,90,93,93
"12",46,77,49,81,81,83,83
"13",62,110,66,115,115,118,118
"14",60,113,64,118,118,121,121
"15",51,88,54,92,92,94,94
"16",53,91,56,95,95,98,98
"17",66,115,70,120,120,123,123
"18",52,91,56,95,95,98,98
"19",44,75,47,79,79,81,81
"20",45,75,48,79,79,81,81
"21",48,82,51,86,86,89,89
"22",57,100,60,104,104,107,107
"23",53,93,56,97,97,100,100
"24",56,100,59,104,104,107,107
"25",61,107,64,112,112,115,115
"26",82,162,86,167,167,170,170
"27",44,73,47,76,76,79,79
"28",68,119,72,125,125,128,128
"29",64,111,68,116,116,119,119
"30",56,99,59,103,103,106,106
"31",49,82,52,85,85,88,88
"32",82,152,86,158,158,162,162
"33",35,59,38,61,61,63,63
"34",44,76,47,79,79,82,82
"35",58,103,61,108,108,111,111
"36",71,127,75,132,132,136,136
"37",66,125,70,130,130,133,133
"38",51,90,55,94,94,96,96
"39",68,129,72,134,134,137,137
"40",52,87,55,91,91,93,93
"41",60,103,64,108,108,111,111
"42",53,94,56,99,99,101,101
"43",42,73,45,76,76,78,78
"44",52,92,56,96,96,99,99
"45",45,76,48,80,80,82,82
"46",44,72,46,76,76,78,78
"47",48,86,51,89,89,92,92
"48",61,109,65,113,113,116,116
"49",64,112,67,116,116,120,120
"50",74,141,78,146,146,150,150
"51",49,83,52,87,87,90,90
"52",64,110,68,115,115,119,119
"53",52,87,55,91,91,94,94
"54",63,112,66,117,117,120,120
"55",46,79,49,83,83,85,85
"56",63,109,66,114,114,117,117
"57",58,102,62,107,107,110,110
"58",37,63,40,66,66,68,68
"59",55,96,59,100,100,103,103
"60",55,100,59,104,104,107,107
"61",71,130,75,135,135,138,138
"62",52,88,55,92,92,95,95
"63",65,117,69,122,122,125,125
"64",54,95,57,99,99,102,102
"65",81,150,85,156,156,159,159
"66",53,95,56,99,99,102,102
"67",43,72,45,75,75,77,77
"68",42,70,44,73,73,76,76
"69",41,68,43,71,71,74,74
"70",62,108,66,113,113,116,116
"71",51,88,54,92,92,95,95
"72",64,112,67,117,117,120,120
"73",57,100,60,105,105,108,108
"74",41,69,43,72,72,74,74
"75",71,132,75,138,138,141,141
"76",59,101,63,106,106,109,109
"77",44,74,47,77,77,79,79
"78",55,95,58,99,99,102,102
"79",71,132,74,137,137,140,140
"80",47,80,50,84,84,86,86
"81",46,77,49,81,81,83,83
"82",40,68,42,71,71,73,73
"83",56,102,60,107,107,109,109
"84",48,81,51,85,85,87,87
"85",50,85,53,89,89,91,91
"86",57,106,61,110,110,113,113
"87",57,100,60,105,105,108,108
"88",62,111,66,116,116,119,119
"89",70,137,74,142,142,145,145
"90",83,162,87,168,168,171,171
"91",41,69,43,72,72,75,75
"92",54,92,57,96,96,99,99
"93",40,66,43,69,69,71,71
"94",77,145,82,151,151,155,155
"95",61,105,65,110,110,113,113
"96",45,78,48,82,82,84,84
"97",49,84,52,88,88,91,91
"98",60,106,63,111,111,114,114
"99",54,99,58,104,104,106,106
"100",57,100,60,105,105,108,108
"101",42,70,45,74,74,76,76
"102",64,114,68,118,118,122,122
"103",47,84,50,87,87,90,90
"104",81,166,85,172,172,175,175
"105",45,73,47,77,77,79,79
"106",53,92,56,96,96,99,99
"107",63,118,67,123,123,126,126
"108",60,106,64,111,111,114,114
"109",42,71,45,75,75,77,77
"110",104,199,110,207,207,212,212
"111",45,80,48,83,83,85,85
"112",48,80,51,84,84,87,87
"113",31,52,33,54,54,56,56
"114",54,92,57,96,96,99,99
"115",35,56,37,59,59,61,61
"116",64,114,68,119,119,122,122
"117",51,87,54,91,91,94,94
"118",42,72,45,75,75,78,78
"119",59,105,62,109,109,112,112
"120",34,56,36,59,59,61,61
"121",73,134,77,139,139,143,143
"122",46,81,49,84,84,87,87
"123",51,87,55,91,91,94,94
"124",49,84,52,88,88,91,91
"125",67,128,71,133,133,136,136
"126",79,150,83,155,155,159,159
"127",40,66,42,69,69,71,71
"128",61,112,65,117,117,120,120
"129",48,82,51,86,86,89,89
"130",55,98,58,102,102,105,105
"131",53,94,56,98,98,101,101
"132",67,122,71,127,127,131,131
"133",40,68,42,71,71,73,73
"134",85,154,89,160,160,165,165
"135",43,74,46,77,77,80,80
"136",79,163,84,168,168,172,172
"137",60,111,64,115,115,118,118
"138",49,88,52,92,92,94,94
"139",56,99,59,103,103,106,106
"140",71,130,75,135,135,139,139
"141",43,71,46,74,74,77,77
"142",65,120,69,125,125,128,128
"143",57,107,60,111,111,114,114
"144",41,69,43,73,73,75,75
"145",50,87,53,91,91,93,93
"146",44,73,46,76,76,79,79
"147",60,101,63,105,105,108,108
"148",64,113,67,117,117,121,121
"149",56,93,59,97,97,101,101
"150",69,125,73,131,131,134,134
"151",57,99,61,104,104,107,107
"152",70,129,74,134,134,137,137
"153",42,72,45,75,75,78,78
"154",53,88,56,92,92,95,95
"155",34,57,36,59,59,61,61
"156",70,126,74,131,131,135,135
"157",53,90,56,95,95,97,97
"158",53,93,56,97,97,100,100
"159",41,69,44,72,72,75,75
"160",73,137,77,142,142,146,146
"161",52,88,56,92,92,95,95
"162",73,135,77,140,140,144,144
"163",52,93,55,97,97,100,100
"164",76,139,80,145,145,148,148
"165",57,102,60,107,107,110,110
"166",55,97,58,101,101,104,104
"167",49,86,52,90,90,92,92
"168",58,106,62,110,110,113,113
"169",48,81,51,85,85,88,88
"170",50,85,53,89,89,91,91
"171",62,109,65,114,114,117,117
