"time" "age1_orange.S" "age1_green.S" "age2_no_comorbid_orange.S" "age2_no_comorbid_green.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age1_green.E" "age2_no_comorbid_orange.E" "age2_no_comorbid_green.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age1_green.P" "age2_no_comorbid_orange.P" "age2_no_comorbid_green.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age1_green.A" "age2_no_comorbid_orange.A" "age2_no_comorbid_green.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age1_green.I" "age2_no_comorbid_orange.I" "age2_no_comorbid_green.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age1_green.H" "age2_no_comorbid_orange.H" "age2_no_comorbid_green.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age1_green.R" "age2_no_comorbid_orange.R" "age2_no_comorbid_green.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age1_green.D" "age2_no_comorbid_orange.D" "age2_no_comorbid_green.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 752 62.4 847 93.8 125.2 44 74.6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 751.971915915417 62.3999955563566 846.981031030792 93.7999933503642 125.199991124367 43.9999968878209 74.5999947234419 0.0259706356267352 4.09546763496086e-06 0.808193750404471 6.12766270646373e-06 8.17892719455501e-06 2.86766016736122e-06 4.86198746557152e-06 0.00175330286028534 2.87410605279628e-07 0.144785388196503 4.30798804686448e-07 5.75010771287242e-07 2.01790032011197e-07 3.42125827000802e-07 5.97383499216216e-05 1.00736651368985e-08 0.0107132629328009 1.51146485388044e-08 2.01743496488093e-08 7.0834278411693e-09 1.20096299307098e-08 0.000290022586563969 4.89066786150195e-08 0.0520076889365816 7.3368984986787e-08 9.79074429219861e-08 3.43867331489341e-08 5.82661412763936e-08 4.45857351598107e-07 7.66019853601144e-11 0.000144466912046094 1.20372792561868e-10 4.77119177674796e-10 1.54133276840193e-10 6.3514952440404e-10 9.85928765427028e-06 1.69447541288188e-09 0.00304724912221154 2.50677570278502e-09 2.73804965793153e-09 1.01078379509135e-09 9.73854226059429e-10 8.00142036291307e-08 1.37515207891086e-11 7.71627034502877e-05 6.35132843485068e-11 3.98366655665607e-10 9.37926020728184e-11 5.60083032033995e-10
2 751.895114877409 62.3999853046453 846.929155485212 93.7999783066016 125.199971044632 43.9999899170429 74.5999829048046 0.0897475807069936 1.24521044105123e-05 0.6857509537074 1.83580410648732e-05 2.4503483382965e-05 8.52700673459673e-06 1.44571523272936e-05 0.0105502895866149 1.54010778870858e-06 0.186925751624578 2.28649823129331e-06 3.05191448355995e-06 1.06584998819418e-06 1.8071002072565e-06 0.000737620400898255 1.12838111288671e-07 0.0303888572530698 1.68292225205156e-07 2.24628854964665e-07 7.86319046640722e-08 1.3331682018045e-07 0.00358199268346298 5.47967609366403e-07 0.147551630617056 8.17008833764404e-07 1.0899965889954e-06 3.81794628792157e-07 6.4651198248812e-07 1.12100665920995e-05 1.77122493501851e-09 0.000859482540305646 2.77149545106608e-09 1.09831802631393e-08 3.54169067291906e-09 1.45869849434317e-08 0.000254367000126576 4.02393488637859e-08 0.0188903571340913 5.92861945981417e-08 6.49526139431926e-08 2.39209502038366e-08 2.3329672221455e-08 2.06214609607168e-06 3.26203193312223e-10 0.000477481911626572 1.50031450682637e-09 9.40842871425039e-09 2.21120103358603e-09 1.31974493107759e-08
3 751.777406359805 62.3999708875802 846.849644713274 93.7999579268504 125.199943842662 43.9999806602855 74.5999672103931 0.176533317659213 2.2766297984434e-05 0.613504770105081 3.27643330629832e-05 4.37323507407835e-05 1.50272156964376e-05 2.5477961158051e-05 0.0273107542640984 3.6755364484181e-06 0.191181404841695 5.36527847403565e-06 7.16133118282796e-06 2.47928042659406e-06 4.20350726872538e-06 0.00291857427525613 4.14154007504291e-07 0.0498299963222254 6.11222572477542e-07 8.15832260918852e-07 2.84055483659953e-07 4.81603160932556e-07 0.0141768104268868 2.01179216425359e-06 0.241996760011495 2.96764698457542e-06 3.95823584093327e-06 1.37949916771024e-06 2.33441181893437e-06 6.75282232474485e-05 9.96420306864299e-09 0.00219416005673732 1.54778012677139e-08 6.13247225548971e-08 1.97086283066992e-08 8.11293700027538e-08 0.00157390948033564 2.32789911035935e-07 0.0503771744358287 3.40582393247993e-07 3.74291806219499e-07 1.37311969668106e-07 1.35573739971773e-07 1.27458662757201e-05 1.88500693488985e-09 0.00127102095328156 8.60829330764947e-09 5.39716936646823e-08 1.26431492658911e-08 7.54203768942808e-08
4 751.622490363731 62.3999519331114 846.744993113427 93.7999323209458 125.199909665058 43.999969326003 74.5999479936324 0.278278372697356 3.49810192313316e-05 0.578767431799133 4.88244063241619e-05 6.51686105734016e-05 2.20210081998197e-05 3.73356184478761e-05 0.050691558608582 6.51685733370353e-06 0.184922254500146 9.29065438203568e-06 1.24007455077918e-05 4.23952425287535e-06 7.18792066510229e-06 0.00730671004182393 9.83784184446351e-07 0.0663730885424803 1.43034290663374e-06 1.9091570566156e-06 6.59577658173187e-07 1.11828393862999e-06 0.0355015288644678 4.78016746862377e-06 0.32240535991863 6.94550315669779e-06 9.26153610447893e-06 3.2038557310209e-06 5.41792916000633e-06 0.000227861194012916 3.19001485049786e-08 0.0039995443790877 4.90398120943924e-08 1.94261275842668e-07 6.2121212871601e-08 2.55578428509844e-07 0.00545944096569499 7.66956815549845e-07 0.0961185862824985 1.1110599614391e-06 1.22481557908377e-06 4.46921090371188e-07 4.46655311504634e-07 4.41638975021897e-05 6.20343316843892e-09 0.00242062115080573 2.80476149158053e-08 1.75816126441277e-07 4.09888116766937e-08 2.44381616050848e-07
5 751.430762089936 62.3999272415447 846.615461472806 93.7999003836313 125.199867036574 43.9999555594788 74.5999246531163 0.391549223060004 4.97768093869228e-05 0.573488189460696 6.71903462294747e-05 8.96826369715376e-05 2.97272731730922e-05 5.04012404252882e-05 0.0792078185236007 1.00526299119947e-05 0.179152422186637 1.3929238616683e-05 1.85921180683231e-05 6.25676034960416e-06 1.06080527745561e-05 0.0143260729518678 1.87046145215982e-06 0.0799081363452808 2.66875673800553e-06 3.56213585925684e-06 1.21834568404433e-06 2.06564972794788e-06 0.0696257187825808 9.09096935712927e-06 0.388232655038953 1.29605174525693e-05 1.72780000413128e-05 5.9192336328623e-06 1.0003062698421e-05 0.000562187979976962 7.58297645329814e-08 0.00610495850142484 1.15036082656991e-07 4.55599070024247e-07 1.44735140600699e-07 5.95141422694819e-07 0.013854930640294 1.87659351539268e-06 0.15378628008499 2.68478159809288e-06 2.96869292367708e-06 1.07588432788019e-06 1.08803141095172e-06 0.000111958125129604 1.51618940317491e-08 0.00386588557612085 6.76919816326291e-08 4.24243090699694e-07 9.82888986767111e-08 5.85705222511708e-07
6 751.200060146714 62.3998952104133 846.459581676245 93.7998604551215 125.199813741804 43.9999387578193 74.5998961666664 0.515898488708806 6.80469772497896e-05 0.592835027988856 8.88656734094731e-05 0.000118613883911152 3.85371637906947e-05 6.53380095178597e-05 0.111906180567076 1.44120237206737e-05 0.177945408610127 1.93644467926684e-05 2.58467882563122e-05 8.5441414432731e-06 1.44862034470039e-05 0.0241920511130487 3.12450031587647e-06 0.0911958998150863 4.36196461434596e-06 5.82215319526774e-06 1.96759953402804e-06 3.33597557360209e-06 0.117606418064773 1.51898411546128e-05 0.44316262750844 2.11857140104362e-05 2.823649734629e-05 9.56129142189692e-06 1.61473568778391e-05 0.0011420008053861 1.50577543350564e-07 0.00837684830923054 2.24856498534575e-07 8.90363034305275e-07 2.80572732461164e-07 1.15307235625701e-06 0.0289609369761153 3.83471709188236e-06 0.221348045373594 5.40608025357675e-06 5.99543082579588e-06 2.15526339381246e-06 2.20446606938992e-06 0.000233777050959355 3.09496486983582e-08 0.0055544661495218 1.36142845353448e-07 8.53079366201563e-07 1.96148365379186e-07 1.16824976812331e-06
7 750.926189674435 62.399853940499 846.274509052212 93.7998105242493 125.199747096333 43.999918175514 74.5998612703033 0.652777654682728 9.07619435918193e-05 0.634209553857921 0.000114955632211471 0.000153437581587166 4.88862214941372e-05 8.28843664423326e-05 0.148460051806841 1.98083472245136e-05 0.182607429193792 2.58096049494627e-05 3.44494940263618e-05 1.11765640581739e-05 1.89493563349949e-05 0.0370139410222062 4.81121063923269e-06 0.101195959673194 6.55999399209961e-06 8.75598345214148e-06 2.9195138443465e-06 4.94990301791474e-06 0.179985050743827 2.33953385613139e-05 0.491847417878172 3.18646248652233e-05 4.24600113643648e-05 1.41896060121352e-05 2.39490971713579e-05 0.00203478979176146 2.65782365100017e-07 0.0107308848580009 3.89902981136284e-07 1.54359754999144e-06 4.81865219015171e-07 1.97928331672847e-06 0.0531105676860719 6.96075565444816e-06 0.297448148332492 9.65317014132567e-06 1.07357434119884e-05 3.823973408995e-06 3.95353874580744e-06 0.000428269831040961 5.61229655427569e-08 0.00745155399390433 2.42821549032899e-07 1.52125583993577e-06 3.46741953584178e-07 2.06415167274766e-06
8 750.603219651004 62.3998012141903 846.056221844835 93.7997482436538 125.199663967009 43.9998929427528 74.5998184893036 0.804878260453068 0.000118973685811077 0.696604120160646 0.000146634314553854 0.000195720854820283 6.12296764068697e-05 0.000103812133180738 0.189077013473046 2.65058104504269e-05 0.193469316500723 3.35500450315121e-05 4.47810835601846e-05 1.42616437481415e-05 2.41799687184398e-05 0.052881206067548 7.01688034553564e-06 0.110828188452033 9.33741203237829e-06 1.24631555059036e-05 4.09613387628268e-06 6.94480879933381e-06 0.257205852918866 3.41280536805126e-05 0.538749292545004 4.5359934947504e-05 6.04304338767681e-05 1.99116651904513e-05 3.35877896261986e-05 0.00330252014217814 4.3242324965736e-07 0.0131275308324158 6.22316454869242e-07 2.46325077813231e-06 7.60919548385239e-07 3.12393320593296e-06 0.0887207996459327 1.16352329014779e-05 0.381458690634272 1.5853954075707e-05 1.76788982283603e-05 6.23391158423756e-06 6.51034965281722e-06 0.000714696295695154 9.37232573334203e-08 0.00954101603997115 3.98369064826061e-07 2.49531405460565e-06 5.63296862477153e-07 3.35171323419048e-06
9 750.223599566329 62.3997344239992 845.799598222709 93.799670870015 125.199560692174 43.9998620485756 74.5997661096305 0.975770884292668 0.00015386287077994 0.780201847239159 0.000185184271374627 0.000247175594627967 7.60537014393505e-05 0.00012894559380399 0.234377465442209 3.48095332748385e-05 0.210633132842339 4.29187433033424e-05 5.72859985242908e-05 1.79260963747575e-05 3.03928815808388e-05 0.0719241520350626 9.85143430567475e-06 0.120911660506458 1.27971092838121e-05 1.70810030099496e-05 5.53110037471309e-06 9.37772927167264e-06 0.349910567235431 4.7923617233843e-05 0.587843574458317 6.21719013567134e-05 8.28129920819585e-05 2.68912819256951e-05 4.53381869513095e-05 0.00500279677504028 6.63413089747222e-07 0.0155633948004159 9.35836908833366e-07 3.7035830430248e-06 1.13117321643791e-06 4.64177864029521e-06 0.138301561573488 1.83177110441305e-05 0.473424316327043 2.45069500026682e-05 2.73959484517952e-05 9.55730196003127e-06 1.00747617965845e-05 0.00111300631656115 1.47421064192418e-07 0.0118238511171698 6.15172745179811e-07 3.85270668843502e-06 8.60769071854984e-07 5.11943744321626e-06
