"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",2.33415233415233,2.01698513800425,3.99361022364217,6.81818181818182,4.02144772117963
"2",2.08845208845209,1.69851380042463,3.19488817891374,6.81818181818182,8.04289544235925
"3",0,0.106157112526539,0,0,0
"4",2.57985257985258,2.01698513800425,3.19488817891374,6.81818181818182,6.70241286863271
"5",2.7027027027027,2.22929936305732,3.19488817891374,6.81818181818182,5.36193029490617
"6",2.08845208845209,1.80467091295117,4.79233226837061,6.81818181818182,5.36193029490617
"7",2.08845208845209,2.12314225053079,4.79233226837061,6.81818181818182,4.02144772117963
"8",0,0.106157112526539,0,0,0
"9",2.45700245700246,1.91082802547771,3.19488817891374,4.54545454545455,5.36193029490617
"10",0,0.106157112526539,0,0,0
"11",0.122850122850123,0,0,0,1.34048257372654
"12",2.45700245700246,1.91082802547771,4.79233226837061,4.54545454545455,8.04289544235925
"13",2.7027027027027,1.91082802547771,3.19488817891374,6.81818181818182,5.36193029490617
"14",1.96560196560197,1.80467091295117,3.99361022364217,4.54545454545455,5.36193029490617
"15",2.08845208845209,2.4416135881104,3.99361022364217,6.81818181818182,5.36193029490617
"16",0,0.106157112526539,0,0,0
"17",0,0.106157112526539,0,0,0
"18",0,0.106157112526539,0,0,0
"19",2.08845208845209,2.33545647558386,3.99361022364217,4.54545454545455,4.02144772117963
"20",1.96560196560197,2.22929936305732,3.19488817891374,6.81818181818182,5.36193029490617
"21",2.33415233415233,1.91082802547771,4.79233226837061,6.81818181818182,4.02144772117963
"22",0,0.106157112526539,0,0,0
"23",2.21130221130221,1.91082802547771,4.79233226837061,4.54545454545455,4.02144772117963
"24",0.122850122850123,0.106157112526539,0,2.27272727272727,0
"25",2.33415233415233,2.01698513800425,4.79233226837061,4.54545454545455,4.02144772117963
"26",2.57985257985258,2.22929936305732,3.19488817891374,4.54545454545455,5.36193029490617
"27",0,0.106157112526539,0,0,0
"28",0.122850122850123,0.106157112526539,0,0,0
"29",2.21130221130221,1.80467091295117,3.99361022364217,9.09090909090909,2.68096514745308
"30",0.122850122850123,0.106157112526539,0,0,0
"31",0,0.106157112526539,0,0,0
"32",2.57985257985258,1.59235668789809,4.79233226837061,6.81818181818182,4.02144772117963
"33",0,0.106157112526539,0,0,0
"34",2.45700245700246,2.01698513800425,3.99361022364217,6.81818181818182,4.02144772117963
"35",2.21130221130221,2.01698513800425,3.99361022364217,6.81818181818182,4.02144772117963
