"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",49,43,5,4,5
"2",56,44,7,4,4
"3",0,0,0,0,0
"4",45,55,10,2,5
"5",37,46,9,2,3
"6",36,47,8,2,4
"7",56,48,8,3,5
"8",0,0,0,0,0
"9",59,39,12,2,3
"10",0,0,0,0,0
"11",0,1,0,0,0
"12",39,43,8,3,3
"13",55,57,5,1,4
"14",43,49,6,7,7
"15",51,50,9,3,7
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",47,51,7,3,6
"20",58,53,11,4,3
"21",42,50,8,1,5
"22",0,0,0,0,0
"23",43,40,7,4,3
"24",0,0,0,0,0
"25",48,40,10,2,3
"26",37,46,10,5,3
"27",0,0,0,0,0
"28",1,0,0,0,0
"29",45,45,4,3,5
"30",0,1,0,0,0
"31",0,0,0,0,0
"32",51,47,12,3,5
"33",0,1,0,0,0
"34",44,50,8,3,4
"35",46,51,6,3,7
"36",45,40,6,3,4
"37",0,0,0,0,0
"38",43,50,10,1,5
"39",54,48,6,3,6
"40",0,0,0,0,0
"41",51,66,9,3,2
"42",42,40,3,4,4
"43",0,0,0,0,0
"44",49,47,8,3,4
"45",40,40,7,4,1
"46",52,50,6,4,7
"47",47,48,9,3,5
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",41,49,7,3,5
"52",43,41,5,3,4
"53",46,46,7,3,4
"54",0,1,0,0,0
"55",47,48,7,3,5
"56",0,0,0,0,0
"57",50,45,8,3,4
"58",49,44,8,4,8
"59",0,1,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,0,0,0,0
"64",36,51,8,3,6
"65",43,50,10,5,5
"66",53,54,12,3,4
"67",46,53,7,3,4
"68",0,0,0,0,0
"69",40,49,8,4,7
"70",0,0,0,0,0
"71",42,43,8,2,4
"72",43,34,7,5,4
"73",0,0,0,0,0
"74",0,0,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",0,0,0,0,0
"79",42,47,9,3,4
"80",48,52,6,4,9
"81",42,49,10,3,5
"82",0,0,0,0,0
"83",43,44,8,3,6
"84",57,42,7,4,4
"85",0,0,0,0,0
"86",37,44,6,3,4
"87",48,41,4,1,5
"88",0,1,0,0,0
"89",0,1,0,0,0
"90",52,44,9,5,2
"91",0,0,0,0,0
"92",43,46,7,9,5
"93",57,48,5,2,4
"94",51,37,7,2,5
"95",0,0,0,0,0
"96",45,41,14,4,6
"97",51,56,7,1,6
"98",38,42,5,2,5
"99",0,1,0,0,0
"100",50,45,6,3,9
"101",48,55,9,3,5
"102",38,54,8,4,4
"103",0,0,0,0,0
"104",49,52,8,2,7
"105",47,43,6,5,5
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",49,62,7,4,4
