"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",19,19,5,3,3
"2",17,16,4,3,6
"3",0,1,0,0,0
"4",21,19,4,3,5
"5",22,21,4,3,4
"6",17,17,6,3,4
"7",17,20,6,3,3
"8",0,1,0,0,0
"9",20,18,4,2,4
"10",0,1,0,0,0
"11",1,0,0,0,1
"12",20,18,6,2,6
"13",22,18,4,3,4
"14",16,17,5,2,4
"15",17,23,5,3,4
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",17,22,5,2,3
"20",16,21,4,3,4
"21",19,18,6,3,3
"22",0,1,0,0,0
"23",18,18,6,2,3
"24",1,1,0,1,0
"25",19,19,6,2,3
"26",21,21,4,2,4
"27",0,1,0,0,0
"28",1,1,0,0,0
"29",18,17,5,4,2
"30",1,1,0,0,0
"31",0,1,0,0,0
"32",21,15,6,3,3
"33",0,1,0,0,0
"34",20,19,5,3,3
"35",18,19,5,3,3
"36",19,19,4,4,4
"37",0,1,0,0,0
"38",18,21,4,3,3
"39",23,21,4,3,4
"40",0,1,0,0,0
"41",23,20,5,2,3
"42",17,19,4,3,3
"43",0,1,0,0,0
"44",18,21,5,4,5
"45",19,18,5,2,5
"46",17,18,4,2,4
"47",18,17,6,2,3
"48",0,1,0,0,0
"49",1,1,0,0,0
"50",1,1,0,0,0
"51",24,18,4,2,4
"52",17,19,6,4,4
"53",19,19,4,3,4
"54",0,0,0,0,0
"55",20,15,5,3,4
"56",0,1,0,0,0
"57",17,20,6,2,3
"58",18,21,8,3,3
"59",1,1,0,0,0
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",0,1,0,0,0
"64",17,17,5,3,4
"65",25,19,6,4,4
"66",21,21,4,3,3
"67",18,19,5,3,4
"68",1,1,0,0,0
"69",18,23,6,2,5
"70",0,1,0,0,0
"71",17,19,5,2,3
"72",18,22,5,2,5
"73",0,1,0,0,0
"74",0,1,0,0,1
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",0,1,0,0,0
"79",21,18,4,2,3
"80",20,20,5,3,3
