"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",64,91,36,11,39
"2",59,67,35,7,38
"3",0,0,0,0,0
"4",69,75,40,6,37
"5",67,88,44,11,37
"6",58,80,32,9,44
"7",56,89,40,10,43
"8",0,0,0,0,0
"9",61,63,35,12,33
"10",0,0,0,0,0
"11",0,0,0,0,1
"12",67,81,38,4,42
"13",52,77,42,12,45
"14",59,74,35,11,41
"15",54,73,39,7,35
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",56,87,31,11,34
"20",66,73,31,11,39
"21",59,84,34,13,40
"22",0,0,0,0,0
"23",63,78,33,5,46
"24",0,0,0,0,0
"25",64,89,36,9,42
"26",65,66,39,6,35
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",85,94,38,11,38
"30",1,1,0,0,0
"31",0,0,0,0,0
"32",71,72,31,10,38
"33",0,0,0,0,0
"34",54,75,34,11,41
"35",61,80,31,10,41
"36",70,88,25,15,39
"37",0,0,0,0,0
"38",55,77,31,7,35
"39",50,82,48,12,45
"40",0,0,0,0,0
"41",55,61,52,11,47
"42",67,70,29,9,36
"43",0,0,0,0,0
"44",65,82,33,12,41
"45",69,72,38,11,47
"46",49,72,39,5,31
"47",54,93,31,8,34
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",55,73,37,7,34
"52",62,97,28,11,35
"53",48,88,34,5,45
"54",0,0,0,0,0
"55",73,85,45,8,42
"56",0,0,0,0,0
"57",63,97,29,10,44
"58",66,71,45,13,30
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,0,0,0,0
"64",61,78,40,10,34
"65",59,83,40,11,36
"66",54,69,32,6,40
"67",63,75,29,11,38
"68",0,0,0,0,0
"69",59,88,38,7,29
"70",0,0,0,0,0
"71",52,82,34,6,40
"72",63,67,31,12,43
"73",0,0,0,0,0
"74",0,0,0,0,1
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,1,0,0,0
"78",0,0,0,0,0
"79",82,71,34,9,37
"80",60,96,38,9,33
"81",57,73,30,9,35
"82",0,0,0,0,0
"83",69,81,47,1,34
"84",70,88,37,6,35
"85",0,0,0,0,0
"86",53,83,37,9,42
"87",62,66,49,7,38
"88",1,0,0,0,0
"89",0,0,0,0,0
"90",56,88,38,6,45
"91",0,0,0,0,0
"92",58,88,37,10,34
"93",57,62,41,7,45
"94",49,88,36,12,42
"95",0,0,0,0,0
"96",70,80,34,11,47
"97",61,80,36,10,40
"98",64,75,35,9,37
"99",0,0,0,0,0
"100",59,83,36,9,40
"101",62,80,39,4,39
"102",70,92,31,13,38
"103",0,0,0,0,0
"104",67,96,45,15,32
"105",62,86,32,13,41
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",59,92,29,7,34
"109",59,88,45,5,40
"110",59,88,38,8,29
"111",0,0,0,0,0
"112",57,80,34,9,49
"113",0,0,0,0,0
"114",50,92,41,8,42
"115",62,76,42,10,34
"116",0,0,0,0,0
"117",64,97,38,7,36
"118",0,0,0,0,0
"119",51,69,46,10,36
"120",54,85,33,15,41
"121",0,0,0,0,0
"122",64,74,28,6,39
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",53,92,32,6,38
"126",0,0,0,0,0
"127",0,0,0,0,0
"128",65,78,28,14,41
"129",63,79,36,8,36
"130",0,0,0,0,0
"131",75,84,34,6,37
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",0,0,0,0,0
"136",58,83,36,6,37
"137",0,0,0,0,0
"138",51,80,35,9,29
"139",72,90,32,9,38
"140",60,93,32,13,30
"141",0,0,0,0,0
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",58,71,31,11,34
"145",0,0,0,0,0
"146",0,0,0,0,0
"147",59,83,32,10,40
"148",73,73,37,14,42
"149",50,81,39,15,46
"150",53,89,41,7,37
"151",1,2,0,0,1
"152",63,80,35,8,37
"153",0,0,0,0,0
