"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",134,148,140,154,157,148,153
"2",360,1,357,1,1,1,1
"3",299,320,297,316,328,220,277
"4",306,290,303,284,302,132,227
"5",98,109,108,116,117,114,117
"6",348,1,344,1,144,1,1
"7",278,270,275,263,284,105,203
"8",341,1,337,1,147,1,1
"9",261,1,229,1,1,1,1
"10",123,140,129,147,150,139,145
"11",359,1,358,1,1,1,1
"12",119,134,126,142,144,136,141
"13",362,1,361,1,1,1,1
"14",2,1,1,1,1,1,1
"15",339,97,335,1,161,1,1
"16",267,301,265,296,312,187,249
"17",361,1,360,1,1,1,1
"18",345,138,342,108,182,1,1
"19",145,155,149,160,163,154,158
"20",126,137,134,143,145,140,143
"21",294,172,289,162,191,1,1
"22",363,1,362,1,1,1,1
"23",359,1,357,1,1,1,1
"24",358,1,355,1,1,1,1
"25",351,1,344,1,1,1,1
"26",21,1,9,1,1,1,1
"27",105,118,113,126,129,121,126
"28",362,1,361,1,1,1,1
"29",351,222,349,210,244,1,1
"30",361,1,360,1,1,1,1
"31",148,156,155,162,164,159,162
"32",29,1,13,1,1,1,1
"33",81,90,88,96,98,93,96
"34",268,311,266,307,320,209,265
"35",323,1,306,1,1,1,1
"36",79,1,55,1,1,1,1
"37",3,1,1,1,1,1,1
"38",357,1,354,1,1,1,1
"39",13,1,1,1,1,1,1
"40",136,156,142,164,167,156,162
"41",282,336,281,334,342,274,310
"42",306,1,284,1,1,1,1
"43",258,211,255,203,227,1,134
"44",362,1,361,1,1,1,1
"45",135,145,141,151,154,146,150
"46",101,114,108,123,125,117,122
"47",355,1,353,1,1,1,1
"48",362,1,360,1,1,1,1
"49",362,1,361,1,1,1,1
"50",1,1,1,1,1,1,1
"51",311,251,308,242,266,1,167
"52",227,310,232,314,322,282,299
"53",143,164,149,172,175,163,169
"54",131,1,102,1,1,1,1
"55",322,147,318,131,176,1,1
"56",362,1,361,1,1,1,1
"57",356,1,354,1,1,1,1
"58",98,106,104,112,114,109,112
"59",349,227,347,216,247,1,1
"60",79,1,56,1,1,1,1
"61",114,1,85,1,1,1,1
"62",176,190,180,196,199,187,193
"63",356,1,354,1,176,1,1
"64",281,310,279,306,320,202,263
"65",112,1,83,1,1,1,1
"66",355,1,353,1,1,1,1
"67",122,133,129,140,142,135,139
"68",131,138,138,143,145,141,144
"69",137,142,146,149,151,147,150
"70",361,1,360,1,1,1,1
"71",347,159,344,139,195,1,1
"72",361,1,359,1,1,1,1
"73",363,1,362,1,1,1,1
"74",242,233,246,238,240,235,238
"75",7,1,1,1,1,1,1
"76",317,317,315,313,326,206,271
"77",121,132,129,139,141,135,138
"78",288,268,285,260,282,1,197
"79",38,1,23,1,1,1,1
"80",132,147,138,154,157,147,152
"81",133,145,140,152,154,146,151
"82",113,122,119,127,129,123,126
"83",354,159,352,132,202,1,1
"84",143,153,150,159,162,155,159
"85",155,173,160,181,184,172,178
"86",1,1,1,1,1,1,1
"87",357,1,355,1,1,1,1
"88",112,1,84,1,1,1,1
"89",1,1,1,1,1,1,1
"90",23,1,10,1,1,1,1
"91",159,164,165,170,171,167,170
"92",180,204,186,211,214,199,206
"93",90,102,100,108,110,106,109
"94",14,1,1,1,1,1,1
"95",362,1,361,1,1,1,1
"96",273,304,270,300,315,192,254
"97",309,224,305,214,241,1,118
"98",344,1,335,1,1,1,1
"99",88,1,65,1,1,1,1
"100",362,1,361,1,1,1,1
"101",101,114,108,121,123,116,120
"102",325,1,308,1,1,1,1
"103",162,1,132,1,1,1,1
"104",1,1,1,1,1,1,1
"105",101,114,111,122,125,119,123
"106",302,209,298,200,227,1,73
"107",48,1,31,1,1,1,1
"108",353,205,351,191,231,1,1
"109",135,143,142,149,150,146,148
"110",1,1,1,1,1,1,1
"111",284,203,279,194,220,1,103
"112",139,153,145,161,164,154,159
"113",72,80,80,87,89,84,87
"114",301,254,297,246,269,1,175
"115",67,77,78,85,86,83,86
"116",86,1,62,1,1,1,1
"117",315,217,312,207,235,1,43
"118",257,254,254,247,269,90,186
"119",362,1,361,1,1,1,1
"120",81,88,89,95,96,93,96
"121",65,1,42,1,1,1,1
"122",261,243,258,235,258,1,171
"123",176,190,181,198,201,190,195
"124",201,212,205,217,220,207,213
"125",1,1,1,1,1,1,1
"126",1,1,1,1,1,1,1
"127",101,110,109,116,117,114,116
"128",14,1,1,1,1,1,1
"129",358,1,356,1,1,1,1
"130",359,1,358,1,1,1,1
"131",359,1,357,1,1,1,1
"132",27,1,12,1,1,1,1
"133",261,210,257,202,226,1,132
"134",16,1,1,1,1,1,1
"135",274,212,270,203,228,1,127
"136",1,1,1,1,1,1,1
"137",71,1,52,1,1,1,1
"138",301,163,297,152,184,1,1
"139",362,1,360,1,1,1,1
"140",255,1,222,1,1,1,1
"141",102,113,113,121,122,119,121
"142",62,1,41,1,1,1,1
"143",155,1,126,1,1,1,1
"144",126,134,131,140,142,135,139
"145",277,214,273,205,230,1,128
"146",126,136,134,143,145,140,143
"147",173,205,180,212,217,199,207
"148",363,1,362,1,1,1,1
"149",171,184,178,193,196,186,191
"150",182,1,147,1,1,1,1
"151",325,250,322,242,266,1,157
"152",26,1,12,1,1,1,1
"153",123,138,128,145,148,138,143
"154",124,150,132,159,162,150,157
"155",92,97,102,105,106,103,106
"156",268,1,236,1,1,1,1
"157",339,229,336,219,248,1,1
"158",355,1,352,1,1,1,1
"159",129,137,135,143,145,140,143
"160",5,1,1,1,1,1,1
"161",178,186,185,192,195,189,192
"162",29,1,14,1,1,1,1
"163",208,1,175,1,1,1,1
"164",164,1,131,1,1,1,1
"165",127,1,98,1,1,1,1
"166",276,273,274,266,286,116,206
"167",360,1,358,1,1,1,1
"168",90,1,66,1,1,1,1
"169",168,182,173,190,193,182,188
"170",158,175,163,181,184,173,178
"171",360,1,359,1,1,1,1
"172",183,201,187,207,211,197,203
"173",182,185,186,190,192,187,189
"174",322,226,318,216,244,1,96
"175",110,120,119,127,129,125,128
"176",139,154,149,162,165,158,162
"177",342,1,338,1,137,1,1
"178",224,1,188,1,1,1,1
"179",355,77,353,1,179,1,1
"180",348,1,340,1,1,1,1
"181",1,1,1,1,1,1,1
"182",264,296,262,291,307,177,242
"183",147,165,153,173,176,165,171
"184",173,180,180,186,187,182,185
"185",90,103,100,110,112,108,112
"186",119,132,125,139,141,133,137
"187",11,1,1,1,1,1,1
"188",24,1,13,1,1,1,1
"189",337,1,332,1,1,1,1
"190",354,240,353,230,261,1,1
"191",360,1,358,1,1,1,1
"192",112,121,119,127,129,124,127
"193",333,204,329,193,224,1,1
"194",122,130,127,136,138,132,135
"195",18,1,7,1,1,1,1
"196",348,139,345,105,185,1,1
"197",342,256,339,247,273,1,149
"198",335,171,331,157,197,1,1
"199",143,154,153,162,164,159,163
"200",275,284,272,278,297,147,222
"201",263,252,260,244,266,1,181
"202",230,1,198,1,1,1,1
"203",363,1,362,1,1,1,1
"204",110,1,84,1,1,1,1
"205",217,255,221,259,265,238,249
"206",111,121,119,128,130,125,128
"207",75,1,52,1,1,1,1
"208",146,160,156,168,171,164,168
"209",91,101,99,107,109,104,108
"210",296,265,293,258,280,1,193
"211",110,122,119,128,130,125,128
"212",77,1,53,1,1,1,1
"213",354,1,352,1,151,1,1
"214",103,109,109,114,115,111,113
"215",267,1,236,1,1,1,1
"216",82,1,60,1,1,1,1
"217",329,1,314,1,1,1,1
"218",358,1,355,1,1,1,1
"219",362,1,361,1,1,1,1
"220",360,1,359,1,1,1,1
"221",230,235,234,243,246,235,240
"222",264,303,261,299,314,193,253
"223",347,145,344,117,187,1,1
"224",182,196,187,203,206,194,200
"225",235,1,201,1,1,1,1
"226",251,286,249,280,298,164,228
"227",257,255,254,247,269,91,186
"228",70,79,84,88,90,88,91
"229",22,1,10,1,1,1,1
"230",112,130,120,139,141,133,138
"231",361,1,359,1,1,1,1
"232",127,137,133,143,145,138,142
"233",138,159,146,168,171,161,167
"234",316,1,297,1,1,1,1
"235",298,1,274,1,1,1,1
"236",359,1,356,1,1,1,1
"237",42,1,25,1,1,1,1
"238",111,126,121,134,137,130,134
"239",345,106,341,1,169,1,1
"240",329,1,313,1,1,1,1
"241",249,1,217,1,1,1,1
"242",348,180,346,164,210,1,1
"243",231,238,236,246,249,238,243
"244",163,170,169,177,179,173,176
"245",102,115,108,122,124,116,121
"246",28,1,14,1,1,1,1
"247",170,178,175,185,187,179,183
"248",59,1,37,1,1,1,1
"249",358,1,356,1,1,1,1
"250",291,288,288,282,300,144,226
"251",352,1,350,1,153,1,1
"252",281,240,277,232,256,1,163
"253",280,231,277,222,246,1,151
"254",363,1,361,1,1,1,1
"255",161,169,166,176,178,170,174
"256",350,184,348,168,214,1,1
"257",130,143,135,150,152,142,147
"258",346,1,342,1,1,1,1
"259",359,1,356,1,1,1,1
"260",140,170,146,178,182,166,174
"261",254,315,252,312,324,224,274
"262",297,1,272,1,1,1,1
"263",274,318,273,315,327,225,277
"264",27,1,10,1,1,1,1
"265",142,149,146,155,157,149,153
