"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",31,4,32,2,6,3,5
"2",0,0,0,0,0,0,0
"3",19,3,25,3,3,1,2
"4",24,0,22,1,0,0,0
"5",44,7,45,4,7,4,4
"6",20,2,21,6,6,1,3
"7",43,6,45,9,7,4,4
"8",0,0,0,0,0,0,0
"9",35,0,26,0,0,0,0
"10",0,0,0,0,0,0,0
"11",35,3,27,4,10,2,3
"12",0,0,0,0,0,0,0
"13",35,5,33,4,7,2,3
"14",0,0,0,0,0,0,0
"15",0,0,1,0,0,0,0
"16",0,0,0,0,0,0,0
"17",22,3,26,4,6,3,3
"18",29,4,42,6,6,3,5
"19",29,4,34,5,6,3,4
"20",38,3,29,4,8,2,2
"21",28,0,30,0,1,0,0
"22",45,3,35,8,7,3,6
"23",24,0,27,0,0,0,0
"24",30,2,26,3,7,2,2
"25",28,4,25,7,7,2,3
"26",19,0,25,0,0,0,0
"27",31,3,33,3,5,1,4
"28",26,2,28,4,6,4,4
"29",35,3,25,5,3,3,5
"30",34,0,32,0,0,0,0
"31",44,7,48,8,8,3,6
"32",24,2,17,4,3,3,4
"33",45,6,47,5,4,2,4
"34",32,0,28,0,0,0,0
"35",25,2,25,4,6,2,3
"36",31,0,26,0,0,0,0
"37",28,2,23,2,7,3,2
"38",34,3,25,5,4,3,4
"39",40,0,39,0,0,0,0
"40",44,7,36,5,9,6,5
"41",36,0,35,0,0,0,0
"42",37,4,48,2,7,2,5
"43",29,0,23,0,0,0,0
"44",53,7,46,6,7,2,4
"45",21,4,21,6,4,1,1
"46",44,0,33,0,0,0,0
"47",45,3,48,6,6,3,5
"48",28,4,30,3,5,2,7
"49",39,3,38,5,6,4,2
"50",22,0,29,0,0,0,0
"51",1,0,0,0,0,0,0
"52",27,0,20,0,0,0,0
"53",38,0,38,0,0,0,0
"54",28,2,34,4,10,4,4
"55",0,0,0,0,0,0,0
"56",32,0,30,0,0,0,0
"57",31,3,31,4,5,4,3
"58",31,0,36,0,0,0,0
"59",30,3,40,4,6,3,3
"60",43,6,60,4,8,5,7
"61",35,4,28,2,5,1,4
"62",51,0,43,0,0,0,0
"63",28,0,21,0,0,0,0
"64",31,3,23,4,5,2,4
"65",43,5,34,5,6,2,4
"66",0,0,1,0,0,0,0
"67",0,0,0,0,0,0,0
"68",45,3,31,7,7,3,5
"69",39,0,30,0,1,0,0
"70",34,0,31,0,0,0,0
"71",32,4,28,2,7,3,2
"72",33,4,40,4,9,2,4
"73",37,4,47,4,9,4,6
"74",31,4,30,5,3,3,4
"75",23,2,36,3,3,1,6
"76",25,0,20,0,0,0,0
"77",31,4,33,5,7,2,5
"78",33,0,39,0,0,0,0
"79",23,3,28,6,3,2,2
"80",0,0,0,0,0,0,0
"81",32,0,25,0,0,0,0
"82",40,6,34,4,8,2,4
"83",0,0,1,0,0,0,0
"84",27,0,29,0,0,0,0
"85",34,5,28,7,8,3,2
"86",31,0,37,0,0,0,0
"87",27,0,25,0,0,0,0
"88",19,0,17,0,0,1,0
"89",0,0,0,0,0,0,0
"90",33,0,33,0,0,0,0
"91",33,5,22,4,5,1,2
"92",0,0,1,0,0,0,0
"93",25,0,27,0,0,0,0
"94",0,0,0,0,0,0,0
"95",25,1,18,4,3,2,2
"96",0,0,0,0,0,0,0
"97",39,0,38,0,0,0,0
"98",30,3,30,4,4,2,3
"99",33,0,29,1,0,0,0
"100",23,2,29,5,8,2,4
