"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",6,2,8,2,6,1,5
"2",0,0,0,0,0,0,0
"3",19,3,13,3,5,1,8
"4",18,0,17,0,1,0,0
"5",89,7,89,11,26,6,21
"6",8,2,7,1,4,2,5
"7",15,2,11,5,9,2,9
"8",0,0,0,0,0,0,0
"9",6,0,6,0,0,0,0
"10",0,0,0,0,0,0,0
"11",12,1,13,2,6,3,8
"12",0,0,0,0,0,0,0
"13",21,4,25,2,7,5,9
"14",0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0
"17",15,2,16,5,8,2,8
"18",34,3,37,5,13,5,17
"19",31,5,21,5,9,2,11
"20",9,1,12,2,7,3,7
"21",22,0,17,0,0,0,1
"22",82,9,82,14,21,10,18
"23",10,0,11,0,0,0,0
"24",9,2,12,2,4,4,8
"25",31,4,13,2,8,4,11
"26",16,0,12,0,0,0,0
"27",5,1,7,2,4,1,4
"28",7,1,7,1,5,2,3
"29",12,1,13,2,4,2,6
"30",22,0,22,0,0,0,0
"31",11,2,14,2,8,3,4
"32",8,1,4,1,3,3,3
"33",16,1,15,2,6,4,5
"34",5,0,7,0,0,0,0
"35",19,4,18,2,7,2,6
"36",28,0,21,1,0,0,0
"37",17,3,17,4,6,2,5
"38",10,1,10,2,6,3,7
"39",12,0,9,0,0,0,0
"40",27,2,19,2,8,4,11
"41",17,0,17,0,0,0,0
"42",43,3,31,4,11,7,16
"43",9,0,15,0,0,0,0
"44",18,2,31,5,10,4,10
"45",4,1,6,1,2,1,3
"46",4,0,5,0,0,0,0
"47",7,1,6,1,5,1,9
"48",12,1,8,2,3,2,5
"49",15,1,24,2,4,2,13
"50",12,0,10,0,0,0,0
"51",0,0,0,0,0,0,0
"52",7,0,6,0,0,0,0
"53",51,0,67,0,0,0,0
"54",12,0,13,3,4,4,11
"55",0,0,0,0,0,0,0
"56",7,0,8,0,0,0,0
"57",4,2,7,1,2,1,4
"58",12,0,7,0,0,0,0
"59",15,1,21,3,9,4,10
"60",24,2,17,3,7,4,5
"61",16,4,22,2,8,4,5
"62",13,0,8,0,0,0,0
"63",4,0,4,0,0,0,1
"64",13,3,13,3,12,3,10
"65",11,2,14,1,8,4,6
"66",0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0
"68",15,4,22,3,5,3,8
"69",7,0,11,0,0,0,0
"70",23,0,25,0,0,0,0
"71",6,3,13,2,8,2,13
"72",7,2,14,3,3,2,6
"73",21,2,25,4,9,3,10
"74",13,3,11,5,6,2,8
"75",10,2,8,2,4,2,6
"76",12,0,17,0,0,0,0
"77",20,2,19,3,11,2,7
"78",33,0,29,0,0,0,0
"79",19,2,22,2,6,3,6
"80",0,0,0,0,0,0,0
"81",11,0,10,0,0,0,0
"82",21,2,21,4,12,4,13
"83",0,0,0,0,0,0,0
"84",7,0,5,0,0,0,0
"85",15,1,8,3,4,3,10
"86",25,0,18,0,0,0,0
"87",21,0,20,0,0,0,0
"88",4,0,3,0,0,0,0
"89",0,0,0,0,0,0,0
"90",11,0,8,0,0,0,0
"91",44,6,40,3,12,5,7
"92",0,0,0,0,0,0,0
"93",13,0,11,0,0,0,0
"94",0,0,0,0,0,0,0
"95",9,1,7,3,3,2,5
"96",0,0,0,0,0,0,0
"97",15,0,32,0,0,0,0
"98",9,1,8,1,3,4,4
"99",9,0,14,0,0,0,0
"100",12,3,32,4,6,2,9
