"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",87,9,92,11,10,7,7
"2",0,0,1,0,0,0,0
"3",25,3,23,6,4,2,3
"4",48,0,51,1,1,0,1
"5",173,13,169,16,20,8,13
"6",9,4,10,3,3,2,3
"7",122,16,107,14,21,9,10
"8",0,0,1,0,0,0,0
"9",52,0,50,0,0,0,0
"10",0,0,1,0,0,0,0
"11",79,13,87,10,21,4,7
"12",0,0,1,0,0,0,0
"13",80,7,84,10,12,9,8
"14",0,0,1,0,0,0,0
"15",0,0,1,0,0,0,0
"16",0,0,1,0,0,0,0
"17",74,10,68,12,16,6,6
"18",70,7,71,10,12,5,11
"19",33,4,27,8,6,3,4
"20",61,7,64,8,11,3,7
"21",101,0,109,0,1,0,1
"22",119,13,129,13,19,8,8
"23",81,0,78,0,0,0,0
"24",63,7,52,6,12,4,6
"25",101,13,103,14,21,8,8
"26",50,0,41,0,0,0,0
"27",79,7,66,9,9,6,5
"28",43,6,37,6,8,6,4
"29",56,6,51,6,8,4,7
"30",42,0,47,0,0,0,0
"31",64,5,67,8,12,4,5
"32",67,8,55,8,11,5,6
"33",92,12,95,11,18,6,9
"34",24,0,23,0,0,0,0
"35",88,11,85,11,16,7,9
"36",73,0,82,1,0,0,0
"37",65,7,59,9,8,4,6
"38",67,9,64,12,12,6,9
"39",135,0,126,0,0,0,0
"40",53,5,48,9,8,4,5
"41",55,0,49,0,0,1,0
"42",92,9,97,13,20,5,8
"43",75,0,75,0,0,0,0
"44",112,12,99,13,18,9,8
"45",55,7,51,6,10,4,5
"46",72,0,63,0,0,0,0
"47",121,11,133,18,18,7,8
"48",90,9,87,11,11,3,7
"49",117,8,118,15,13,8,10
"50",35,0,32,0,0,0,0
"51",1,0,1,0,0,0,0
"52",29,1,35,0,0,0,0
"53",92,1,85,0,1,0,0
"54",50,7,45,8,11,6,7
"55",0,0,1,0,0,0,0
"56",41,0,43,0,0,0,0
"57",78,7,78,10,11,6,8
"58",8,0,9,0,0,0,0
"59",84,10,94,14,14,5,7
"60",190,25,193,18,31,10,14
"61",57,10,55,6,9,7,7
"62",87,0,87,0,1,0,1
"63",26,0,29,0,0,0,1
"64",73,8,72,10,13,6,9
"65",107,9,130,14,20,7,10
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",92,11,91,15,15,5,9
"69",115,0,108,1,1,0,0
"70",103,0,109,0,0,0,0
"71",79,7,79,9,13,6,10
"72",77,9,68,10,16,5,8
"73",112,13,132,15,13,8,11
"74",62,7,55,7,10,4,6
"75",88,8,107,12,17,9,11
"76",80,0,80,0,0,0,0
"77",80,11,81,12,15,4,6
"78",46,0,51,0,0,0,0
"79",64,7,68,8,11,3,5
"80",0,0,1,0,0,0,0
"81",64,0,63,0,0,0,0
"82",144,13,127,15,24,10,13
"83",0,0,1,0,0,0,0
"84",56,0,65,0,0,0,0
"85",95,9,86,12,15,6,8
"86",96,0,92,0,0,0,0
"87",85,0,91,0,0,0,0
"88",43,0,43,0,0,1,0
"89",0,0,1,0,0,0,0
"90",64,0,66,0,0,0,0
"91",69,10,86,9,11,4,6
"92",0,0,1,0,0,0,0
"93",19,0,21,0,0,0,0
"94",0,0,1,0,0,0,0
"95",49,3,39,7,6,5,4
"96",0,0,1,0,0,0,0
"97",25,0,21,0,0,0,0
"98",83,10,73,10,12,5,7
"99",79,0,61,1,0,0,0
"100",54,6,55,10,13,4,7
