"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",5,0,40,5,10,3,8
"2",752,62,847,94,125,44,75
"3",14,4,65,11,14,14,18
"4",14,62,79,93,124,44,74
"5",1,0,8,2,0,3,5
"6",30,2,123,18,19,2,18
"7",5,0,34,6,8,2,8
"8",752,62,847,94,125,44,75
"9",8,62,56,94,125,44,75
"10",752,62,847,94,125,44,75
"11",9,0,34,5,3,6,10
"12",752,62,847,94,125,44,75
"13",9,1,57,7,8,8,18
"14",752,62,847,94,125,44,75
"15",752,62,847,94,125,44,75
"16",752,62,847,94,125,44,75
"17",7,0,52,1,7,8,15
"18",9,1,72,8,15,8,13
"19",5,0,70,3,11,13,12
"20",18,3,136,16,13,7,22
"21",14,62,78,94,123,44,74
"22",6,1,38,5,6,6,8
"23",9,62,55,94,125,44,75
"24",12,2,76,6,9,7,16
"25",9,0,60,2,1,11,10
"26",43,62,152,94,125,44,75
"27",12,1,81,7,16,8,21
"28",16,2,70,10,15,14,20
"29",23,0,114,12,17,11,18
"30",19,62,75,94,125,44,75
"31",4,2,43,8,7,3,16
"32",19,0,108,9,15,6,11
"33",4,0,32,2,2,4,7
"34",16,62,84,94,125,44,75
"35",7,1,76,6,9,9,17
"36",8,62,57,93,125,44,75
"37",15,2,106,13,17,11,28
"38",12,0,66,5,7,5,8
"39",2,62,33,94,125,44,75
"40",11,0,71,7,9,8,10
"41",7,62,50,94,125,43,75
"42",7,1,43,4,5,5,4
"43",41,62,129,94,125,44,75
"44",1,1,30,3,6,6,12
"45",19,1,79,7,11,12,11
"46",9,62,51,94,125,44,75
"47",1,0,34,1,6,3,6
"48",8,1,70,17,14,17,18
"49",1,0,16,0,4,6,5
"50",17,62,103,94,125,44,75
"51",751,62,847,94,125,44,75
"52",9,61,54,94,125,44,75
"53",1,61,25,94,123,44,75
"54",10,1,74,3,3,6,14
"55",752,62,847,94,125,44,75
"56",15,62,41,94,125,44,75
"57",15,2,65,11,9,11,15
"58",17,62,104,94,125,44,75
"59",3,0,24,0,4,6,6
"60",0,0,21,0,3,5,6
"61",4,1,47,5,10,5,13
"62",4,62,32,94,124,44,74
"63",25,62,86,94,125,44,74
"64",16,1,75,7,7,4,11
"65",7,1,36,3,3,5,9
"66",752,62,847,94,125,44,75
"67",752,62,847,94,125,44,75
"68",14,0,66,5,10,13,13
"69",22,62,94,93,124,44,75
"70",11,62,70,94,125,44,75
"71",12,0,49,6,10,6,8
"72",1,0,24,0,1,1,5
"73",1,0,26,1,6,1,5
"74",13,1,85,5,10,6,10
"75",4,0,29,1,8,4,7
"76",8,62,67,94,125,44,75
"77",4,1,55,7,6,10,13
"78",3,62,28,94,125,44,75
"79",3,2,42,4,8,6,17
"80",752,62,847,94,125,44,75
"81",15,62,59,94,125,44,75
"82",1,0,20,0,1,5,5
"83",752,62,847,94,125,44,75
"84",34,62,134,94,125,44,75
"85",18,2,76,8,8,9,15
"86",9,62,75,94,125,44,75
"87",10,62,71,94,125,44,75
"88",54,62,147,94,125,43,75
"89",752,62,847,94,125,44,75
"90",12,62,55,94,125,44,75
"91",17,3,63,11,14,10,22
"92",752,62,847,94,125,44,75
"93",25,62,113,94,125,44,75
"94",752,62,847,94,125,44,75
"95",41,7,152,15,25,15,27
"96",752,62,847,94,125,44,75
"97",8,62,60,94,125,44,75
"98",9,0,47,3,6,7,10
"99",11,62,51,93,125,44,75
"100",8,0,36,3,5,6,5
