"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",2713,3874,2882,3996,4075,4084,4061
"2",1,1,1,1,1,1,1
"3",6147,7467,6238,7489,7498,7508,7511
"4",5440,1,5492,4320,3838,1,3731
"5",2055,2825,3226,3050,3232,3255,3242
"6",6647,7044,7102,7165,7163,7172,7121
"7",2167,2080,2328,2043,2214,2342,2247
"8",1,1,1,1,1,1,1
"9",4419,1,4406,1,1,1,1
"10",1,1,1,1,1,1,1
"11",2502,3727,3754,3894,3927,3932,3921
"12",1,1,1,1,1,1,1
"13",2433,3382,2419,3548,3597,3500,3592
"14",1,1,1,1,1,1,1
"15",1,1,1,1,1,1,1
"16",1,1,1,1,1,1,1
"17",3340,4024,4005,4127,4075,4081,4156
"18",3973,4811,3866,4772,4832,4822,4847
"19",7144,7602,7628,7750,7734,7766,7751
"20",3440,4172,4032,4339,4334,4340,4346
"21",3501,1,3523,1,1426,1,1405
"22",3490,3370,3773,3520,3621,3631,3774
"23",2535,1,2638,1,1,1,1
"24",5222,5305,5173,5230,5305,5267,5283
"25",2955,3072,2847,3157,3128,3186,3172
"26",5624,1,5610,1,1,1,1
"27",2929,4023,3485,4064,4057,4060,4037
"28",6066,7197,6495,7424,7435,7411,7383
"29",3754,4682,4260,4663,4698,4628,4698
"30",5930,1,5904,1,1,1,1
"31",3634,4902,4064,5039,4957,5050,5038
"32",3955,4943,3632,5011,5033,5019,5021
"33",1904,2996,3046,3333,3320,3350,3330
"34",6008,1,6039,1,1,1,1
"35",2476,3885,3376,3905,3913,3894,3842
"36",2724,1,2690,1360,1,1,1
"37",3383,4234,3347,4222,4247,4189,4243
"38",2884,3870,3945,4098,4134,4112,4097
"39",1888,1,1973,1,1,1,1
"40",6124,6720,6718,6788,6793,6723,6649
"41",5163,1,5143,1,1,3300,1
"42",5155,5351,5420,5477,5465,5495,5520
"43",4842,1,4847,1,1,1,1
"44",3159,3606,3212,3609,3553,3602,3550
"45",5575,6752,5791,6761,6793,6774,6813
"46",3118,1,3231,1,1,1,1
"47",3044,3445,3292,3605,3648,3587,3643
"48",2647,3577,2715,3598,3582,3518,3580
"49",1276,3067,2219,3084,3082,3113,3112
"50",5919,1,6024,1,1,1,1
"51",4,1,1,1,1,1,1
"52",6234,3065,6246,1,1,1,1
"53",2298,1152,2340,1,1166,1,1
"54",6534,6525,6393,6528,6517,6553,6533
"55",1,1,1,1,1,1,1
"56",5863,1,5836,1,1,1,1
"57",2313,3469,2451,3535,3517,3446,3484
"58",5923,1,5940,1,1,1,1
"59",2354,3801,2449,3741,3854,3859,3794
"60",4968,5090,5509,5479,5420,5497,5309
"61",3319,4715,3439,4816,4781,4764,4794
"62",1744,1,1771,1,1002,1,882
"63",6007,1,6032,1,1,1,1114
"64",2923,4148,3243,4198,4144,4176,4111
"65",1528,3042,1779,3204,3270,3280,3277
"66",1,1,1,1,1,1,1
"67",1,1,1,1,1,1,1
"68",3370,3865,3927,3971,3978,3927,3941
"69",3197,1,3275,491,1170,1,1
"70",1860,1,1898,1,1,1,1
"71",2751,3732,3758,3792,3753,3778,3767
"72",3427,3465,3994,3962,3926,3896,3941
"73",2362,2483,2058,2575,2647,2642,2651
"74",3929,4592,3976,4588,4565,4550,4618
"75",2566,3492,3010,3553,3568,3500,3576
"76",2691,1,2710,1,1,1,1
"77",2363,3534,3084,3924,3930,3928,3936
"78",6170,1,6153,1,1,1,1
"79",4467,4712,5057,5112,5062,5063,5107
"80",1,1,1,1,1,1,1
"81",2931,1,2935,1,1,1,1
"82",2541,3487,3748,3816,3713,3830,3802
"83",1,1,1,1,1,1,1
"84",2899,1,2917,1,1,1,1
"85",2257,3178,3021,3555,3520,3511,3454
"86",3554,1,3604,1,1,1,1
"87",2632,1,2672,1,1,1,1
"88",5649,1,5638,1,1,3665,1
"89",1,1,1,1,1,1,1
"90",2299,1,2357,1,1,1,1
"91",3265,4470,4210,4486,4543,4530,4518
"92",1,1,1,1,1,1,1
"93",5882,1,5896,1,1,1,1
"94",1,1,1,1,1,1,1
"95",6830,6868,6838,6864,6848,6845,6877
"96",1,1,1,1,1,1,1
"97",6214,1,6220,1,1,1,1
"98",2403,3508,3372,3721,3770,3758,3748
"99",3216,1,3277,1352,1,1,1
"100",4640,5141,5173,5540,5551,5573,5424
