"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",124,9,111,11,17,7,8
"2",0,0,1,0,0,0,0
"3",134,10,121,13,15,7,9
"4",124,0,126,1,1,0,1
"5",139,7,120,17,16,7,10
"6",92,10,92,13,16,6,8
"7",102,12,107,12,19,8,8
"8",0,0,1,0,0,0,0
"9",146,0,144,0,0,0,0
"10",0,0,1,0,0,0,0
"11",154,18,125,14,24,6,13
"12",0,0,1,0,0,0,0
"13",90,10,107,13,13,6,10
"14",0,0,1,0,0,0,0
"15",0,0,1,0,0,0,0
"16",0,0,1,0,0,0,0
"17",135,10,118,16,18,13,11
"18",107,12,93,13,17,5,13
"19",114,10,104,14,21,8,8
"20",86,13,85,8,20,5,7
"21",67,0,65,0,1,0,1
"22",80,12,75,10,14,7,10
"23",96,0,105,0,0,0,0
"24",99,8,96,11,14,5,7
"25",103,9,104,12,16,6,11
"26",78,0,67,0,0,0,0
"27",112,7,110,11,12,6,8
"28",131,14,138,15,17,6,10
"29",105,11,92,10,10,5,6
"30",100,0,100,0,0,0,0
"31",141,13,135,15,18,7,11
"32",105,11,108,11,15,7,8
"33",111,12,106,11,16,6,9
"34",125,0,122,0,0,0,0
"35",83,10,84,10,12,6,7
"36",126,0,139,1,0,0,0
"37",94,7,74,10,10,3,8
"38",106,11,91,18,17,8,11
"39",97,0,84,0,0,0,0
"40",126,13,106,18,14,7,9
"41",163,0,151,0,0,1,0
"42",55,7,55,12,15,5,7
"43",51,0,48,0,0,0,0
"44",107,10,99,12,16,6,10
"45",96,7,92,11,14,5,8
"46",115,0,117,0,0,0,0
"47",81,10,72,11,13,6,8
"48",99,12,113,14,10,4,7
"49",182,12,174,21,19,9,15
"50",129,0,112,0,0,0,0
"51",1,0,1,0,0,0,0
"52",147,1,169,0,0,0,0
"53",132,1,118,0,1,0,0
"54",101,15,94,13,22,7,11
"55",0,0,1,0,0,0,0
"56",137,0,128,0,0,0,0
"57",100,8,96,14,14,8,7
"58",113,0,107,0,0,0,0
"59",129,12,127,19,16,7,10
"60",52,10,59,8,11,6,7
"61",109,13,125,11,16,9,9
"62",115,0,115,0,1,0,1
"63",115,0,116,0,0,0,1
"64",88,7,91,12,14,6,13
"65",110,9,119,13,19,8,13
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",78,8,74,11,12,4,7
"69",66,0,60,1,1,0,0
"70",107,0,92,0,0,0,0
"71",105,11,98,11,18,5,7
"72",165,12,173,24,35,10,18
"73",114,11,104,16,17,5,8
"74",81,8,87,11,14,5,8
"75",135,11,144,17,15,7,12
"76",133,0,130,0,0,0,0
"77",99,10,88,13,18,5,7
"78",157,0,142,0,0,0,0
"79",117,11,124,15,15,7,7
"80",0,0,1,0,0,0,0
"81",113,0,104,0,0,0,0
"82",87,8,73,10,13,6,7
"83",0,0,1,0,0,0,0
"84",68,0,63,0,0,0,0
"85",86,12,83,14,15,4,9
"86",70,0,74,0,0,0,0
"87",74,0,71,0,0,0,0
"88",71,0,76,0,0,1,0
"89",0,0,1,0,0,0,0
"90",103,0,94,0,0,0,0
"91",72,7,73,9,11,5,7
"92",0,0,1,0,0,0,0
"93",96,0,98,0,0,0,0
"94",0,0,1,0,0,0,0
"95",95,10,82,12,12,6,7
"96",0,0,1,0,0,0,0
"97",131,0,128,0,0,0,0
"98",129,13,120,15,15,5,9
"99",118,0,105,1,0,0,0
"100",135,12,147,18,19,7,12
