"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",29,4,43,6,23,3,37
"2",0,0,0,0,0,0,0
"3",52,9,75,10,34,6,35
"4",76,0,89,0,1,0,1
"5",198,15,250,29,68,18,53
"6",28,4,38,5,18,6,24
"7",57,2,47,12,33,6,44
"8",0,0,0,0,0,0,0
"9",43,0,48,0,0,0,0
"10",0,0,0,0,0,0,0
"11",41,3,47,8,24,6,36
"12",0,0,0,0,0,0,0
"13",62,7,85,7,44,14,35
"14",0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0
"17",48,4,61,10,36,11,34
"18",117,7,139,16,49,18,45
"19",74,9,90,13,40,7,37
"20",37,3,44,2,25,7,29
"21",72,0,104,0,0,0,1
"22",241,20,229,34,67,21,49
"23",38,0,60,0,0,0,0
"24",29,4,43,5,18,11,30
"25",82,6,53,4,32,10,38
"26",44,0,51,0,0,0,0
"27",26,1,46,7,20,10,24
"28",39,4,51,4,32,7,30
"29",56,2,49,4,32,6,30
"30",68,0,79,0,0,0,0
"31",28,2,59,4,39,9,24
"32",35,2,39,8,17,8,26
"33",52,3,71,5,29,14,32
"34",28,0,39,0,0,0,0
"35",74,7,56,8,34,4,37
"36",75,0,70,1,0,0,0
"37",72,7,86,10,32,11,32
"38",19,1,31,5,23,6,30
"39",26,0,39,0,0,0,0
"40",61,2,62,4,27,6,33
"41",47,0,73,0,0,0,0
"42",83,6,104,14,26,15,47
"43",34,0,60,0,0,0,0
"44",58,3,73,8,32,7,26
"45",26,2,25,3,17,3,30
"46",22,0,30,0,0,0,0
"47",17,2,21,4,17,1,31
"48",51,2,47,5,21,5,24
"49",40,3,63,3,18,4,36
"50",57,0,69,0,0,0,0
"51",0,0,0,0,0,0,0
"52",67,0,68,0,0,0,0
"53",106,0,138,0,1,0,0
"54",24,0,25,6,15,7,24
"55",0,0,0,0,0,0,0
"56",24,0,38,0,0,0,0
"57",23,2,43,2,19,2,30
"58",30,0,43,0,0,0,0
"59",42,3,56,4,27,11,42
"60",49,3,68,6,24,10,35
"61",44,7,63,5,26,10,29
"62",34,0,39,0,0,0,0
"63",53,0,57,0,0,0,1
"64",33,3,62,7,36,8,34
"65",42,4,65,5,36,11,41
"66",0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0
"68",49,6,62,10,26,7,39
"69",46,0,47,0,0,0,0
"70",92,0,100,0,0,0,0
"71",24,4,52,6,30,6,32
"72",16,2,25,5,10,3,24
"73",72,4,96,13,41,7,46
"74",31,3,45,9,17,6,33
"75",26,2,55,7,28,10,38
"76",46,0,66,0,0,0,0
"77",54,4,62,5,29,9,38
"78",67,0,78,0,0,0,0
"79",68,4,69,7,33,13,35
"80",0,0,0,0,0,0,0
"81",49,0,55,0,0,0,0
"82",43,2,66,8,22,5,43
"83",0,0,0,0,0,0,0
"84",41,0,41,0,0,0,0
"85",31,2,36,7,22,5,30
"86",53,0,71,0,0,0,0
"87",67,0,83,0,0,0,0
"88",25,0,51,0,0,0,0
"89",0,0,1,0,0,0,0
"90",54,0,65,0,0,0,0
"91",126,13,150,11,50,19,38
"92",0,0,0,0,0,0,0
"93",35,0,49,0,0,0,0
"94",0,0,0,0,0,0,0
"95",29,4,45,6,24,11,29
"96",0,0,0,0,0,0,0
"97",59,0,70,0,0,0,0
"98",28,2,44,6,25,7,33
"99",29,0,54,0,0,0,0
"100",36,4,82,8,26,8,43
