"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",72,0,57,0,0,0,0
"2",1,0,1,0,0,0,0
"3",71,0,53,0,0,0,0
"4",71,0,56,0,0,0,0
"5",60,4,44,3,5,1,3
"6",0,0,1,0,0,0,0
"7",62,0,71,0,0,0,0
"8",0,0,0,0,0,0,0
"9",0,0,1,0,0,0,0
"10",67,1,65,0,1,0,0
"11",0,0,1,0,0,0,0
"12",0,0,1,0,0,0,0
"13",54,0,43,0,0,0,0
"14",0,0,1,0,0,0,0
"15",0,0,1,0,0,0,0
"16",63,1,60,1,0,1,1
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",69,0,47,0,0,0,0
"20",72,4,55,3,4,3,2
"21",0,0,0,0,0,0,0
"22",0,0,1,0,0,0,0
"23",0,0,2,0,0,0,0
"24",2,0,1,0,0,0,0
"25",1,0,1,0,0,0,0
"26",65,2,59,6,5,4,3
"27",87,0,75,0,1,0,0
"28",76,0,64,0,0,0,0
"29",71,5,61,7,9,2,5
"30",65,1,45,0,0,0,0
"31",55,0,71,0,0,0,0
"32",5,0,2,0,0,0,0
"33",74,1,68,1,0,0,0
"34",0,0,0,0,0,0,0
"35",1,0,1,0,0,0,0
"36",0,0,1,0,0,0,0
"37",63,1,54,0,1,1,0
"38",63,0,59,1,0,0,0
"39",63,0,65,0,1,0,0
"40",52,6,46,6,6,3,3
"41",68,0,51,0,1,0,1
"42",0,0,1,0,0,0,0
"43",90,0,66,0,0,0,0
"44",62,0,61,0,0,0,0
"45",48,0,48,0,1,0,1
"46",61,0,60,0,0,0,0
"47",0,0,1,0,0,0,0
"48",68,3,59,5,5,1,3
"49",61,0,57,0,0,0,0
"50",75,0,67,0,0,0,0
"51",79,0,57,0,0,0,0
"52",63,0,58,0,0,0,0
"53",53,0,58,0,0,0,0
"54",0,0,1,0,0,0,0
"55",54,0,57,0,0,0,0
"56",58,0,64,0,0,0,1
"57",64,0,51,0,0,0,0
"58",0,0,1,0,0,0,0
"59",48,4,43,6,7,2,2
"60",49,4,43,4,5,0,1
"61",0,0,0,0,0,0,0
"62",75,0,49,0,0,0,0
"63",81,1,62,1,1,0,1
"64",0,0,0,0,0,0,0
"65",0,0,1,0,0,0,0
"66",47,0,44,0,0,0,0
"67",82,0,67,0,0,0,0
"68",51,0,40,0,1,0,0
"69",0,0,1,0,0,0,0
"70",79,0,65,0,0,0,0
"71",0,0,1,0,0,0,0
"72",0,0,0,0,0,0,0
"73",75,0,55,0,0,0,0
"74",0,0,1,0,0,0,0
"75",76,0,51,0,0,0,0
"76",44,0,40,0,0,0,0
"77",1,0,1,0,0,0,0
"78",65,0,61,0,0,0,0
"79",0,0,1,0,0,0,0
"80",64,0,53,0,0,0,0
"81",63,0,49,0,0,0,0
"82",73,0,53,0,0,0,0
"83",0,0,1,0,0,0,0
"84",50,1,53,1,1,0,0
"85",0,0,1,0,0,0,0
"86",75,0,66,0,0,0,0
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",0,0,1,0,0,0,0
"91",78,0,77,0,1,0,0
"92",76,0,62,0,0,0,0
"93",62,0,49,0,0,0,0
"94",0,0,1,0,0,0,0
"95",1,0,1,0,0,0,0
"96",57,0,49,0,0,0,0
"97",0,0,1,0,0,0,0
"98",1,0,1,0,0,0,0
"99",90,0,71,0,1,0,0
"100",58,1,54,1,1,0,1
"101",66,0,51,0,0,0,0
"102",0,0,1,0,0,0,0
"103",2,0,1,0,0,0,0
"104",80,6,52,8,6,3,3
"105",1,0,1,0,0,0,0
"106",1,0,1,0,0,0,0
"107",76,0,60,1,0,0,0
"108",68,0,51,0,0,0,0
"109",0,0,0,0,0,0,0
"110",70,0,66,0,0,0,0
"111",1,0,1,0,0,0,0
"112",65,4,48,5,4,3,3
"113",0,0,1,0,0,0,0
"114",56,7,51,3,6,2,4
"115",1,0,2,0,0,0,0
"116",79,0,60,1,0,0,0
"117",42,1,36,2,0,1,2
"118",54,0,43,0,0,0,0
"119",71,1,70,0,0,0,0
"120",1,0,0,0,0,0,0
"121",60,0,54,0,0,0,0
"122",0,0,1,0,0,0,0
"123",1,0,1,0,0,0,0
"124",0,0,1,0,0,0,0
"125",1,0,1,0,0,0,0
"126",75,0,71,0,0,0,0
"127",56,0,47,0,0,0,0
"128",0,0,1,0,0,0,0
"129",0,0,2,0,0,0,0
"130",0,0,1,0,0,0,0
"131",62,0,60,0,0,0,0
"132",1,0,1,0,0,0,0
"133",1,0,1,0,0,0,0
"134",80,0,62,1,0,0,0
"135",58,6,52,5,6,2,2
"136",68,0,59,0,0,0,0
"137",1,0,0,0,0,0,0
"138",87,0,76,0,0,0,0
"139",0,0,0,0,0,0,0
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",81,0,69,0,3,0,0
"143",76,0,59,0,0,1,0
"144",1,0,1,0,0,0,0
"145",64,3,58,7,5,1,1
"146",58,0,49,0,0,0,0
"147",56,0,52,1,0,0,1
"148",69,1,58,1,0,0,0
"149",69,1,58,0,0,0,0
"150",64,0,45,1,1,0,0
"151",74,0,59,0,0,0,0
"152",0,0,0,0,0,0,0
"153",0,0,1,0,0,0,0
"154",68,0,70,0,0,0,0
"155",64,1,64,0,0,0,1
"156",69,0,63,0,0,0,0
"157",0,0,2,0,0,0,0
"158",0,0,1,0,0,0,0
"159",0,0,1,0,0,0,0
"160",68,0,60,0,0,0,0
"161",76,0,54,0,0,0,0
"162",0,0,1,0,0,0,0
"163",61,6,53,5,3,1,2
"164",75,0,67,0,0,0,0
"165",64,0,60,0,0,0,0
"166",0,0,1,0,0,0,0
"167",68,3,58,3,5,1,1
"168",1,0,1,0,0,0,0
"169",69,0,62,0,0,0,0
"170",64,0,59,0,1,1,1
"171",85,0,95,0,0,1,0
"172",0,0,1,0,0,0,0
"173",0,0,1,0,0,0,0
"174",51,0,47,0,0,0,0
"175",1,0,1,0,0,0,0
"176",60,0,41,0,0,0,0
"177",67,0,46,0,0,0,0
"178",1,0,1,0,0,0,0
"179",0,0,1,0,0,0,0
"180",61,0,55,0,0,0,0
"181",83,0,67,0,0,0,0
"182",64,0,65,0,0,0,0
"183",0,0,1,0,0,0,0
"184",1,0,2,0,0,0,0
"185",80,0,70,0,0,0,0
"186",53,0,56,0,0,0,0
"187",84,0,56,0,0,0,1
"188",1,0,1,0,0,0,0
"189",67,0,40,1,1,0,0
"190",76,7,56,7,5,2,5
"191",72,4,62,4,2,3,2
"192",0,0,1,0,0,0,0
"193",0,0,0,0,0,0,0
"194",56,0,51,0,0,0,0
"195",0,0,0,0,0,0,0
"196",0,0,1,0,0,0,0
"197",56,0,49,0,0,0,0
"198",78,1,63,1,2,0,1
"199",63,1,56,0,0,0,0
"200",64,0,58,0,0,0,0
"201",81,4,58,4,5,1,2
"202",69,6,55,2,4,2,1
"203",63,2,56,0,1,0,0
"204",66,0,59,0,1,0,0
"205",0,0,1,0,0,0,0
