"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",113,18,139,16,12,6,8
"2",96,15,94,18,13,7,9
"3",114,0,112,0,0,1,0
"4",0,0,1,0,0,0,0
"5",125,14,125,17,15,7,6
"6",114,18,111,20,18,8,10
"7",114,0,96,0,0,0,0
"8",106,16,123,15,22,6,12
"9",129,15,108,19,15,6,8
"10",121,20,116,21,17,6,9
"11",103,16,97,16,12,8,10
"12",112,13,101,21,18,5,9
"13",112,14,126,19,16,5,8
"14",107,0,91,0,0,0,0
"15",98,14,96,16,19,9,9
"16",0,0,1,0,0,0,0
"17",113,20,105,13,16,6,8
"18",114,15,107,19,13,6,9
"19",110,13,102,18,18,6,11
"20",92,15,100,16,18,6,8
"21",93,14,86,16,17,5,9
"22",124,15,127,24,16,6,8
"23",135,15,120,20,14,5,10
"24",109,11,96,20,19,6,8
"25",1,0,1,0,0,0,0
"26",103,14,109,20,13,7,10
"27",110,1,103,1,0,2,0
"28",105,16,90,21,22,9,16
"29",95,13,88,25,16,4,9
"30",98,16,84,17,17,6,8
"31",113,18,124,19,18,6,12
"32",114,24,119,16,15,5,11
"33",136,18,113,18,15,6,8
"34",0,0,1,0,0,0,0
"35",85,9,84,16,13,4,9
"36",107,14,113,17,14,7,8
"37",93,18,100,17,20,8,8
"38",118,13,123,18,14,4,11
"39",110,0,101,0,0,0,0
"40",107,1,98,0,0,0,1
"41",122,17,124,25,13,9,12
"42",99,20,89,23,13,7,9
"43",93,13,93,20,16,8,9
"44",101,19,114,24,18,7,12
"45",114,16,115,20,20,5,10
"46",104,13,102,21,19,5,7
"47",111,16,113,24,23,9,14
"48",116,15,106,16,18,5,8
"49",85,17,97,19,15,5,10
"50",96,0,99,0,0,0,0
"51",133,21,141,18,13,6,8
"52",96,15,94,21,16,6,7
"53",111,18,112,22,15,5,9
"54",127,14,113,16,15,5,11
"55",120,16,104,23,20,8,16
"56",97,18,90,16,14,5,11
"57",93,17,92,19,15,5,12
"58",92,0,102,1,0,0,0
"59",106,11,104,21,20,7,9
"60",0,0,1,0,0,0,0
"61",93,14,95,15,18,7,8
"62",105,14,103,21,13,5,7
"63",99,20,90,24,16,10,11
"64",114,15,114,16,21,8,10
"65",98,0,103,0,0,0,0
"66",89,15,82,21,15,5,9
"67",102,14,117,20,14,7,7
"68",110,17,97,23,14,5,13
"69",103,15,123,15,13,7,9
"70",83,15,98,19,15,10,9
"71",109,26,107,21,13,6,8
"72",127,13,107,17,14,5,9
"73",95,17,83,21,19,7,9
"74",97,18,103,16,13,6,9
"75",101,13,100,18,14,5,10
"76",94,16,91,19,14,5,8
"77",113,15,109,17,13,5,7
"78",105,18,101,18,15,9,11
"79",107,15,107,26,17,7,8
"80",93,15,105,23,16,6,11
"81",120,14,119,24,19,5,10
"82",109,15,109,19,19,6,8
"83",106,20,108,31,21,8,9
"84",103,16,97,23,15,6,8
"85",119,18,92,20,18,6,9
"86",87,18,96,20,19,7,11
"87",101,16,94,16,16,7,10
"88",105,13,100,16,19,5,10
"89",113,18,105,18,18,7,10
"90",107,18,122,24,18,6,11
"91",0,0,1,0,0,0,0
"92",107,13,123,17,17,5,10
"93",87,12,104,14,12,5,8
"94",113,17,106,24,18,5,10
"95",85,12,94,21,12,6,9
"96",99,17,111,18,20,6,7
"97",116,16,112,17,16,5,12
"98",118,18,104,18,18,8,10
"99",99,15,101,21,12,6,8
"100",116,19,127,24,17,6,10
"101",114,14,94,13,14,6,5
"102",111,15,99,17,14,8,10
"103",97,15,100,22,19,8,10
"104",120,22,106,25,20,9,11
"105",88,14,87,26,20,6,11
"106",0,0,1,0,0,0,0
"107",114,19,116,19,21,7,12
"108",112,17,108,15,15,5,9
"109",104,15,87,17,16,7,11
"110",122,12,106,19,13,5,8
"111",111,20,108,15,17,8,14
"112",108,17,110,20,13,4,7
"113",97,15,90,17,10,8,9
"114",108,14,108,19,17,7,12
"115",109,13,109,18,12,7,5
"116",95,0,96,1,0,0,1
"117",113,17,103,19,14,7,8
"118",105,16,113,18,18,6,9
"119",103,0,85,1,1,0,0
"120",117,0,101,0,0,0,0
"121",109,13,101,17,16,6,11
"122",0,0,1,0,0,0,0
"123",88,14,88,19,17,7,11
"124",0,0,1,0,0,0,0
"125",105,15,108,24,16,9,12
"126",95,1,96,0,1,1,0
"127",110,16,100,20,15,6,8
"128",107,0,117,0,0,0,0
"129",107,17,95,19,17,6,8
"130",95,18,94,18,18,6,12
"131",109,15,100,19,17,6,10
"132",109,12,113,12,16,7,8
"133",104,16,114,18,16,6,9
"134",115,19,112,20,21,5,8
"135",109,14,93,18,13,6,10
"136",102,15,117,18,15,6,9
"137",129,15,124,23,20,8,9
"138",105,13,82,23,21,8,9
"139",1,0,1,0,0,0,0
"140",100,14,101,23,18,7,10
"141",113,14,102,21,13,7,10
"142",125,18,115,16,15,5,9
"143",120,16,121,17,15,7,9
"144",103,16,115,22,17,7,12
"145",102,14,105,17,17,5,5
"146",96,16,104,16,22,7,8
"147",100,13,103,14,15,5,9
"148",117,0,112,0,0,0,0
"149",105,17,113,11,15,5,7
"150",0,0,1,0,0,0,0
"151",102,20,105,25,20,7,11
"152",138,12,114,17,19,7,10
"153",90,15,81,21,16,8,12
"154",133,19,108,19,18,6,11
"155",118,17,121,22,15,5,8
"156",0,0,1,0,0,0,0
"157",0,0,1,0,0,0,0
"158",101,13,94,17,11,6,8
"159",96,11,92,21,17,4,11
"160",106,18,109,22,14,7,9
"161",98,14,87,16,16,6,13
"162",96,0,99,0,0,0,0
"163",0,0,1,0,0,0,0
"164",95,12,95,21,18,4,8
"165",105,13,105,19,18,5,10
"166",97,17,88,21,17,8,12
"167",114,12,103,21,15,8,11
"168",133,19,128,17,20,3,9
"169",128,16,108,23,21,9,9
"170",101,13,81,15,13,7,9
"171",91,0,109,0,0,0,0
"172",91,20,101,20,16,4,9
"173",0,0,1,0,0,0,0
"174",107,17,96,23,20,6,7
"175",0,0,1,0,0,0,0
"176",116,15,96,18,16,7,12
"177",96,17,109,20,13,7,9
"178",100,19,106,24,17,9,12
"179",112,13,115,19,14,7,11
"180",105,19,106,18,17,5,10
"181",112,16,125,19,19,7,8
"182",107,12,99,18,13,6,7
"183",110,11,109,20,18,7,10
"184",91,23,102,22,15,7,11
"185",115,19,106,17,16,6,12
"186",109,16,105,20,19,5,11
"187",88,15,79,17,19,6,8
"188",94,15,92,20,12,9,11
"189",111,15,106,23,14,4,12
"190",122,16,100,18,15,9,13
"191",120,25,110,20,12,7,8
"192",109,17,111,26,17,8,11
"193",119,12,144,21,17,8,10
"194",77,18,100,20,14,7,6
"195",115,19,103,18,14,5,9
"196",0,0,1,0,0,0,0
"197",101,12,100,14,18,4,6
"198",110,18,98,20,14,4,10
"199",112,16,105,22,19,6,9
"200",112,13,121,19,16,5,11
"201",113,14,113,18,17,8,10
"202",105,0,110,0,0,0,0
"203",0,0,1,0,0,0,0
"204",0,0,1,0,0,0,0
"205",118,10,101,20,17,6,11
"206",101,9,88,17,21,4,7
"207",127,15,120,17,20,8,10
"208",0,0,1,0,0,0,0
"209",120,15,108,20,16,7,15
"210",94,14,120,21,13,5,9
"211",104,17,109,16,14,6,8
"212",96,13,100,21,16,6,8
"213",109,15,110,20,12,8,8
"214",96,17,101,22,17,9,11
"215",130,19,108,23,19,7,11
"216",107,16,133,23,20,6,13
"217",0,0,1,0,0,0,0
"218",112,22,114,21,15,9,11
"219",97,17,103,20,16,4,8
"220",95,12,103,17,13,4,7
"221",0,0,1,0,0,0,0
"222",99,17,97,12,14,6,8
"223",87,16,90,18,22,11,10
"224",117,14,100,21,17,7,7
"225",104,20,111,23,19,7,11
"226",0,0,1,0,0,0,0
"227",101,15,106,17,19,7,12
"228",109,19,125,19,20,8,14
"229",112,13,93,23,14,5,9
"230",1,0,1,0,0,0,0
"231",93,14,87,20,14,5,8
"232",128,15,102,24,17,6,10
"233",107,16,99,17,11,4,9
"234",105,23,109,19,16,6,11
"235",94,19,92,24,14,6,9
"236",115,12,102,13,13,5,9
"237",118,16,108,19,18,8,10
"238",0,0,1,0,0,0,0
"239",97,11,93,15,13,6,9
"240",105,13,98,20,14,7,7
"241",107,16,78,17,16,4,14
"242",0,0,1,0,0,0,0
"243",101,17,120,25,19,7,9
"244",106,12,101,21,13,6,8
"245",95,17,91,21,18,7,10
"246",92,13,87,21,15,5,11
"247",107,14,106,22,19,5,7
"248",106,16,101,21,15,8,9
