"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",16,4,17,3,8,5,12
"2",13,4,16,7,10,4,10
"3",18,0,19,0,0,0,0
"4",0,0,0,0,0,0,0
"5",15,5,21,5,14,3,11
"6",15,4,12,4,9,2,10
"7",19,0,25,0,0,0,0
"8",20,3,16,3,10,4,6
"9",26,2,23,7,9,3,10
"10",21,2,20,3,6,3,8
"11",19,2,11,5,10,3,6
"12",21,3,18,5,8,6,8
"13",13,4,12,3,7,3,6
"14",19,0,14,0,0,0,0
"15",18,3,23,2,9,3,10
"16",0,0,0,0,0,0,0
"17",11,4,12,2,7,4,8
"18",12,3,12,6,10,4,14
"19",15,3,26,3,9,2,8
"20",17,4,15,3,6,2,11
"21",16,5,22,4,9,2,10
"22",14,3,22,3,11,2,7
"23",15,4,15,5,8,3,10
"24",17,4,22,5,8,2,8
"25",0,0,0,0,0,0,0
"26",17,2,15,4,9,3,8
"27",16,0,17,0,0,0,0
"28",19,1,14,3,11,2,12
"29",21,5,16,5,8,4,7
"30",15,3,18,4,8,2,8
"31",15,2,22,2,5,2,8
"32",23,3,18,3,9,5,9
"33",14,4,21,7,7,1,6
"34",0,0,0,0,0,0,0
"35",14,6,25,4,7,5,7
"36",14,4,13,6,11,2,10
"37",21,5,18,4,5,5,7
"38",18,5,19,2,9,2,5
"39",13,0,22,0,0,0,0
"40",19,0,24,0,0,0,0
"41",15,3,15,4,7,3,10
"42",18,6,21,3,11,4,10
"43",19,2,16,3,6,4,10
"44",14,3,13,4,8,3,9
"45",14,2,17,3,10,6,8
"46",18,3,23,7,13,2,5
"47",14,1,14,4,8,6,11
"48",14,5,11,4,10,2,5
"49",18,2,17,5,11,3,9
"50",21,0,17,0,0,0,0
"51",17,2,18,7,7,1,7
"52",16,3,18,4,10,6,6
"53",26,4,27,4,7,5,6
"54",20,3,16,4,13,4,11
"55",15,3,16,4,6,3,14
"56",12,4,14,3,7,3,6
"57",12,4,12,3,10,2,7
"58",14,0,19,0,0,0,0
"59",26,5,18,2,9,3,7
"60",0,0,0,0,0,0,0
"61",19,4,17,2,7,2,7
"62",15,4,15,6,6,2,9
"63",12,4,15,4,8,4,14
"64",21,3,18,3,10,1,11
"65",14,0,13,0,0,0,0
"66",17,3,21,3,7,4,10
"67",21,3,17,5,10,4,9
"68",14,2,21,4,8,2,11
"69",16,5,17,2,4,1,7
"70",13,6,15,3,9,2,9
"71",18,3,15,5,13,3,6
