"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",3.32446808510638,0,2.59433962264151,0,0,0,0
"2",0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0
"4",4.12234042553191,0,2.24056603773585,0,0,0,0
"5",3.59042553191489,0,2.7122641509434,0,0,0,0
"6",3.19148936170213,0,2.35849056603774,0,0,0,0
"7",3.59042553191489,0,2.59433962264151,0,0,0,0
"8",3.72340425531915,0,2.47641509433962,0,0,0,0
"9",0,0,0,0,0,0,0
"10",2.79255319148936,0,2.12264150943396,0,0,0,0
"11",2.52659574468085,0,2.24056603773585,0,0,0,0
"12",3.8563829787234,0,3.30188679245283,0,0,0,0
"13",3.19148936170213,0,2.7122641509434,0,0,0,0
"14",2.79255319148936,0,2.59433962264151,0,0,0,0
"15",0,0,0,0,0,0,0
"16",3.32446808510638,0,2.7122641509434,0,0,0,0
"17",0,0,0.117924528301887,0,0,0,0
"18",0,0,0.117924528301887,0,0,0,0
"19",3.32446808510638,0,3.18396226415094,0,0,0,0
"20",0,0,0.117924528301887,0,0,0,0
"21",2.52659574468085,0,2.12264150943396,0,0,0,0
"22",3.72340425531915,0,3.06603773584906,0,0,0,0
"23",3.05851063829787,0,2.47641509433962,0,0,0,0
"24",3.98936170212766,0,2.35849056603774,0,0,0,0
"25",3.45744680851064,0,2.59433962264151,0,0,0,0
"26",4.12234042553191,0,3.06603773584906,0,0,0,0
"27",2.92553191489362,0,3.18396226415094,0,0,0,0
"28",4.12234042553191,0,2.7122641509434,0,0,0,0
"29",3.05851063829787,0,1.88679245283019,0,0,0,0
"30",2.92553191489362,0,2.7122641509434,0,0,0,0
"31",3.19148936170213,0,2.94811320754717,0,0,0,0
"32",0,0,0,0,0,0,0
"33",3.05851063829787,0,3.30188679245283,0,0,0,0
"34",3.19148936170213,0,3.41981132075472,0,0,0,0
"35",0,0,0.117924528301887,0,0,0,0
"36",3.05851063829787,0,2.35849056603774,0,0,0,0
"37",3.8563829787234,0,2.47641509433962,0,0,0,0
"38",2.65957446808511,0,2.7122641509434,0,0,0,0
"39",0,0,0,0,0,0,0
"40",2.92553191489362,0,2.24056603773585,0,0,0,0
"41",2.52659574468085,0,2.59433962264151,0,0,0,0
"42",0,0,0,0,0,0,0
"43",3.8563829787234,0,3.30188679245283,0,0,0,0
"44",3.32446808510638,0,2.47641509433962,0,0,0,0
"45",4.12234042553191,0,2.35849056603774,0,0,0,0
"46",0,0,0.117924528301887,0,0,0,0
"47",0,0,0,0,0,0,0
"48",3.32446808510638,0,2.59433962264151,0,0,0,0
"49",0,0,0.117924528301887,0,0,0,0
"50",3.59042553191489,0,2.7122641509434,0,0,0,0
"51",0,0,0.117924528301887,0,0,0,0
"52",3.05851063829787,0,2.94811320754717,0,0,0,0
"53",2.79255319148936,0,1.88679245283019,0,0,0,0
"54",3.05851063829787,0,2.12264150943396,0,0,0,0
"55",0,0,0,0,0,0,0
"56",3.45744680851064,0,2.47641509433962,0,0,0,0
"57",2.65957446808511,0,2.7122641509434,0,0,0,0
"58",0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0
"60",4.25531914893617,0,2.7122641509434,0,0,0,0
"61",3.98936170212766,0,2.47641509433962,0,0,0,0
"62",2.52659574468085,3.20512820512821,1.88679245283019,3.19829424307036,2.3961661341853,2.27272727272727,4.02144772117963
"63",3.05851063829787,0,3.30188679245283,0,0,0,0
"64",3.98936170212766,0,2.00471698113208,0,0,0,0
"65",2.92553191489362,0,2.24056603773585,0,0,0,0
"66",3.59042553191489,0,2.94811320754717,0,0,0,0
"67",3.59042553191489,0,3.30188679245283,0,0,0,0
"68",3.8563829787234,0,2.35849056603774,0,0,0,0
"69",3.59042553191489,0,2.00471698113208,0,0,0,0
"70",3.32446808510638,0,1.88679245283019,0,0,0,0
"71",3.98936170212766,0,2.47641509433962,0,0,0,0
"72",3.59042553191489,0,2.35849056603774,0,0,0,0
"73",0,0,0,0,0,0,0
"74",3.72340425531915,0,1.53301886792453,0,0,0,0
"75",3.8563829787234,3.20512820512821,2.7122641509434,2.13219616204691,1.59744408945687,2.27272727272727,1.34048257372654
"76",3.8563829787234,0,2.35849056603774,0,0,0,0
"77",0,0,0.117924528301887,0,0,0,0
"78",3.32446808510638,0,2.35849056603774,0,0,0,0
"79",4.25531914893617,0,2.47641509433962,0,0,0,0
"80",3.05851063829787,0,2.35849056603774,0,0,0,0
"81",3.19148936170213,0,3.77358490566038,0,0,0,0
"82",2.79255319148936,0,3.06603773584906,0,0,0,0
"83",3.8563829787234,0,3.41981132075472,0,0,0,0
"84",3.45744680851064,0,2.59433962264151,0,0,0,0
"85",0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0
"88",3.98936170212766,0,3.5377358490566,0,0,0,0
"89",3.72340425531915,0,2.94811320754717,0,0,0,0
"90",0,0,0,0,0,0,0
"91",2.92553191489362,0,2.47641509433962,0,0,0,0
"92",3.32446808510638,0,2.83018867924528,0,0,0,0
"93",2.79255319148936,0,2.47641509433962,0,0,0,0
"94",2.92553191489362,0,2.7122641509434,0,0,0,0
"95",3.05851063829787,0,2.59433962264151,0,0,0,0
"96",0,0,0,0,0,0,0
"97",3.45744680851064,0,2.24056603773585,0,0,0,0
"98",4.25531914893617,0,3.06603773584906,0,0,0,0
"99",2.12765957446809,0,2.59433962264151,0,0,0,0
"100",3.59042553191489,0,3.89150943396226,0,0,0,0
"101",0,0,0.117924528301887,0,0,0,0
"102",3.19148936170213,0,2.24056603773585,0,0,0,0
"103",2.92553191489362,0,2.24056603773585,0,0,0,0
"104",0,0,0.117924528301887,0,0,0,0
"105",0.132978723404255,0,0.117924528301887,0,0,0,0
"106",2.92553191489362,0,2.24056603773585,0,0,0,0
"107",2.92553191489362,0,1.7688679245283,0,0,0,0
"108",3.05851063829787,0,2.35849056603774,0,0,0,0
"109",2.79255319148936,0,2.83018867924528,0,0,0,0
"110",0,0,0,0,0,0,0
"111",3.32446808510638,0,2.83018867924528,0,0,0,0
"112",3.32446808510638,0,2.83018867924528,0,0,0,0
"113",3.32446808510638,0,2.47641509433962,0,0,0,0
"114",4.12234042553191,0,2.7122641509434,0,0,0,0
"115",2.3936170212766,0,2.59433962264151,0,0,0,0
"116",3.72340425531915,0,2.7122641509434,0,0,0,0
"117",2.92553191489362,0,2.59433962264151,0,0,0,0
"118",2.52659574468085,0,1.65094339622642,0,0,0,0
"119",0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0
"121",4.38829787234043,0,2.47641509433962,0,0,0,0
"122",0,0,0,0,0,0,0
"123",3.19148936170213,0,2.94811320754717,0,0,0,0
"124",3.32446808510638,0,2.83018867924528,0,0,0,0
"125",3.72340425531915,0,3.06603773584906,0,0,0,0
"126",3.98936170212766,0,3.06603773584906,0,0,0,0
"127",0,0,0,0,0,0,0
"128",3.8563829787234,0,2.47641509433962,0,0,0,0
"129",0,0,0,0,0,0,0
"130",3.45744680851064,0,2.47641509433962,0,0,0,0
"131",3.59042553191489,0,2.94811320754717,0,0,0,0
"132",3.45744680851064,0,2.83018867924528,0,0,0,0
"133",3.32446808510638,0,2.7122641509434,0,0,0,0
"134",3.05851063829787,0,3.18396226415094,0,0,0,0
"135",3.8563829787234,0,2.47641509433962,0,0,0,0
"136",0,0,0.117924528301887,0,0,0,0
"137",3.05851063829787,0,2.59433962264151,0,0,0,0
"138",2.92553191489362,0,2.35849056603774,0,0,0,0
"139",3.45744680851064,0,2.12264150943396,0,0,0,0
"140",0,0,0,0,0,0,0
"141",2.65957446808511,0,2.47641509433962,0,0,0,0
"142",0.132978723404255,0,0,0,0,0,0
"143",0,0,0,0,0,0,0
"144",0,0,0,0,0,0,0
"145",3.45744680851064,0,2.00471698113208,0,0,0,0
"146",3.8563829787234,0,2.24056603773585,0,0,0,0
"147",3.45744680851064,0,2.35849056603774,0,0,0,0
"148",3.8563829787234,0,2.24056603773585,0,0,0,0
"149",3.19148936170213,0,2.59433962264151,0,0,0,0
"150",3.45744680851064,0,3.06603773584906,0,0,0,0
"151",0,0,0,0,0,0,0
"152",2.79255319148936,0,2.59433962264151,0,0,0,0
"153",0,0,0,0,0,0,0
"154",3.05851063829787,0,3.18396226415094,0,0,0,0
"155",2.52659574468085,0,2.47641509433962,0,0,0,0
"156",3.59042553191489,0,3.30188679245283,0,0,0,0
"157",0,0,0,0,0,0,0
"158",2.65957446808511,0,2.47641509433962,0,0,0,0
"159",2.52659574468085,0,2.7122641509434,0,0,0,0
"160",2.92553191489362,0,2.7122641509434,0,0,0,0
