"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",151,0,133,0,0,0,0
"2",138,0,139,0,0,0,0
"3",141,0,116,0,0,0,0
"4",175,0,156,0,0,0,0
"5",139,0,137,0,0,0,0
"6",131,0,110,0,0,0,0
"7",136,0,134,0,0,0,0
"8",0,0,1,0,0,0,0
"9",0,0,1,0,0,0,0
"10",145,0,147,0,0,0,0
"11",145,0,126,0,0,0,0
"12",119,11,135,16,14,5,7
"13",0,0,1,0,0,0,0
"14",143,0,120,0,0,0,0
"15",117,0,104,0,0,0,0
"16",0,0,1,0,0,0,0
"17",145,0,123,0,0,0,0
"18",134,0,123,0,0,0,0
"19",131,0,143,0,0,0,0
"20",0,0,0,0,0,0,0
"21",2,0,1,0,0,0,0
"22",137,0,124,0,0,0,0
"23",133,0,125,0,0,0,1
"24",130,12,155,16,14,4,5
"25",126,0,152,0,0,0,0
"26",116,0,140,0,0,0,0
"27",0,0,1,0,0,0,0
"28",146,0,132,0,0,0,0
"29",139,0,142,0,0,0,0
"30",147,0,159,0,0,0,1
"31",136,0,130,0,0,0,0
"32",124,0,126,0,0,0,0
"33",0,0,1,0,0,0,0
"34",149,0,142,0,0,0,0
"35",137,0,129,0,0,0,0
"36",140,0,140,0,0,0,0
"37",149,0,146,0,0,0,0
"38",131,0,122,0,0,0,0
"39",127,0,128,0,0,0,0
"40",145,0,144,0,0,0,0
"41",142,0,126,0,0,0,0
"42",120,0,122,0,0,0,0
"43",156,0,138,0,0,0,0
"44",0,0,1,0,0,0,0
"45",153,0,149,0,0,0,0
"46",124,0,110,0,0,0,0
"47",144,0,124,0,0,0,0
"48",135,0,145,0,0,0,0
"49",0,0,0,0,0,0,0
"50",135,0,116,0,0,0,0
"51",156,0,154,0,0,0,0
"52",0,0,1,0,0,0,0
"53",0,0,1,0,0,0,0
"54",139,0,143,0,0,0,0
"55",166,0,154,0,0,0,0
"56",129,0,134,0,0,0,0
"57",138,0,134,0,0,0,0
"58",0,0,1,0,0,0,0
"59",138,0,151,0,0,0,0
"60",148,0,157,0,0,0,0
"61",119,0,117,0,0,0,0
"62",0,0,1,0,0,0,0
"63",138,0,108,0,0,0,0
"64",150,7,132,9,12,4,4
"65",136,1,125,0,1,0,0
"66",125,0,109,0,0,0,0
