"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",15.4255319148936,0,14.1509433962264,0,0,0,0
"2",14.0957446808511,0,12.8537735849057,0,0,0,0
"3",0,0,0.117924528301887,0,0,0,0
"4",13.031914893617,0,13.2075471698113,0,0,0,0
"5",0,0,0.117924528301887,0,0,0,0
"6",16.7553191489362,0,14.0330188679245,0,0,0,0
"7",0,0,0.117924528301887,0,0,0,0
"8",0,0,0.117924528301887,0,0,0,0
"9",13.4308510638298,0,15.3301886792453,0,0,0,0
"10",11.968085106383,0,10.6132075471698,0,0,0,0
"11",0,0,0.117924528301887,0,0,0,0
"12",13.9627659574468,0,14.2688679245283,0,0,0,0
"13",16.3563829787234,0,15.5660377358491,0,0,0,0
"14",17.686170212766,0,15.2122641509434,0,0,0,0
"15",15.6914893617021,0,13.7971698113208,0,0,0,0
"16",21.1436170212766,0,16.9811320754717,0,0,0,0
"17",14.0957446808511,25.6410256410256,13.0896226415094,11.727078891258,11.1821086261981,20.4545454545455,10.7238605898123
"18",0,0,0.117924528301887,0,0,0,0
"19",13.4308510638298,0,12.6179245283019,0,0,0,0
"20",12.8989361702128,0,14.9764150943396,0,0,0,0
"21",0,0,0.117924528301887,0,0,0,0
"22",14.0957446808511,0,11.0849056603774,0,0,0,0
"23",18.3510638297872,0,15.0943396226415,0,0,0,0
"24",16.0904255319149,0,12.3820754716981,0,0,0,0
"25",14.8936170212766,0,15.9198113207547,0,0,0,0
"26",0,0,0.117924528301887,0,0,0,0
"27",17.9521276595745,0,13.4433962264151,0,0,0,0
"28",16.0904255319149,0,14.5047169811321,0,0,0,0
"29",16.7553191489362,0,13.9150943396226,0,0,0,1.34048257372654
"30",18.218085106383,0,14.7405660377358,0,0,0,1.34048257372654
"31",17.1542553191489,0,13.3254716981132,0,0,0,0
"32",16.7553191489362,0,12.7358490566038,0,0,0,0
"33",15.2925531914894,0,12.0283018867925,0,0,0,0
"34",13.4308510638298,0,12.2641509433962,0,0,0,0
"35",17.4202127659574,0,16.0377358490566,0,0,0,0
