"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",600,538,61,16,19
"2",0,1,0,0,0
"3",578,520,51,17,11
"4",2,3,0,0,0
"5",613,520,54,17,19
"6",0,1,0,0,0
"7",597,542,64,16,9
"8",0,1,0,0,0
"9",570,461,54,15,11
"10",0,2,0,0,0
"11",543,516,44,19,14
"12",584,523,56,16,12
"13",589,509,56,15,7
"14",566,487,54,10,15
"15",0,1,0,0,0
"16",594,478,49,16,11
"17",582,512,59,12,13
"18",530,454,49,18,12
"19",605,567,60,13,12
"20",0,0,0,0,0
"21",0,1,0,0,0
"22",643,590,49,18,16
"23",5,2,0,0,0
"24",592,474,57,16,9
"25",1,2,0,0,0
"26",0,1,0,0,0
"27",585,533,60,16,15
"28",594,476,53,13,7
"29",555,505,46,10,12
"30",632,560,56,15,14
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",0,2,0,0,0
"34",598,518,58,13,14
"35",610,510,59,15,12
"36",612,545,59,14,14
"37",0,1,0,0,0
"38",3,0,0,0,0
"39",622,531,52,18,18
"40",614,535,52,16,16
"41",1,1,0,0,0
"42",623,540,51,16,14
"43",0,1,0,0,0
"44",604,524,52,17,4
"45",13,9,1,0,0
"46",0,0,0,0,0
"47",0,1,0,0,0
"48",568,487,53,14,11
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",0,1,0,0,0
"52",599,528,59,19,14
"53",613,516,59,21,12
"54",571,483,47,13,8
"55",630,564,55,21,15
"56",595,541,63,10,10
"57",609,556,47,18,12
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",0,1,0,0,0
"61",619,539,53,14,15
"62",0,1,0,0,0
"63",1,2,0,0,0
"64",605,512,50,16,8
"65",602,512,50,14,18
"66",0,1,0,0,0
"67",0,2,0,0,0
"68",2,1,0,0,0
"69",595,466,47,17,20
"70",566,516,50,17,14
"71",0,1,0,0,0
"72",1,1,0,0,0
"73",542,420,56,9,10
"74",0,1,0,0,0
"75",3,4,0,0,0
