"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",31,26,6,3,4
"2",0,1,0,0,0
"3",36,28,5,3,4
"4",1,1,0,0,0
"5",34,34,7,5,5
"6",0,1,0,0,0
"7",33,33,7,3,5
"8",0,1,0,0,0
"9",26,28,6,2,3
"10",0,1,0,0,0
"11",28,28,5,4,3
"12",33,32,6,3,4
"13",25,24,7,2,3
"14",30,24,6,2,4
"15",0,1,0,0,0
"16",42,34,9,4,3
"17",39,27,6,3,5
"18",27,25,5,3,4
"19",43,36,10,3,4
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",41,37,11,3,9
"23",1,1,0,0,1
"24",27,24,9,3,4
"25",1,1,0,0,0
"26",0,1,0,0,0
"27",40,34,6,2,4
"28",32,29,7,2,4
"29",35,31,4,2,4
"30",39,35,6,3,4
"31",0,1,0,0,0
"32",0,1,1,0,0
"33",1,1,0,0,0
"34",41,32,7,2,5
"35",38,30,9,3,4
"36",35,33,6,2,4
"37",0,1,0,0,0
"38",1,1,0,0,0
"39",34,30,6,4,3
"40",38,31,5,2,4
"41",1,1,0,0,0
"42",44,41,9,3,5
"43",0,1,0,0,0
"44",35,37,8,3,4
"45",3,2,1,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",34,24,5,2,3
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",0,1,0,0,0
"52",31,29,8,6,5
"53",34,30,7,3,3
"54",25,29,5,3,4
"55",38,33,7,4,4
"56",46,31,7,2,5
"57",33,32,7,3,4
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",0,1,0,0,0
"61",34,35,8,2,4
"62",0,1,0,0,0
"63",1,1,0,0,0
"64",34,28,6,3,4
"65",45,33,9,3,5
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",1,1,0,0,0
"69",33,29,5,2,4
"70",33,30,6,3,4
"71",0,1,0,0,0
"72",1,1,0,0,0
"73",28,24,6,2,4
"74",0,1,0,0,0
"75",2,1,0,0,0
"76",34,33,7,3,3
"77",40,34,8,4,6
"78",36,29,6,3,5
"79",35,31,8,3,5
"80",0,1,0,0,0
"81",1,1,1,0,1
"82",0,1,0,0,0
"83",1,1,0,1,0
"84",34,33,8,3,5
"85",33,29,5,4,4
"86",29,26,8,2,3
"87",42,30,7,3,4
"88",0,2,0,0,0
"89",1,1,0,0,0
"90",0,1,0,0,0
"91",0,1,1,0,0
"92",39,32,5,3,4
"93",0,1,0,0,0
