"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",111.198515147436,117.257649902324,101.062520898519,106.543586659582,88.6421357779907
"2",0,0,0,0,0
"3",61.783682934295,61.4907598202685,53.9441507434623,60.0730758160059,60.9384775153638
"4",4.93809631293945,2.73365086582202,0,0,0
"5",99.1544600696553,105.06478568005,93.5959213034747,88.0350303781355,78.2134833446278
"6",0,0,0,0,0
"7",94.2733747950878,80.1981838449169,77.837923824689,82.0853882738156,77.0732455138376
"8",0,3.42552900119614,0,0,0
"9",76.8442287822462,72.718864595611,75.4959916253681,61.6377220589861,78.4717492680834
"10",0,9.07968051021346,0,0,0
"11",64.5713982283939,70.1754927409251,60.493379419183,75.8051965520759,74.7167412824614
"12",97.1417406609472,102.677150046715,122.416374234927,95.1262669442388,75.2785374438335
"13",93.2909848365449,101.180119640258,108.270232731949,83.7326184384865,83.7868798014536
"14",86.7958781455476,89.4389730737724,84.7953813004199,75.632725921626,74.0380228829673
"15",0,5.3894602302162,0,0,0
"16",78.4117535019067,79.1650638020851,72.9160153576548,74.7355278146222,69.5885664713634
"17",71.7085523762992,72.1482034293726,66.1835777846874,66.4073967177421,73.6522336924256
"18",61.1289666198993,60.3413621412921,81.9209757331851,57.2765675170604,69.1772399286984
"19",79.3613176241684,82.383013388012,88.2535593501267,72.347885047246,75.4463376235333
"20",0,5.39495400706146,0,0,0
"21",0,0.224444515714752,0,0,0
"22",71.769749481758,82.9361610209269,82.5593659967155,76.9620802650663,74.9632096314293
"23",21.263882961071,22.8967271937791,0,0,18.4590939119783
"24",52.0034450810196,72.950291870022,67.5580899566306,44.0735885659452,84.3700304682256
"25",19.5860202215194,10.0838179728371,0,0,0
"26",0,0,0,0,0
"27",72.8616360644951,74.8997139470506,78.0200230682378,51.7864920378034,72.4070907765504
"28",72.2274076349555,70.900068589272,58.7946148837547,73.3482640898269,59.8267105073253
"29",84.7319196540114,81.389012403282,60.6971117616279,49.742530248747,57.5791539884658
"30",97.4317751511961,110.213365289211,104.217626005376,91.1033655439604,116.887269782468
"31",0,0.845391299226798,0,0,0
"32",0,0.897967911899972,5.10932485166498,0,0
"33",7.03257651468804,2.60585997791167,0,0,0
"34",70.2664191331925,76.9894996302196,66.279674046595,74.9252316941001,83.348506871016
"35",81.0181140459072,78.3194445727699,87.118245664833,75.452874666032,83.9536505971744
"36",73.4014823115481,82.2789314154594,86.0483148795351,91.8008197576296,81.1425732898818
"37",0,2.23614306803549,0,0,0
"38",9.53585625808312,1.96144563344423,0,0,0
"39",78.7391807454909,79.4268306492226,66.8738476275757,76.1529460816301,77.5265333581596
"40",81.3465578557069,85.6617574784285,90.2005040593938,76.6060418140526,69.9209067476477
"41",16.0456230976356,0,0,0,0
"42",88.6008102700023,94.0914320455058,87.646929774307,67.2505549156537,91.7271433810504
"43",0,2.32300046382624,0,0,0
"44",66.5010711409429,61.7600750736122,66.3944627238042,50.5999955158066,68.9488158641691
"45",12.7462579897715,11.1467699212315,9.05878232685193,0,0
"46",0,13.9089820240171,0,0,0
"47",0,3.13679650688299,0,0,0
"48",64.5977950488701,63.9770583850301,56.6204406627578,64.4155077790361,84.9114161937235
"49",0,3.91692267742048,0,0,0
"50",0,0,0,0,0
"51",0,6.25734619835592,0,0,0
"52",65.6485902395197,55.9253479703082,59.5190881689882,54.9613371599876,61.8194479144244
"53",83.6984179854409,78.8944466353178,81.0051466319112,97.7760423257288,53.1223843701409
"54",80.600709737008,72.1769789150398,75.8884525560279,91.320248803368,53.5846274509534
"55",77.4634842696796,78.5065250833135,80.2783001303475,78.7957707745361,94.3307099891759
"56",79.7096518322107,86.9036499615017,81.0340490864446,74.4532783892098,90.3432660593536
"57",106.59076559062,94.4997340333551,87.5475427636123,103.895493796548,76.6481532145227
"58",0,12.1110409561342,0,0,0
"59",0,0.668784683785511,0,0,0
"60",0,3.54731840078712,0,0,0
"61",69.9675362895864,92.4862049135554,67.3440253630365,101.434022151855,74.2709882879453
"62",0,0,0,0,0
"63",5.24129062614977,0,0,0,0
"64",89.6015326488731,92.4372416665624,85.1912975987318,81.7279407118851,78.187295936213
"65",80.4303916531396,88.3435141825462,83.8399386665434,110.875227272856,82.5672852977431
"66",0,0,0,0,0
"67",0,7.6067378614675,0,0,0
"68",3.94317257141483,1.30908562067687,0,0,0
"69",94.708281016981,110.474012019773,85.778472244954,84.9547997593993,101.248802528366
"70",75.3597246094093,69.9367524400867,80.6407438180974,78.2635722828543,71.6421630431918
"71",0,2.51469872079929,0,0,0
"72",9.82878240696646,7.06108102303976,0,0,0
"73",89.6514298941149,91.0742167839317,91.7559172982118,109.049997302001,68.8336935459988
"74",0,0,0,0,0
"75",32.9094606058664,33.8148525760706,0,0,0
"76",66.6429031331155,76.393619709416,71.4606198373955,58.545619148868,82.8044023940472
"77",65.084033614351,73.461657358872,60.6472587028967,69.5648444907325,62.0403555641491
"78",75.7996519815078,78.1605546958555,89.9462160283896,80.0002839563348,67.9683761944892
"79",63.2092452647898,69.9461965365793,61.4159366834078,82.024547876595,55.235839604339
"80",0,9.27151460681423,0,0,0
"81",5.93785952078883,18.1699552359552,17.2847567892011,0,0
"82",0,2.27875189412302,0,0,0
"83",0,10.1283018666567,0,0,0
"84",82.9861623161978,102.183533835131,83.0189240988464,58.1813013134678,92.0778647734197
"85",58.0235637401462,68.0805117657722,59.8076371329926,55.1690366488076,57.8160390660411
"86",54.1161369059909,60.3363857412304,38.4015523901616,45.3154189528525,53.5232768849687
"87",106.370182189844,104.944331213183,110.837774497952,113.313487856922,105.586378880964
"88",0,7.6076261398207,0,0,0
"89",6.13426167914341,1.56471960293131,0,0,0
"90",0,3.18671054199282,0,0,0
"91",0,3.1537121306739,0,0,0
