"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",97.2109836331067,95.8030399000583,8.57911433870995,2.54113234736652,4.30837438894415
"2",131.290874736804,128.803059746677,11.9713405649639,3.54864838290707,6.01657203101971
"3",110.627428125046,107.839795949544,9.44148170868802,2.76322777260448,4.68492708718852
"4",90.6895306603266,87.1796660047383,6.45954560672525,1.82757050416893,3.09856271843186
"5",140.802126871905,142.221934206587,14.1939010710814,4.34470728423571,7.36625371372692
"6",75.1243932582101,71.5470406803122,4.7776793855319,1.33272487927874,2.25957445441351
"7",98.4794087475067,96.4214853319438,9.01201834167453,2.67441333973409,4.53434625327643
"8",93.962256977274,91.2867031380264,8.08021903414699,2.36849357454156,4.01567319683638
"9",78.3879356873627,73.6699444592011,5.75390804394385,1.61761575522338,2.74259398499237
"10",96.2357515234873,94.725272715822,8.13491220618014,2.39067822049766,4.05328625566195
"11",167.374226045178,168.359438588165,17.1800653446937,5.25460806988864,8.90894913667481
"12",125.309392949466,125.176518965915,11.8937907724987,3.58203849749694,6.07318345257437
"13",103.334958402224,99.6461095483839,9.18492583628974,2.68449100738965,4.55143248071064
"14",66.5577166131422,62.3890674977393,5.91721712247038,1.70975456161409,2.89881114310025
"15",96.7146603856512,94.2064356808061,8.60709465833161,2.53927307625532,4.30522207928742
"16",83.4595488032069,80.6697409153671,7.19425781412212,2.10432920629821,3.56779451795105
"17",119.984180401374,117.016671816351,10.4145543155372,3.04957537057258,5.17041642374351
"18",104.699319512594,102.284823839133,9.83877418826042,2.93365705435366,4.97388218760871
"19",66.0495104488594,63.9191484340193,5.63826753559102,1.65656560229204,2.80863168024968
"20",111.677658804912,110.680712010098,10.2262517092457,3.06325411363058,5.1936081108373
"21",79.1325631570987,76.8612444753256,7.2991236311619,2.16835835028502,3.67635302116506
"22",130.406510598687,127.868602655082,12.1739745333111,3.61091412457234,6.1221407657522
"23",72.6836542753081,69.693749388488,6.17218129982559,1.79853371475274,3.04933216183078
"24",101.105998993599,97.8733244049885,8.44275937746512,2.45919661646271,4.16945608154814
"25",137.23053361506,134.494505494225,13.2791372008358,3.95801333391244,6.71063169795155
"26",55.3745324206239,50.2951982864305,2.50251390840154,0.660789662116664,1.12033883622507
"27",100.073643168619,98.9664619385571,9.28258104008092,2.78400293273371,4.72015042686215
"28",157.427508784535,155.348053225088,14.8469920334856,4.40655478392939,7.47111333820756
"29",118.527296736697,115.524292999597,10.3561561952264,3.03700982706073,5.14911211588023
"30",91.3192262622694,88.1514357946426,7.73597137057977,2.25007482708278,3.81489959319035
"31",110.040592309294,108.700465370506,10.8807883569,3.29030171982413,5.57855700679273
"32",112.238322551785,106.399789242563,9.27352596480039,2.64469712265767,4.48396375796049
"33",59.4476204390323,58.2594921817814,5.12781436305503,1.51982037018325,2.5767863549016
"34",139.547571811691,139.767212132783,13.1433435750995,3.95377541844224,6.70344650490434
"35",118.409005718118,115.077976580692,10.2349332216767,2.98617667333208,5.0629268143312
"36",131.675070867984,127.700448484669,12.9322219969449,3.83537856832933,6.50271002721292
"37",83.0135670323593,78.2302759225988,6.96479733807901,1.99648085652932,3.38494254311562
"38",112.650287479068,110.495061045321,9.63238743193232,2.83128083243065,4.80030795680287
"39",101.02887959441,95.8861323366385,8.43232690560278,2.41577281299283,4.0958329965742
"40",127.188592624394,126.573091324829,11.837000802734,3.54044003705428,6.00265515373293
"41",114.241969598219,111.642053672051,10.4742721738482,3.10030518381898,5.25642651620216
"42",56.5037799406713,53.3915579373708,4.65415260577694,1.34232862818528,2.27585717415049
"43",105.110804815741,103.760320193851,9.28959547568043,2.7630803683351,4.68467716994998
"44",104.197145587859,101.597397943543,9.45483585301146,2.79874676947336,4.74514793187984
"45",83.5896321715611,81.5622307030901,7.5983327893231,2.26006418270187,3.83183609158089
"46",88.161905011738,86.8255986428017,7.84772589311658,2.33368824616589,3.95666234463581
"47",84.835578080514,82.1246187244588,6.80077160952145,1.98084551892162,3.35843353889893
"48",115.14025681368,112.00354999154,10.0420980120202,2.93996559238912,4.98457802709611
"49",129.269301573102,126.60037101481,11.6626704690387,3.4397541773279,5.83194685519685
"50",145.116693580337,140.793441840014,13.4880927824818,3.95983019052769,6.71371209575871
"51",131.830582403765,131.133683613163,12.6131086312757,3.78865781958424,6.42349712138601
