"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.969426196552 940.978799902161 125.199990457568 43.9999966547656 74.599994328307 0.0273016320357255 0.730347363418574 8.49341370956633e-06 2.97712519040867e-06 5.0475804364656e-06 0.00289948944816662 0.227500420832539 9.27525009250838e-07 3.25455555174251e-07 5.51795100363616e-07 6.03136684662358e-05 0.0100407960957351 1.96548937488675e-08 6.90037970001945e-09 1.16992801277603e-08 0.000301578080272949 0.0502246126923631 9.8399696230057e-08 3.45294735411684e-08 5.86743652987311e-08 5.84778659196495e-07 0.000174244513202701 6.00445369695374e-10 1.93835287296485e-10 8.00632051053028e-10 1.01656804274356e-05 0.00288295129847273 2.69555739548606e-09 9.95391406936431e-10 9.43872066730363e-10 3.97568779064638e-08 2.97089879195652e-05 1.42186400072178e-10 3.46104473164155e-11 1.99243695547798e-10
2 813.888310719846 940.922552295564 125.199968091023 43.9999888959985 74.5999811736702 0.0892298138508744 0.567986933248491 2.52308016472819e-05 8.771295591971e-06 1.48713329809327e-05 0.0176624146765505 0.311425779762305 5.21323056141788e-06 1.82001025931237e-06 3.08574466692506e-06 0.000752702463690978 0.0296956310482929 2.29552015580968e-07 8.03314124233023e-08 1.36198258335872e-07 0.0037637592253412 0.148604942696205 1.15076433931675e-06 4.02316851940893e-07 6.85257646033858e-07 1.48702805206087e-05 0.00107561069600595 1.44477992914563e-08 4.65172868813258e-09 1.9250725960412e-08 0.000264349374873918 0.0184304861739515 6.63453418905991e-08 2.44379914134506e-08 2.31980750108013e-08 1.37028197824366e-06 0.000228320811333281 3.83481787288741e-09 9.57668276834863e-10 5.34746953630638e-09
3 813.766986821181 940.838418923185 125.199937241926 43.9999784114937 74.5999633976688 0.167192755209914 0.475996205590394 4.42814064555212e-05 1.51831373897451e-05 2.57423193017041e-05 0.0460690364336333 0.330177214958003 1.27621079724824e-05 4.41610449599605e-06 7.48730444093875e-06 0.00300060350353995 0.0502000597037301 8.65790984745142e-07 3.01299158062637e-07 5.10839027078925e-07 0.0150045143307545 0.251332249194607 4.34631825452799e-06 1.5102929208288e-06 2.57879711161197e-06 9.04158820953238e-05 0.00282939562027874 8.37584663428199e-08 2.68535325135597e-08 1.11351301144498e-07 0.00164519470548948 0.0503154011285189 3.93883119476561e-07 1.4449968358345e-07 1.37319846185612e-07 1.06587538388911e-05 0.000730550619452918 2.48091854477898e-08 6.3191431416317e-09 3.4400147717716e-08
4 813.61026442982 940.729730651087 125.199898462048 43.9999655742369 74.5999416326834 0.252594839309312 0.431319802612976 6.45697849832382e-05 2.17392377419241e-05 3.68578894442622e-05 0.0857783200105829 0.324197631757757 2.27228115324654e-05 7.7646816875796e-06 1.31646648612145e-05 0.00754633560314076 0.0682592764393024 2.08439521657083e-06 7.19655334919167e-07 1.22014290874931e-06 0.0377367496666476 0.341913115829922 1.04785223898329e-05 3.61057020396259e-06 6.18052731614927e-06 0.000307282207523959 0.00528221895831869 2.73623810364189e-07 8.72141950267085e-08 3.62376008231493e-07 0.00572745064153275 0.0976688072460513 1.31883343125776e-06 4.81145750721133e-07 4.57750919546794e-07 4.45927417701905e-05 0.00162849606898666 8.99802570362528e-08 2.32581970326336e-08 1.23965089414098e-07
5 813.419186962106 940.597205513885 125.199850546075 43.9999501385327 74.5999154621486 0.342479079561054 0.419746440176661 8.67880820405548e-05 2.86160097084314e-05 4.85171437329314e-05 0.133927691856991 0.313535379397089 3.45820835600454e-05 1.16332435871066e-05 1.97236357181399e-05 0.0148231972940944 0.0831985236217362 3.96679188395829e-06 1.35578354770813e-06 2.29866937861424e-06 0.0741285264213986 0.4169470974969 1.99694562546363e-05 6.80815744563404e-06 1.16835677995384e-05 0.000762089514389317 0.00821518838385243 6.57714995880639e-07 2.08094298467308e-07 8.66399074968931e-07 0.0145600206279442 0.158174522311688 3.25099225830366e-06 1.17780608992761e-06 1.12179341682988e-06 0.000132432618182539 0.00297733472745275 2.38804238847056e-07 6.23726411599992e-08 3.26642287051367e-07
6 813.192172973115 940.439739775485 125.199791435503 43.9999315610021 74.5998839647899 0.436945303670954 0.432695362370117 0.000112138639562806 3.61864245308732e-05 6.13524379546169e-05 0.188446115354935 0.307570756559266 4.83010659433886e-05 1.59608674909227e-05 2.70609253368825e-05 0.025017516446578 0.095488717340546 6.56358872540111e-06 2.21656784662066e-06 3.75809003086139e-06 0.125113064151046 0.47876561748956 3.30869823935821e-05 1.11403840080435e-05 1.91655768253801e-05 0.00155334135400243 0.011434849255509 1.30999571064673e-06 4.10832700927295e-07 1.71397678435508e-06 0.030435176236996 0.229499368672504 6.64210735685228e-06 2.38662077577964e-06 2.27564064823677e-06 0.000316509670832693 0.00480555282781073 5.22117674570118e-07 1.37300546202263e-07 7.08562494506908e-07
7 812.92570969711 940.254888030823 125.199718570215 43.9999091342887 74.5998459413167 0.537688972143059 0.465190576643152 0.000141897507434986 4.48529620361987e-05 7.60461583613732e-05 0.248342283022201 0.310322709308758 6.41955919770523e-05 2.08168934716066e-05 3.52940966586785e-05 0.0381762321977962 0.106014481251648 9.93034522581461e-06 3.30874583085271e-06 5.609828158673e-06 0.190926506850124 0.531775678714632 5.01232930181535e-05 1.66435766426262e-05 2.87013434505675e-05 0.00277262057726361 0.0148041982754952 2.30311291405943e-06 7.15067159007377e-07 2.98919903573314e-06 0.0557322602845699 0.309878943990423 1.19782829607127e-05 4.26407081165235e-06 4.07019377960654e-06 0.000651427815332833 0.00712538099327439 1.0016517524785e-06 2.64395371562342e-07 1.34786384476735e-06
8 812.614735727822 940.039127522328 125.199628977965 43.9998820297659 74.5997999868304 0.647222580174204 0.514600889721187 0.000177321560201142 5.50043897147085e-05 9.32574425617558e-05 0.313594350175424 0.323285334285688 8.28014247073453e-05 2.63507504840527e-05 4.46764996843258e-05 0.054303969530123 0.115735744230589 1.41482492627304e-05 4.6467551290049e-06 7.87836210508559e-06 0.271593248575439 0.580768116820656 7.14988290862465e-05 2.33924046723958e-05 4.04300024086881e-05 0.00450148910704642 0.0182462131952424 3.7108564205438e-06 1.1394770539716e-06 4.77262683335327e-06 0.0928458824115818 0.39829439491526 1.97906152207105e-05 6.97382256929406e-06 6.66371483821788e-06 0.00120275220472664 0.00994178450331403 1.75050048566114e-06 4.6263447935904e-07 2.33452120648005e-06
9 812.252813781228 939.787976586778 125.199519244916 43.9998492978174 74.5997444912995 0.768497472526934 0.579865721656114 0.000219680708013676 6.70201043335536e-05 0.000113629540529161 0.384936022685466 0.346910430662701 0.000104787941873341 3.27575779400439e-05 5.5538984416529e-05 0.07343359245204 0.125550590944639 1.9333606080331e-05 6.25629879572514e-06 1.0607270230934e-05 0.367278720356683 0.630230854536988 9.78106100159105e-05 3.15179043606682e-05 5.45865162849602e-05 0.00681249875385048 0.0217365376967723 5.61235573475779e-06 1.70314298915272e-06 7.14683484099322e-06 0.144182145705885 0.494469679136931 3.0675375100983e-05 1.06933706922211e-05 1.02281102196986e-05 0.00204576629119594 0.01325959858765 2.8544872436825e-06 7.53783489479129e-07 3.77144397824519e-06
10 811.832162563818 939.49601497081 125.199385432443 43.9998098485714 74.599677606896 0.904752879015401 0.661026355191535 0.000270325551541799 8.12894899028548e-05 0.000137822635153477 0.463658502906613 0.381358932439495 0.000130919735377673 4.02607588346793e-05 6.82602865697062e-05 0.0956715365230358 0.136257102393201 2.56415087290914e-05 8.1755290180758e-06 1.38612378351922e-05 0.478516113134437 0.684156792812656 0.000129851534121041 4.12136090145583e-05 7.15130741558048e-05 0.00977262572007128 0.0252932465894631 8.09665408948066e-06 2.42703164083916e-06 1.02025385038912e-05 0.21220113170735 0.598803630846925 4.53182844040485e-05 1.56222202527289e-05 1.4956714421907e-05 0.00326464717609346 0.0170889689164961 4.41428879726559e-06 1.16278995851778e-06 5.77661734229821e-06
11 811.343591478461 939.15683617247 125.19922296792 43.9997624233251 74.5995971995467 1.05949026653984 0.75894994715485 0.000330757127215834 9.82334184347237e-05 0.000166550295800691 0.551467883994541 0.426865458776622 0.00016205205369726 4.91069105786717e-05 8.32585347538388e-05 0.121224149397989 0.148560671528254 3.32675061896917e-05 1.04552614920863e-05 1.77264206206735e-05 0.606338158744859 0.746079184766145 0.000168619615804429 5.27368158051452e-05 9.16621790853943e-05 0.0134478679664584 0.028967250029004 1.12671007415736e-05 3.33538645957641e-06 1.40443931423915e-05 0.299487961114165 0.712291882378834 6.4520466826335e-05 2.19905086676672e-05 2.10725326232802e-05 0.00495223378137328 0.0214494328965817 6.54820978070308e-06 1.71837346452473e-06 8.48609733097386e-06
12 810.776365775689 938.762950734361 125.199026519187 43.9997055606889 74.5995007915316 1.23651322684557 0.875174017528187 0.000402690180791551 0.000118323942172823 0.000200612865593014 0.650401301483287 0.483908692054753 0.000199145905261687 5.95683720111253e-05 0.00010099546709159 0.150412087157027 0.163099167789682 4.24495561349952e-05 1.3159105906363e-05 2.23106659230608e-05 0.752349193861057 0.819196515243994 0.000215328579273192 6.64094098054776e-05 0.000115598884480491 0.0179081713059352 0.0328346869047455 1.5245476998619e-05 4.45697229146437e-06 1.87962380759304e-05 0.408839797742697 0.836463159687572 8.92255634910618e-05 3.00677238682218e-05 2.88366128715671e-05 0.00721044591653027 0.0263730264304742 9.39555095623386e-06 2.45378506170416e-06 1.2057734358474e-05
13 810.118017099801 938.30565056593 125.198789853345 43.9996375582571 74.5993854964995 1.44000196927067 1.01182869831722 0.00048811150173814 0.000142102102639084 0.000240927655838083 0.762791309900633 0.553285377974615 0.000243293610744203 7.1949745375347e-05 0.000121987522840929 0.18367843568906 0.180473664934624 5.34712972445662e-05 1.63639373461727e-05 2.77443119551019e-05 0.918765846327809 0.906525476522104 0.000271425019623903 8.26203757690676e-05 0.000144005819573779 0.0232322601577909 0.0369915260808766 2.01760194814534e-05 5.82621484489448e-06 2.46059434221636e-05 0.543361734364933 0.973337927961334 0.000120548629035546 4.01716433088846e-05 3.85566621198661e-05 0.0101513444892906 0.0319067622789741 1.31205770800227e-05 3.40772363368602e-06 1.66755847414035e-05
14 809.354108909665 937.774840519643 125.19850567862 43.9995564297873 74.5992479468667 1.6746049016298 1.17160981850855 0.000589336198900664 0.000170194510634924 0.000288557056667394 0.891266934783783 0.636142929321689 0.000295749787951354 8.65965013070863e-05 0.00014682043176156 0.221594518592042 0.201278627349244 6.66670251622747e-05 2.01608834714101e-05 3.41818615219817e-05 1.10844614810601 1.01105149598435 0.000338614095247469 0.000101830881140977 0.000177692543844976 0.0295121734214032 0.04155025832559 2.62295418176786e-05 7.48429647232055e-06 3.16501047219679e-05 0.706567623290603 1.12541159685689 0.00015980762356908 5.26777364018405e-05 5.05961328132985e-05 0.0138987905121747 0.0381147540111106 1.79171074834032e-05 4.62540323453405e-06 2.25550019567014e-05
15 808.467957681009 937.158837292957 125.198165463702 43.9994598564966 74.5990842112419 1.94554052940811 1.35778631251887 0.000709066434263441 0.00020333002782097 0.000344736819896462 1.03878053770198 0.733997778871069 0.00035796602861302 0.000103904777861012 0.000176165827918898 0.264866105933613 0.22613005691595 8.24285136606585e-05 2.46568823328983e-05 4.18046232280503e-05 1.32492064753321 1.13586927737273 0.000418894517927257 0.000124582217177778 0.000217609775944581 0.0368575529794915 0.0466383123533582 3.36079360203476e-05 9.48029558253158e-06 4.01389437512402e-05 0.902486264675714 1.29566072663262 0.000208559004608796 6.80295087577483e-05 6.53842349898503e-05 0.0185906807594664 0.0450802423780384 2.40138631296177e-05 6.15979392432987e-06 2.99485324052854e-05
16 807.44031224597 936.444136667697 125.197759231398 43.9993451316792 74.5988897005288 2.25870570379109 1.57423296671933 0.000850455253959247 0.000242357361857515 0.000410905890785696 1.20865297354192 0.848752113439308 0.00043162871314863 0.000124332014418246 0.000210799278990935 0.314341527931368 0.255691099738566 0.000101213657638238 2.99768043015957e-05 5.08243091113418e-05 1.57243304209621 1.28431081680545 0.000514602760198403 0.000151506573775374 0.000264868494476684 0.0453997276797921 0.052397927545964 4.25492284712092e-05 1.18724268094263e-05 5.03216496817337e-05 1.13577305545327 1.48757072313149 0.000268638339055075 8.67500911852822e-05 8.34271615925794e-05 0.0243817235373227 0.052907684922906 3.16806490563158e-05 8.07304850962306e-06 3.91526866323218e-05
17 806.248990442895 935.615147631498 125.197275321561 43.9992090973215 74.5986590604588 2.6207889051665 1.82548179889271 0.00101717824939703 0.000288264424133734 0.000488739228190376 1.40463121699009 0.98271613143308 0.000518700547854725 0.00014840846763108 0.000251619811029058 0.371022647839464 0.290695643033153 0.00012355695032146 3.62661254872782e-05 6.14875673034308e-05 1.85599510565133 1.4600635066328 0.000628466582913413 0.000183340593748224 0.000320763861283906 0.0552957348789209 0.0589871840440336 5.33333924293086e-05 1.47294450203359e-05 6.24924233626147e-05 1.41182920472881 1.70518303642922 0.000342207197509287 0.000109455477514101 0.000105320913763037 0.0314467418511853 0.06172506803744 4.12355190265259e-05 1.04381449476063e-05 5.05157363126677e-05
18 804.86846770173 934.653888257426 125.196700115267 43.9990480705961 74.5983860469653 3.03938940881934 2.1167893634898 0.00121351597129698 0.000342200304750284 0.0005801850621448 1.63095562692947 1.13863811345058 0.000621467319898784 0.00017674998028783 0.000299671557488003 0.43607924680596 0.331970914880799 0.000150082001931187 4.36941890600544e-05 7.40815114518195e-05 2.18145867702189 1.66728336710282 0.000763668967904147 0.000220941897953572 0.000386804337655994 0.066732464479516 0.0665820085780674 6.62891612225428e-05 1.81322813420874e-05 7.69975135442616e-05 1.73693232136121 1.95316138548357 0.000431808134196197 0.000136869950283244 0.00013176624580069 0.0399845528530533 0.0716865895887122 5.30531769899056e-05 1.3340800206566e-05 6.44468066807832e-05
19 803.269443892166 933.539661631649 125.196017733788 43.9988577638546 74.5980633905353 3.52313426491913 2.45421228551853 0.00144444328038915 0.000405498905445794 0.000687504962414914 1.89243035179936 1.31974085207455 0.000742587858984717 0.000210071455592065 0.00035616660425382 0.510865871048566 0.380458621547332 0.000181515367095073 5.24578441435328e-05 8.89398902978988e-05 2.55559996018963 1.91070103908283 0.000923918732050358 0.000265307520729277 0.000464744150446644 0.0799308142175656 0.0753788229005559 8.18015358280557e-05 2.21758442184108e-05 9.42429553900899e-05 2.11837266181318 2.23687111869163 0.00054042521778991 0.000169843010187905 0.000163585065708885 0.0502221838477275 0.0829756285351401 6.75742201260772e-05 1.68815650990176e-05 8.14258362157891e-05
