"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.964446191159 940.975346699989 125.199988645623 43.9999960211282 74.5999932540037 0.031393190390482 0.709200411594952 9.9970670050339e-06 3.50269880858443e-06 5.9386666163727e-06 0.00376474612337709 0.25732047255908 1.22639079614907e-06 4.3021749059097e-07 7.29414199956509e-07 6.40682660946174e-05 0.00921556622909898 2.11818811417858e-08 7.43524066622802e-09 1.26061125841048e-08 0.000320546110461301 0.0461312569384104 1.06129681277394e-07 3.7246491254469e-08 6.33251526142932e-08 3.95576255578438e-07 0.000101516586536549 4.11152953493483e-10 1.32743645946588e-10 5.48538609092087e-10 1.07939990464306e-05 0.00263502482199564 2.89695491300953e-09 1.06984183113223e-09 1.01459999159677e-09 6.83749544335845e-08 4.90512813027594e-05 2.99284755600465e-10 7.11801847962244e-11 4.21053465910446e-10
2 813.870532237257 940.910223927921 125.199961375923 43.9999865781533 74.599977243869 0.101227373162198 0.542756612707511 2.99415555587425e-05 1.0391912415959e-05 1.76190151416031e-05 0.0231152879418795 0.362247014782569 7.07271914294974e-06 2.46689156933206e-06 4.18250252436753e-06 0.000804282683219767 0.0277331957023998 2.52360413479592e-07 8.82574905490894e-08 1.49636563521865e-07 0.00402663183836299 0.138998707975769 1.26717592544412e-06 4.42997513374479e-07 7.55367026147673e-07 1.01190119685512e-05 0.000635980218828951 1.00695082647955e-08 3.2421432621584e-09 1.34293340540834e-08 0.000282062278268875 0.0170652629686531 7.24831828663206e-08 2.66972290204708e-08 2.53492724855264e-08 2.00582711609536e-06 0.000339297723201471 7.71282959217351e-09 1.84834450293675e-09 1.08311439022476e-08
3 813.729653315688 940.812528588873 125.199922601462 43.9999734482481 74.5999549827115 0.18821523463674 0.455373570168912 5.32047365664919e-05 1.81813123279719e-05 3.08255886287887e-05 0.0608849401051959 0.395188436469596 1.77876885120787e-05 6.14336225503976e-06 1.0415791459681e-05 0.00322884587411361 0.0476931731441313 9.71571372000664e-07 3.37658074458089e-07 5.72483917149397e-07 0.0161760569209413 0.239348485715916 4.88946140675318e-06 1.6983022075491e-06 2.90458381931845e-06 6.19574719911633e-05 0.00169738074733134 5.94568669235738e-08 1.90577812133784e-08 7.91324268933203e-08 0.00176569852467648 0.0471714751383013 4.37665183630105e-07 1.60502795897168e-07 1.52587630076827e-07 1.39507780953664e-05 0.000998889743451151 4.79577846964338e-08 1.15564420360376e-08 6.7120539881806e-08
4 813.545961863295 940.685133865572 125.199872328134 43.9999568914023 74.5999269113322 0.283681488461456 0.420047125573948 7.88214289477487e-05 2.6399478192978e-05 4.47591152999127e-05 0.114673170923195 0.39940196843741 3.25556751541407e-05 1.10913040219763e-05 1.8804801819078e-05 0.00818699600587302 0.0659646580485601 2.38889908227369e-06 8.22963062125489e-07 1.39529646442185e-06 0.0410435549667138 0.331484376283961 1.20492600748705e-05 4.14779534354833e-06 7.11572213919297e-06 0.000212194370707007 0.00321449957511264 1.97887317877802e-07 6.30340580754403e-08 2.62382342883668e-07 0.0061869220845203 0.0926702394415271 1.49062153411717e-06 5.43378019358502e-07 5.17228535356977e-07 5.38098924279508e-05 0.00208326706767289 1.6809398807903e-07 4.064493191246e-08 2.34121199065186e-07
5 813.318873592261 940.527626423834 125.199808404602 43.9999364181056 74.5998921997882 0.385563521242727 0.420920228867715 0.000107889321901719 3.53341520225664e-05 5.99074486564421e-05 0.181387036132626 0.397578885425999 5.0927536656268e-05 1.70630118994881e-05 2.89295610841321e-05 0.0162306112135911 0.08179172184624 4.64447340319114e-06 1.58239269389023e-06 2.68287488555026e-06 0.081423542687638 0.411562508409971 2.34779613257208e-05 7.991788585423e-06 1.37522366072623e-05 0.000530729854527215 0.00507097594178837 4.84732526926237e-07 1.53191856807809e-07 6.392587044157e-07 0.0158405725918499 0.151838581493667 3.73798915777193e-06 1.35241496203573e-06 1.28894291182883e-06 0.000150394016096443 0.00361067418125132 4.33383029503633e-07 1.049423141051e-07 5.99888908095939e-07
6 813.044495363384 940.337295390328 125.199727487398 43.9999111355889 74.5998493344303 0.495176328314683 0.448989954998634 0.000142142618681468 4.55139499823149e-05 7.71668333791065e-05 0.258925764444682 0.401273658924865 7.3066146353557e-05 2.40283998967132e-05 4.0739059824882e-05 0.0276740838068403 0.0955329339987864 7.85146654564105e-06 2.64066302554008e-06 4.47712412966568e-06 0.138924615103827 0.481318119485097 3.97741392571185e-05 1.33632056043665e-05 2.30640474047638e-05 0.00109172213783322 0.00715993755457744 9.84014562004504e-07 3.08088639440928e-07 1.28881268864764e-06 0.0333688917293852 0.222846361993192 7.76924914254037e-06 2.78621417810964e-06 2.65873355100234e-06 0.000343231078403576 0.00558364271717179 9.24967938615444e-07 2.23889721336494e-07 1.27095866210244e-06
7 812.716378570912 940.109653168988 125.199625380135 43.9998798836384 74.5997963481689 0.615542013450064 0.499540224357965 0.000183480915271399 5.75234688472629e-05 9.75284267274047e-05 0.346595280662231 0.416221356625379 9.96498595098155e-05 3.214229375843e-05 5.44957980540654e-05 0.0427042700193909 0.108008849926782 1.21350816645635e-05 4.0234589288571e-06 6.82159172938045e-06 0.214516420961644 0.544813747005216 6.1597967810748e-05 2.039968434146e-05 3.53090860587542e-05 0.00196792383862971 0.00940517390683278 1.76337209637209e-06 5.46289210260137e-07 2.29080731464797e-06 0.0616136459246995 0.30435540998272 1.4252730762193e-05 5.0608629340458e-06 4.83513738049599e-06 0.000681874231032466 0.00800206920783383 1.73993817887771e-06 4.20303502245671e-07 2.37098386213968e-06
8 812.325847581355 939.838661022713 125.199497070227 43.9998412663143 74.5997308742511 0.750590945746837 0.570619537947194 0.000233892270989893 7.19612080216357e-05 0.000122006957236682 0.445026376618818 0.445302142930925 0.000131735673964907 4.16918397111889e-05 7.06866191466976e-05 0.0614831894030448 0.120183642026505 1.76583516235643e-05 5.76704440497409e-06 9.77776165025151e-06 0.309042249984647 0.606849477683361 8.98012760263025e-05 2.92919143949065e-05 5.08359202430851e-05 0.00322873892876309 0.0117660815978661 2.89600144756713e-06 8.86874143241389e-07 3.72774690234137e-06 0.103555673514953 0.395746809128155 2.39526265036852e-05 8.41413755458761e-06 8.04821932311225e-06 0.00122524444761415 0.0108712859735414 2.9935728778751e-06 7.20667432317295e-07 4.04252437166443e-06
9 811.862054524455 939.516764086684 125.199336618999 43.999793632323 74.599650112984 0.904837916172173 0.662151929311173 0.00029551969064991 8.9452473011091e-05 0.000151662601968804 0.55595892460463 0.490173288896852 0.000170671600781853 5.30588134587691e-05 8.9958806455095e-05 0.0842264501274474 0.133026356095222 2.46373854201341e-05 7.92372311660074e-06 1.3434312374964e-05 0.423611700438533 0.672267663155316 0.00012550565709354 4.03115063082114e-05 7.01324022848307e-05 0.00494108877248269 0.0142355776578177 4.46417717048924e-06 1.3504974734781e-06 5.68922180056773e-06 0.162328066857005 0.497173891956482 3.77592325050294e-05 1.31148124647514e-05 1.25584454803424e-05 0.00204132857202777 0.0142072062431673 4.82325731968761e-06 1.15585116730518e-06 6.45122564029226e-06
