"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",3.65099104058213,4.51827635007365,17.1085400173232,12.6004290829575,42.3655685710615
"2",4.70528092587608,6.12572614262548,22.5427822507737,16.5583459939349,47.2074587943464
"3",8.26326988006275,9.52755200504782,29.4665589405033,22.4408239568112,51.1249833713428
"4",9.12556834310055,9.15405807233225,25.0878400330404,18.7625638635008,42.0965028262541
"5",4.86942040213966,5.64444858643669,19.6499690366025,15.8821578051847,47.6742836838272
"6",6.27863299496243,6.98320544543922,21.3704630998349,14.8340513851636,38.9500559601978
"7",2.78089333937553,3.58092181304928,14.5849523573693,10.565876724733,38.6379246388793
"8",8.19809967069876,8.88629992923544,27.5855617272154,21.3660762485524,51.3880577620124
"9",4.24214533601767,4.54828927387054,15.9335910681425,11.0508464657696,34.2483191823924
"10",9.88227386747841,10.521609157904,29.8359412854668,23.7072641271125,52.0060147150961
"11",7.75401702145509,9.27470156033864,29.9836494457481,24.4310757824879,59.4391170864467
"12",3.71347411972019,4.68570847025098,17.6249192616819,13.2915087464931,43.0068620446736
"13",5.73080580696101,6.10535864725649,20.5978489729906,15.7036859607885,42.9350136774019
"14",5.19749554210837,5.2776314584453,18.8948202794715,14.3507443040684,41.7002844904247
"15",5.16468087860577,5.90344145900192,20.7115810419065,15.7145279263141,45.4338805046686
"16",5.09768746534274,5.47020594968334,18.6443531474652,14.2455379848371,41.0409495487198
"17",8.32532292044161,9.46038498146403,29.5344403707331,22.453705996286,52.1339825624737
"18",5.5371022991743,6.41571832297408,22.5268248333278,17.713077928079,49.0758174902852
"19",7.1912135561381,7.97441151457464,25.6833058750942,20.0600672920478,50.5432289076719
"20",4.21411420044723,6.18872635941609,23.8626579471486,17.6164104301878,52.304611923677
"21",10.0728031704448,10.4991247305025,31.2044676518455,25.8777755361009,57.8417311570417
"22",5.08045456500592,5.63138386722355,19.4207042471625,14.9049762259874,42.9247781182666
"23",5.18832134281764,5.86394997932644,20.846200990279,15.5827961586258,45.0299006749518
"24",4.29461179098985,5.84103511899187,22.109883458826,15.5758815189008,45.6039240762614
"25",6.92577132786897,7.46812166082754,24.1355057485324,19.1331054049544,48.37164927681
"26",6.91827849980381,6.92124669866398,17.9103138231145,11.7241747632424,28.4520427413748
"27",3.39615980045572,4.05832078106433,15.197622906902,11.6256018796438,39.2481838113312
"28",5.36813078490028,6.12822893951339,21.2378294928773,16.0537095465752,45.962369207875
"29",6.69849055846962,7.75450441681745,25.5215754724621,19.1952346661658,48.1693992459066
"30",5.60465388455963,5.94563595274426,19.999730686261,15.0835735347525,43.0522737116764
"31",8.00855593843187,8.54841473967207,26.6389290258046,22.4944655759245,55.0265299798695
"32",5.42232872249823,5.55799791608985,18.5572834668674,13.49078900852,37.7605861724289
"33",4.43476241168676,5.749731298657,20.9906700425853,15.721112745936,46.9046077736206
"34",7.62431054647279,9.04279841016666,28.7443170463588,22.6685011154524,54.8320599391691
"35",8.12123997546915,8.43482454082474,25.3636391173645,19.6416399569679,46.5276340183226
"36",3.45994421589148,3.9233861818255,15.172755347474,11.3464693369554,38.6413424660484
"37",5.73945095415199,6.09897745912014,21.087731455161,15.4237947723718,42.2605983077608
