"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",196.322475452591,199.654257519877,21.4948819347368,6.36303309723993,12.5880953275012
"2",150.703536073396,149.751831884427,14.8677187667458,4.47702006320895,7.53640518481756
"3",135.600145333028,133.631245006636,11.5209537608418,3.46161579786829,4.97718540609594
"4",128.096388841702,125.672855230581,9.53915359307475,2.7007352895036,4.11983277663554
"5",216.096478499081,226.283737691112,26.1571195189357,8.03056472298398,15.0403162934503
"6",140.475701525862,136.024571050982,9.89389266715996,2.77675688545904,4.57682640132402
"7",177.243805422814,178.11226415071,19.9491025030704,5.88736359041198,12.2376987292674
"8",165.539024110677,164.467697433407,15.2753313534456,4.51739846305108,7.12451309374393
"9",116.690827972821,111.49362683824,9.85482954756591,2.73591256298104,5.30307240371493
"10",182.022066877554,184.40024323806,16.4979886987158,4.91285200532655,7.31458456703219
"11",178.132302303504,182.543540058471,18.9732721688188,5.92452566698236,9.15052631878875
"12",186.241799808537,191.329006158587,21.2348195859388,6.41695700585777,12.2493674259762
"13",132.868004644223,130.623684906,13.0808329240643,3.80391646774444,6.74490428000755
"14",135.815062506958,129.81770407961,13.735109788193,3.915507839557,7.41148297968061
"15",172.127752900869,171.8514145083,17.6802098174862,5.22208605757257,9.4361422994919
"16",155.931176150169,154.862539322557,15.7617591728502,4.57993728740464,8.5042518812889
"17",132.77819242979,130.746192331542,11.4950422936139,3.43756113135088,5.06064197599165
"18",162.414467508802,162.0943242035,17.0468149405542,5.11255836590429,8.88203435159335
"19",186.589486734766,186.368377365525,18.145977496672,5.38905355385603,8.81408626022511
"20",199.629291547964,202.83758275006,20.8998120249841,6.4377697684485,10.839934497904
"21",176.064769225036,175.946458771314,17.2712693867445,5.1698630620077,7.91368565002499
"22",147.996414350445,148.398237831885,15.6222017792124,4.60822309781851,8.45253002325697
"23",163.712579255229,160.721717514812,16.0490561066633,4.67804284276352,8.43540510076048
