"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.969052527186 940.978540795127 125.19999019188 43.9999965615848 74.5999941703233 0.0280183005447053 0.760896055573073 8.85781383525289e-06 3.10494226160014e-06 5.26428847080388e-06 0.00264054136096118 0.211138508503718 8.55288115011371e-07 3.00113871047134e-07 5.08829426820823e-07 4.20456451487083e-05 0.00705323400329794 1.38372464331527e-08 4.8579614138898e-09 8.23645276082226e-09 0.000238354735768632 0.0400124607189726 7.86115380349787e-08 2.7581901070628e-08 4.69505411203222e-08 3.78810819443847e-07 0.000114011364351089 3.92457924201802e-10 1.26678571661757e-10 5.24002120296359e-10 7.82984003858255e-06 0.00222688474095987 2.08336698735759e-09 7.70265431434399e-10 7.16426131736055e-10 2.18766529544278e-08 1.80499686341386e-05 9.33149891157035e-11 2.22453510898675e-11 1.31333938807329e-10
2 813.885394038601 940.920529750208 125.199966348155 43.9999882888538 74.5999801442839 0.0940964702074187 0.615023288395861 2.74171174817857e-05 9.53323282043571e-06 1.61631629182842e-05 0.0166856987062745 0.304824882700043 5.04488063845816e-06 1.76147631303632e-06 2.98650302164795e-06 0.00054031654479554 0.0215815872236868 1.67938329094959e-07 5.877263949469e-08 9.96463387796335e-08 0.00306428941868332 0.122574002143446 9.56618833276327e-07 3.34366036148789e-07 5.71539517629514e-07 1.00008433923122e-05 0.000737456770975161 9.88860992286687e-09 3.18320511767157e-09 1.32116948469177e-08 0.000208515303569643 0.0146005165533172 5.29405488278339e-08 1.95226971292556e-08 1.81935063597793e-08 6.70375393490885e-07 0.000128516005243668 2.46066443433544e-09 5.92497973272994e-10 3.45907555302983e-09
3 813.757673487067 940.831960283139 125.199932300206 43.9999767091955 74.5999605114997 0.18105189080843 0.533190315367306 4.99640540047787e-05 1.714153634539e-05 2.90626957128657e-05 0.0450907808278508 0.339771181599401 1.29268626675153e-05 4.47504288919902e-06 7.58723180759652e-06 0.00221575419984068 0.0376661876602497 6.5691143127087e-07 2.28643133417121e-07 3.87654039839027e-07 0.0125714386446067 0.214188526281547 3.75213921700699e-06 1.30349209536062e-06 2.23770064532751e-06 6.315013536584e-05 0.00203144689808377 6.00140422977166e-08 1.92370419984537e-08 8.01180736330352e-08 0.00132864836073901 0.0408031025834818 3.24174967508887e-07 1.1905707859764e-07 1.11172428930393e-07 4.84995685942793e-06 0.000388956471321554 1.56379464626283e-08 3.79589102372368e-09 2.19276062167974e-08
4 813.589294902753 940.715187475232 125.199888241903 43.9999621056095 74.5999357517834 0.280639755326702 0.496870985755319 7.53548394798846e-05 2.53990171562575e-05 4.30628790876547e-05 0.0868585846948993 0.349044913755535 2.40121114443954e-05 8.21294612464186e-06 1.39246768385973e-05 0.00572695734389791 0.0527608599975623 1.63697914978536e-06 5.65366212340777e-07 9.58552714559589e-07 0.0325065065994901 0.300398064576839 9.37570350364245e-06 3.22992673596334e-06 5.56906961647673e-06 0.000222764528869698 0.00396880701879409 2.04979946108687e-07 6.53262989341018e-08 2.73020936615552e-07 0.00473114093475382 0.0809360041284898 1.11755059590847e-06 4.08148529908831e-07 3.81887374148442e-07 1.93878184221772e-05 0.000832889535406201 5.59331706159051e-08 1.36594445421489e-08 7.81300567909186e-08
5 813.379868079459 940.569933665478 125.199832461239 43.9999441057067 74.5999052337664 0.390001265917093 0.494587057403766 0.00010436366742377 3.44698606466266e-05 5.84420819145079e-05 0.140074572666258 0.350904824477842 3.79841750568888e-05 1.27982903261793e-05 2.16989195075676e-05 0.0115499544823653 0.0661009969817842 3.21786366059989e-06 1.10043525558248e-06 1.86573795605575e-06 0.0655856692309182 0.376818051078707 1.84799084916356e-05 6.29989503610979e-06 1.09097299097589e-05 0.00057315065341064 0.00645413421465251 5.14467162922207e-07 1.62778501465164e-07 6.82684883390964e-07 0.0122913221927423 0.133721072634245 2.83174138884385e-06 1.02700248313403e-06 9.62860248826082e-07 5.59853987952574e-05 0.00148019773121131 1.46938185564231e-07 3.60310434793031e-08 2.04219207761403e-07
6 813.12613808584 940.393932103763 125.199762143604 43.9999219667994 74.5998676982553 0.509477227582245 0.519536164061622 0.000138506779940633 4.47918741638543e-05 7.59425866505348e-05 0.203228905357251 0.355236598826109 5.4935390602747e-05 1.81957413255355e-05 3.08500523382943e-05 0.0199943229744269 0.0778128008462405 5.48822633542946e-06 1.8549771188758e-06 3.14502938791216e-06 0.113583484261967 0.444114279435934 3.16006175912134e-05 1.06411784831394e-05 1.85063256761698e-05 0.00121125869998296 0.0093845213782806 1.06838889831523e-06 3.35165690220999e-07 1.41052774276241e-06 0.0262350520971989 0.197639605226958 5.93789818372624e-06 2.13584197491031e-06 2.00643806492775e-06 0.000131663186755027 0.00234392646171886 3.19094337169253e-07 7.84219016857792e-08 4.40784891748162e-07
7 812.822524639791 940.183299652663 125.199673683674 43.9998946972601 74.599821463991 0.641322109492867 0.568066155333171 0.00017958858837516 5.69033961908978e-05 9.64771217236585e-05 0.275678456653207 0.367332076359876 7.53401620696418e-05 2.4504230720275e-05 4.15458093575572e-05 0.0312654256186471 0.0884302680986005 8.54202875584842e-06 2.84937534601237e-06 4.83098638210279e-06 0.177683925086763 0.505275955534124 4.93055522546543e-05 1.63773445558522e-05 2.85989002158912e-05 0.00224025880786721 0.012677717950736 1.95548523028089e-06 6.07547751624122e-07 2.56548257669964e-06 0.0490162655770103 0.271483365317046 1.09745802499768e-05 3.91086331669802e-06 3.6810809706336e-06 0.000268918972940141 0.00343480874350168 6.09928717979242e-07 1.49982031724971e-07 8.36627807913965e-07
8 812.461379399491 939.932713395337 125.199562742114 43.9998610913728 74.5997644867365 0.78899176098535 0.638711251532635 0.00022958192498849 7.13884668862047e-05 0.000121035900675247 0.357718154695554 0.390089965632528 9.99754842813428e-05 3.19271397388992e-05 5.41310141936791e-05 0.045531963540269 0.0986447883477858 1.24976959926129e-05 4.11030971390511e-06 6.9688432876664e-06 0.258862457847224 0.564199616971119 7.23036992034888e-05 2.36677923909566e-05 4.14892751479111e-05 0.00376626579956517 0.0162831978430603 3.27501499764236e-06 1.00677221131508e-06 4.26520329412934e-06 0.0832542069485034 0.354593404477389 1.85590575347079e-05 6.54650676686135e-06 6.17350174227383e-06 0.00049579069262059 0.00476437985879001 1.06500898854384e-06 2.6163955756662e-07 1.44952515959005e-06
9 812.033038261125 939.635444419529 125.199424167591 43.9998197180109 74.5996943400822 0.956791617412687 0.731600473884247 0.000290654116012227 8.88755584376363e-05 0.000150684469532902 0.450503489936039 0.425280773327967 0.00012986061770501 4.07470277676167e-05 6.90847334423683e-05 0.0629834967678665 0.109186275201554 1.75105044689684e-05 5.67519210438348e-06 9.62203024970472e-06 0.358212026771002 0.625015020503542 0.000101517252840129 3.27333092495106e-05 5.75858191934761e-05 0.00589791229930156 0.0201847349221294 5.14046631278897e-06 1.56245927267483e-06 6.64014968129637e-06 0.131727230634725 0.446941074176438 2.94099273060473e-05 1.02620504020715e-05 9.69486067243076e-06 0.000845965053750451 0.00634722845550701 1.73952439900549e-06 4.26391845188459e-07 2.34785507553834e-06
