"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",95.6238126475377,90.2796960474596,78.1825090038485,74.1180901968637,44.3529506946161
"2",94.2134672668015,87.2638033251643,72.6969257027468,70.0587820904528,39.4096346803113
"3",90.3428499738702,82.7742991188621,63.5554566972098,60.3374067830486,31.6532324929795
"4",88.3508287025803,79.8553669857865,59.4570768947416,52.123608276019,28.789669192001
"5",94.9654341710817,92.2139943022526,79.0908335207484,78.5595388295615,46.7674129507707
"6",90.6935653004123,80.7572887601677,59.7398451364861,51.9234623180238,27.8074580331135
"7",96.1605591470859,89.8922978790661,81.3664165474938,77.4111787040513,49.3391251342463
"8",90.4416085401224,83.5273105877381,65.6371866582043,61.7382069970407,31.7162253614646
"9",91.0728703662481,79.5226502359994,67.1912575904842,58.0840478391092,34.8862536740859
"10",89.3730207461867,84.1928747556424,63.7461132332099,59.9998439780307,31.7010933900526
"11",91.990296627052,87.9416764649017,68.8345929965689,70.2356960034903,35.2276393685794
"12",95.8562297406686,91.5106834636445,79.5052977397272,77.1329266687441,47.4175733655434
"13",92.1540313826161,84.0084314626233,72.1413886677782,66.6119135357055,39.3805578838895
"14",90.9243974752058,80.500534315327,73.1612435620681,66.8749447522742,39.5248255527771
"15",93.622295794745,87.0140744206579,73.9891292692276,69.9226626895272,40.2033097948742
"16",93.289325378284,86.1271007183579,74.6286034879373,68.9436508014076,42.1482387150597
"17",90.1130642838334,82.2984360777525,63.1810020619516,59.8255664946756,30.1452585313858
"18",93.5364304008787,87.5589353764917,74.9227112288265,73.4245839269566,42.0611998945635
"19",91.7866681914654,85.6344984418191,69.3323779143253,66.1492510163619,35.666089344212
"20",95.3976975734206,90.2354935226217,73.9448503507056,74.3661293767559,39.6778261547475
"21",89.0051071465458,83.4926191675699,65.8157250183555,64.3012733578577,32.3373079113831
"22",93.7058897993831,87.2838767856911,75.2375966020269,70.6547883447983,42.63498584339
"23",92.8911291685747,84.8059752396482,72.5450462231314,67.7984267868671,38.3513078525707
"24",94.0544732563858,85.6382022671793,70.7052253180013,66.8612923358785,36.8332009794732
"25",91.8778786499313,85.5078874005986,71.4735955872977,68.1785628498537,38.9400070016025
"26",83.6394310448333,68.8259057200287,44.5252610287395,35.9156293883026,19.1849155421577
"27",96.10770039678,91.7989623222567,81.926937085233,78.7871271465384,51.1645452038044
"28",93.4531343824106,86.9100033062123,72.9269821949105,68.6384651727975,38.7297957774463
"29",91.7761452815461,84.1196140184902,67.5578437320272,63.6748780938446,34.7006875319111
"30",92.4272346281973,84.5863373050807,71.5067916037144,65.3029208433112,37.3342200451859
"31",91.5460509955305,87.5684596326541,72.0827311867456,71.8901656647057,39.3580027876058
"32",90.4942358574447,79.7732192508787,67.645539549554,59.4820634251811,35.2108996594317
"33",95.1688163336133,90.6292269958286,75.6187548297978,73.5906838668602,42.4071888391552
"34",91.9887933107219,87.3885277291941,68.0075163006284,66.9365749354985,34.7730161116174
"35",90.1749309535248,82.8815993387529,66.1419974016173,60.7419405326348,33.855946210674
"36",94.5925805117266,86.6681893533788,79.8194858591498,74.8125124531721,47.5168565600794
"37",90.3096840148781,79.5197296189124,67.8058952612274,61.1531003233762,34.3160121015598
"38",90.2742099847247,83.5830627454511,62.5082020079554,59.6485786991981,28.6514758153284
"39",92.526785867538,82.1788687725506,73.0511457970144,64.4687853675612,41.4647045657556
"40",87.196979831966,82.5739961599724,61.1537751974348,59.2852788596677,30.7047762940279
"41",92.5255212561646,85.9181520392491,72.3119598623578,68.5994714149156,39.8741278380293
"42",90.9796579294391,81.810940284248,69.812774674735,64.2655581494779,36.4053120575965
"43",93.8962361200358,88.1951443086799,69.1260146484455,68.0960046843593,33.5401144362079
"44",94.3185653291965,87.4971980788351,74.730702719201,72.6289496000126,41.1617141276981
"45",93.0536478265205,87.8242528943067,73.9418121919038,71.8274276062211,41.2911563538819
"46",94.34671246276,89.4518397400451,74.4912575806774,71.9876873326601,41.5878741886294
"47",92.0163002324618,84.0542008443614,63.9774535275745,62.6412353651484,31.733694526228
"48",71.3394559219127,65.4107779064876,41.6799665495493,39.2728797863085,22.4110532420409
"49",91.3036477987036,84.1819334196579,66.7108954243977,63.1433327854835,31.6208713828001
"50",94.3028051208364,85.6339909023627,74.4359187541952,69.2948583867799,41.5147364704582
"51",92.988526948356,88.0852574517243,72.2623853390343,70.3554132869831,38.6104531757762
"52",90.9803795622699,85.0723705887598,65.5786870257562,60.7913054524762,32.7101244506124
"53",89.0759316585477,83.7758754466973,63.2556916339801,60.8208356531667,31.6095392544504
"54",91.8397883300717,84.1861103084015,70.2748577124623,67.9211184352311,36.0042673883361
"55",95.6450034046553,90.4141858142314,80.2932404301605,78.5837405217075,47.6749897005275
"56",93.0627007721055,85.6739451216377,74.2769491469237,68.6693239222698,39.4892437942113
"57",90.6677396011472,83.0426428139656,69.3286064897214,65.5854564124488,35.9572758459625
"58",95.8014145624094,90.7806964167094,80.1020786904013,76.9867212366718,47.8666903058198
"59",95.4057969975578,89.7536233351316,79.8769248356139,74.8034663369237,48.3570360468157
"60",91.5850383172019,83.9708204044716,72.5453853501752,68.632647158974,40.1775011490052
"61",91.2423644225731,81.7604297956164,69.1436739665786,62.0892186081563,36.3982854346338
"62",93.8381608720841,87.8366937965153,75.7838091807764,72.7838981592485,42.8427826946674
"63",88.0645869798705,78.0180264949287,53.153145845349,47.2510215912648,24.15057549847
"64",88.0190500225871,80.5094204566674,58.3771384343615,52.3478717056818,28.7178449562811
"65",89.4848666859138,77.0909128593978,64.9648267185144,55.9346282337105,34.1432579295819
"66",88.8826796226016,80.682675639482,57.6280377001505,52.1263801185669,26.8537663757346
"67",93.1255919799452,88.5357925114583,72.6582597207127,70.2587896391907,38.9681572817025
"68",89.3093716377499,85.1521995836294,64.7022951451194,64.8710254851426,31.4330653846242
"69",92.7314728669174,89.2059040435897,71.8759069448881,73.7218231556745,38.9371112577447
"70",92.962426898723,86.2300608729101,76.6676541243294,73.3394224417339,43.9062032550374
"71",94.3509312840167,88.8642455026257,77.1015044643126,74.4489586714865,44.293071151378
"72",91.1249159715247,83.7966640940881,69.0476863204244,65.3654911045013,36.3275352742698
"73",89.9394582743682,82.2576424356143,61.7761686423178,60.3198773524188,30.9136907481121
"74",95.8089612031686,92.7189959577591,83.1523193712706,83.4461404483239,53.2898053927537
"75",92.806176812591,83.8233003589285,71.4135403446212,66.3128649771509,37.3961638796272
"76",95.4738638583664,90.2654980500454,80.5619166204067,76.7100685936586,48.3965942121599
"77",93.9037586604825,90.083377400719,76.694241614284,75.3337237485468,44.1638169816893
"78",91.5371577426796,84.2718086246553,69.3833525328176,64.7875955731373,36.0100621142162
"79",92.2871972518554,79.9828765042592,69.968998152306,61.0259941020102,38.0839303865276
"80",92.9061745802935,86.7664240372676,69.8156535484868,67.7961800938471,37.1930164501121
"81",88.9827216539945,84.5826757030761,65.5750357702386,64.0717609933574,34.3372440929495
"82",94.0770629328344,88.9286636639707,77.4848527619274,74.540320352143,44.9604438550966
"83",89.186275864355,79.6586569965053,48.6358469974168,44.6045189027128,21.2570263592007
"84",94.7397422249927,90.3624844679641,79.6307221584998,78.6320027657265,48.2785329800433
"85",94.3663017609215,89.502431818691,75.6835112789936,72.2520997460861,42.5705503332802
"86",91.7891103081232,86.8047971124899,73.9104341185637,74.1635792810864,41.2372109335175
"87",90.7552256023097,83.1176038959769,67.1956014196836,63.1869277402924,35.3556707240189
"88",92.0210522191582,84.373733320458,71.7418413498683,66.4437427515388,37.6422594984327
"89",92.1297987354866,81.4402391351923,70.4249320042163,62.2487242946477,37.2512749184964
"90",87.3507765147439,73.0778172167668,53.299796508883,43.7144363889218,24.9146501550867
"91",86.8748898667288,82.3073358524591,57.8891663417458,58.9841143641187,27.61432449929
"92",91.781317044117,86.114033884595,67.2408751805472,64.2113616858667,33.4877418142649
"93",93.1806505738061,89.3396442603954,70.4343607530062,71.1172144295146,36.6303654249845
"94",84.0097899465807,74.3147732837498,53.9143313808605,48.6709377088874,24.4894875044664
"95",87.2092973103575,83.0485211919772,61.4480454905973,63.5181005710853,29.7942908670856
"96",93.2861527833834,88.2032447785849,71.7589826132469,71.0368949439292,39.3362520785754
"97",93.8847391111953,87.9212992872689,72.3696048477725,69.6655223215507,38.3005193296511
"98",92.9186314604739,86.0703705139169,71.8179746138267,67.0347021755432,38.4183843149633
"99",90.2703892199531,81.5297741017351,58.3268216388987,55.5143116328002,26.4102860058339
"100",92.205574618036,84.1167383006342,71.8246873865873,65.6769023485888,38.4768525631509
"101",93.5624369473688,88.9554154224567,73.3504087445687,70.9788393252998,40.1436380881162
