"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.964209320068 940.975182450218 125.19998890836 43.9999961132418 74.5999934101782 0.0322776570950638 0.755201602372123 9.97181640462887e-06 3.49389724721087e-06 5.9237439691348e-06 0.00308132149061994 0.206717102208748 9.79790019418535e-07 3.43706154835958e-07 5.8273816251733e-07 7.51061990651814e-05 0.0107162080085408 2.43534796214297e-08 8.54848698648005e-09 1.44935711179866e-08 0.000343766357037671 0.0490141841170775 1.1125588108971e-07 3.90600308435117e-08 6.59812775645411e-08 9.82933853259529e-07 0.000252623676637404 1.00228551088642e-09 3.23695480027018e-10 1.33047584206729e-09 1.17728867466867e-05 0.00286417681659527 3.11394109081887e-09 1.14907905305559e-09 1.10301388427729e-09 7.29697452801793e-08 5.16525817821345e-05 3.08204163036919e-10 7.34642162492469e-11 4.31317064253631e-10
2 813.867695148885 940.908256558447 125.19996251921 43.9999869777958 74.5999779214448 0.107816091685883 0.61178763392106 3.02561424260254e-05 1.05010476614677e-05 1.78040489896703e-05 0.0189035001581685 0.283460419883055 5.53209326969328e-06 1.92921222696637e-06 3.27089163935662e-06 0.000942218573855078 0.0316740103724509 2.85130066370991e-07 9.97106274676767e-08 1.69054836570198e-07 0.004308414694116 0.144614768769393 1.29870467815608e-06 4.5433123949949e-07 7.6452131801423e-07 2.53616728324668e-05 0.00158367322911102 2.43495883798691e-08 7.84478588899561e-09 3.21442900093142e-08 0.000307087612657263 0.0182665268486141 7.65301694738196e-08 2.81706243274476e-08 2.70015075457434e-08 2.17671769633992e-06 0.000356408529661073 7.83960163784551e-09 1.88700876594281e-09 1.08926781295306e-08
3 813.720209089883 940.805979057563 125.199925024029 43.9999742941623 74.5999564169206 0.206850087769976 0.536984006911518 5.46386816666482e-05 1.86702638383772e-05 3.16545836896123e-05 0.0497931436477061 0.303545008925827 1.36944862087101e-05 4.72683792168936e-06 8.01413883995514e-06 0.00378155588873652 0.0536896474691483 1.08226626298238e-06 3.76021049303483e-07 6.37526597228179e-07 0.0172745059898691 0.244675081384433 4.91440935281e-06 1.708408333295e-06 2.86345510347887e-06 0.000156729891099623 0.0042420354418679 1.42979411892553e-07 4.58685754157112e-08 1.8735350159618e-07 0.00191950901437403 0.0498354758573618 4.5490267242905e-07 1.66735844209376e-07 1.59578115338308e-07 1.53779153542576e-05 0.00104968644689737 4.82458022267417e-08 1.17021485378476e-08 6.6443544331245e-08
4 813.524776860629 940.670440784495 125.199876000348 43.9999581785469 74.5999290936274 0.320627523431222 0.510749850972334 8.24559574767354e-05 2.7614774244513e-05 4.68195945145607e-05 0.0939060567212612 0.303996645173529 2.4818552906176e-05 8.44413644914936e-06 1.43166495251487e-05 0.00959255152208986 0.0734762200660706 2.63323422269339e-06 9.06520549648536e-07 1.53696438644956e-06 0.0437759194928103 0.33420890625412 1.19205268095824e-05 4.10672258547268e-06 6.85597700252526e-06 0.000542135621772013 0.00808543110872501 4.74528817548934e-07 1.51309306426709e-07 6.16072575591677e-07 0.00671875947173734 0.0968465559888331 1.52900932753464e-06 5.57057392844157e-07 5.32354867971622e-07 6.01931096986232e-05 0.00219560594156503 1.67842299437002e-07 4.09325355350534e-08 2.28759821929249e-07
5 813.279541728026 940.500344226743 125.199812789412 43.9999379794138 74.5998948469152 0.446898079740759 0.521288101752473 0.000115110429191469 3.76992644521804e-05 6.39173892757423e-05 0.148968609103476 0.302932104217226 3.86765784524458e-05 1.29295089860013e-05 2.19213947808114e-05 0.0190424958102366 0.0905108229018004 5.0852088376144e-06 1.73041334788528e-06 2.93383717618733e-06 0.0868146513349664 0.410917166310159 2.29517387391289e-05 7.8167235239464e-06 1.29989397422039e-05 0.00137050388655788 0.0128710874033436 1.16222804081085e-06 3.6771550643435e-07 1.49249665654704e-06 0.0171933087755569 0.157311684630429 3.79371483673512e-06 1.3715821140964e-06 1.30886032819325e-06 0.000170623322200803 0.00382480604091575 4.30690300758696e-07 1.05378300551576e-07 5.80166877581733e-07
6 812.978918220138 940.291801952912 125.199731462495 43.999912626983 74.5998518630213 0.587198679309886 0.562166671844717 0.000154709633825073 4.95459571632533e-05 8.4002918281334e-05 0.213636531292827 0.308918052809045 5.55801817077045e-05 1.82210835718499e-05 3.08930189650001e-05 0.0325459200653232 0.105461382234682 8.57061183640966e-06 2.87704112821128e-06 4.87789245828549e-06 0.148231854066223 0.477939655938026 3.85729674155625e-05 1.29606524744323e-05 2.1473055908151e-05 0.0028515450299252 0.0183823872741093 2.36513774079633e-06 7.41364652971302e-07 2.99987188654227e-06 0.0362224659935326 0.229373896080938 7.8217141350175e-06 2.80221160608814e-06 2.67032520908233e-06 0.000394784103939509 0.00595600090610456 9.17257997315687e-07 2.24706381947751e-07 1.21989607831049e-06
7 812.614205415098 940.038759551671 125.199627108143 43.9998807539906 74.5997978238114 0.745324647938711 0.630528549790925 0.000203640827982702 6.38653809805712e-05 0.000108280850480696 0.287807598769596 0.325942455738223 7.62614549487337e-05 2.45046031713605e-05 4.1546440831443e-05 0.0503992042571811 0.119431471817572 1.32518504052762e-05 4.38227310827184e-06 7.42994486084271e-06 0.229328563103127 0.540382260191558 5.94840871103745e-05 1.96906852521782e-05 3.25103287212189e-05 0.0052031276091506 0.0244760714588673 4.2589305172967e-06 1.32092431297656e-06 5.32929291334314e-06 0.0669364630110052 0.311871044601451 1.42688536051602e-05 5.05959636696799e-06 4.81503580726302e-06 0.0007949802132806 0.00860859473055372 1.72585259017507e-06 4.22546200779584e-07 2.26429503805024e-06
8 812.173801942058 939.733141413531 125.199493795418 43.999840705575 74.5997299235431 0.926549099983268 0.726016573217972 0.000264532772925539 8.14259774578357e-05 0.000138054043598967 0.372541366912991 0.356007457319838 0.00010175778230845 3.20682959225208e-05 5.43703380868194e-05 0.0729040615816779 0.133627347806236 1.93489498272465e-05 6.2985478807286e-06 1.06789016341444e-05 0.331432309754218 0.603790739806945 8.66442137527076e-05 2.82342688377446e-05 4.64692883811589e-05 0.00864752307229853 0.0310931747883818 7.04342166631102e-06 2.15942697332932e-06 8.68794355726302e-06 0.112675870976972 0.404512838484675 2.39010589940243e-05 8.38075962319823e-06 7.9656601690167e-06 0.00144782566036975 0.0118104550447997 2.97638293210077e-06 7.27148336469984e-07 3.85028155841049e-06
9 811.643130478348 939.364793654567 125.199324379636 43.9997904951056 74.5996447939744 1.13729846864902 0.850158472970921 0.000340360506611013 0.000103077384099296 0.000174763019404716 0.4698887175666 0.400461711253181 0.000133356959394947 4.12772257464678e-05 6.99836600156022e-05 0.100461866582869 0.149235394293582 2.71559291939573e-05 8.70041012407043e-06 1.4751149892174e-05 0.456327881628901 0.673592879660191 0.000121343513916504 3.89185036345153e-05 6.38740273251364e-05 0.013414588852134 0.0382555935985115 1.09536236053709e-05 3.31742665641929e-06 1.33120136542559e-05 0.177033201757865 0.507899103443197 3.76339343974355e-05 1.30414550164058e-05 1.23810477226008e-05 0.00244479661435924 0.0156031902127204 4.81589675568973e-06 1.17248918500929e-06 6.14110759639992e-06
