"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.97654978563 940.98373947916 125.199993350658 43.9999976677789 74.5999960458251 0.0212170837296812 0.755329691085265 5.98457745657567e-06 2.09887240478701e-06 3.55854275902525e-06 0.00180533639241431 0.169915357682403 5.33745063088974e-07 1.87340701360139e-07 3.1762764366969e-07 6.74825808417416e-05 0.0140452563030792 2.06536002006108e-08 7.25255770369635e-09 1.22963819249034e-08 0.000345552591011788 0.0715228282947416 1.04199042087406e-07 3.66618852862731e-08 6.04374562076916e-08 2.79671577053849e-06 0.00104069409028807 2.68812634625484e-09 8.69670967194252e-10 3.50315431204968e-09 1.17259077875082e-05 0.00421886525800677 2.91783818327349e-09 1.07949838501385e-09 1.00551297368058e-09 2.36452912072936e-07 0.000187828126267037 5.60485490277025e-10 1.44372609878113e-10 7.61941795841872e-10
2 813.914589475084 940.940774921905 125.199979330611 43.9999927941611 74.5999877828276 0.0699490515628696 0.597018335726037 1.66417929042848e-05 5.79722168081422e-06 9.8289258497441e-06 0.0102523931732751 0.201887764438098 2.61148409751549e-06 9.12635945662142e-07 1.54733276241809e-06 0.00079598265992957 0.0378608133042083 2.15828384981491e-07 7.55867856388401e-08 1.2815395928767e-07 0.00404842575698589 0.190229470352145 1.06418561908581e-06 3.74200196890821e-07 5.99017615082893e-07 6.55947167233217e-05 0.00566626372778505 5.61104206915765e-08 1.81501834486468e-08 7.13820872470192e-08 0.000289783693259562 0.0249693994553275 6.45342056229915e-08 2.38590572640548e-08 2.19681572465888e-08 9.29335370332158e-06 0.0015930310913046 1.54531065507682e-08 4.1850746454735e-09 2.03919271002063e-08
3 813.82353185316 940.877631313312 125.199961713487 43.9999867815336 74.599977588691 0.131016513017109 0.497090938973673 2.76077431401949e-05 9.50648443860798e-06 1.61178122527308e-05 0.0250664605692633 0.190577996728999 5.66105862610028e-06 1.96260241084238e-06 3.32750317838276e-06 0.00301169485991872 0.0592076958111744 7.37335907159891e-07 2.56996459782185e-07 4.35725815903431e-07 0.0152106973830622 0.293201892979449 3.54936820678791e-06 1.24465784838797e-06 1.93366592924637e-06 0.000368635594545099 0.0132497858759108 2.84156839255506e-07 9.17716632048245e-08 3.52220389993194e-07 0.00171897974391879 0.0637788087224988 3.47382879259902e-07 1.28170683805636e-07 1.16703521903808e-07 7.51656721452052e-05 0.00526156759620777 9.94672189471018e-08 2.77829257431487e-08 1.2767790515577e-07
4 813.709104951396 940.798278345188 125.199941111056 43.9999799177655 74.5999659514841 0.19634102100237 0.437022584714425 3.83107907719985e-05 1.29883635796919e-05 2.20211800692049e-05 0.0439649275707193 0.170746974155256 9.07918737679435e-06 3.11099584300516e-06 5.2745520429133e-06 0.00721452352708135 0.0754090895245205 1.62604790762272e-06 5.62820870631544e-07 9.54237203388936e-07 0.0361769095618139 0.367813495196654 7.63876287981747e-06 2.66519417880631e-06 4.0195189629157e-06 0.00116096874778209 0.0221439148140335 8.171159253057e-07 2.63065223975121e-07 9.85279255406498e-07 0.00572186245814439 0.116867020209614 1.06405550031553e-06 3.91249700367093e-07 3.52520203952534e-07 0.000314835736045429 0.0117185761970829 3.52983373807117e-07 1.00545151628957e-07 4.41228109688905e-07
5 813.574320729376 940.704802218508 125.199917105425 43.99997211739 74.5999527263022 0.262264868935376 0.404705928491965 4.91910032004809e-05 1.6379729376901e-05 2.77710866253821e-05 0.0649326666651798 0.153872979542473 1.26418802071489e-05 4.26807626987791e-06 7.23632931211118e-06 0.0135396573762338 0.0869471499514115 2.86329181169735e-06 9.82162358269031e-07 1.66521163470158e-06 0.0674036930977402 0.417647211689525 1.31309503494997e-05 4.5479247533933e-06 6.66605140626765e-06 0.00267450129423111 0.0310260607486266 1.7418133589765e-06 5.58086452464834e-07 2.04063195827595e-06 0.0139451460857748 0.179966622993771 2.41882218873562e-06 8.85140184303981e-07 7.89816286934742e-07 0.000918737169507947 0.0210318280747113 9.06813583674872e-07 2.61490575191792e-07 1.10457058978079e-06
6 813.420338234708 940.598004039322 125.199889001267 43.9999631886671 74.5999375880582 0.32766361989333 0.392273000698946 6.08054098652075e-05 1.98706496818893e-05 3.36897833242941e-05 0.0867189337409606 0.142808211188399 1.63644492692675e-05 5.43262610835863e-06 9.21077062917168e-06 0.0218867469788382 0.0950852473600785 4.42132298254642e-06 1.50034682378343e-06 2.5437698421419e-06 0.108171875328755 0.449976264444202 1.98128792079878e-05 6.79808111254231e-06 9.70267819609554e-06 0.00507475183676566 0.0391302368363316 3.0990032873884e-06 9.8662053556223e-07 3.52485382757538e-06 0.0280102895364532 0.249733632086222 4.5897805874913e-06 1.66946659201618e-06 1.47663062666743e-06 0.00213554797748338 0.0329893680643164 1.90588762976001e-06 5.53542104689706e-07 2.26345534336296e-06
7 813.247083758776 940.477829650899 125.199856055223 43.9999529189411 74.5999201762047 0.392758616187895 0.394627989984299 7.3605888278526e-05 2.36191011579316e-05 4.00451124177659e-05 0.108749664780517 0.137499339064801 2.03534839712477e-05 6.63888937718833e-06 1.12559351713239e-05 0.0320502952464992 0.101063777822991 6.28560604558346e-06 2.10736549385697e-06 3.57294240549386e-06 0.157277070359613 0.471627606322267 2.75649427985803e-05 9.35430756874618e-06 1.30336816843763e-05 0.0084497448031115 0.0461473770191417 4.90094569317292e-06 1.54811912111118e-06 5.41065000730122e-06 0.0493813999656387 0.323949051856848 7.73471988040752e-06 2.7934718291616e-06 2.4515308349738e-06 0.00424944988095004 0.0472552070303972 3.49918988056413e-06 1.01980431704138e-06 4.05394273630549e-06
8 813.053654067646 940.343649035681 125.199817520806 43.9999410944866 74.5999001283796 0.458423614492508 0.408489606648011 8.79297303841816e-05 2.77429057681816e-05 4.70368356887807e-05 0.130914073741968 0.137127232663663 2.47297192018607e-05 7.92786945792942e-06 1.34413423082167e-05 0.0438095592032761 0.105885224316475 8.4592449117734e-06 2.79977120713959e-06 4.74688481937757e-06 0.213492173008182 0.487952835514345 3.63706245074088e-05 1.21939177503068e-05 1.66341349468209e-05 0.0128217910942259 0.0520687327377743 7.14982200930788e-06 2.23810412962904e-06 7.66374698689321e-06 0.0793260941056005 0.401352327182581 1.20038759097784e-05 4.30095069995628e-06 3.74865791925604e-06 0.00755862670807669 0.0634750052562166 5.83617742879896e-06 1.70199438492029e-06 6.60001777373449e-06
9 812.838561959062 940.194426374091 125.199772636356 43.9999274991908 74.5998770781735 0.52580619840639 0.43177534400418 0.000104040329452496 3.23315061191165e-05 5.48165990110475e-05 0.153376219890393 0.140842672891459 2.96013081546629e-05 9.33659283040587e-06 1.58297687533699e-05 0.0569789559879721 0.110303076843285 1.09603014400577e-05 3.57982988819216e-06 6.06943885588943e-06 0.275816187276854 0.502851624202655 4.62923264029974e-05 1.53248542443137e-05 2.05279143188159e-05 0.0181683782073385 0.0570548910497149 9.85022525395686e-06 3.05265149428446e-06 1.02591544916519e-05 0.11893286507227 0.481408539189288 1.75516075555068e-05 6.23492974480672e-06 5.40210661297097e-06 0.0123592360967587 0.0813374777287421 9.06754608943535e-06 2.64044487273161e-06 1.00168444531018e-05
