"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",3.11626959501649,2.72651498707779,2.05433133722197,1.75247212122303,1.75247212122303
"2",3.99841066794054,3.44864862544155,2.57715663696121,2.18769206641929,2.18769206641929
"3",3.73804301440161,3.20935335966369,2.28110057193141,1.91212452359275,1.91212452359275
"4",3.88660821442035,3.28321421874115,2.00018039541758,1.61684656307496,1.61684656307496
"5",4.79453948271702,4.31552096406593,3.58494030137761,3.17189910488504,3.17189910488504
"6",2.95982795152512,2.4792140810173,1.37683969391145,1.09653192544759,1.09653192544759
"7",3.48764103154477,3.0140113094579,2.3155204107467,1.97392266625652,1.97392266625652
"8",3.19573353101126,2.74223063364871,1.99740414862802,1.67893081092413,1.67893081092413
"9",2.57087111995465,2.11142812696782,1.31990124678881,1.05873295494601,1.05873295494601
"10",4.79145990236472,4.19287680223144,3.05258633847078,2.58146966159232,2.58146966159232
"11",3.29694546311452,2.93078675041506,2.40721680816344,2.11827989214523,2.11827989214522
"12",4.8981446802543,4.33501922754593,3.4203535631345,2.9666247748022,2.9666247748022
"13",3.87685344094598,3.27847988248182,2.42172944145845,2.02571470472433,2.02571470472433
"14",2.92698803359162,2.4000251796442,1.81799371756248,1.50258541720229,1.50258541720229
"15",3.82750037853521,3.29247683772304,2.47218971007425,2.09359872447952,2.09359872447951
"16",4.64200097633341,3.96091529122028,2.91024642276464,2.44125095245619,2.44125095245618
"17",2.85672338441166,2.44482052317354,1.74834698297381,1.46479565175414,1.46479565175414
"18",4.22288484189658,3.6370315913395,2.84466246444604,2.43558036406285,2.43558036406285
"19",4.22756164933764,3.64651730221932,2.72706926949473,2.30710496348008,2.30710496348008
"20",3.84755358727771,3.39849843415985,2.63046488126651,2.27301715947677,2.27301715947677
"21",3.33192652498407,2.86866824784942,2.25523560722963,1.929007489961,1.929007489961
"22",4.28666560145532,3.69638033072398,2.8226900688478,2.39902341858512,2.39902341858513
