"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",25.3664345034342,25.6837711782728,2.57202283420191,0.771087733338134,1.30734420243238
"2",32.547062837036,32.4862700516594,3.22660010947544,0.962584509224488,1.63201828154879
"3",30.4276701372291,30.2321086480319,2.85593791605812,0.841334790380809,1.42644489460019
"4",31.6369908653816,30.9278779405417,2.50422585506281,0.711412487752983,1.20616753605392
"5",39.0275513893165,40.6522074815011,4.48834525732477,1.39563560614942,2.36623673224424
"6",24.0929995254145,23.354196643183,1.72380329677713,0.482474047196938,0.8180128163839
"7",28.3893979967744,28.3919865350934,2.89903155425487,0.868525973152869,1.47254630902736
"8",26.0132709424317,25.8318125689709,2.50074999408228,0.738729556806616,1.2524823849494
"9",20.9268909164308,19.8896529560369,1.65251636097958,0.465842500176244,0.789814784389723
"10",39.0024836052488,39.4968994770201,3.82183809576542,1.13584665110062,1.92577636754787
"11",26.8371360697522,27.6080111889098,3.01383544382062,0.9320431525439,1.58023679954034
"12",39.87089769727,40.8358811234827,4.28228266104439,1.30531490091297,2.21310208200244
"13",31.5575870093003,30.8832804929787,3.03200526070598,0.891314470078705,1.51118316972435
"14",23.8256825934358,22.6082371922483,2.27612813438823,0.66113758356901,1.12092872123291
"15",31.1558530812766,31.0151318113511,3.09518151701296,0.921183438770987,1.56182464846172
"16",37.7858879473539,37.311822043295,3.64362852130133,1.07415041908072,1.82117321053231
"17",23.253728349111,23.0302093282948,2.18893042268321,0.64451008677182,1.09273755620859
"18",34.3742826130382,34.260837590418,3.56151740548644,1.07165536018765,1.81694295159089
"19",34.4123518256084,34.350192986906,3.4142907254074,1.01512618393124,1.72110030275614
"20",31.3190862004405,32.0138552497858,3.29334203134567,1.00012755016978,1.69567080096967
"21",27.1218819133703,27.0228548947415,2.8235549802515,0.848763295582838,1.4390395875109
"22",34.8934579958463,34.8199027154199,3.53400796619744,1.05557030417745,1.78967147026451
"23",26.8198071667353,26.2599782536424,2.5466544494924,0.747574827483115,1.26747913932364
"24",29.6809466167837,29.2461852866112,2.7280418111998,0.799825940047845,1.35606852562657
"25",32.6504885477388,32.5232631900422,3.3892070035603,1.01659766129003,1.72359512573264
"26",18.3943869574557,16.8248102526256,0.888106635773905,0.23464350015788,0.397827388904042
"27",44.0770419949472,44.9954250006778,4.72534984354413,1.43589937353271,2.43450211967137
"28",21.8221511958782,21.8272481842692,2.19392436475921,0.654680905797217,1.10998171755619
"29",29.350551067439,29.0763094317777,2.78825489689063,0.822351473055506,1.3942595429532
"30",24.2696584102091,23.8555875942562,2.26930195697568,0.66454054372073,1.12669828549015
"31",33.5686438253512,34.0745585672641,3.71417089792892,1.13769876730325,1.92891654638233
"32",21.7269259260416,20.7713547224171,1.88479699035401,0.538881808184166,0.913649611148607
"33",44.8135506333199,45.8006372968711,4.73570917801169,1.43119751899495,2.42653033902325
"34",35.5865004969245,36.4549755931204,3.7611629399999,1.14425897129739,1.9400390740633
"35",33.1860951618521,32.7942645977511,3.12078717984858,0.91529247033804,1.55183677925495
"36",21.8102827910954,21.4140512421248,2.26167892985659,0.674182164109477,1.14304521460379
"37",22.6950993264832,21.6325176299593,2.03426807015056,0.585379827412162,0.992484889203345
"38",23.4104561163356,23.462313090233,2.23824288267739,0.663200959833852,1.12442708190012
"39",29.4203762967353,28.2308417972848,2.61369720870155,0.75124868588697,1.27370799925382
"40",35.3577078314002,36.0054666024913,3.68509651158104,1.11424894859511,1.88915844466353
"41",34.7324976913001,34.573934717453,3.48160344496487,1.03812843978293,1.76009958199561
"42",30.7233552889162,29.5627030855087,2.81366760978026,0.817093042850623,1.38534411356037
"43",23.7887988806338,24.1594939625749,2.42131425196638,0.729277546738196,1.23645693151522
"44",31.784958042871,31.5658430723246,3.17591760214543,0.948392927305742,1.60795709947746
"45",40.9248075767598,41.1745479586163,4.26270515505744,1.28417112987319,2.177253779285
"46",41.9510912744977,42.7020194049801,4.37199854357221,1.31900816801234,2.2363183939482
"47",35.5728892127367,35.1991688302178,3.23117086141225,0.948611233270685,1.60832722731802
"48",34.660331993395,34.2292514200494,3.27365378618383,0.963635561498433,1.63380029290416
"49",17.1520128025954,17.0837448755359,1.6765904774646,0.497380751523611,0.843286455992303
"50",25.6151505415158,25.1138031423041,2.50386630813314,0.738259463407943,1.25168536295932
"51",32.8414497459508,33.3556963664649,3.47883254934375,1.05614750684951,1.79065009115848
"52",27.4587184499515,27.7033529556408,2.55531154981355,0.753554089956268,1.27761670706222
"53",34.3396451864298,34.8102428338422,3.4799508169629,1.04421946331118,1.77042663552305
"54",22.6005757346747,22.2117537891743,2.27375830990389,0.676551143722002,1.14706171185594
"55",31.3307699166993,31.5490959532402,3.32815688990288,1.00851759346778,1.70989573801583
"56",16.6127316149645,16.4230361238956,1.63430102951894,0.483703992478244,0.820098132701748
"57",28.3153471038758,27.7127209487962,2.77487196929875,0.819716639357357,1.38979230218316
"58",40.8114518811847,41.1639896189508,4.25338989399372,1.27775862250588,2.16638166452133
"59",35.2315327246238,35.408402008146,3.58935452529127,1.07589548721256,1.82413189422856
"60",36.2190812244582,35.3477290668677,3.65955447093877,1.08554328860997,1.84048930296145
"61",26.042268252967,25.204144654919,2.35961555239403,0.682990483733113,1.15797932014751
"62",34.8626015294118,34.8454527114355,3.56883908649444,1.0697921445935,1.81378395424261
"63",28.1536848631847,27.4174439979165,2.04512937016367,0.574900604857255,0.9747178436898
"64",39.4124914138719,38.993979640568,3.26340474482379,0.936947497580458,1.58855189362505
"65",26.5415641302602,24.9761841242412,2.08330733925664,0.584647194756538,0.99124274383722
"66",32.5739447135241,32.130481213803,2.65237260978884,0.760044120674523,1.28862025914362
"67",36.4162244737696,37.0884762360261,3.83228549268212,1.1597870868054,1.96636628808371
"68",29.057070074776,29.6215078336907,3.15454053216607,0.962954128270637,1.63264495384067
"69",36.1760445503431,37.0988740559285,4.04615724939756,1.24907843561878,2.11775571129912
"70",28.5543745134101,28.1733504082251,2.98652992496725,0.89544546123217,1.51818707745272
"71",34.6092315339216,34.8115782687368,3.6504758792183,1.10347791981896,1.87089665496578
"72",29.9000524866344,29.5267630020507,2.97787378558232,0.884363703723243,1.49939846131259
"73",33.4349079132053,33.1190614157678,3.13693618258622,0.926810986299361,1.57136589949846
"74",42.4450120816248,43.4121331463677,4.84724219508486,1.50157640575343,2.54585454248195
"75",21.4252695597059,20.90151762277,2.06183315874333,0.605318523358974,1.02629004187681
"76",26.6816815777768,26.9833841695428,2.83797260075931,0.859963618548365,1.45802922599336
"77",39.5359496188518,40.4854071359641,4.36430145825622,1.33846863616829,2.26931273313987
"78",30.9853026437942,30.6293231488368,2.97734304368836,0.877562456280059,1.48786725542029
"79",23.4696595980286,22.1864821955304,1.87311451143175,0.528547247009828,0.8961278324303
"80",40.2067848585694,40.3851647062888,4.0026821506174,1.19524010629981,2.02647527113559
"81",40.7854684792342,41.4605290844777,4.34696056085347,1.31933442720373,2.23687155157724
"82",41.7583606326843,41.8847005210704,4.34259907442421,1.30452939884262,2.2117702989468
"83",30.5492373557719,30.4358654160186,2.10699322529147,0.592856914681612,1.0051619508011
"84",40.0740885766952,40.5785403269308,4.35972223910329,1.33072026832706,2.25617572766361
"85",35.4664879488356,36.0995476198961,3.68185291990086,1.1119534121766,1.8852664670085
"86",27.5415092152823,27.3596074601777,3.21742878128771,0.987310847419576,1.67394066403413
"87",36.6795017262601,36.111356314901,3.48918263066807,1.0274498594147,1.74199453437129
