"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",29.7190670703386,42.5621632176938,21.4198921016887,5.54418879650129,31.6047141540119
"2",38.3009867366313,57.704340263532,28.2235633779686,7.28567223733136,35.2167642605824
"3",67.2630168237108,89.7495398875505,36.8921317935101,9.87396254099693,38.1392375950217
"4",74.2821263128385,86.2312270413698,31.4099757213666,8.25552809994033,31.4039911083855
"5",39.6370820734168,53.1707056842336,24.6017612338263,6.98814943428128,35.5650156281351
"6",51.1080725789942,65.7817952960374,26.7558198009933,6.52698260947199,29.0567417463076
"7",22.6364717825168,33.7322834789242,18.2603603514264,4.64898575888251,28.823891780604
"8",66.7325313194879,83.7089453333978,34.5371232824737,9.40107354936307,38.3354910904612
"9",34.5310630351839,42.8448849598605,19.9488560173144,4.86237244493861,25.5492461100647
"10",80.4417092812742,99.1135582674555,37.3545984894044,10.4311962159295,38.7964869774617
"11",63.1176985546444,87.36768869839,37.5395291060766,10.7496733442947,44.3415813464893
"12",30.2276793345223,44.1393737897643,22.0663989156257,5.84826384845698,32.0831190853265
"13",46.6487592686626,57.5124784571562,25.7885069141843,6.90962182274693,32.0295202033418
"14",42.3076137127621,49.7152883385547,23.6563149898983,6.31432749379008,31.1084122298568
"15",42.040502351851,55.6104185437981,25.9308994644669,6.9143922875782,33.8936748564828
"16",41.4951759678899,51.5293400460171,23.3427301406264,6.26803671332832,30.616548363345
"17",67.7681285723947,89.1168265253912,36.9771193441579,9.87963063836585,38.8919509916054
"18",45.0720127152788,60.4360666024158,28.2035846913264,7.79375428835475,36.6105598477527
"19",58.5364783469641,75.1189564672931,32.1554989556179,8.82642960850105,37.7052487651233
"20",34.3028895916405,58.2978023056996,29.87604774983,7.75122058928262,39.019240495063
"21",81.9926178074204,98.9017549613339,39.0679935001105,11.3862212358844,43.1499314431531
"22",41.3549001591482,53.0476360292459,24.3147217174474,6.55818953943446,32.0218844762269
"23",42.2329357305356,55.2384088052551,26.0994436398293,6.85643030979533,33.5923059035141
"24",34.9581399786574,55.0225508209034,27.6815740904502,6.85338786831633,34.020527360891
"25",56.3757786088535,70.3497060449954,30.2176531971626,8.41856637817992,36.0852503605002
"26",56.314786988403,65.1981439014147,22.4237129065394,5.15863689582664,21.2252238850656
"27",27.6447407757096,38.2293817576259,19.0274238794413,5.11526482704325,29.279145123253
"28",43.6965845890883,57.7279166102161,26.5897625250824,7.06363220049308,34.2879274290747
"29",54.5257131459427,73.0474316064204,31.9530124915225,8.44590325311294,35.9343718374463
"30",45.6218826203154,56.0078906748509,25.0396628191987,6.6367723552911,32.1169961889106
"31",65.1896453388354,80.5260668477109,33.3519391403074,9.89756485340678,41.0497913649827
"32",44.1377558011356,52.3563403695664,23.233718900518,5.93594716374881,28.1693972846319
"33",36.0989660311302,54.1624688333489,26.2803188933167,6.91728960821186,34.990837399121
"34",62.0618878482885,85.1831610237699,35.9878849420412,9.97414049079905,40.9047167146202
"35",66.1068934003189,79.4560471745691,31.7552761749404,8.64232158106585,34.7096149776686
