"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.979275479853 940.98562950169 125.199993874081 43.9999978507459 74.5999963560373 0.0192388021544898 0.813313113384652 5.66900432933471e-06 1.98883830256901e-06 3.37198494026472e-06 0.00124426835813326 0.140752176194453 3.80915852780857e-07 1.33725408808691e-07 2.26725352207462e-07 4.4936156762006e-05 0.0109863767974331 1.41365952710193e-08 4.96468970700283e-09 8.41740573050934e-09 0.000189502521629909 0.0463285566079733 5.96065629780537e-08 2.09340886183365e-08 3.54819869019763e-08 3.6618522985739e-07 0.000161981224690934 3.64606187221456e-10 1.17779105022185e-10 4.85460518146065e-10 6.60095243984432e-06 0.00277487971113293 1.71106376415493e-09 6.30970531104644e-10 6.15292101446612e-10 4.38187165960631e-08 5.34143891333332e-05 1.79705187344779e-10 4.28752355061643e-11 2.5222016824291e-10
2 813.922740035379 940.946426763265 125.199979947686 43.9999930010569 74.59998813361 0.0665950039424317 0.686134505561716 1.71092999926262e-05 5.96890030587122e-06 1.01199991549544e-05 0.00756262297410742 0.184386717600116 2.05578285730483e-06 7.19131558750545e-07 1.21925487006342e-06 0.000559784202563357 0.0315135140080744 1.59769263730754e-07 5.59845807252111e-08 9.4919311865926e-08 0.00236055477749298 0.132873079093214 6.73506747906011e-07 2.36016954948343e-07 3.99904607657415e-07 9.33581999476961e-06 0.000982464376980257 8.56091839863905e-09 2.76127115402407e-09 1.13784078108902e-08 0.000171355453127503 0.0173209344735007 4.09343081350438e-08 1.50722701920391e-08 1.46959502236629e-08 1.307451618026e-06 0.00036202162115838 4.4602063771526e-09 1.07620252845285e-09 6.23766458496966e-09
3 813.836948017232 940.886934885739 125.199961390328 43.9999866369007 74.5999773434724 0.130612937938437 0.602518968979244 3.03861677644533e-05 1.04998783801825e-05 1.78020665264002e-05 0.0196858198141586 0.189277214210105 4.85875674413469e-06 1.6886320990861e-06 2.86299896799599e-06 0.00222789507915776 0.0520115671749031 5.85377416046291e-07 2.04304325735348e-07 3.46388697724022e-07 0.00939424516045132 0.219271680416953 2.46706093068397e-06 8.61115057803546e-07 1.45857025450409e-06 5.69356274946431e-05 0.00255147358557612 4.85801423157733e-08 1.56276055772611e-08 6.43794980187363e-08 0.001064939637066 0.0463852331102408 2.36942196346876e-07 8.70157240351627e-08 8.48324418297104e-08 9.20951115332179e-06 0.00104897678394064 2.67871189116403e-08 6.52614919275045e-09 3.72911336249777e-08
4 813.725979347022 940.809980711179 125.199938873283 43.9999790745086 74.5999645217805 0.204341478802313 0.55124572017974 4.45566782104674e-05 1.51972947080232e-05 2.57663223913303e-05 0.0365683241822024 0.18138715145462 8.38783967613658e-06 2.8875656790903e-06 4.89573635591219e-06 0.00559363613170783 0.0693864464007191 1.37337727784845e-06 4.7654111560108e-07 8.07953800541831e-07 0.023584935214899 0.292480968916311 5.78664767166729e-06 2.00812491872356e-06 3.40021583098141e-06 0.000194104172850301 0.00472013008289324 1.55745840178217e-07 4.99080079467897e-08 2.0554451502908e-07 0.00370232356379929 0.0886389197765297 7.75509886291204e-07 2.83731324587824e-07 2.76577056145292e-07 3.58509103543135e-05 0.00215995201030675 9.09187183050704e-08 2.23256416421697e-08 1.25869552625262e-07
5 813.591853560368 940.716962012325 125.199912012151 43.9999702578597 74.599949573553 0.284058298695041 0.524613518555943 5.97973772144266e-05 2.00818917342751e-05 3.40479346222028e-05 0.0569103239149055 0.171749963329573 1.24151550742825e-05 4.22205316496694e-06 7.15829922969395e-06 0.0109652598937406 0.0832260355715504 2.5529964825545e-06 8.79121261176053e-07 1.49051013826667e-06 0.0462309245969989 0.350769676715749 1.07542733007472e-05 3.70378357208164e-06 6.26917784556621e-06 0.000482872346078091 0.00729371427897101 3.68123957441481e-07 1.17366569268842e-07 4.83236622968302e-07 0.00939792369178977 0.141681766807013 1.87249501115366e-06 6.8173753796601e-07 6.64463021898471e-07 0.000100836493366631 0.00370331241641647 2.27427472627993e-07 5.61864475830653e-08 3.12825461083076e-07
6 813.435012398609 940.608181998841 125.19987998299 43.9999599749803 74.5999321393984 0.368192278847235 0.517437425630435 7.66372529482032e-05 2.53078276581285e-05 4.29082714385542e-05 0.0797009785211861 0.164684134774865 1.68961549583064e-05 5.66417601167795e-06 9.60335296525396e-06 0.0184564177801366 0.0941081864084505 4.13267213129457e-06 1.40996311849393e-06 2.3905283781738e-06 0.0778098100803665 0.396580477688972 1.74043642213952e-05 5.93899132029884e-06 1.00491568897895e-05 0.000986962743589597 0.0101034291066966 7.21988946089865e-07 2.28758000551989e-07 9.41612442502957e-07 0.0196101346946584 0.203233517627138 3.75297835839829e-06 1.35828930859398e-06 1.32370558243194e-06 0.000231018724394637 0.00567082992256357 4.71598403741728e-07 1.17014263710313e-07 6.43973854124939e-07
7 813.254716104376 940.483123884486 125.199841763544 43.9999479456417 74.5999117442015 0.456539844526698 0.526300637240067 9.56749871035104e-05 3.10587562639408e-05 5.26587094838633e-05 0.104335552950931 0.161610562942179 2.19012179413781e-05 7.22825525883624e-06 1.22551782342996e-05 0.0280605084844544 0.102877527296474 6.12234218808424e-06 2.06670640607004e-06 3.50400677029148e-06 0.118292213950467 0.4334794337034 2.57777990259763e-05 8.70352598641189e-06 1.47220954699807e-05 0.00176569433438488 0.0130264119374642 1.25101623529566e-06 3.93500498300433e-07 1.61928649914945e-06 0.0358303796190297 0.271532901615207 6.64640181921895e-06 2.38898657321538e-06 2.32787514646955e-06 0.000459701758330607 0.00804864077945202 8.62691165803666e-07 2.14627363143136e-07 1.16864687103405e-06
8 813.049324480522 940.34064548835 125.199796209304 43.9999338516614 74.5998878484985 0.549741432904923 0.549027733777793 0.000117498600621844 3.75153832788847e-05 6.36056271046544e-05 0.130571327021539 0.162786764992543 2.75582811724317e-05 8.95013551716848e-06 1.51745479450175e-05 0.0397177954187669 0.110362263091472 8.54416904934554e-06 2.85079895511535e-06 4.83340004662739e-06 0.167424913856128 0.464961732030505 3.59670853877913e-05 1.20032637561579e-05 2.029733484091e-05 0.00287120968271665 0.0159852027690055 1.98744651548557e-06 6.20031716303776e-07 2.55080984265718e-06 0.0595231502133029 0.34540761018504 1.07909444294311e-05 3.84900981335714e-06 3.75010723720499e-06 0.000825690380294942 0.0108232048033881 1.44416899348799e-06 3.5971562613813e-07 1.93967444359117e-06
9 812.816476562672 940.179103475517 125.199742060998 43.9999173429036 74.5998598586501 0.648953071393345 0.584325945205084 0.000142681512012833 4.48509127821089e-05 7.60426839442119e-05 0.158441940479646 0.16807469454089 3.40204019549847e-05 1.0874943565314e-05 1.84379724993732e-05 0.0533642027990842 0.11728225547533 1.14360198331824e-05 3.76889859475346e-06 6.389996253832e-06 0.224936631144573 0.494064332578985 4.81309684342211e-05 1.58660696567156e-05 2.68215420865144e-05 0.00434816226210979 0.0189404806150749 2.96391584129536e-06 9.16408820532588e-07 3.76915061699677e-06 0.0921070062291264 0.424224144022029 1.64417103879337e-05 5.81591149521323e-06 5.66582780023419e-06 0.00137242302000519 0.013984672045669 2.26447385522366e-06 5.63951488444924e-07 3.01417660951863e-06
