"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.940319541471 940.958616839525 125.199980367515 43.9999931344314 74.5999883597405 0.0493209345862921 0.595749563500309 1.61791846974763e-05 5.65567252715328e-06 9.58893569376444e-06 0.00953803493746518 0.3758864291399 3.17688118387132e-06 1.11295131360405e-06 1.88695836351959e-06 0.000169466420469965 0.0140915151970529 5.70114373884009e-08 1.9994509638114e-08 3.38997822500751e-08 0.000628066148621995 0.0522222399227699 2.1124716702927e-07 7.4095965533442e-08 1.25580754484221e-07 1.11079174868445e-06 0.000163841885891836 1.1695989312286e-09 3.77475443121211e-10 1.55579854556116e-09 2.266852449653e-05 0.00319889823088212 6.25345404727738e-09 2.30024635497738e-09 2.29593884262878e-09 1.77119629091709e-07 7.067259847651e-05 7.37314826423423e-10 1.76574543095997e-10 1.033179396859e-09
2 813.788922521642 940.853630843775 125.199932792615 43.9999768135215 74.5999606883796 0.145565894426405 0.416280000036171 4.60864980775124e-05 1.58529617923749e-05 2.68779761297993e-05 0.0553661511618916 0.513582263689652 1.78113959366586e-05 6.1798792966512e-06 1.04777044438677e-05 0.00202799890063651 0.0413791175312931 6.61136293524527e-07 2.30426786826107e-07 3.90678143118809e-07 0.00751658949182032 0.153350667095911 2.44936835016202e-06 8.53902981233426e-07 1.44667551350168e-06 2.70005892631379e-05 0.000990089924567328 2.76307660208193e-08 8.87947723897951e-09 3.65861535195697e-08 0.000568542246790676 0.020289649400917 1.52488785838348e-07 5.58543350633799e-08 5.57404421571854e-08 5.30154147599977e-06 0.000497368546014493 1.88672430770056e-08 4.57385098542525e-09 2.6259574487074e-08
3 813.563670695813 940.697415894481 125.19986152155 43.9999531325989 74.5999205384518 0.255499253853723 0.354265110074925 8.0939903990686e-05 2.71667577620827e-05 4.60600029329856e-05 0.14023859745311 0.558339790189345 4.45256818198002e-05 1.52088683800468e-05 2.57859450261702e-05 0.00785131540090342 0.0702544613403148 2.5148302754516e-06 8.67615466414846e-07 1.47100258623972e-06 0.0291023245220006 0.260366599188385 9.3154712248173e-06 3.2150994324356e-06 5.4448636790572e-06 0.000158257207325214 0.00256525276645493 1.58915527054266e-07 5.07084365291382e-08 2.08867456313451e-07 0.00344223720854857 0.0553037506178018 9.06235870423161e-07 3.29657575495004e-07 3.28929689580398e-07 3.73185408651089e-05 0.0014891413421998 1.17411205798155e-07 2.86940568901193e-08 1.61936875064853e-07
4 813.263966616767 940.489540538108 125.199762038849 43.9999211871634 74.5998663764179 0.37404646667362 0.358863171330275 0.000122206123656855 3.98645366685456e-05 6.7588509897125e-05 0.258217995209682 0.578882976569443 8.26298306385832e-05 2.76604570954005e-05 4.68970477117472e-05 0.0194058824230317 0.0971020507895096 6.1915255971639e-06 2.10729795910391e-06 3.57282790338981e-06 0.0719367672859455 0.359870868068068 2.29312548253902e-05 7.80880660914867e-06 1.32192896190619e-05 0.000522949256301224 0.00474728791599787 5.20294967614605e-07 1.64428130023064e-07 6.77059799160555e-07 0.0117582032274141 0.107834854169759 3.06720475123698e-06 1.10547157826661e-06 1.10284490360561e-06 0.000145119157522507 0.00315825304854579 4.14916389071006e-07 1.01838595609873e-07 5.66002280749094e-07
5 812.878853715386 940.222380433985 125.199625469439 43.999878619058 74.5997942041301 0.506054902988143 0.406868734231772 0.000173942000078518 5.51713227281211e-05 9.35404698981327e-05 0.405499849454139 0.60793073213925 0.000133169707948606 4.35798577059088e-05 7.38876678377454e-05 0.0378889515370577 0.121842237159035 1.21963369068876e-05 4.08473378287957e-06 6.92548045915491e-06 0.140462977307555 0.451567594878471 4.5164421393129e-05 1.51361128566826e-05 2.56138214534908e-05 0.00127134176660495 0.00736921900469474 1.26501494080446e-06 3.950932311078e-07 1.62634423839107e-06 0.0295600608270192 0.176472745276258 7.70796220417033e-06 2.74721605364352e-06 2.74023685738427e-06 0.000408200733105385 0.00556830332570548 1.08511748252677e-06 2.66605658073351e-07 1.46184912898947e-06
6 812.390013872033 939.883190019649 125.199439688055 43.9998220734928 74.5996983336945 0.659785987198857 0.489104655875808 0.000240886472710445 7.45263515355721e-05 0.000126356041467129 0.582745078858687 0.661778284559259 0.000199108981830896 6.3671755429267e-05 0.000107952567159621 0.0642392424735161 0.14588210185319 2.10973617570819e-05 6.942023196286e-06 1.1769884782794e-05 0.238166310701459 0.540670753416028 7.81153709485598e-05 2.57234392288658e-05 4.35146615008604e-05 0.00256003062337222 0.0103154102302505 2.56977806191701e-06 7.91867105927813e-07 3.25860091565951e-06 0.0615521935730998 0.260291706034971 1.61728600567939e-05 5.69196678482533e-06 5.67660594410446e-06 0.000937284537709999 0.0087670683819354 2.36111923985734e-06 5.79103944922347e-07 3.13794366243885e-06
7 811.772390542981 939.454524025272 125.199189115995 43.999747210682 74.5995714072017 0.845003528205233 0.603992257400912 0.000328345602292977 9.94904527492218e-05 0.000168681540342999 0.794930706687801 0.749863820690809 0.000285073183829278 8.91872709831735e-05 0.000151212963985108 0.0994559471051232 0.171220124253027 3.36307912028364e-05 1.08655277341915e-05 1.84220083856973e-05 0.368756454937006 0.634586282610747 0.000124506535638134 4.02612098820623e-05 6.80852607178576e-05 0.00454829310268171 0.0135429062193386 4.64190785197114e-06 1.40964801411925e-06 5.79911449524005e-06 0.11303995807531 0.359460689310714 3.0139129872512e-05 1.0464402604307e-05 1.04345925566295e-05 0.00187456890590421 0.0128098942423371 4.54685378309676e-06 1.11080607012429e-06 5.95731782499367e-06
8 810.993601725406 938.913813841917 125.198853926799 43.9996485172807 74.5994040770258 1.07279279957061 0.754563849493212 0.000442562572767446 0.000131841005841702 0.000223530432631612 1.05081910493461 0.87953129098482 0.000397261066107095 0.000121855206741007 0.000206599964156344 0.144847429708844 0.20010332955554 5.07800397943792e-05 1.61120759911056e-05 2.7317292475829e-05 0.537089278136543 0.741641529156433 0.000187975240802555 5.97009532807202e-05 0.000100930460079306 0.00740337949196304 0.0170815789673208 7.7336214392898e-06 2.3130606034334e-06 9.51301124854818e-06 0.190050954576085 0.475487153470191 5.17249192616406e-05 1.77082791351761e-05 1.76553484297098e-05 0.00339532817548178 0.0177774264558655 8.035740592647e-06 1.95213774997174e-06 1.0376465137661e-05
9 810.012616864029 938.232423881922 125.198408886882 43.9995190016093 74.5991844890921 1.3560093920996 0.947174250460561 0.000591199925374665 0.000173712279219477 0.000294521273403931 1.36267160414775 1.05849798206003 0.000543597945637469 0.000163893311296782 0.000277873659607726 0.202219697645934 0.234949459432232 7.3846676985272e-05 2.3029924096069e-05 3.90461894901534e-05 0.749865699745901 0.870796804925132 0.000273336057644052 8.53329599080668e-05 0.000144227496529622 0.0113112915227715 0.0210283674192824 1.21607092610427e-05 3.58173788771507e-06 1.47269875130344e-05 0.299593623247731 0.611338946907873 8.36352919229647e-05 2.82303933382123e-05 2.81423502859342e-05 0.00571182756089701 0.0237903068730942 1.33365111528968e-05 3.21778496669542e-06 1.69729510603063e-05
