"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",2.14504043535012,2.29216157958473,0.740896656473825,0.20195189756537,0.972206408173032
"2",10.7544909672049,11.4846945436939,3.74068277401798,1.05056882596911,4.29907614326985
"3",17.2406467475981,18.1451210089256,5.05324419460679,1.40941738311914,4.91668204521442
"4",6.48796519453182,6.68696601916702,1.53041753437291,0.398746966018403,1.47893904763383
"5",9.41612719076744,10.5303542058659,3.81070078093874,1.08860024192629,4.97572252874179
"6",1.26690167202382,1.2843741863783,0.277957893079153,0.0717374062260039,0.287562833987902
"7",6.27373957649336,6.77608044979123,2.47607176384452,0.68102148621343,3.47397011331823
"8",15.1456446337223,16.0404324452496,4.72158520304799,1.29340238828299,4.95582166905684
"9",4.14314724894019,4.16972299524773,1.12846603735619,0.288499053244389,1.36052098154559
"10",11.8339356552708,12.6619861420644,3.47276225578386,0.954109060229615,3.44936886339712
"11",22.2986868716898,24.7064920622789,8.33125937746266,2.44413694263245,9.13917026867817
"12",5.92129572213204,6.47971728050598,2.24685864180451,0.629549079749782,2.93208313688207
"13",11.5413249934435,12.09835005668,3.87179909854446,1.04357205571169,4.50238901709627
"14",12.9353812672843,13.2471211853102,4.60804665160009,1.22155865988827,5.63786321784428
"15",10.4263593424137,11.1248694277355,3.6637842781575,1.00439501633854,4.42052006308643
"16",9.45083722548382,10.0008294859822,3.22903799132374,0.868793692891088,3.92990940968375
"17",16.1793201701905,16.9744873093667,4.77513889154926,1.32332701700698,4.72975833298006
"18",17.8626553642962,19.3581271276345,6.86106842765023,1.93424977439869,8.18207000258613
"19",16.5292650721818,17.7134903968266,5.59731886839768,1.54670176748674,6.1450815453619
"20",12.0832132046523,13.3561185891731,4.66790494172594,1.35771510361245,5.55648176830293
"21",29.6200449321137,31.9696563684436,10.3184361624303,2.89320042318774,10.7193803049764
"22",8.36000720803074,8.89837681556575,2.92841466290346,0.799782100810513,3.57154049544842
"23",12.2905873679859,12.9400046928168,4.24747288166042,1.15174201469392,5.05803513417424
"24",9.49231837882008,9.98948975065009,3.11476741538148,0.861499682549711,3.52771195751938
"25",14.8527142785052,15.8532276479807,5.18271867446259,1.43633885815021,5.79889985325007
"26",4.96185656967124,4.75596548447409,0.725425444963882,0.1775857638796,0.667935445884207
"27",5.83179223034474,6.38056379120148,2.27209464240086,0.630171619473765,3.09967051400551
"28",6.78492349272618,7.20168678379942,2.28842887419519,0.625733402095921,2.73991996594124
"29",13.3806513438288,14.0923718226995,4.17089580589808,1.15157043391437,4.39673486079106
"30",7.48957307059721,7.83377205792766,2.39937357832884,0.638424346316015,2.87242853462043
"31",26.9869691876121,29.8782761398986,10.5399128093698,3.01176549289263,12.0917167528427
"32",6.06207959201447,6.14995100679632,1.76808104379968,0.459285479209734,2.03544150330326
"33",6.65879978910969,7.25799869744872,2.39933866530386,0.673848619567748,2.89606493377659
"34",13.7630123028349,14.9911290585212,4.62220710801838,1.3183515209653,4.92666681989088
"35",11.3418509522742,11.8928909477491,3.37125873367607,0.90890131829653,3.51040671691434
"36",7.42934104241124,7.85228194329737,2.90437304318982,0.787711123995745,4.01345882925902
"37",11.0125605971566,11.199108156308,3.42900569588042,0.907321214674332,3.85426149659887
"38",14.3095669207607,15.1668587523652,4.2231214833788,1.17451074415761,4.21848438603545
"39",3.8574486172762,3.92759417776104,1.19838586644008,0.31123472388384,1.51798074299924
"40",23.7696050677332,25.7773595351322,7.24787445591706,2.04814469884855,6.78458893626418
"41",14.4224187661827,15.4119253372946,4.99380020375081,1.37850690951439,5.66918358749127
"42",15.549570416301,16.1106013222242,5.12239614784341,1.37158184507897,5.76348374067438
"43",10.402312846574,11.2548220035103,3.54032542258584,1.0065998277983,3.95341575114492
"44",13.374627730533,14.3790007729655,4.99566362165417,1.40290780142677,5.99314292326911
"45",17.7219333522185,19.2983048187579,6.62210780961864,1.85711290727218,7.74688497260132
"46",9.46610467861191,10.2996648441941,3.37907150129242,0.946561366772364,4.00054284920204
"47",19.0177859482434,20.0725699039609,5.77860800681723,1.65204850496354,5.58507148903964
"48",58.1894894294077,60.4571004900053,11.5756792115913,3.28144706993742,7.70815814198155
"49",12.3122796540224,13.0232827860074,3.91943542232783,1.07797113347191,4.2524563288183
"50",5.73921225147068,5.98165994488769,1.96009714797473,0.534426887453122,2.40005505585777
"51",13.3339822598196,14.4958238087158,4.78316669314441,1.34660576673286,5.51628785272777
"52",4.58624098402698,4.86294753868917,1.28597414428526,0.349171568808929,1.33300634627453
"53",18.501112979127,19.9157668366792,5.65199321208921,1.58603542287508,5.50352763203295
"54",18.2867945255026,19.3390429194375,6.47449162570247,1.80400927546398,7.23349408561656
