"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.977317661361 940.984271931818 125.199993105794 43.9999975816016 74.5999958997154 0.020566348385492 0.75942938393427 6.22916915047817e-06 2.18493943249954e-06 3.70446549237423e-06 0.00184984132308827 0.195213273367235 5.79671700668896e-07 2.03481027206087e-07 3.44992832490321e-07 2.79977611382588e-05 0.00629262352350947 8.97614676303095e-09 3.15215262022646e-09 5.3443314879294e-09 0.000230330437102789 0.0517541768092592 7.37967950938168e-08 2.59142118734798e-08 4.38793563555504e-08 4.73788245299225e-07 0.000177134049711717 4.78338202531192e-10 1.54498078092287e-10 6.36268178547176e-10 7.22091659893257e-06 0.00276561412114542 1.85177772781021e-09 6.8730903563144e-10 6.04541908260766e-10 1.26027946072287e-07 9.58623769281606e-05 2.62354787650645e-10 6.97896919293358e-11 3.61772818171414e-10
2 813.916760403421 940.942280310452 125.199977436166 43.999992129248 74.5999866554978 0.0684894333189532 0.602767877563333 1.83474712646812e-05 6.39567857024489e-06 1.08435823031879e-05 0.0113114229156159 0.26489164528334 3.20002101472009e-06 1.11900422641662e-06 1.89722080206091e-06 0.00035074811076582 0.0185198390922823 1.03488270387401e-07 3.62543469090303e-08 6.14675972594013e-08 0.00288406197542913 0.152194171149926 8.49802468894083e-07 2.97681371025995e-07 5.03359472557292e-07 1.05176822096926e-05 0.000883945052281287 9.85739619896497e-09 3.17794751958604e-09 1.30723054431897e-08 0.000188290376140087 0.0176081544014679 4.50382229727806e-08 1.66883576704217e-08 1.46688094267975e-08 5.12220030247211e-06 0.000854057005544822 8.15491595888366e-09 2.26716982641316e-09 1.11309469991808e-08
3 813.826586138064 940.879749342814 125.199956799092 43.9999850664641 74.5999746808688 0.12972184423332 0.503727890343592 3.16382167421693e-05 1.09115412515158e-05 1.85000222127972e-05 0.0295132815638521 0.27731644892756 7.65882280749966e-06 2.65987509128776e-06 4.50969731386515e-06 0.00140020135095866 0.0311185769628244 3.84135227505823e-07 1.34000891414801e-07 2.27192420444186e-07 0.011507340051523 0.255508783982365 3.15041326963378e-06 1.09884063195591e-06 1.85540464733072e-06 5.63114559906844e-05 0.00191283001425685 4.9274121691821e-08 1.58327306004391e-08 6.50446605416188e-08 0.00117370818717617 0.0478557089108119 2.63823113123318e-07 9.7477350285773e-08 8.56217742348519e-08 4.11750935797497e-05 0.00281041804473541 5.62224100512602e-08 1.59678955805871e-08 7.61481949003948e-08
4 813.711804190752 940.800150269453 125.199932222101 43.9999768439669 74.5999607399985 0.196591709138043 0.444659740059805 4.49508550358983e-05 1.52779115492337e-05 2.59030045812008e-05 0.0547624064179411 0.267269342165332 1.32678705801859e-05 4.56209320610478e-06 7.73482166307765e-06 0.00351819168546782 0.0419821015051452 9.07579987651658e-07 3.1465728643667e-07 5.33487126549445e-07 0.0288984990082535 0.344397637200323 7.43382491098632e-06 2.57682199789926e-06 4.3445947223165e-06 0.000169886741424597 0.00298538396416486 1.39865128815895e-07 4.47184660445138e-08 1.83470185064283e-07 0.00408566940877215 0.0924199013414607 8.69948398123587e-07 3.20127082755196e-07 2.80995129251875e-07 0.000169446848539241 0.00613562431085267 2.07955379094616e-07 5.97034736500051e-08 2.79628102413566e-07
5 813.575014653677 940.705283486893 125.199903495201 43.9999674691821 74.5999448454769 0.265452879344852 0.413847397197825 5.84780078480919e-05 1.95323793071837e-05 3.3116261279907e-05 0.084871137736846 0.251710175723127 1.95600353344696e-05 6.63976437794452e-06 1.12574186953332e-05 0.00688747902950424 0.050641244926104 1.6901056643582e-06 5.81286562946524e-07 9.85544945359333e-07 0.0565438297961796 0.415052655870884 1.38255598064461e-05 4.75389895398492e-06 8.00330933920743e-06 0.000376841494754877 0.00394215505165275 2.94467123780123e-07 9.3522422801279e-08 3.83175856990696e-07 0.0103688789720406 0.148782545559156 2.10828520340245e-06 7.71779242708981e-07 6.76963660485314e-07 0.000484299949286564 0.0107403387783559 5.48338436187898e-07 1.58187060500055e-07 7.31849346217571e-07
6 813.417090252948 940.59575123666 125.199869893205 43.9999567598786 74.5999266883397 0.335072398510944 0.403589846655132 7.27997985451812e-05 2.3863774930705e-05 4.04599456779681e-05 0.118065424880674 0.238348665959575 2.63664811358146e-05 8.81611568004345e-06 1.49473234029828e-05 0.0115557857377912 0.0573327677538126 2.72880282552875e-06 9.29478364764664e-07 1.57588831844191e-06 0.0948185679054723 0.469469774137316 2.22941436436488e-05 7.59129934990246e-06 1.27613409105546e-05 0.000691737522784735 0.00472862026444754 5.17922364324249e-07 1.63125889931839e-07 6.67421895171974e-07 0.0216034749056389 0.214355600900326 4.22773854650538e-06 1.5379389618293e-06 1.34806391299755e-06 0.0011023575889627 0.0164234876701128 1.17190832655719e-06 3.38388216385683e-07 1.55167624460486e-06
7 813.237677647213 940.471305000458 125.19983048754 43.9999444577775 74.5999058306865 0.405584920302607 0.408879519970077 8.8520775617171e-05 2.84772066556613e-05 4.82818094661895e-05 0.15322054248593 0.23026513893453 3.37274697495886e-05 1.1092847080213e-05 1.88074180041793e-05 0.0174850672775568 0.0625402290603281 4.0182431213692e-06 1.35357251905279e-06 2.29492068003041e-06 0.143394402478476 0.511663462241332 3.27886278595955e-05 1.10405418224293e-05 1.85331259689578e-05 0.00111904984380446 0.00535157969553952 8.10741895539942e-07 2.52849922745831e-07 1.03309020676177e-06 0.0393681818206155 0.287025487729567 7.47143046057877e-06 2.69828245133347e-06 2.36354677928691e-06 0.00215018857858957 0.0229695819112829 2.17517169982452e-06 6.26921992296366e-07 2.85540240146747e-06
8 813.035540180635 940.331082921121 125.19978426024 43.9999302733328 74.5998817816053 0.477850200368339 0.426512212606824 0.000106167731078819 3.35521041216578e-05 5.6886067442629e-05 0.189813046973457 0.228347678387749 4.17944155528342e-05 1.35145761908543e-05 2.29133496326757e-05 0.0245980138130492 0.0667825785477126 5.55944617920288e-06 1.85010649599376e-06 3.1367714682076e-06 0.201623023889626 0.545926352366958 4.53121087385209e-05 1.50716995116111e-05 2.52654415267952e-05 0.0016564015691564 0.00584548945227879 1.17259248984789e-06 3.61659617585598e-07 1.47566361352693e-06 0.0651643650052744 0.36530537285505 1.20793000985355e-05 4.32742340702438e-06 3.7880928590467e-06 0.003754767746423 0.0301973946625597 3.6541662906035e-06 1.04909781423316e-06 4.75300823117404e-06
9 812.808776910873 940.173761399443 125.199730129044 43.999913898648 74.5998540190714 0.553080884974544 0.454497891854216 0.000126188881165713 3.92379821485414e-05 6.6526215188209e-05 0.227782973408342 0.232543593473631 5.07646005482003e-05 1.614412421546e-05 2.73716287834845e-05 0.0328125528976946 0.0705280877514016 7.36311746156061e-06 2.41912500218308e-06 4.10151648097404e-06 0.268820052711745 0.576122858044537 5.99478876984817e-05 1.96839841383988e-05 3.29549753638622e-05 0.00229802512970065 0.00625285545742454 1.60446369803231e-06 4.88928632083904e-07 1.99236613999172e-06 0.100390686028855 0.448315690309497 1.82963909835702e-05 6.49803263532198e-06 5.68458621212971e-06 0.0060379139763664 0.0379776236659755 5.70561423304318e-06 1.62917522111529e-06 7.34964043783977e-06
