"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",22,2,21,3,7,4,7
"2",16,1,16,5,11,2,10
"3",12,3,17,4,7,5,7
"4",0,0,1,0,0,0,0
"5",20,3,25,1,7,2,10
"6",0,0,0,0,0,0,0
"7",17,4,16,3,8,2,10
"8",12,3,16,2,7,3,7
"9",19,1,17,4,9,1,7
"10",13,1,23,3,6,5,12
"11",0,0,0,0,0,0,0
"12",19,3,17,1,6,3,15
"13",18,1,14,3,11,3,10
"14",19,1,12,2,12,2,11
"15",22,3,20,2,9,2,9
"16",0,0,0,0,0,0,0
"17",16,4,17,5,12,3,9
"18",0,0,0,0,0,0,0
"19",17,0,15,0,0,0,0
"20",12,2,21,2,6,3,10
"21",13,0,14,0,0,0,0
"22",23,3,20,3,7,2,5
"23",24,3,22,2,7,3,11
"24",18,0,31,0,0,0,0
"25",19,2,17,3,11,2,10
"26",19,1,18,3,10,2,12
"27",17,3,19,2,5,2,6
"28",23,0,15,3,12,2,8
"29",20,0,24,0,0,0,0
"30",20,0,21,0,0,0,0
"31",22,0,20,0,0,0,0
"32",20,3,23,6,6,1,6
"33",12,4,17,3,12,1,8
"34",23,3,18,2,5,2,7
"35",18,3,17,3,9,2,9
"36",16,2,19,3,7,5,6
"37",13,1,20,4,9,6,10
"38",0,0,0,0,0,0,0
"39",14,2,13,1,8,2,8
"40",13,1,15,2,7,2,8
"41",15,2,19,2,8,6,8
"42",17,6,18,2,13,4,10
"43",23,3,16,3,12,4,12
"44",19,1,20,2,7,3,10
"45",16,4,14,2,10,5,10
"46",18,5,15,2,10,3,6
"47",17,1,22,4,11,2,9
"48",23,2,18,2,7,3,6
"49",23,0,22,7,14,2,8
"50",23,1,18,3,8,4,6
"51",14,2,16,2,9,2,7
"52",16,1,16,3,14,3,10
"53",19,1,17,4,10,4,5
"54",23,2,35,3,6,3,10
"55",13,3,21,4,7,1,9
"56",20,3,20,5,5,3,9
"57",15,1,19,4,8,3,6
"58",20,2,25,3,6,3,8
"59",17,4,12,4,9,2,9
"60",17,3,17,3,7,3,8
"61",15,2,25,2,8,3,6
"62",17,3,18,2,5,2,14
"63",0,0,0,0,0,0,0
"64",11,3,22,3,7,2,10
"65",17,0,12,0,0,0,0
"66",14,2,18,4,8,3,6
"67",11,1,15,2,6,2,6
"68",15,1,20,3,10,2,7
"69",15,1,14,3,5,2,7
"70",17,0,13,0,0,0,0
"71",17,3,24,3,6,2,11
"72",0,0,0,0,0,0,0
"73",23,1,14,1,9,2,7
"74",20,1,20,4,12,3,12
"75",19,0,21,0,0,0,0
"76",25,2,16,2,7,5,8
"77",14,1,21,1,10,3,9
"78",19,2,21,2,7,6,6
"79",22,0,18,0,0,0,0
"80",0,0,0,0,0,0,0
"81",14,3,23,2,6,3,8
"82",15,0,19,0,0,0,0
"83",26,1,21,1,7,4,8
"84",17,3,15,2,10,2,11
"85",16,3,18,2,10,3,11
"86",19,3,20,3,6,4,7
"87",19,3,20,2,7,4,11
"88",23,1,18,4,8,1,9
"89",13,2,21,2,9,2,11
"90",15,3,17,3,13,3,9
"91",19,3,19,5,7,3,10
"92",17,2,15,2,9,2,13
"93",18,1,20,4,6,5,6
"94",0,0,0,0,0,0,0
"95",18,2,20,3,9,2,8
