"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",689,0,671,0,2,0,1
"2",648,56,643,78,77,27,25
"3",676,0,678,0,0,0,0
"4",662,54,674,80,77,21,17
"5",680,4,658,4,5,2,0
"6",670,0,641,0,3,0,0
"7",662,53,638,65,77,24,27
"8",667,0,650,1,0,0,0
"9",679,0,640,0,0,0,0
"10",0,0,1,0,0,0,0
"11",673,0,692,0,0,0,0
"12",0,0,1,0,0,0,0
"13",672,0,675,0,0,0,0
"14",661,52,669,73,72,23,23
"15",0,0,1,0,0,0,0
"16",681,51,683,65,64,19,13
"17",690,55,672,74,75,27,25
"18",666,50,654,69,71,24,22
"19",1,0,1,0,0,0,0
"20",662,55,659,73,82,22,21
"21",686,53,690,72,77,21,32
"22",0,0,2,0,0,0,0
"23",673,0,671,0,0,0,0
"24",675,55,698,64,80,20,24
"25",665,53,666,77,79,27,17
"26",0,0,1,0,0,0,0
"27",0,0,2,0,0,0,0
"28",0,0,1,0,0,0,0
"29",673,0,683,0,0,0,0
"30",664,0,640,1,1,0,0
"31",676,0,679,0,0,0,0
"32",0,0,1,0,0,0,0
"33",671,59,635,73,68,20,21
"34",0,0,1,0,0,0,0
"35",0,0,1,0,0,0,0
"36",665,47,655,74,76,20,22
"37",674,52,678,65,71,26,23
"38",0,0,2,0,0,0,0
"39",666,57,659,71,75,22,16
"40",672,0,671,0,0,0,0
"41",677,51,685,73,75,26,16
"42",0,0,1,0,0,0,0
"43",668,50,665,61,76,19,20
"44",687,51,669,68,62,20,17
"45",671,1,688,0,0,1,1
"46",666,55,680,72,87,21,26
"47",666,52,680,71,72,20,20
"48",659,55,670,63,68,18,26
"49",666,55,657,71,70,24,21
"50",0,0,1,0,0,0,0
"51",673,0,671,0,1,0,0
"52",673,0,662,0,0,0,0
"53",666,0,699,0,0,0,0
"54",668,57,688,81,87,21,17
"55",684,58,680,65,71,17,21
"56",655,0,672,0,0,0,0
"57",0,0,1,0,0,0,0
"58",0,0,1,0,0,0,0
"59",694,58,687,63,71,21,32
"60",0,0,2,0,0,0,0
"61",666,52,648,71,68,15,19
"62",0,0,1,0,0,0,0
"63",686,49,671,70,70,19,23
"64",673,56,674,76,68,14,19
"65",688,0,674,0,0,0,0
"66",674,51,670,76,71,24,26
"67",0,0,1,0,0,0,0
"68",672,55,661,66,74,21,23
"69",671,52,675,69,77,27,21
"70",684,0,684,0,0,0,0
"71",0,0,1,0,0,0,0
"72",682,56,686,75,81,24,13
"73",687,0,691,1,0,0,0
"74",0,0,1,0,0,0,0
"75",677,53,653,69,91,20,24
"76",696,55,689,64,77,22,15
"77",656,0,661,0,0,0,0
"78",673,0,639,1,0,0,0
"79",671,53,667,66,68,21,17
"80",677,51,672,83,69,22,19
"81",671,50,654,68,53,22,17
"82",683,52,706,72,80,21,24
"83",691,1,641,0,0,0,0
"84",669,57,671,74,81,22,15
"85",694,58,685,68,69,21,23
"86",0,0,1,0,0,0,0
"87",654,53,662,65,71,17,21
"88",672,58,650,74,83,27,18
"89",0,0,1,0,0,0,0
"90",662,53,674,70,78,24,25
"91",656,53,661,73,69,28,21
"92",1,0,2,0,0,0,0
"93",654,53,651,69,75,16,18
"94",671,53,704,67,75,22,16
"95",686,0,698,0,0,0,0
"96",0,0,1,0,0,0,0
"97",676,55,675,67,68,22,18
"98",685,55,705,78,82,15,17
"99",683,51,652,77,72,24,25
"100",688,0,684,0,0,0,0
"101",2,0,1,0,0,0,0
"102",661,58,692,64,71,21,19
"103",665,55,674,73,74,32,20
"104",0,0,1,0,0,0,0
"105",673,57,663,73,76,20,21
"106",679,57,678,60,77,20,20
"107",0,0,1,0,0,0,0
"108",0,0,1,0,0,0,0
"109",680,56,692,69,77,24,22
"110",673,51,679,64,69,22,18
"111",678,0,659,0,0,0,1
"112",667,53,662,71,64,16,21
"113",668,51,683,76,71,19,24
"114",670,57,628,66,66,20,22
"115",678,53,675,59,84,17,14
"116",670,55,671,65,56,18,23
"117",664,54,640,71,72,23,24
"118",674,58,671,70,78,21,25
"119",671,0,631,0,0,0,0
"120",683,0,664,0,0,1,0
"121",0,0,1,0,0,0,0
"122",676,0,656,0,0,0,0
"123",678,54,646,66,63,23,21
"124",684,54,661,70,68,25,18
"125",674,55,660,65,79,21,23
"126",650,55,650,68,78,24,22
"127",674,0,678,0,0,0,0
"128",0,0,1,0,0,0,0
"129",676,50,679,73,65,28,25
"130",680,58,684,77,72,20,22
"131",666,55,640,68,72,22,20
"132",669,58,668,71,66,19,22
"133",676,0,676,0,0,0,0
"134",0,0,1,0,0,0,0
"135",674,55,602,67,87,20,16
"136",0,0,1,0,0,0,0
"137",0,0,1,0,0,0,0
"138",664,1,683,0,1,0,0
"139",684,0,695,0,0,0,0
"140",678,55,657,76,65,19,16
"141",673,57,685,76,74,29,27
"142",673,50,679,69,75,25,18
"143",665,60,656,77,79,25,28
"144",676,0,678,0,0,0,0
"145",0,0,2,0,0,0,0
"146",669,0,649,1,1,0,0
"147",675,53,676,74,63,19,14
"148",0,0,1,0,0,0,0
"149",0,0,1,0,0,0,0
"150",664,59,634,64,76,27,21
"151",677,0,658,0,0,0,0
"152",680,57,645,78,84,27,27
"153",665,0,680,0,0,0,1
"154",0,0,2,0,0,0,0
"155",666,52,667,69,73,23,18
"156",0,0,1,0,0,0,0
"157",0,0,1,0,0,0,0
"158",675,45,646,66,75,26,24
"159",0,0,1,0,0,0,0
"160",675,0,640,0,0,0,0
"161",678,53,651,69,67,24,23
"162",680,54,693,77,73,30,28
"163",673,0,681,0,0,0,0
"164",670,59,682,65,75,24,25
"165",2,0,1,0,0,0,0
"166",666,0,674,0,0,0,0
"167",672,54,662,73,68,22,22
"168",673,50,668,67,83,25,26
"169",659,55,674,67,86,22,19
"170",0,0,1,0,0,0,0
