"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",215,221,26,12,15
"2",0,1,0,0,0
"3",213,219,27,12,16
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",211,201,31,14,17
"7",228,208,30,11,23
"8",236,223,33,11,19
"9",1,1,0,0,0
"10",0,1,0,0,0
"11",230,220,30,12,17
"12",227,235,34,11,19
"13",236,242,27,13,20
"14",4,2,1,1,0
"15",0,1,0,0,0
"16",0,1,0,0,0
"17",2,1,0,0,0
"18",238,217,41,9,19
"19",244,228,30,9,17
"20",213,240,27,11,17
"21",229,233,34,12,16
"22",237,219,39,8,21
"23",209,221,35,13,14
"24",0,1,0,0,0
"25",246,222,36,12,13
"26",219,237,36,13,20
"27",206,226,32,11,23
"28",213,226,36,10,18
"29",0,1,0,0,0
"30",0,2,0,0,0
"31",215,239,33,11,17
"32",1,2,0,0,0
"33",217,241,44,13,19
"34",220,216,31,9,24
"35",3,2,0,0,0
"36",0,1,0,0,0
"37",219,245,29,10,23
"38",245,235,33,16,16
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",205,231,32,12,14
"42",0,1,0,0,0
"43",221,227,30,11,17
"44",220,239,27,14,25
"45",210,212,31,8,21
"46",227,257,32,9,21
"47",251,240,43,12,18
"48",0,1,0,0,0
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",236,233,30,11,21
"52",199,222,33,10,18
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",225,242,29,14,21
"56",0,1,0,0,0
"57",245,222,34,13,22
"58",0,1,0,0,0
"59",0,0,0,0,0
"60",222,246,34,12,18
"61",215,230,28,12,18
"62",223,239,30,13,19
"63",203,214,29,13,16
"64",0,1,0,0,0
"65",0,1,0,0,0
"66",221,239,33,14,19
"67",1,2,0,0,0
"68",0,1,1,0,0
"69",0,1,0,0,0
"70",1,1,0,0,0
"71",245,233,30,11,15
"72",0,1,0,0,0
"73",222,235,38,13,18
"74",0,1,0,0,0
"75",1,1,0,0,0
"76",208,233,31,10,17
"77",216,229,32,13,16
"78",222,215,38,12,19
"79",1,1,0,0,0
"80",232,234,35,8,23
"81",0,1,0,0,0
"82",221,233,31,10,17
"83",216,211,40,12,27
"84",198,244,30,13,21
"85",0,1,0,0,0
"86",1,1,0,0,0
"87",0,1,0,0,0
"88",0,1,0,0,0
"89",0,1,0,0,0
"90",0,1,0,0,0
"91",207,206,31,16,16
"92",219,226,32,15,23
