"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",47,6,68,9,34,9,40
"2",51,5,72,12,30,5,36
"3",0,0,1,0,0,0,0
"4",56,4,80,9,24,8,39
"5",0,0,0,0,0,0,0
"6",35,5,75,6,31,12,35
"7",44,2,67,6,31,9,39
"8",50,3,75,7,28,11,33
"9",71,5,71,9,36,8,40
"10",47,4,69,7,31,10,37
"11",50,0,76,0,0,0,0
"12",0,0,0,0,0,0,0
"13",66,6,72,12,33,5,31
"14",60,5,56,6,37,7,32
"15",61,3,76,4,24,6,34
"16",53,4,71,7,32,8,34
"17",59,4,80,4,35,11,32
"18",50,4,53,11,43,6,34
"19",57,5,66,7,33,4,36
"20",0,0,0,0,0,0,0
"21",55,4,76,9,24,6,46
"22",0,0,0,0,0,0,0
"23",63,4,65,4,31,8,39
"24",60,4,58,4,31,6,36
"25",45,5,77,6,37,8,32
"26",52,6,61,4,28,9,29
"27",40,4,71,7,31,9,36
"28",0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0
"30",53,2,57,6,32,6,38
"31",0,0,0,0,0,0,0
"32",56,6,48,7,34,4,43
"33",53,6,64,11,39,11,34
"34",53,5,67,3,28,8,31
"35",48,4,75,9,33,5,33
"36",52,7,67,10,38,4,44
"37",0,0,0,0,0,0,0
"38",54,8,71,3,31,12,30
"39",52,3,69,7,27,4,42
"40",0,0,0,0,0,0,0
"41",56,3,64,4,27,6,34
"42",0,0,0,0,0,0,0
"43",51,4,71,6,34,5,32
"44",49,3,61,3,18,10,35
"45",48,3,58,8,34,8,30
"46",46,4,70,11,30,5,30
"47",52,6,55,7,28,7,36
"48",55,2,67,6,34,10,39
"49",64,7,56,7,31,7,38
"50",0,0,0,0,0,0,0
"51",67,4,63,6,31,10,32
"52",57,2,67,5,21,11,32
"53",0,0,0,0,0,0,0
"54",44,2,58,4,30,6,27
"55",0,0,0,0,0,0,0
"56",56,6,58,6,29,10,30
"57",58,5,71,6,25,6,33
"58",46,5,68,2,22,5,25
"59",0,0,0,0,0,0,0
"60",52,4,55,4,28,8,23
"61",63,3,67,4,26,9,36
"62",63,8,71,9,29,6,33
"63",51,5,56,5,29,10,33
"64",0,0,0,0,0,0,0
"65",48,2,58,3,31,7,31
"66",59,7,61,9,24,4,32
"67",52,2,67,5,31,7,37
"68",50,6,59,13,31,6,27
"69",56,3,67,5,32,5,41
"70",45,2,67,9,36,9,35
"71",50,5,59,3,27,8,22
"72",0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",47,6,64,10,27,9,39
"76",45,1,62,4,31,8,24
"77",55,4,71,11,37,4,37
"78",52,3,66,3,32,9,39
"79",59,3,58,8,26,12,34
"80",55,9,71,8,35,10,32
"81",0,0,0,0,0,0,0
"82",60,4,69,4,31,7,38
"83",0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0
"85",51,4,57,8,29,10,29
"86",48,4,82,7,25,7,30
"87",45,5,78,6,25,6,40
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",58,5,64,15,22,6,38
"91",58,4,58,7,26,13,30
"92",55,3,58,3,35,9,25
"93",0,0,0,0,0,0,0
"94",54,2,66,6,32,4,34
"95",0,0,0,0,0,0,0
"96",0,0,0,0,0,0,0
"97",49,7,46,5,27,12,38
"98",56,6,77,9,22,8,35
"99",45,3,67,3,21,3,36
"100",0,0,0,0,0,0,0
"101",50,2,57,7,25,13,36
"102",47,4,65,6,25,5,45
"103",0,0,0,0,0,0,0
"104",44,5,63,9,27,12,41
"105",50,5,71,7,32,4,38
"106",44,6,70,13,26,11,42
"107",0,0,0,0,0,0,0
"108",70,6,57,5,30,6,29
"109",48,5,85,8,33,9,29
"110",60,3,71,7,35,14,25
"111",50,9,59,9,35,11,29
"112",0,0,0,0,0,0,0
"113",54,3,57,11,34,11,33
"114",36,5,64,4,20,11,30
"115",0,0,0,0,0,0,0
"116",61,3,78,6,34,8,44
"117",65,5,80,6,34,7,31
"118",0,0,0,0,0,0,0
"119",44,4,74,7,30,7,28
"120",40,2,54,1,28,9,39
"121",46,2,72,4,30,6,33
"122",57,2,70,8,29,11,36
"123",62,6,70,6,28,5,30
"124",69,3,69,6,36,3,32
"125",0,0,0,0,0,0,0
"126",47,3,58,7,34,9,40
"127",49,1,67,10,24,8,35
"128",59,2,65,5,30,11,39
"129",55,1,65,5,37,9,34
"130",46,2,67,6,28,12,34
"131",51,5,80,5,32,1,32
"132",56,5,59,8,36,9,35
"133",35,4,65,10,30,4,40
"134",0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0
"136",53,7,68,6,35,9,36
"137",39,6,68,8,25,10,21
"138",50,5,72,7,39,6,32
"139",57,3,66,4,31,16,37
"140",41,4,59,5,24,4,31
"141",56,7,61,8,30,6,36
"142",46,8,82,9,30,7,43
"143",50,2,72,4,32,6,37
"144",55,2,69,10,44,9,38
"145",50,2,70,6,33,8,28
"146",0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0
"150",48,2,67,5,31,8,37
"151",0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0
"153",51,5,66,3,40,6,36
"154",50,4,68,10,33,4,33
"155",49,5,53,7,27,8,35
"156",51,5,59,2,33,14,36
"157",0,0,0,0,0,0,0
"158",44,5,59,7,17,10,26
"159",62,5,65,5,27,9,38
"160",0,0,0,0,0,0,0
"161",43,4,53,8,27,4,33
"162",36,10,68,6,28,12,32
"163",61,3,71,11,36,6,37
"164",57,6,68,9,32,10,37
"165",61,8,60,9,30,7,24
"166",51,6,82,2,31,9,27
"167",61,0,78,1,0,0,0
"168",0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0
"170",55,5,54,8,36,9,34
"171",57,4,53,7,22,8,36
"172",0,0,0,0,0,0,0
"173",52,3,67,4,31,9,32
"174",54,6,57,5,25,6,35
"175",0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0
"177",58,1,71,7,29,7,33
"178",47,3,61,8,35,16,31
"179",50,3,62,7,25,3,28
"180",66,1,58,10,26,8,32
"181",66,6,68,6,30,7,27
"182",48,2,59,6,41,9,41
"183",46,5,69,14,29,9,35
"184",59,1,73,13,31,6,39
"185",55,4,67,8,38,7,35
"186",47,4,67,9,33,7,34
"187",0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0
"189",40,4,67,3,27,7,35
"190",59,2,75,4,24,5,30
"191",48,4,66,11,28,7,38
"192",44,2,71,4,35,8,34
