"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"364",13.9627659574468,12.8205128205128,13.2075471698113,11.727078891258,12.779552715655,15.9090909090909,9.38337801608579
"365",15.9574468085106,19.2307692307692,12.7358490566038,12.7931769722815,11.1821086261981,11.3636363636364,8.04289544235925
"366",19.4148936170213,12.8205128205128,16.1556603773585,11.727078891258,10.3833865814696,6.81818181818182,8.04289544235925
"367",16.3563829787234,22.4358974358974,14.1509433962264,12.7931769722815,11.9808306709265,11.3636363636364,12.0643431635389
"368",12.5,20.8333333333333,9.90566037735849,12.7931769722815,12.779552715655,15.9090909090909,10.7238605898123
"369",12.3670212765957,12.8205128205128,13.9150943396226,9.59488272921109,11.1821086261981,13.6363636363636,8.04289544235925
"370",16.2234042553191,17.6282051282051,13.0896226415094,11.727078891258,9.58466453674121,11.3636363636364,12.0643431635389
"371",18.4840425531915,0,14.622641509434,0,0.798722044728434,0,0
"372",15.4255319148936,0,13.0896226415094,0,0.798722044728434,0,0
"373",15.4255319148936,20.8333333333333,12.6179245283019,13.8592750533049,10.3833865814696,9.09090909090909,10.7238605898123
"374",12.5,0,12.1462264150943,0,0,0,0
"375",15.9574468085106,17.6282051282051,14.3867924528302,9.59488272921109,14.3769968051118,11.3636363636364,10.7238605898123
"376",16.0904255319149,16.025641025641,12.7358490566038,12.7931769722815,8.78594249201278,11.3636363636364,13.4048257372654
"377",13.563829787234,12.8205128205128,10.8490566037736,7.46268656716418,7.18849840255591,11.3636363636364,8.04289544235925
"378",15.1595744680851,12.8205128205128,13.9150943396226,12.7931769722815,11.9808306709265,9.09090909090909,9.38337801608579
"379",14.7606382978723,20.8333333333333,12.9716981132075,14.9253731343284,9.58466453674121,13.6363636363636,12.0643431635389
"380",12.7659574468085,14.4230769230769,12.7358490566038,18.1236673773987,14.3769968051118,9.09090909090909,13.4048257372654
"381",12.7659574468085,14.4230769230769,13.0896226415094,11.727078891258,15.1757188498403,13.6363636363636,9.38337801608579
