"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",87,10,91,9,12,7,13
"2",0,0,1,0,0,0,0
"3",87,8,74,12,13,8,9
"4",79,0,71,0,0,0,0
"5",77,7,79,7,13,6,7
"6",78,7,91,13,16,6,9
"7",74,7,86,9,13,6,8
"8",92,0,78,0,0,0,0
"9",69,6,73,10,12,7,9
"10",84,5,73,8,11,7,7
"11",88,9,78,9,12,4,6
"12",84,7,93,11,11,6,8
"13",68,7,78,9,8,3,6
"14",96,8,92,12,11,5,5
"15",71,8,76,8,12,5,6
"16",95,10,101,10,11,4,5
"17",93,7,75,8,12,4,5
"18",63,8,67,14,12,6,8
"19",93,8,98,10,12,6,9
"20",75,12,83,11,13,5,9
"21",68,9,77,13,10,7,10
"22",77,11,82,11,14,5,7
"23",0,0,1,0,0,0,0
"24",73,12,99,11,13,4,6
"25",82,11,84,9,13,6,9
"26",81,6,90,10,9,4,8
"27",73,8,85,7,14,7,8
"28",65,9,67,11,13,8,6
"29",86,13,86,12,16,6,8
"30",83,8,81,9,11,4,6
"31",79,8,78,8,11,5,6
"32",84,9,82,9,12,7,5
"33",92,8,93,9,16,6,7
"34",0,0,1,0,0,0,0
"35",0,0,1,0,0,0,0
"36",72,7,79,14,15,6,7
"37",84,9,96,10,8,7,5
"38",72,8,72,10,13,5,7
"39",65,0,72,1,0,0,0
"40",75,6,75,13,14,4,8
"41",74,10,93,8,12,7,8
"42",73,11,91,10,13,5,8
"43",91,9,84,8,12,7,7
"44",0,0,1,0,0,0,0
"45",0,0,1,0,0,0,0
"46",98,10,81,8,10,3,7
"47",85,10,75,10,13,6,8
"48",86,9,95,14,14,7,7
"49",79,8,83,8,10,4,4
"50",84,7,86,14,11,6,9
"51",84,8,82,13,15,5,9
"52",84,0,92,0,0,0,0
"53",79,6,79,7,8,4,5
"54",0,0,1,0,0,0,0
"55",85,7,90,10,15,4,11
"56",1,0,1,0,0,0,0
"57",70,7,78,9,14,6,8
"58",65,11,87,11,16,6,6
"59",71,8,78,8,11,5,7
"60",90,7,76,6,14,5,6
"61",78,9,87,12,11,6,7
"62",80,7,99,12,10,4,7
"63",75,11,81,11,12,7,7
"64",76,8,84,7,13,6,8
"65",79,7,84,9,9,5,9
"66",77,7,77,8,9,5,5
"67",71,5,76,10,12,4,8
"68",87,8,95,8,13,4,7
"69",0,0,1,0,0,0,0
"70",0,0,1,0,0,0,0
"71",0,0,1,0,0,0,0
"72",113,10,87,10,14,5,7
"73",84,0,93,0,0,0,0
"74",74,9,79,8,8,5,6
"75",82,10,95,10,13,6,10
"76",93,6,86,9,7,5,4
"77",86,11,94,11,16,5,8
"78",0,0,1,0,0,0,0
"79",79,6,65,10,11,3,5
"80",87,12,84,10,13,5,10
"81",87,6,66,7,9,4,6
"82",0,0,1,0,0,0,0
"83",102,8,94,13,14,5,10
"84",85,10,85,15,16,4,8
"85",87,6,88,10,12,4,5
"86",74,8,78,9,10,9,7
"87",82,9,76,12,9,5,11
"88",96,9,95,8,11,6,6
"89",70,0,80,0,1,1,0
"90",93,10,86,11,16,4,8
"91",105,11,96,14,12,6,9
"92",69,6,78,10,12,4,9
"93",66,8,82,9,14,6,5
"94",88,6,74,10,9,5,10
"95",92,10,90,11,14,6,10
"96",83,9,82,12,15,5,12
"97",76,12,75,11,12,5,5
"98",93,12,72,13,16,6,10
"99",75,0,71,0,0,0,0
"100",0,0,1,0,0,0,0
"101",81,9,78,9,13,7,7
"102",0,0,1,0,0,0,0
"103",0,0,1,0,0,0,0
"104",74,6,81,6,8,3,4
"105",91,7,97,10,9,5,7
"106",78,7,81,9,10,6,9
"107",95,9,89,9,20,4,9
"108",76,9,84,7,11,6,8
"109",87,7,77,10,15,5,5
"110",73,9,84,10,11,4,7
"111",72,6,76,14,14,6,11
"112",96,0,90,1,1,0,0
"113",0,0,1,0,0,0,0
"114",96,10,77,9,12,5,6
"115",0,0,1,0,0,0,0
"116",0,0,1,0,0,0,0
"117",0,0,1,0,0,0,0
"118",86,11,84,13,11,8,11
"119",0,0,3,0,0,0,0
"120",79,8,66,8,12,5,7
"121",0,0,1,0,0,0,0
"122",73,9,66,13,12,6,6
"123",77,0,95,2,0,1,0
"124",81,8,76,10,15,4,9
"125",1,0,1,0,0,0,0
"126",83,10,73,9,10,5,8
"127",84,10,96,15,17,7,8
"128",88,7,87,9,12,4,5
"129",87,8,77,10,12,6,8
"130",73,8,81,7,11,4,6
"131",100,9,80,10,15,5,7
"132",90,8,90,11,9,5,6
"133",89,9,84,8,12,8,11
"134",81,9,89,9,12,6,6
"135",87,9,99,12,13,7,9
"136",82,7,79,9,11,6,8
"137",79,7,82,10,11,5,7
"138",76,4,88,6,8,3,4
"139",0,0,1,0,0,0,0
"140",78,8,91,11,12,6,9
"141",74,0,98,0,0,0,0
"142",81,6,78,9,15,4,8
"143",74,12,81,8,16,7,8
"144",0,0,1,0,0,0,0
"145",81,7,68,13,10,4,9
"146",0,0,1,0,0,0,0
"147",74,10,86,15,11,4,5
"148",0,0,1,0,0,0,0
"149",85,11,72,11,18,6,8
"150",90,11,76,11,13,7,8
"151",82,0,78,0,0,0,0
"152",93,0,92,0,1,0,0
"153",83,6,68,7,14,4,6
"154",86,11,83,11,12,8,9
"155",0,0,1,0,0,0,0
"156",0,0,1,0,0,0,0
"157",95,10,93,12,11,5,7
"158",1,0,1,0,0,0,0
"159",79,10,104,10,13,4,7
"160",81,10,65,9,10,5,6
"161",0,0,1,0,0,0,0
"162",94,9,75,7,15,5,5
"163",79,10,84,8,13,5,10
"164",76,5,88,9,11,5,6
"165",80,10,76,10,13,5,9
"166",0,0,1,0,0,0,0
"167",79,0,91,0,0,0,0
"168",0,0,1,0,0,0,0
"169",71,5,76,7,10,5,6
"170",0,0,1,0,0,0,0
"171",69,7,93,9,14,6,6
"172",72,9,80,10,9,5,8
"173",81,7,103,9,15,4,8
"174",80,9,70,11,11,4,7
"175",92,0,90,0,0,0,0
"176",0,0,1,0,0,0,0
"177",85,10,88,12,12,4,8
"178",94,10,84,12,12,5,7
"179",87,12,91,13,12,4,6
"180",72,9,88,10,12,4,9
"181",76,7,87,10,12,5,7
"182",77,7,96,9,10,4,5
"183",90,0,80,1,0,0,0
"184",80,10,83,11,9,5,7
"185",83,11,74,12,15,5,8
"186",80,10,76,9,17,5,11
"187",80,9,80,7,9,3,4
"188",66,9,79,11,14,5,6
"189",0,0,1,0,0,0,0
"190",88,6,92,10,14,4,8
"191",0,0,1,0,0,0,0
"192",74,6,65,9,12,5,6
"193",81,10,73,10,11,6,7
"194",86,8,76,12,17,3,5
"195",83,11,81,11,13,4,6
"196",82,9,86,9,18,6,6
"197",76,8,76,13,11,4,7
"198",0,0,1,0,0,0,0
"199",87,0,75,0,0,0,1
"200",71,11,72,7,14,7,8
"201",84,8,75,10,9,4,6
"202",0,0,1,0,0,0,1
"203",0,0,0,0,0,0,0
"204",0,0,1,0,0,0,0
"205",0,0,1,0,0,0,0
"206",81,5,88,12,15,8,7
"207",86,6,86,9,11,5,6
"208",87,8,79,9,15,3,6
"209",79,6,87,9,16,5,9
"210",82,8,78,8,10,4,7
"211",103,8,82,11,11,5,8
"212",70,8,91,11,9,4,7
"213",0,0,0,0,0,0,0
"214",84,9,79,11,10,5,6
"215",77,6,76,9,9,3,7
"216",74,10,92,12,16,5,8
"217",89,9,83,10,10,4,9
"218",97,7,100,8,12,3,7
"219",72,11,96,12,15,4,7
"220",2,0,1,0,0,0,0
"221",86,8,81,10,15,8,11
"222",77,10,90,8,15,8,9
"223",0,0,1,0,0,0,0
"224",86,7,86,9,10,4,9
"225",78,7,80,13,15,7,7
"226",88,6,97,9,14,7,11
"227",82,7,74,10,12,5,6
"228",89,10,98,14,13,10,10
"229",77,8,92,9,12,4,5
"230",82,9,82,11,11,5,5
"231",89,7,88,9,12,5,7
"232",85,8,99,13,18,4,7
"233",76,7,81,7,10,4,4
"234",1,0,1,0,0,0,0
"235",79,10,90,11,15,5,9
"236",84,6,91,8,12,4,3
"237",88,7,79,11,13,5,6
"238",0,0,1,0,0,0,0
"239",80,5,82,10,11,6,9
"240",82,6,95,9,8,3,7
"241",79,10,79,12,16,5,7
"242",0,0,1,0,0,0,0
"243",72,6,72,9,11,4,5
"244",86,8,92,9,11,3,6
"245",0,0,1,0,0,0,0
"246",76,8,82,11,11,5,7
"247",94,7,82,7,9,4,8
"248",73,6,80,11,14,5,7
"249",82,7,80,9,9,4,5
"250",79,10,81,9,9,5,8
"251",94,10,87,13,16,4,7
"252",68,7,84,10,12,6,7
"253",77,8,82,10,20,4,6
"254",0,0,1,0,0,0,0
"255",0,0,1,0,0,0,0
"256",1,0,1,0,0,0,0
"257",0,0,0,0,0,0,0
"258",85,6,72,9,10,6,6
"259",74,0,71,0,0,0,0
"260",77,7,94,10,14,5,6
"261",0,0,1,0,0,0,0
"262",84,8,79,7,9,3,5
"263",73,12,85,11,16,4,6
"264",72,8,75,12,13,6,9
"265",0,0,1,0,0,0,0
"266",84,0,77,0,0,0,0
"267",0,0,1,0,0,0,0
"268",0,0,1,0,0,0,0
"269",67,9,87,9,10,2,6
"270",1,0,1,0,0,0,0
"271",0,0,0,0,0,0,0
"272",72,8,83,7,15,4,5
"273",72,15,79,10,14,5,7
"274",75,10,85,10,13,8,8
"275",0,0,1,0,0,0,0
"276",83,7,82,9,8,4,6
"277",0,0,1,0,0,0,0
"278",69,8,87,7,10,5,6
"279",70,10,79,10,12,5,6
"280",2,0,1,0,0,0,0
"281",0,0,1,0,0,0,0
"282",73,8,77,11,12,5,6
"283",0,0,0,0,0,0,0
"284",0,0,1,0,0,0,0
"285",2,0,1,0,0,0,0
"286",0,0,1,0,0,0,0
"287",79,8,90,9,12,5,7
"288",71,9,75,14,11,5,7
"289",94,8,85,11,9,4,6
"290",76,10,74,13,15,4,10
"291",1,0,1,0,0,0,0
"292",0,0,1,0,0,0,0
"293",0,0,1,0,0,0,0
"294",69,9,77,13,15,9,9
"295",0,0,1,0,0,0,0
"296",89,11,86,10,14,5,9
"297",0,0,1,0,0,0,0
"298",100,5,106,9,12,5,8
"299",73,8,75,8,9,5,8
"300",86,6,88,11,10,5,9
"301",79,11,77,10,15,5,11
"302",85,11,80,10,13,7,12
"303",80,6,90,6,10,4,7
"304",85,7,71,12,20,8,10
"305",80,7,88,7,7,4,6
"306",72,0,91,0,0,0,0
"307",87,7,86,7,8,5,4
"308",0,0,1,0,0,0,0
"309",81,6,85,8,8,5,5
"310",75,7,78,16,12,4,8
"311",0,0,1,0,0,0,0
"312",73,10,70,13,11,4,6
"313",80,9,93,11,11,7,7
"314",92,8,103,7,12,4,6
"315",93,11,78,12,11,7,10
"316",0,0,0,0,0,0,0
"317",79,0,80,0,0,0,0
"318",90,7,86,7,9,5,7
"319",73,9,76,17,15,4,7
"320",81,11,72,8,15,4,8
"321",0,0,1,0,0,0,0
"322",96,9,81,15,12,5,8
"323",0,0,1,0,0,0,0
"324",92,11,87,9,15,6,8
"325",0,0,1,0,0,0,0
"326",80,6,80,12,11,4,7
"327",77,1,88,0,0,1,0
"328",82,10,75,12,11,4,8
"329",0,0,1,0,0,0,0
"330",88,8,76,11,13,5,8
"331",78,7,83,16,12,8,8
"332",76,12,89,11,12,5,8
"333",90,8,81,8,17,5,5
"334",83,7,84,9,11,5,9
"335",0,0,1,0,0,0,0
"336",1,0,1,0,0,0,0
"337",72,9,73,11,12,4,7
"338",84,9,82,10,13,6,8
"339",84,8,89,11,10,4,7
"340",87,9,96,10,9,6,5
"341",82,0,94,0,0,0,0
"342",81,14,93,13,17,6,9
"343",0,0,0,0,0,0,0
"344",78,8,68,9,10,4,6
"345",80,0,81,0,0,0,0
"346",79,8,73,10,13,4,8
"347",0,0,1,0,0,0,0
"348",80,0,79,0,0,0,0
"349",76,6,75,10,11,8,8
"350",0,0,1,0,0,0,0
"351",0,0,0,0,0,0,0
"352",86,10,82,10,14,5,6
"353",72,7,88,10,14,5,8
"354",85,7,76,14,12,3,7
"355",83,7,92,9,9,4,5
"356",78,10,91,9,14,8,11
"357",0,0,0,0,0,0,0
"358",84,8,82,11,10,9,6
"359",76,6,84,10,16,4,8
"360",82,7,86,13,13,6,6
"361",67,10,93,9,13,4,9
"362",0,0,0,0,0,0,0
"363",85,10,84,14,16,5,9
"364",90,9,84,9,10,5,7
"365",0,0,1,0,0,0,0
"366",0,0,1,0,0,0,0
"367",69,6,75,8,12,5,8
"368",90,6,88,7,11,5,7
"369",0,0,1,0,0,0,0
"370",74,12,80,10,12,5,8
"371",80,11,67,12,12,4,9
"372",83,7,79,9,12,7,8
"373",76,0,81,0,0,0,0
"374",0,0,1,0,0,0,0
"375",91,9,82,9,10,6,8
"376",72,0,80,0,1,0,0
"377",73,8,75,9,11,4,7
"378",74,10,90,9,10,8,7
"379",92,0,88,0,0,0,0
"380",86,10,70,11,13,4,11
"381",87,9,80,15,12,6,9
"382",0,0,1,0,0,0,0
"383",0,0,1,0,0,0,0
"384",76,9,79,10,12,4,8
"385",78,10,79,11,18,6,7
"386",0,0,0,0,0,0,0
"387",86,2,82,1,0,0,0
"388",82,8,107,6,9,2,5
"389",85,9,86,11,17,4,5
"390",82,8,81,11,16,6,8
"391",87,5,89,5,8,4,6
"392",72,8,75,12,11,8,6
"393",0,0,1,0,0,0,0
"394",76,0,67,0,0,0,0
"395",70,7,73,12,12,6,6
"396",86,0,86,0,0,0,1
"397",75,7,86,11,15,7,7
"398",78,9,79,15,13,6,8
"399",95,7,102,9,12,3,6
"400",82,7,95,5,14,4,7
"401",1,0,1,0,0,0,0
"402",98,0,91,0,1,0,0
"403",71,9,70,14,15,5,8
"404",86,10,75,8,12,5,8
"405",81,8,95,8,10,3,5
"406",90,8,83,7,12,8,7
"407",0,0,1,0,0,0,0
"408",67,7,85,11,14,5,7
"409",0,0,1,0,0,0,0
"410",71,5,80,5,9,4,5
"411",81,7,84,13,11,5,9
"412",60,9,69,11,14,7,8
"413",83,10,83,8,10,4,8
"414",82,11,80,9,12,4,7
"415",1,0,1,0,0,0,0
"416",78,11,79,10,15,4,7
"417",68,8,82,9,12,6,7
"418",73,11,95,7,11,6,7
"419",0,0,1,0,0,0,0
"420",96,7,90,9,11,5,10
"421",0,0,0,0,0,0,0
"422",59,5,67,9,12,7,6
"423",81,8,88,11,17,6,9
"424",66,8,79,9,12,6,8
"425",88,8,79,7,10,5,7
"426",0,0,1,0,0,0,0
"427",0,0,1,0,0,0,0
"428",82,8,83,9,13,4,7
"429",0,0,0,0,0,0,0
"430",0,0,1,0,0,0,0
"431",73,0,83,0,0,0,0
"432",0,0,1,0,0,0,0
"433",99,7,83,8,17,5,5
"434",0,0,1,0,0,0,0
"435",0,0,1,0,0,0,0
"436",0,0,1,0,0,0,0
"437",90,9,81,11,15,7,6
"438",81,7,82,8,11,5,7
"439",83,9,78,9,14,6,8
"440",73,7,84,9,12,5,7
"441",0,0,0,0,0,0,0
"442",103,11,88,9,13,5,7
"443",0,0,1,0,0,0,0
"444",81,8,74,8,13,6,5
"445",88,8,95,9,10,6,5
"446",81,10,94,9,14,4,8
"447",94,8,79,10,14,6,7
"448",90,14,88,14,17,5,9
"449",0,0,1,0,0,0,0
"450",81,6,85,7,12,6,5
"451",79,9,82,11,14,5,8
"452",70,0,73,0,0,0,0
"453",1,0,0,0,0,0,0
"454",81,10,83,13,18,7,8
"455",81,9,85,10,16,6,9
"456",79,0,92,0,1,0,1
"457",1,0,1,0,0,0,0
"458",67,6,90,12,16,5,7
"459",73,6,90,7,9,3,6
"460",77,7,76,8,10,5,6
"461",101,8,87,9,14,4,8
"462",90,5,78,8,7,4,6
"463",95,9,98,11,13,6,8
"464",82,8,83,11,12,4,6
"465",87,8,92,15,17,5,7
"466",96,8,83,9,12,5,6
"467",1,0,2,0,0,0,0
"468",75,6,71,8,11,4,6
"469",0,0,1,0,0,0,0
"470",80,8,84,8,11,5,7
"471",2,0,1,0,0,0,0
"472",76,1,92,0,0,0,1
"473",78,6,81,9,7,3,4
"474",82,10,85,16,18,6,8
"475",97,7,73,10,10,5,7
"476",104,11,73,9,10,6,7
"477",75,7,77,8,11,6,6
"478",88,7,76,10,11,5,8
"479",77,7,67,8,9,4,6
"480",80,6,89,8,11,4,6
"481",79,0,79,0,0,0,0
"482",0,0,1,0,0,0,0
"483",95,7,93,10,13,5,9
"484",82,0,79,0,0,0,0
"485",81,9,80,9,12,5,8
"486",0,0,1,0,0,0,0
"487",80,9,82,10,13,4,6
"488",93,7,92,11,11,3,7
"489",88,7,72,13,15,4,10
"490",1,0,2,0,0,0,0
"491",71,7,86,12,14,5,6
"492",0,0,1,0,0,0,0
"493",82,8,80,7,11,5,8
"494",82,9,83,11,13,4,7
"495",0,0,1,0,0,0,0
"496",0,0,1,0,0,0,0
"497",0,0,1,0,0,0,0
"498",68,9,90,10,13,7,7
"499",1,0,1,0,0,0,0
"500",83,8,87,10,15,5,9
"501",71,1,86,0,0,0,0
"502",84,9,97,9,11,5,7
"503",86,5,81,9,14,7,5
"504",79,9,77,9,10,6,8
"505",1,0,2,0,0,0,0
"506",83,9,88,13,13,8,7
"507",91,9,81,11,16,6,7
"508",83,7,75,13,12,6,6
"509",1,0,2,0,0,0,0
"510",87,8,94,7,12,4,8
"511",85,11,97,10,15,7,8
"512",86,8,68,10,9,6,7
"513",92,8,79,8,9,3,6
"514",69,7,83,8,13,4,5
"515",76,0,81,0,0,0,0
"516",89,10,90,12,11,4,6
"517",1,0,1,0,0,0,0
"518",86,7,92,10,13,5,9
"519",68,10,77,11,12,6,10
"520",74,6,91,11,15,4,7
"521",78,7,78,8,13,6,7
"522",0,0,1,0,0,0,0
"523",91,7,100,7,9,5,9
"524",88,5,97,10,12,5,6
"525",101,0,100,0,0,0,0
"526",73,5,64,8,11,5,5
"527",0,0,0,0,0,0,0
"528",78,7,75,9,16,4,10
