"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",53,3,59,9,21,5,33
"2",74,0,61,0,0,1,0
"3",62,2,41,8,24,11,30
"4",54,2,75,5,28,8,32
"5",52,0,73,0,0,0,0
"6",44,0,57,0,0,0,0
"7",0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0
"9",62,0,67,0,0,0,0
"10",54,0,55,0,0,0,1
"11",53,6,55,4,30,12,26
"12",56,0,67,0,0,0,0
"13",49,0,71,0,0,0,0
"14",51,4,61,6,26,9,33
"15",0,0,0,0,0,0,0
"16",56,0,60,0,1,0,0
"17",53,1,68,8,24,7,39
"18",49,5,67,5,23,7,29
"19",53,0,54,0,0,0,0
"20",48,0,73,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",63,6,57,3,38,8,38
"24",0,0,0,0,0,0,0
"25",62,6,46,10,39,5,33
"26",54,0,65,0,0,0,0
"27",0,0,0,0,0,0,0
"28",51,3,58,8,26,5,40
"29",0,0,0,0,0,0,0
"30",46,0,67,0,0,0,0
"31",0,0,0,0,0,0,0
"32",57,4,69,10,19,4,26
"33",0,0,0,0,0,0,0
"34",46,5,52,7,30,6,23
"35",64,0,65,0,0,0,0
"36",0,0,0,0,0,0,0
"37",52,0,72,0,0,0,0
"38",60,5,43,10,28,11,41
"39",0,0,0,0,0,0,0
"40",53,0,58,0,0,0,0
"41",0,0,0,0,0,0,0
"42",50,4,57,3,21,9,31
"43",50,7,50,3,21,10,37
"44",0,0,0,0,0,0,0
"45",50,1,56,9,33,9,31
"46",52,7,71,3,26,12,36
"47",0,0,0,0,0,0,0
"48",44,0,48,0,0,0,0
"49",53,0,60,0,0,0,1
"50",38,0,58,0,0,0,0
"51",0,0,0,0,0,0,0
"52",62,0,60,0,0,0,0
"53",0,0,0,0,0,0,0
"54",41,11,79,6,37,9,30
"55",60,3,57,7,31,7,34
"56",57,7,55,1,30,6,29
"57",57,0,73,0,0,0,0
"58",53,2,68,7,32,12,32
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",61,2,61,6,30,8,37
"62",51,0,70,0,0,0,0
"63",0,0,0,0,0,0,0
"64",43,6,66,6,27,9,30
"65",0,0,0,0,0,0,0
"66",68,0,57,0,0,0,0
"67",48,3,71,5,42,9,35
"68",53,0,73,0,0,0,0
"69",62,2,59,7,26,9,32
"70",0,0,0,0,0,0,0
"71",63,1,56,8,37,13,42
"72",37,0,76,0,1,0,0
"73",47,0,61,0,0,0,0
"74",54,0,55,1,1,0,0
"75",52,4,63,6,36,3,26
"76",0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0
"78",53,4,67,7,25,9,30
"79",49,7,60,7,29,11,30
"80",59,0,63,0,0,0,0
"81",0,0,0,0,0,0,0
"82",55,0,48,0,0,0,0
"83",0,0,0,0,0,0,0
"84",31,8,55,6,32,8,30
"85",49,3,60,5,28,8,40
"86",45,0,62,0,0,0,0
"87",54,0,58,0,0,0,0
"88",49,0,55,0,0,0,0
"89",60,3,57,6,37,12,30
"90",0,0,0,0,0,0,0
"91",48,6,62,8,24,9,36
"92",0,0,0,0,0,0,0
"93",56,4,62,4,22,12,37
"94",0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0
"96",47,0,66,0,1,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",36,6,58,4,28,4,37
"100",0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0
"102",61,0,62,0,0,0,0
"103",50,0,52,0,0,0,0
"104",45,0,57,0,0,0,0
"105",58,2,65,7,32,11,27
"106",0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0
"108",63,2,70,5,34,3,35
"109",57,4,52,4,30,12,31
"110",1,0,0,0,0,0,0
"111",66,5,66,10,32,9,22
"112",55,0,51,0,0,0,0
"113",42,2,58,4,32,6,30
"114",0,0,0,0,0,0,0
"115",51,0,59,0,0,0,0
"116",46,0,62,0,0,0,0
"117",0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0
"120",57,3,70,7,24,12,31
"121",45,6,57,5,24,7,28
"122",50,0,46,0,0,0,0
"123",40,0,70,0,0,0,0
"124",56,7,59,10,30,4,28
"125",63,5,43,8,30,7,23
"126",52,5,59,7,31,3,31
"127",50,4,56,9,31,6,31
"128",0,0,0,0,0,0,0
"129",54,0,64,0,0,0,0
"130",0,0,0,0,0,0,0
"131",53,0,68,0,0,0,0
"132",53,0,74,0,0,0,1
"133",0,0,0,0,0,0,0
"134",38,0,74,0,0,0,0
"135",51,0,76,0,0,0,0
"136",53,3,51,9,35,6,39
"137",45,3,63,12,35,9,29
"138",59,4,65,5,35,14,33
"139",46,0,66,0,0,0,0
"140",0,0,0,0,0,0,0
"141",66,5,71,5,33,7,32
"142",60,5,49,6,27,5,37
"143",45,4,60,8,24,6,35
"144",49,0,56,0,0,0,0
"145",0,0,0,0,0,0,0
"146",58,4,75,5,29,6,38
"147",54,3,59,6,33,12,30
"148",0,0,0,0,0,0,0
"149",47,2,58,6,21,5,37
"150",46,3,55,5,21,7,31
"151",0,0,0,0,0,0,0
"152",56,0,61,0,0,0,0
"153",53,0,69,0,0,0,0
"154",56,0,57,0,1,0,0
"155",0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0
"157",49,7,74,4,29,7,27
"158",49,7,57,6,26,4,36
"159",0,0,0,0,0,0,0
"160",47,0,61,0,0,0,0
"161",50,0,69,0,0,0,0
"162",45,1,44,3,26,1,28
"163",0,0,0,0,0,0,0
"164",53,5,51,6,27,10,28
"165",0,0,0,0,0,0,0
"166",59,4,70,6,25,10,32
"167",64,0,67,0,0,0,0
"168",0,0,0,0,0,0,0
"169",39,0,66,0,0,0,0
"170",0,0,0,0,0,0,0
"171",57,0,67,0,0,0,0
"172",48,0,71,0,0,0,0
"173",45,0,58,0,0,0,0
"174",0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0
"176",0,0,1,0,0,0,0
"177",62,3,66,8,17,5,41
"178",0,0,0,0,0,0,0
"179",58,0,75,0,0,0,0
"180",0,0,0,0,0,0,0
"181",48,0,65,0,0,0,0
"182",46,3,53,9,29,7,28
"183",56,0,60,0,0,0,0
"184",0,0,1,0,0,0,0
"185",45,5,71,5,30,7,37
"186",54,0,61,0,0,0,0
"187",54,8,60,4,23,7,26
"188",63,0,66,0,0,0,0
"189",52,4,77,2,33,7,31
"190",48,0,56,0,0,0,0
"191",0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0
"193",65,7,66,6,25,10,37
"194",0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0
"196",54,0,63,0,0,0,0
"197",47,4,73,5,29,4,29
"198",0,0,0,0,0,0,0
"199",55,1,56,7,30,11,35
"200",51,0,68,0,2,0,0
"201",0,0,0,0,0,0,0
"202",0,0,0,0,0,0,0
"203",0,0,0,0,0,0,0
"204",59,0,62,0,0,0,0
"205",0,0,0,0,0,0,0
"206",62,0,73,0,0,0,0
"207",62,4,56,10,27,1,32
"208",44,0,78,0,0,0,0
"209",48,0,55,0,0,1,0
"210",44,0,64,0,0,0,0
"211",51,0,62,0,0,0,0
"212",47,4,61,10,24,7,33
"213",0,0,0,0,0,0,0
"214",40,0,60,0,1,0,1
"215",0,0,0,0,0,0,0
"216",44,5,73,9,29,6,33
"217",45,0,78,0,0,0,0
"218",0,0,0,0,0,0,0
"219",0,0,0,0,0,0,0
"220",63,0,56,0,0,0,0
"221",0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0
"223",41,2,71,5,23,6,28
"224",0,0,0,0,0,0,0
"225",56,0,66,0,0,0,0
"226",0,0,0,0,0,0,0
"227",41,2,55,7,32,6,35
"228",52,0,74,0,0,0,0
"229",0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0
"232",0,0,0,0,0,0,0
"233",48,0,71,0,0,0,0
"234",56,4,61,4,29,11,41
"235",0,0,0,0,0,0,0
"236",0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0
"238",42,4,68,7,34,9,30
"239",50,4,50,7,21,6,33
"240",0,0,0,0,0,0,0
"241",52,3,69,3,26,5,31
"242",55,6,65,6,31,10,39
"243",0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0
"245",0,0,0,0,0,0,0
"246",55,0,52,0,0,0,0
"247",53,0,70,0,0,0,0
"248",0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0
"250",41,6,54,4,25,7,25
"251",54,4,62,5,25,5,29
"252",53,2,63,8,30,6,35
"253",0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0
"255",55,0,67,0,0,0,0
"256",49,1,61,8,24,7,32
"257",49,0,61,0,0,0,0
"258",62,0,70,0,0,0,0
"259",0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0
"261",53,0,66,0,0,0,0
"262",63,6,62,5,28,8,26
"263",45,0,57,0,0,0,0
"264",47,0,52,0,0,0,0
"265",56,4,54,4,30,9,35
"266",62,0,69,0,0,0,0
"267",47,0,63,0,0,0,0
"268",0,0,0,0,0,0,0
"269",51,6,71,5,29,8,26
"270",63,3,64,6,25,9,24
"271",47,0,63,0,0,0,0
"272",0,0,0,0,0,0,0
"273",54,0,54,0,0,0,0
"274",41,8,77,6,29,4,37
"275",47,0,58,0,0,0,0
"276",62,0,58,0,0,0,0
"277",62,4,62,3,26,5,28
"278",52,5,58,8,27,7,31
"279",57,2,65,5,30,3,32
"280",0,0,0,0,0,0,0
"281",66,0,54,0,0,0,0
"282",0,0,0,0,0,0,0
"283",0,0,0,0,0,0,0
"284",48,5,65,8,27,7,34
"285",45,0,49,0,0,0,0
"286",54,0,57,0,0,0,0
"287",0,0,0,0,0,0,0
"288",0,0,0,0,0,0,0
"289",52,2,73,7,30,5,33
"290",49,5,62,7,30,5,26
"291",42,5,54,9,31,11,30
"292",47,0,60,0,2,0,0
"293",45,0,58,0,1,0,0
