"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",28,2,40,3,2,4,2
"2",23,0,25,0,0,0,1
"3",27,2,23,4,4,2,2
"4",17,2,24,5,6,1,4
"5",28,0,26,0,0,0,0
"6",27,0,25,0,0,0,0
"7",0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0
"9",29,0,27,0,0,0,0
"10",33,0,30,0,0,0,0
"11",27,4,25,4,6,2,4
"12",28,0,22,0,0,0,0
"13",25,0,21,0,0,0,0
"14",27,5,20,4,7,2,3
"15",0,0,0,0,0,0,0
"16",31,0,21,0,0,0,0
"17",25,4,22,4,5,3,2
"18",33,5,22,4,5,1,3
"19",27,0,28,0,0,0,0
"20",33,1,24,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",27,2,28,6,3,2,2
"24",0,0,0,0,0,0,0
"25",21,3,27,3,4,3,3
"26",27,0,28,0,0,0,0
"27",0,0,0,0,0,0,0
"28",28,3,23,3,3,1,3
"29",0,0,0,0,0,0,0
"30",35,0,32,0,0,0,0
"31",0,0,0,0,0,0,0
"32",28,2,24,3,3,1,1
"33",0,0,0,0,0,0,0
"34",34,4,23,5,6,2,5
"35",22,0,35,0,0,0,0
"36",0,0,0,0,0,0,0
"37",26,0,25,0,0,0,0
"38",34,2,31,3,9,1,3
"39",0,0,0,0,0,0,0
"40",22,0,28,0,0,0,0
"41",1,0,1,0,0,0,0
"42",26,7,27,5,4,2,4
"43",33,2,29,3,5,1,3
"44",0,0,0,0,0,0,0
"45",32,3,27,3,5,1,2
"46",24,4,26,4,6,1,3
"47",0,0,0,0,0,0,0
"48",31,0,27,0,0,0,0
"49",23,0,30,0,0,0,0
"50",29,0,28,0,0,0,0
"51",0,0,0,0,0,0,0
"52",26,0,25,0,0,0,0
"53",0,0,1,0,0,0,0
"54",30,2,25,3,9,2,3
"55",29,2,25,4,3,1,1
"56",26,5,27,2,4,2,2
"57",30,0,21,0,0,0,0
"58",29,3,30,4,6,2,2
"59",1,0,0,0,0,0,0
"60",0,0,1,0,0,0,0
"61",31,3,32,4,7,1,3
"62",30,0,32,0,0,0,0
"63",0,0,0,0,0,0,0
"64",27,4,29,4,7,2,2
"65",0,0,0,0,0,0,0
"66",39,0,27,0,0,0,0
"67",29,5,23,2,5,2,3
"68",26,0,23,0,0,0,0
"69",21,5,24,4,5,1,2
"70",1,0,0,0,0,0,0
"71",28,2,28,4,5,1,3
"72",32,0,23,0,0,0,0
"73",32,0,24,0,0,0,0
"74",22,0,28,0,0,1,0
"75",33,3,24,3,6,2,2
"76",0,0,1,0,0,0,0
"77",0,0,0,0,0,0,0
"78",31,3,27,3,5,2,2
"79",34,2,32,4,4,2,4
"80",24,0,20,0,0,0,0
"81",0,0,1,0,0,0,0
"82",37,0,32,0,0,0,0
"83",0,0,0,0,0,0,0
"84",33,4,24,6,4,2,2
"85",30,3,24,3,4,3,3
"86",27,0,29,0,0,0,0
"87",31,0,26,0,0,0,0
"88",23,0,28,0,0,0,0
"89",28,3,30,3,5,2,2
"90",0,0,0,0,0,0,0
"91",24,5,22,2,4,2,2
"92",0,0,0,0,0,0,0
"93",24,4,25,4,5,2,2
"94",0,0,0,0,0,0,0
"95",0,0,1,0,0,0,0
"96",29,1,23,0,0,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",26,3,23,4,7,2,2
"100",0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0
"102",26,0,24,0,0,0,0
"103",26,0,23,0,0,0,0
"104",30,0,27,0,0,0,0
"105",28,3,27,4,3,2,3
"106",0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0
"108",20,5,24,5,5,2,3
"109",35,4,20,4,4,1,4
"110",0,0,0,0,0,0,0
"111",28,1,22,5,5,2,3
"112",29,0,32,0,0,0,0
"113",29,6,27,5,3,1,2
"114",0,0,0,0,0,0,0
"115",32,0,24,0,0,0,0
"116",31,0,32,0,0,0,0
"117",0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0
"119",0,0,1,0,0,0,0
"120",32,3,23,3,6,3,2
"121",26,3,24,5,10,2,1
"122",34,0,34,0,0,0,0
"123",26,0,31,0,1,0,0
"124",25,2,25,3,6,3,5
"125",32,2,27,4,5,2,3
"126",24,2,27,3,4,1,1
"127",25,2,25,2,5,1,3
"128",0,0,0,0,0,0,0
"129",22,0,20,0,0,0,0
"130",0,0,0,0,0,0,0
"131",30,0,32,0,0,0,0
"132",21,0,24,0,0,0,0
"133",0,0,1,0,0,0,0
"134",23,0,23,0,0,0,0
"135",31,0,25,0,0,0,0
"136",28,3,21,3,5,2,2
"137",30,3,29,3,3,1,6
"138",25,5,28,5,7,2,3
"139",26,0,29,1,0,0,0
"140",0,0,0,0,0,0,0
"141",28,2,23,5,5,2,1
"142",23,3,25,5,6,3,4
"143",27,5,26,3,7,2,2
"144",22,0,25,0,0,0,0
"145",0,0,1,0,0,0,0
"146",21,4,25,6,4,2,3
"147",29,5,20,2,4,1,4
"148",0,0,0,0,0,0,0
"149",26,3,20,3,5,3,3
"150",23,3,25,4,7,2,2
"151",0,0,0,0,0,0,0
"152",28,0,23,0,0,0,0
"153",22,0,33,0,0,0,0
"154",22,0,21,0,0,0,0
"155",0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0
"157",34,4,27,5,3,3,4
"158",22,4,22,3,3,1,2
"159",0,0,1,0,0,0,0
"160",25,0,24,0,0,0,0
"161",23,0,27,0,0,0,0
"162",24,4,26,3,4,3,3
"163",1,0,0,0,0,0,0
"164",31,3,29,3,6,3,2
"165",0,0,0,0,0,0,0
"166",30,3,31,3,4,3,4
"167",28,0,26,0,0,0,0
"168",0,0,0,0,0,0,0
"169",30,0,27,0,0,0,0
"170",0,0,0,0,0,0,0
"171",26,0,26,0,0,0,0
"172",28,0,24,0,0,0,0
"173",28,0,30,0,0,0,0
"174",0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0
"177",31,2,24,5,4,3,2
"178",0,0,0,0,0,0,0
"179",28,0,24,0,0,0,0
"180",0,0,0,0,0,0,0
"181",28,0,29,0,0,0,0
"182",25,4,24,3,3,2,2
"183",32,0,26,0,0,0,0
"184",0,0,0,0,0,0,0
"185",24,3,26,5,3,1,3
"186",28,0,24,0,0,0,0
"187",27,3,25,3,6,2,2
