"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",15,1,12,2,5,3,8
"2",17,0,14,0,0,1,0
"3",16,1,8,2,5,2,6
"4",13,1,11,2,8,2,7
"5",16,0,16,0,0,0,0
"6",10,0,15,0,0,0,0
"7",0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0
"9",21,0,10,0,0,0,0
"10",13,0,13,0,0,0,0
"11",11,3,14,1,7,5,7
"12",12,0,16,0,0,0,0
"13",11,0,14,0,0,0,0
"14",10,2,17,2,4,3,11
"15",0,0,0,0,0,0,0
"16",13,0,14,0,1,0,0
"17",14,1,18,2,8,3,10
"18",15,2,14,2,6,2,8
"19",11,0,15,0,0,0,0
"20",12,0,19,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",14,1,10,1,8,3,10
"24",0,0,0,0,0,0,0
"25",16,1,9,3,11,2,4
"26",15,0,11,0,0,0,0
"27",0,0,0,0,0,0,0
"28",15,1,11,4,6,2,8
"29",0,0,0,0,0,0,0
"30",14,0,16,0,0,0,0
"31",0,0,0,0,0,0,0
"32",14,1,16,4,5,2,5
"33",0,0,0,0,0,0,0
"34",15,3,9,3,4,2,6
"35",16,0,16,0,0,0,0
"36",0,0,0,0,0,0,0
"37",10,0,13,0,0,0,0
"38",16,3,9,2,6,3,6
"39",0,0,0,0,0,0,0
"40",20,0,9,0,0,0,0
"41",0,0,0,0,0,0,0
"42",16,2,12,1,6,2,5
"43",17,3,9,1,5,4,10
"44",0,0,0,0,0,0,0
"45",15,1,13,3,10,4,6
"46",13,4,12,2,6,3,8
"47",0,0,0,0,0,0,0
"48",16,0,11,0,0,0,0
"49",14,0,15,0,0,0,0
"50",11,0,10,0,0,0,0
"51",0,0,0,0,0,0,0
"52",17,0,11,0,0,0,0
"53",0,0,0,0,0,0,0
"54",9,4,18,2,8,3,5
"55",17,1,10,2,7,2,5
"56",14,3,14,1,6,2,6
"57",13,0,16,0,0,0,0
"58",13,2,12,3,6,5,5
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",15,1,17,1,5,2,6
"62",16,0,20,0,0,0,0
"63",0,0,0,0,0,0,0
"64",9,1,14,1,6,4,7
"65",0,0,0,0,0,0,0
"66",19,0,12,0,0,0,0
"67",12,1,19,2,4,4,5
"68",14,0,13,0,0,0,0
"69",13,2,15,2,5,4,5
"70",0,0,0,0,0,0,0
"71",21,1,13,4,7,3,7
"72",13,0,15,0,1,0,0
"73",12,0,12,0,0,0,0
"74",12,0,13,0,1,0,0
"75",10,2,13,1,10,1,6
"76",0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0
"78",15,2,12,2,7,2,7
"79",12,2,18,3,8,5,5
"80",12,0,15,0,0,0,0
"81",0,0,0,0,0,0,0
"82",17,0,11,0,0,0,0
"83",0,0,0,0,0,0,0
"84",7,3,12,2,5,2,8
"85",13,2,17,1,5,2,8
"86",11,0,17,0,0,0,0
"87",12,0,11,0,0,0,0
"88",9,0,11,0,0,0,0
"89",15,2,12,2,9,4,5
"90",0,0,0,0,0,0,0
"91",10,3,15,2,5,2,6
"92",0,0,0,0,0,0,0
"93",18,1,19,3,4,4,5
"94",0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0
"96",9,0,11,0,1,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",10,2,13,1,4,1,8
"100",0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0
"102",16,0,12,0,0,0,0
"103",9,0,13,0,0,0,0
"104",8,0,16,0,0,0,0
"105",15,1,18,3,6,3,3
"106",0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0
"108",13,2,15,1,6,2,7
"109",16,2,13,2,7,5,7
"110",1,0,0,0,0,0,0
"111",17,2,15,3,7,5,5
"112",17,0,13,0,0,0,0
"113",12,2,10,2,5,2,5
"114",0,0,0,0,0,0,0
"115",14,0,15,0,0,0,0
"116",15,0,15,0,0,0,0
"117",0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0
"120",13,2,17,2,4,3,5
"121",12,2,16,2,5,2,7
"122",13,0,9,0,0,0,0
"123",10,0,12,0,0,0,0
"124",16,3,11,2,5,1,7
"125",16,3,10,2,8,2,4
"126",10,2,14,3,7,1,5
"127",12,1,16,2,5,2,7
"128",0,0,0,0,0,0,0
"129",13,0,13,0,0,0,0
"130",0,0,0,0,0,0,0
"131",18,0,14,0,0,0,0
"132",12,0,12,0,0,0,1
"133",0,0,0,0,0,0,0
"134",13,0,12,0,0,0,0
"135",12,0,15,0,0,0,0
"136",15,2,11,2,6,2,8
"137",10,2,15,2,7,2,3
"138",15,2,14,3,10,4,7
"139",15,0,19,0,0,0,0
"140",0,0,0,0,0,0,0
"141",17,2,16,1,7,2,5
"142",11,1,9,3,6,1,7
"143",9,1,17,2,6,1,7
"144",14,0,10,0,0,0,0
"145",0,0,0,0,0,0,0
"146",13,2,12,1,5,3,6
"147",12,1,10,2,5,2,6
"148",0,0,0,0,0,0,0
"149",10,2,13,2,4,3,5
"150",13,2,11,2,7,3,6
"151",0,0,0,0,0,0,0
"152",14,0,15,0,0,0,0
"153",15,0,15,0,0,0,0
"154",10,0,10,0,1,0,0
"155",0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0
"157",12,3,22,1,6,2,5
"158",12,3,8,2,5,2,8
"159",0,0,0,0,0,0,0
"160",13,0,16,0,0,0,0
"161",13,0,12,0,0,0,0
"162",14,1,11,1,6,1,4
"163",0,0,0,0,0,0,0
"164",9,2,13,1,4,4,5
"165",0,0,0,0,0,0,0
