"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",50.5350404241935,114.253366246472,57.3262558991352,135.614655116342,118.236606526061,100.00712929821,121.018747733075
"2",53.228174616906,65.1799321377914,57.3426487329866,0,0,62.1040793485265,67.3355639689721
"3",65.3520248070994,95.2976994473284,67.8211273854956,89.3663389769104,93.2571133397403,98.0091336452333,78.1556470640502
"4",42.751099122598,123.750727426939,52.6014671154084,131.626726416426,119.384330205509,136.840826785285,126.423526966525
"5",54.00059046021,0,51.6122265525418,0,0,0,0
"6",53.7133462595121,0,59.151586577729,0,0,0,0
"7",0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0
"9",51.7757075805434,0,54.3614252360349,0,0,0,0
"10",64.6926184296428,0,67.7775906658105,83.9850106740808,0,0,77.370870332012
"11",46.9170537022194,70.2505331498775,47.0308538073902,79.1831718587362,71.5324908669898,81.6922242719715,69.6164689583054
"12",50.7227482237794,0,55.5641699739084,0,0,0,0
"13",62.2923651513471,0,61.0004536239408,0,0,0,0
"14",51.1945374113378,138.904199746482,55.348329016281,137.542762283396,141.903651944702,150.500734027693,142.242506673028
"15",2.95426589054987,0,0,0,0,0,0
"16",49.4083427942918,0,49.9580428826002,0,74.2000348255102,79.4440243672776,0
"17",48.1205523578579,121.460193629517,49.6191209173417,117.610780180306,118.231677931586,121.53108808153,111.937155695819
"18",46.5912113277741,89.5360056848411,52.798187426387,96.8292506803075,101.755967170188,86.330874381492,96.1507364726014
"19",48.0167341842382,0,57.8431451463319,0,0,0,0
"20",59.9470908898485,63.4946707358579,66.2846404745587,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",93.2820474613468,151.059514079634,91.7418687978989,148.466458409518,144.632244203074,159.986788362365,151.683053660104
"24",0,0,0,0,0,0,0
