"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",113,117,117,119,119
"2",58,10,59,60,60
"3",171,175,175,178,178
"4",175,180,180,182,182
"5",81,84,84,86,86
"6",219,223,223,224,224
"7",157,161,161,163,163
"8",207,211,211,212,212
"9",29,11,29,29,29
"10",103,106,106,108,108
"11",259,264,264,266,266
"12",97,100,100,102,102
"13",332,336,336,338,338
"14",16,7,16,16,16
"15",204,207,207,209,209
"16",150,153,153,155,155
"17",277,282,282,284,284
"18",212,216,216,218,218
"19",125,128,128,130,130
"20",103,107,107,109,109
"21",167,170,170,171,171
"22",356,360,360,363,363
"23",259,262,262,264,264
"24",40,10,40,40,40
"25",39,10,39,39,39
"26",21,9,21,21,21
"27",82,85,85,88,88
"28",366,366,366,366,366
"29",224,229,229,231,231
"30",246,10,250,252,252
"31",119,123,123,126,126
"32",27,10,27,27,27
"33",60,63,63,65,65
"34",150,154,154,155,155
"35",31,9,32,32,32
"36",28,10,28,28,28
"37",19,8,19,19,19
"38",247,250,250,252,252
"39",23,8,23,23,23
"40",111,115,115,117,117
"41",161,165,165,168,168
"42",25,8,25,25,25
"43",145,148,148,150,150
"44",297,301,301,303,303
"45",110,114,114,116,116
"46",78,81,81,83,83
"47",239,243,243,244,244
"48",274,10,278,281,281
"49",328,332,332,335,335
"50",27,9,27,27,27
"51",177,181,181,183,183
"52",190,196,196,199,199
"53",119,123,123,125,125
"54",26,10,26,26,26
"55",186,189,189,191,191
"56",316,320,320,322,322
"57",243,247,247,249,249
"58",75,78,78,80,80
"59",218,223,223,225,225
"60",23,8,23,23,23
"61",28,10,28,28,28
"62",152,156,156,159,159
"63",241,245,245,247,247
"64",158,162,162,164,164
"65",28,10,28,28,28
"66",238,241,241,243,243
"67",102,105,105,107,107
"68",110,113,113,116,116
"69",116,119,119,121,121
"70",280,284,284,286,286
"71",215,218,218,220,220
"72",167,10,172,174,174
"73",324,328,328,330,330
"74",144,148,148,149,149
"75",24,9,24,24,24
"76",183,188,188,190,190
"77",99,102,102,104,104
"78",163,167,167,169,169
"79",22,9,22,22,22
"80",107,110,110,113,113
"81",109,113,113,115,115
"82",89,92,92,94,94
"83",232,236,236,238,238
"84",115,119,119,121,121
"85",133,137,137,139,139
"86",21,7,21,21,21
"87",246,250,250,252,252
"88",26,10,26,26,26
"89",20,7,20,20,20
"90",23,9,23,23,23
"91",148,152,152,154,154
"92",160,164,164,167,167
"93",72,74,74,77,77
"94",25,9,25,25,25
"95",303,11,308,310,310
"96",152,155,155,157,157
"97",176,180,180,181,181
"98",36,10,36,36,36
"99",23,9,23,23,23
"100",299,303,303,304,304
"101",79,82,82,84,84
"102",35,11,35,35,35
"103",21,8,21,21,21
"104",17,7,17,17,17
"105",80,83,83,85,85
"106",172,176,176,178,178
"107",22,9,22,22,22
"108",229,233,233,236,236
"109",114,117,117,119,119
"110",25,10,25,25,25
"111",157,161,161,162,162
"112",116,120,120,122,122
"113",54,57,57,58,58
"114",172,175,175,177,177
"115",52,55,55,57,57
"116",26,9,26,26,26
"117",181,185,185,187,187
"118",143,146,146,147,147
"119",300,304,304,306,306
"120",61,64,64,66,66
"121",28,9,28,28,28
"122",145,148,148,150,150
"123",155,159,159,162,162
"124",194,199,199,202,202
"125",19,7,19,19,19
"126",24,8,24,24,24
"127",79,82,82,84,84
"128",21,8,21,21,21
"129",255,258,258,260,260
"130",265,268,268,270,270
"131",254,259,259,261,261
"132",25,10,25,25,25
"133",144,147,147,148,148
"134",27,11,27,27,27
"135",152,155,155,157,157
"136",22,7,22,22,22
"137",21,9,21,21,21
"138",171,174,174,175,175
"139",274,9,279,281,281
"140",30,10,30,30,30
"141",80,83,83,86,86
"142",25,9,25,25,25
"143",21,8,21,21,21
"144",104,107,107,109,109
"145",156,159,159,161,161
"146",105,109,109,111,111
"147",145,150,150,152,152
"148",339,344,344,346,346
"149",145,149,149,152,152
"150",29,10,29,29,29
"151",191,195,195,197,197
"152",23,8,23,23,23
"153",102,105,105,107,107
"154",99,103,103,106,106
"155",70,72,72,74,74
"156",31,10,32,32,32
"157",203,207,207,209,209
"158",237,241,241,243,243
"159",111,114,114,117,117
"160",23,8,23,23,23
"161",150,154,154,157,157
"162",24,9,24,24,24
"163",24,9,24,24,24
"164",27,10,27,27,27
"165",26,9,26,26,26
"166",156,160,160,161,161
"167",271,275,275,277,277
"168",22,8,22,22,22
"169",146,150,150,153,153
"170",135,139,139,142,142
"171",276,280,280,281,281
"172",163,167,167,170,170
"173",172,176,176,178,178
"174",185,189,189,191,191
"175",88,91,91,93,93
"176",118,122,122,124,124
"177",208,211,211,213,213
"178",32,10,32,32,32
"179",236,241,241,243,243
"180",33,10,33,33,33
"181",18,9,18,18,18
"182",149,152,152,154,154
"183",124,128,128,131,131
"184",142,146,146,149,149
"185",71,74,74,77,77
"186",94,97,97,99,99
"187",22,9,22,22,22
"188",19,8,19,19,19
"189",200,203,203,204,204
"190",232,237,237,239,239
"191",183,9,186,187,187
"192",90,93,93,95,95
"193",197,201,201,203,203
"194",99,102,102,104,104
"195",22,9,22,22,22
"196",219,223,223,225,225
"197",207,212,212,214,214
"198",199,203,203,204,204
"199",117,121,121,123,123
"200",155,159,159,160,160
"201",145,148,148,150,150
"202",26,10,26,26,26
"203",314,318,318,320,320
"204",24,9,24,24,24
"205",199,205,205,208,208
"206",85,88,88,90,90
"207",26,10,26,26,26
"208",118,122,122,125,125
"209",73,75,75,77,77
"210",167,171,171,173,173
"211",90,93,93,95,95
"212",25,9,25,25,25
"213",235,239,239,241,241
"214",83,85,85,87,87
"215",32,10,32,32,32
"216",23,9,23,23,23
"217",32,11,32,32,32
"218",37,9,37,37,37
"219",288,292,292,294,294
"220",267,271,271,273,273
"221",159,165,165,168,168
"222",148,152,152,154,154
"223",215,219,219,221,221
"224",160,165,165,167,167
"225",27,9,27,27,27
"226",140,143,143,145,145
"227",143,146,146,148,148
"228",55,58,58,60,60
"229",21,9,21,21,21
"230",90,93,93,96,96
"231",123,9,126,128,128
"232",108,111,111,113,113
"233",112,116,116,119,119
"234",28,9,28,28,28
"235",27,9,27,27,27
"236",41,9,41,41,41
"237",24,9,24,24,24
"238",88,91,91,94,94
"239",213,216,216,218,218
"240",27,8,27,27,27
"241",27,9,27,27,27
"242",218,222,222,224,224
"243",205,210,210,213,213
"244",139,143,143,145,145
"245",78,81,81,83,83
"246",21,8,21,21,21
"247",151,155,155,157,157
"248",28,10,28,28,28
"249",253,256,256,258,258
"250",165,169,169,171,171
"251",228,232,232,234,234
"252",158,161,161,163,163
"253",157,160,160,162,162
"254",366,366,366,366,366
"255",143,146,146,149,149
"256",222,226,226,228,228
"257",110,113,113,115,115
"258",215,218,218,220,220
"259",44,9,44,44,44
"260",115,119,119,121,121
"261",143,146,146,148,148
"262",30,10,30,30,30
"263",155,158,158,160,160
"264",28,10,28,28,28
"265",122,125,125,127,127
"266",32,10,32,32,32
"267",170,174,174,176,176
"268",20,7,20,20,20
"269",63,66,66,67,67
"270",26,9,26,26,26
"271",20,7,20,20,20
"272",23,8,23,23,23
"273",149,153,153,155,155
"274",79,82,82,84,84
"275",107,110,110,112,112
"276",111,114,114,116,116
"277",24,9,24,24,24
"278",27,10,27,27,27
"279",198,203,203,206,206
"280",115,118,118,121,121
"281",33,9,33,33,33
"282",19,8,19,19,19
"283",168,172,172,175,175
"284",195,199,199,201,201
"285",167,171,171,173,173
"286",37,9,37,37,37
"287",215,218,218,220,220
"288",138,141,141,144,144
"289",254,258,258,260,260
"290",209,213,213,215,215
"291",277,281,281,283,283
"292",90,94,94,96,96
"293",216,220,220,223,223
"294",19,8,19,19,19
"295",189,193,193,194,194
"296",22,8,22,22,22
"297",152,156,156,158,158
"298",29,10,29,29,29
"299",123,126,126,129,129
"300",142,146,146,148,148
"301",111,115,115,117,117
"302",153,156,156,157,157
"303",95,99,99,101,101
"304",169,173,173,175,175
"305",362,366,366,366,366
"306",177,180,180,182,182
"307",22,9,22,22,22
"308",34,10,34,34,34
"309",218,222,222,223,223
"310",132,134,134,136,136
"311",319,323,323,325,325
"312",46,9,46,47,47
"313",193,196,196,198,198
"314",268,272,272,273,273
"315",32,10,32,32,32
"316",28,10,28,28,28
"317",117,121,121,124,124
"318",129,133,133,135,135
"319",286,290,290,292,292
"320",276,280,280,282,282
"321",126,129,129,130,130
"322",145,152,152,155,155
"323",212,216,216,218,218
"324",231,235,235,237,237
"325",25,9,25,25,25
"326",80,83,83,85,85
"327",106,109,109,112,112
"328",24,8,24,24,24
"329",33,10,33,33,33
"330",23,8,23,23,23
"331",28,10,28,28,28
"332",221,9,225,227,227
"333",322,327,327,329,329
"334",30,11,30,30,30
"335",24,9,24,24,24
"336",153,157,157,159,159
"337",177,181,181,183,183
"338",28,9,28,28,28
"339",315,319,319,322,322
"340",59,62,62,64,64
"341",84,87,87,89,89
"342",65,9,68,69,69
"343",25,10,25,25,25
"344",21,9,22,22,22
"345",31,10,31,31,31
"346",75,78,78,81,81
"347",156,159,159,161,161
"348",251,255,255,257,257
"349",192,196,196,198,198
"350",19,8,19,19,19
"351",29,9,29,29,29
"352",96,99,99,101,101
"353",97,100,100,102,102
"354",145,150,150,152,152
"355",163,166,166,168,168
"356",67,70,70,71,71
"357",108,112,112,115,115
"358",115,118,118,121,121
"359",148,151,151,153,153
"360",26,7,26,26,26
"361",26,8,26,26,26
"362",139,143,143,146,146
"363",21,8,21,21,21
"364",259,262,262,264,264
"365",180,184,184,187,187
"366",232,236,236,238,238
"367",141,143,143,145,145
"368",260,264,264,266,266
"369",147,151,151,153,153
"370",340,345,345,347,347
"371",176,180,180,182,182
"372",73,76,76,78,78
"373",92,95,95,97,97
"374",294,298,298,300,300
"375",165,169,169,171,171
"376",37,11,37,37,37
"377",108,112,112,114,114
"378",340,345,345,347,347
"379",23,10,23,23,23
"380",133,137,137,139,139
"381",173,177,177,179,179
"382",95,98,98,100,100
"383",27,10,27,27,27
"384",126,129,129,130,130
"385",125,127,127,129,129
"386",27,9,27,27,27
"387",166,170,170,172,172
"388",167,171,171,173,173
"389",236,240,240,242,242
"390",172,175,175,177,177
"391",347,352,352,354,354
"392",22,8,22,22,22
"393",25,9,25,25,25
"394",21,8,21,21,21
"395",36,10,36,36,36
"396",175,180,180,182,182
"397",26,9,26,26,26
"398",244,248,248,251,251
"399",22,8,22,22,22
"400",21,9,21,21,21
"401",22,8,22,22,22
"402",29,10,29,29,29
"403",218,224,224,227,227
"404",19,7,19,19,19
"405",61,64,64,65,65
"406",33,11,33,33,33
"407",259,263,263,265,265
"408",301,305,305,307,307
"409",162,166,166,169,169
"410",31,10,31,31,31
"411",141,145,145,147,147
"412",182,186,186,188,188
"413",183,186,186,188,188
"414",39,9,39,39,39
"415",36,12,36,36,36
"416",131,134,134,137,137
"417",26,9,26,26,26
"418",69,72,72,74,74
"419",97,101,101,103,103
