"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",40,63,42,66,66,69,69
"2",52,84,55,89,89,92,92
"3",55,87,58,92,92,95,95
"4",55,88,58,93,93,96,96
"5",34,52,36,55,55,57,57
"6",54,88,57,93,93,96,96
"7",45,71,48,75,75,78,78
"8",46,74,49,78,78,81,81
"9",66,110,70,116,116,120,120
"10",38,59,40,63,63,65,65
"11",44,71,47,75,75,78,78
"12",40,62,42,65,65,68,68
"13",56,91,60,96,96,100,100
"14",56,96,59,101,101,104,104
"15",44,71,47,75,75,78,78
"16",46,73,49,77,77,80,80
"17",59,95,63,100,100,104,104
"18",46,74,49,78,78,81,81
"19",37,59,40,63,63,65,65
"20",38,60,41,63,63,66,66
"21",42,66,44,70,70,73,73
"22",51,83,55,88,88,91,91
"23",47,75,49,80,80,82,82
"24",50,82,53,87,87,90,90
"25",55,90,59,95,95,98,98
"26",76,135,80,141,141,144,144
"27",37,57,40,61,61,63,63
"28",62,100,66,105,105,109,109
"29",57,92,61,97,97,100,100
"30",50,81,53,85,85,88,88
"31",42,66,45,69,69,72,72
"32",77,130,81,137,137,141,141
"33",29,45,31,47,47,49,49
"34",39,61,41,65,65,67,67
"35",52,86,56,91,91,94,94
"36",65,107,69,113,113,117,117
"37",61,106,65,112,112,115,115
"38",45,73,48,77,77,80,80
"39",64,110,68,115,115,119,119
"40",45,70,48,73,73,76,76
"41",54,84,57,89,89,92,92
"42",47,77,49,82,82,84,84
"43",36,58,39,61,61,64,64
"44",47,76,50,80,80,83,83
"45",39,60,41,64,64,66,66
"46",37,57,39,60,60,62,62
"47",43,70,45,73,73,76,76
"48",55,90,59,95,95,99,99
"49",57,92,61,97,97,101,101
"50",70,122,74,128,128,133,133
"51",43,68,45,72,72,74,74
"52",57,90,61,95,95,99,99
"53",45,70,48,74,74,77,77
"54",57,94,60,99,99,102,102
"55",40,64,43,68,68,70,70
"56",56,90,59,95,95,98,98
"57",52,83,55,88,88,91,91
"58",31,48,33,51,51,53,53
"59",50,79,53,83,83,86,86
"60",50,84,53,88,88,91,91
"61",66,109,70,115,115,119,119
"62",45,71,48,75,75,78,78
"63",59,96,62,101,101,104,104
"64",48,77,51,81,81,84,84
