"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",77,89,91,106,109,103,109
"2",101,118,118,142,146,137,146
"3",107,125,123,147,152,141,149
"4",108,132,119,147,150,138,146
"5",60,68,75,84,87,85,90
"6",108,135,119,149,153,140,147
"7",89,101,103,123,127,119,127
"8",91,107,104,125,129,120,127
"9",133,168,144,185,190,173,182
"10",73,84,85,99,102,96,101
"11",81,92,106,116,120,117,126
"12",73,84,88,101,105,100,106
"13",112,133,126,154,159,147,156
"14",125,148,139,172,178,162,173
"15",88,102,102,121,125,117,124
"16",93,108,106,126,130,121,128
"17",114,136,130,158,162,151,160
"18",101,107,129,138,144,135,146
"19",79,88,93,107,110,103,110
"20",76,83,102,108,113,107,117
"21",91,96,111,121,126,118,127
"22",97,115,111,135,139,131,138
"23",99,114,113,135,140,129,137
"24",103,121,119,144,148,137,146
"25",107,125,123,148,152,143,151
"26",158,215,167,227,234,207,219
"27",71,80,85,98,101,96,102
"28",114,137,129,158,163,153,161
"29",111,131,127,153,158,147,155
"30",99,118,111,135,139,129,136
"31",87,90,115,118,123,118,128
"32",150,189,162,210,215,198,208
"33",59,65,73,80,83,79,84
"34",71,83,86,99,102,98,103
"35",101,123,114,140,144,134,141
"36",127,151,143,178,183,171,181
"37",128,160,140,180,185,169,179
"38",87,103,100,120,124,116,123
"39",126,160,138,179,184,169,178
"40",83,95,98,114,117,111,117
"41",105,120,122,143,148,138,147
"42",105,121,119,143,148,134,144
"43",70,81,85,98,101,96,102
"44",100,110,124,139,145,134,145
"45",80,87,99,110,114,107,115
"46",71,80,86,97,100,95,101
"47",97,106,121,133,139,127,138
"48",110,129,126,150,154,144,152
"49",108,129,123,150,154,144,152
"50",133,169,149,193,198,185,195
"51",80,92,95,111,115,109,116
"52",104,125,119,143,147,138,145
"53",84,98,99,115,119,112,118
"54",122,136,145,167,173,160,172
"55",82,90,104,116,121,114,123
"56",108,128,121,148,152,142,150
"57",112,125,130,151,156,144,154
"58",66,72,80,90,93,88,94
"59",92,109,106,128,132,124,131
"60",109,123,126,148,153,142,152
"61",128,159,141,178,183,169,178
"62",92,102,110,126,130,122,131
"63",114,143,126,158,162,148,156
"64",93,112,104,127,130,120,127
"65",152,192,163,211,216,196,207
"66",93,114,104,128,131,121,128
"67",70,79,84,96,99,94,100
"68",71,77,91,98,102,98,105
"69",71,74,109,101,106,105,116
"70",117,128,139,159,165,153,165
"71",88,100,104,122,126,119,127
"72",114,133,131,157,162,151,160
"73",108,122,130,149,155,143,153
"74",71,75,106,101,106,105,117
